step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0001,0.0125,2.29,1.561,0.0,40.4,2.0
1,0.0001,0.0125,1.302,0.0,0.0,40.4,2.0
2,0.0,0.0125,0.0,0.0,0.0,40.4,2.0
3,-0.0,0.0125,0.0,0.259,0.0,40.4,2.0
4,-0.0,0.0125,0.692,0.674,0.0,40.4,2.0
5,0.0,0.0125,0.809,0.802,0.0,40.4,2.0
6,0.0001,0.0125,1.002,0.891,0.285,40.4,2.0
7,0.0001,0.0125,1.142,1.006,0.435,40.4,2.0
8,0.0002,0.0125,1.256,1.141,0.479,40.4,2.0
9,0.0003,0.0125,1.361,1.269,0.52,40.4,2.0
10,0.0005,0.0125,1.46,1.39,0.559,40.4,2.0
11,0.0007,0.0125,1.553,1.506,0.597,40.4,2.0
12,0.001,0.0125,1.64,1.616,0.632,40.4,2.0
13,0.0012,0.0125,1.72,1.72,0.665,40.4,2.0
14,0.0015,0.0126,1.794,1.819,0.696,40.4,2.0
15,0.0019,0.0126,1.858,1.911,0.724,40.4,2.0
16,0.0022,0.0126,1.921,2.0,0.751,40.4,2.0
17,0.0025,0.0126,1.975,2.079,0.776,40.4,2.0
18,0.0029,0.0126,2.02,2.154,0.796,40.4,2.0
19,0.0032,0.0126,2.058,2.222,0.813,40.4,2.0
20,0.0036,0.0127,2.085,2.283,0.824,40.4,2.0
21,0.0039,0.0127,2.108,2.337,0.834,40.4,2.0
22,0.0043,0.0127,2.122,2.382,0.841,40.4,2.0
23,0.0046,0.0127,2.13,2.421,0.845,40.4,2.0
24,0.0018,0.0157,1.381,0.926,0.593,40.4,2.0
25,0.0016,0.0246,1.35,0.836,0.546,40.4,2.0
26,0.0019,0.0357,1.723,1.105,0.626,40.4,2.0
27,0.0022,0.0478,1.94,1.253,0.699,40.4,2.0
28,0.0025,0.0601,2.035,1.32,0.732,40.4,2.0
29,0.0028,0.0725,2.073,1.346,0.745,40.4,2.0
30,0.0032,0.085,2.084,1.355,0.75,40.4,2.0
31,0.0035,0.0975,2.088,1.36,0.753,40.4,2.0
32,0.0042,0.1067,3.421,2.213,1.231,40.4,2.0
33,0.0046,0.1102,3.002,1.943,1.073,40.4,2.0
34,0.005,0.1115,2.469,1.599,0.894,40.4,2.0
35,0.0052,0.112,2.253,1.464,0.826,40.4,2.0
36,0.0055,0.1122,2.17,1.413,0.801,40.4,2.0
37,0.0058,0.1122,2.14,1.39,0.791,40.4,2.0
38,0.006,0.1122,2.126,1.373,0.787,40.4,2.0
39,0.0063,0.1122,2.12,1.362,0.785,40.4,2.0
40,0.0065,0.1123,2.116,1.353,0.784,40.4,2.0
41,0.0067,0.1123,2.112,1.344,0.782,40.4,2.0
