iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma,iteration_seconds
0.0,2.3987644618349364,0.32456137442226296,1.3705315452474927,2.3987644618349364,0.048479411049078346,3.0,0.19309851185463967,0.843331791984383
1.0,6.810492014273084,0.8845550470665666,2.8577265879913307,6.810492014273084,0.04839260448482717,5.0,0.17051414416321678,0.8769471099949442
2.0,6.864652232772604,2.1343982693630883,5.32853741138093,6.864652232772604,0.04894602580262341,5.0,0.158247100207522,0.9717654850101098
3.0,6.859606596955282,3.4375956632638585,6.554090375305568,6.864652232772604,0.04894602580262341,5.0,0.12793225656361595,1.0213622970040888
4.0,7.296210987739958,5.161343653480857,6.978688126396554,7.296210987739958,0.050964159775985396,6.0,0.10898838072396126,1.0995231920387596
5.0,7.6366137005881,6.02703621185263,7.260823393356527,7.6366137005881,0.04911281168330377,7.0,0.09070413622854724,1.1175895220367238
6.0,7.6585398263333015,6.81675943512163,7.315089645065378,7.6585398263333015,0.05080569312233689,7.0,0.08450898529495328,1.187984468007926
7.0,7.690851506093336,6.778656951820728,7.3674251500239505,7.690851506093336,0.05047735221942619,7.0,0.07634863219121331,1.221775240963325
8.0,7.686256992702884,7.042119980260994,7.407787222207801,7.690851506093336,0.05047735221942619,7.0,0.06839071122051953,1.250626805005595
9.0,7.734650061856211,7.043690107824413,7.676447298943912,7.734650061856211,0.05250434423669686,7.0,0.05625670998072337,1.2824669440160505
10.0,8.198742468736116,7.223311969231101,7.755157075892632,8.198742468736116,0.053898143128872616,8.0,0.03975439692500477,1.297873749048449
11.0,8.19149004004489,7.363294594105018,7.853316956731318,8.198742468736116,0.053898143128872616,8.0,0.03804804128842825,1.3351048280019313
12.0,8.17980507781669,7.614274181925604,7.8691457064250665,8.198742468736116,0.053898143128872616,8.0,0.03704117170117713,1.3313479829812422
13.0,8.163844826299519,7.2502067141111395,7.809132631661778,8.198742468736116,0.053898143128872616,8.0,0.03446020192700669,1.3364899400039576
14.0,8.158867507853241,7.471142057747246,7.828248536864511,8.198742468736116,0.053898143128872616,8.0,0.03156523612608374,1.3364558279863559
15.0,8.174684533600926,7.557065934795755,7.884489948764933,8.198742468736116,0.053898143128872616,8.0,0.028523216788342767,1.3458921940182336
16.0,8.17996330852365,7.693427057914846,8.008291461337144,8.198742468736116,0.053898143128872616,8.0,0.0231339629501461,1.3326484589488246
17.0,8.192932273230095,7.7732512215789535,8.042537456941837,8.198742468736116,0.053898143128872616,8.0,0.020601497049863957,1.3476680900203064
18.0,8.211090011482977,7.860100523651498,8.187193681157284,8.211090011482977,0.053855609899126744,8.0,0.016765886564108032,1.3312245839624666
19.0,8.220763078271993,7.909845277423923,8.20121609466167,8.220763078271993,0.054779675198947136,8.0,0.014553444246237647,1.3442576579982415
20.0,8.227252093579265,7.97933128237134,8.2120050691637,8.227252093579265,0.05422778573410927,8.0,0.012913193649045576,1.3623778649489395
21.0,8.611821349754267,8.097585531707187,8.249531289452916,8.611821349754267,0.05411609337022902,9.0,0.009736126021492026,1.3604536560014822
22.0,8.622824578881406,8.185589621870038,8.306624767291538,8.622824578881406,0.05420790895321208,9.0,0.008720766928949998,1.370070917007979
23.0,8.622166448912653,8.220635618312208,8.58245461593061,8.622824578881406,0.05420790895321208,9.0,0.007878454321082482,1.3564146550488658
24.0,8.625063417019396,8.263014632288058,8.615308415745224,8.625063417019396,0.054267787919904116,9.0,0.007151207202158312,1.3499397180275992
25.0,8.624169233651529,8.30620779996503,8.614617403107593,8.625063417019396,0.054267787919904116,9.0,0.006205716773355426,1.356644141022116
26.0,8.622108765746491,8.347520665908016,8.616712495303442,8.625063417019396,0.054267787919904116,9.0,0.005129666510457504,1.3630556350108236
27.0,8.626227736032737,8.445020067083737,8.622352622355974,8.626227736032737,0.05420268624758852,9.0,0.004437939492647892,1.3724755040020682
28.0,8.628772058150949,8.497072864023671,8.623128325907457,8.628772058150949,0.054175417257165126,9.0,0.0035357431965034702,1.382406308024656
29.0,8.628446201588899,8.487631406278956,8.624759721306145,8.628772058150949,0.054175417257165126,9.0,0.00288849336461004,1.3825790589908138
30.0,8.630669308373623,8.528162453292287,8.625290677111014,8.630669308373623,0.05415157404020325,9.0,0.0025294293648032906,1.3831757239531726
31.0,8.633336655361179,8.499394744342991,8.625646802351634,8.633336655361179,0.054316706966913667,9.0,0.0021347471244554054,1.3871300850296393
32.0,8.628702170127264,8.484076720314967,8.625054503627824,8.633336655361179,0.054316706966913667,9.0,0.002044382176660864,1.3900777630042285
33.0,8.631245838750983,8.524103120973873,8.62678062472932,8.633336655361179,0.054316706966913667,9.0,0.001955223669182059,1.3914190439973027
34.0,8.631730261807949,8.550906310118986,8.626240040930336,8.633336655361179,0.054316706966913667,9.0,0.0019024885463902108,1.4132605550112203
35.0,8.632936076991099,8.512065458856918,8.62617539268128,8.633336655361179,0.054316706966913667,9.0,0.0016897154095276907,1.3940993380383588
36.0,8.634432499376986,8.546829114947005,8.627995132080569,8.634432499376986,0.054229688721970454,9.0,0.0015495542944269918,1.40218457498122
37.0,8.631399723825618,8.523154560298432,8.626665417426784,8.634432499376986,0.054229688721970454,9.0,0.0013427575181290852,1.38948538195109
38.0,8.628883618027293,8.569170048380075,8.625832702087413,8.634432499376986,0.054229688721970454,9.0,0.0012511295986228903,1.4010508880019188
39.0,8.631454776730928,8.602000235010374,8.626833584991276,8.634432499376986,0.054229688721970454,9.0,0.0013319316400387023,1.3969910750165582
