scene_key,candidate_id,scene_xml,selected_foundational_pose,feasible,feasibility_max_mean_tip_distance,feasibility_min_contacts,feasible_pose_count,foundational_pose_count,score,cube_lift,cube_tip_contacts,mean_tip_distance,cube_vel_norm,thumb_x,thumb_y,thumb_len,index_x,index_y,index_len,middle_x,middle_y,middle_len,chosen_ctrl_json,rank,gif_path
prism2,1,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_smoke2/prism2/generated_mjcf/scene_prism2_tp0d0033p0d0145p0d0000_in0d0016n0d0048p0d0099_mp0d0126p0d0208p0d0010.xml,prism_y0d0300,True,0.03,1.0,1.0,1.0,2.4665530794415904,0.04945884173508724,2.0,0.016071793030357277,0.21575196817165573,0.0032870804957149027,0.014474881130332889,0.0,-0.001603336747315302,-0.004781514259193461,0.009906133854665322,0.012559258618412316,0.02080791746361596,0.0010469997951701483,"[-0.013804076239466667, 2.03118896484375, -0.7040808200836182, 0.09843289107084274, 1.189346432685852, 0.9968948364257812, 0.04293711856007576, 1.4526150226593018, 1.02018141746521]",1.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_smoke2/prism2/top_gifs/rank01_candidate0001.gif
prism2,0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_smoke2/prism2/generated_mjcf/scene_prism2_tp0d0000p0d0200p0d0000_ip0d0100n0d0123p0d0000_mp0d0100p0d0153p0d0000.xml,prism_y0d0300,True,0.03,1.0,1.0,1.0,2.402858804996972,0.0468547136325788,2.0,0.018528086059453167,1.6253342847554675e-10,0.0,0.02,0.0,0.01,-0.0123,0.0,0.01,0.0153,0.0,"[-0.013804076239466667, 2.03118896484375, -0.7040808200836182, 0.09843289107084274, 1.189346432685852, 0.9968948364257812, 0.04293711856007576, 1.4526150226593018, 1.02018141746521]",2.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_smoke2/prism2/top_gifs/rank02_candidate0000.gif
