step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0083,0.0128,7.362,5.636,2.007,58.69,2.0
1,-0.0014,0.0124,1.029,0.0,0.0,58.68,2.0
2,-0.0002,0.0125,0.0,0.0,0.0,58.69,2.0
3,-0.0,0.0125,0.643,0.611,0.196,58.71,2.0
4,0.0001,0.0125,0.927,0.902,0.207,58.72,2.0
5,0.0001,0.0125,1.132,1.066,0.261,58.73,2.0
6,0.0002,0.0125,1.305,1.199,0.306,58.73,2.0
7,0.0002,0.0125,1.467,1.319,0.345,58.74,2.0
8,0.0002,0.0125,1.622,1.425,0.382,58.74,2.0
9,0.0002,0.0125,1.772,1.521,0.418,58.75,2.0
10,0.0003,0.0125,1.916,1.608,0.454,58.75,2.0
11,0.0003,0.0125,2.054,1.686,0.488,58.76,2.0
12,0.0003,0.0125,2.184,1.756,0.521,58.76,2.0
13,0.0003,0.0125,2.307,1.817,0.554,58.77,2.0
14,0.0003,0.0125,2.424,1.871,0.586,58.77,2.0
15,0.0003,0.0125,2.532,1.916,0.616,58.77,2.0
16,0.0003,0.0125,2.632,1.952,0.646,58.78,2.0
17,0.0003,0.0125,2.729,2.237,0.67,58.78,2.0
18,0.0004,0.0125,2.847,2.027,0.737,58.79,2.0
19,0.0004,0.0125,2.941,2.397,0.66,58.79,2.0
20,0.0004,0.0125,2.982,2.404,0.67,58.8,2.0
21,0.0003,0.0125,2.946,1.843,0.884,58.8,2.0
22,0.0002,0.0125,3.008,1.848,0.945,58.8,2.0
23,0.0002,0.0125,3.062,1.895,0.955,58.8,2.0
24,0.0006,0.0154,0.615,0.405,0.0,58.82,2.0
25,-0.0009,0.0239,1.468,0.882,0.637,58.86,2.0
26,0.0002,0.035,1.597,0.938,0.708,58.85,2.0
27,0.0012,0.047,1.77,1.022,0.782,58.83,2.0
28,0.0023,0.0593,1.856,1.07,0.821,58.81,2.0
29,0.0033,0.0717,1.888,1.09,0.835,58.8,2.0
30,0.0042,0.0841,1.895,1.095,0.838,58.78,2.0
31,0.0052,0.0966,1.896,1.096,0.838,58.77,2.0
32,0.0062,0.1057,2.946,1.612,1.371,58.77,2.0
33,0.0071,0.1092,2.594,1.57,1.107,58.77,2.0
34,0.008,0.1104,2.204,1.371,0.92,58.76,2.0
35,0.0089,0.1109,2.027,1.269,0.842,58.75,2.0
36,0.0098,0.111,1.956,1.225,0.81,58.74,2.0
37,0.0107,0.111,1.925,1.207,0.795,58.73,2.0
38,0.0115,0.111,1.91,1.2,0.787,58.71,2.0
39,0.0123,0.111,1.902,1.197,0.782,58.7,2.0
40,0.0131,0.111,1.896,1.195,0.778,58.69,2.0
41,0.0139,0.1109,1.891,1.194,0.774,58.68,2.0
42,0.0147,0.1109,1.886,1.193,0.771,58.67,2.0
43,0.0154,0.1109,1.882,1.191,0.768,58.66,2.0
44,0.0162,0.1109,1.878,1.189,0.766,58.65,2.0
45,0.0169,0.1108,1.874,1.187,0.763,58.64,2.0
46,0.0176,0.1108,1.871,1.186,0.761,58.63,2.0
47,0.0183,0.1108,1.868,1.185,0.758,58.62,2.0
48,0.0189,0.1108,1.864,1.183,0.756,58.61,2.0
49,0.0196,0.1107,1.861,1.18,0.754,58.61,2.0
50,0.0202,0.1107,1.857,1.177,0.752,58.6,2.0
51,0.0208,0.1107,1.854,1.175,0.75,58.59,2.0
52,0.0214,0.1107,0.015,0.086,0.067,58.58,2.0
53,0.0219,0.1106,2.008,1.27,0.804,58.58,2.0
54,0.0225,0.1106,1.878,1.193,0.751,58.57,2.0
55,0.0231,0.1105,1.848,1.173,0.74,58.56,2.0
56,0.0236,0.1105,1.841,1.167,0.737,58.56,2.0
57,0.0241,0.1105,1.837,1.165,0.735,58.55,2.0
58,0.0348,0.1105,2.619,1.615,1.261,58.5,2.0
59,0.0465,0.1106,6.414,3.915,3.008,58.26,2.0
60,0.0552,0.1107,8.368,5.052,3.694,57.95,2.0
61,0.0636,0.1108,8.338,5.026,3.727,57.61,2.0
62,0.0711,0.1109,9.306,5.073,4.419,57.34,2.0
63,0.0765,0.1111,10.783,4.674,6.069,57.37,2.0
64,0.0816,0.1113,10.696,4.713,5.939,57.51,2.0
65,0.0867,0.1115,10.564,4.698,5.818,57.64,2.0
66,0.0918,0.1117,10.418,4.697,5.67,57.76,2.0
67,0.097,0.112,11.149,5.472,5.635,57.81,2.0
68,0.1028,0.1122,10.24,4.741,5.44,57.81,2.0
69,0.1086,0.1126,11.254,5.625,5.616,57.8,2.0
70,0.1139,0.1129,10.365,5.287,5.073,57.79,2.0
71,0.1195,0.1131,10.266,4.959,5.251,57.79,2.0
72,0.1246,0.1135,11.049,5.576,5.432,57.79,2.0
73,0.1292,0.1139,10.453,5.498,4.965,57.82,2.0
74,0.1344,0.1142,8.948,5.126,4.335,57.81,2.0
75,0.1385,0.1146,1.588,0.0,0.722,57.84,2.0
76,0.1428,0.115,10.377,5.299,5.015,57.85,2.0
77,0.1495,0.1154,9.706,4.925,4.723,57.8,2.0
78,0.1622,0.1157,9.684,5.081,4.81,57.61,2.0
79,0.1772,0.116,9.345,5.394,4.744,57.36,2.0
80,0.1924,0.1164,9.273,5.383,4.624,57.14,2.0
81,0.2077,0.1167,9.19,5.373,4.427,56.93,2.0
82,0.2229,0.1171,9.1,5.358,4.248,56.7,2.0
83,0.2379,0.1175,9.016,5.346,4.088,56.46,2.0
84,0.2528,0.1179,8.934,5.331,3.939,56.21,2.0
85,0.2675,0.1182,8.859,5.319,3.794,55.95,2.0
86,0.2818,0.1186,8.78,5.304,3.661,55.68,2.0
87,0.2958,0.1191,8.721,5.296,3.554,55.41,2.0
88,0.3095,0.1195,8.66,5.284,3.459,55.13,2.0
89,0.3228,0.1199,8.611,5.277,3.382,54.85,2.0
90,0.3356,0.1203,8.559,5.269,3.313,54.57,2.0
91,0.3481,0.1207,8.513,5.262,3.256,54.28,2.0
92,0.3602,0.1212,8.468,5.253,3.206,53.98,2.0
93,0.3719,0.1216,8.423,5.246,3.163,53.68,2.0
94,0.3831,0.122,8.376,5.232,3.126,53.38,2.0
95,0.394,0.1225,8.439,5.221,3.214,53.07,2.0
96,0.4051,0.1229,9.081,5.205,3.945,52.76,2.0
97,0.4167,0.1234,8.966,5.172,3.849,52.44,2.0
98,0.4278,0.1238,8.916,5.169,3.792,52.11,2.0
99,0.4385,0.1242,8.871,5.169,3.741,51.77,2.0
100,0.4488,0.1247,8.829,5.172,3.696,51.42,2.0
