t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.02,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.04,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.06,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.08,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.1,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.12,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.14,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.16,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.18,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.2,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.22,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.24,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.26,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.28,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.3,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.32,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.34,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.36,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.38,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.4,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.42,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.44,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.46,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.48,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.5,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.52,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.54,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.56,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.58,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.6,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.62,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.64,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.66,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.68,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.7,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.72,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.74,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.76,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.78,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.8,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.82,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.84,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.86,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.88,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.9,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.92,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.94,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.96,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
0.98,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
1.0,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
1.02,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
1.04,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
1.06,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
1.08,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
1.1,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
1.12,9.394,42.466,0.0,9.577,39.941,0.0,0.113,45.374,0.0,0.0
