t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.02,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.04,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.06,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.08,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.1,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.12,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.14,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.16,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.18,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.2,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.22,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.24,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.26,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.28,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.3,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.32,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.34,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.36,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.38,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.4,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.42,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.44,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.46,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.48,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.5,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.52,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.54,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.56,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.58,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.6,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.62,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.64,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.66,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.68,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.7,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.72,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.74,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.76,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.78,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.8,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.82,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.84,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.86,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.88,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.9,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.92,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.94,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.96,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
0.98,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.0,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.02,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.04,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.06,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.08,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.1,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.12,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.14,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.16,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.18,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.2,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.22,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.24,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.26,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.28,31.232,46.678,0.0,-28.428,47.843,0.001,8.033,49.836,6.686,0.0
1.3,31.074,46.648,0.108,-28.582,47.46,0.001,9.241,49.598,7.811,0.0
1.32,30.916,46.619,0.215,-28.736,47.077,0.001,10.449,49.36,8.936,0.0
1.34,30.758,46.589,0.323,-28.89,46.693,0.001,11.657,49.122,10.061,0.0
1.36,30.6,46.559,0.431,-29.044,46.31,0.001,12.864,48.885,11.186,0.0
1.38,30.443,46.529,0.538,-29.198,45.927,0.0,14.072,48.647,12.311,0.0
1.4,30.285,46.499,0.646,-29.351,45.543,0.0,15.28,48.409,13.436,0.0
1.42,30.127,46.469,0.754,-29.505,45.16,0.0,16.488,48.171,14.561,0.0
1.44,29.969,46.439,0.861,-29.659,44.777,-0.0,17.695,47.933,15.686,0.0
1.46,29.811,46.409,0.969,-29.813,44.394,-0.0,18.903,47.695,16.811,0.0
1.48,29.653,46.379,1.077,-29.967,44.01,-0.0,20.111,47.458,17.936,0.0
1.5,29.495,46.35,1.184,-30.12,43.627,-0.001,21.319,47.22,19.061,0.0
1.52,29.337,46.32,1.292,-30.274,43.244,-0.001,22.527,46.982,20.186,0.0
1.54,29.179,46.29,1.399,-30.428,42.86,-0.001,23.734,46.744,21.311,0.0
1.56,29.021,46.26,1.507,-30.582,42.477,-0.001,24.942,46.506,22.436,0.0
1.58,28.863,46.23,1.615,-30.736,42.094,-0.001,26.15,46.268,23.561,0.0
1.6,28.705,46.2,1.722,-30.89,41.71,-0.002,27.358,46.031,24.686,0.0
1.62,28.547,46.17,1.83,-31.043,41.327,-0.002,28.565,45.793,25.811,0.0
1.64,28.389,46.14,1.938,-31.197,40.944,-0.002,29.773,45.555,26.936,0.0
1.66,28.231,46.11,2.045,-31.351,40.561,-0.002,30.981,45.317,28.061,0.0
1.68,28.073,46.081,2.153,-31.505,40.177,-0.002,32.189,45.079,29.186,0.0
1.7,27.915,46.051,2.261,-31.659,39.794,-0.002,33.397,44.842,30.311,0.0
1.72,27.757,46.021,2.368,-31.812,39.411,-0.003,34.604,44.604,31.436,0.0
1.74,27.599,45.991,2.476,-31.966,39.027,-0.003,35.812,44.366,32.561,0.0
1.76,27.441,45.961,2.584,-32.12,38.644,-0.003,36.681,44.128,33.686,0.0
1.78,27.283,45.931,2.691,-32.274,38.261,-0.003,36.681,43.89,34.812,0.0
1.8,27.126,45.901,2.799,-32.428,37.877,-0.003,36.681,43.652,35.333,0.0
1.82,26.968,45.871,2.907,-32.582,37.494,-0.003,36.681,43.415,35.333,0.0
1.84,26.81,45.841,3.014,-32.735,37.111,-0.004,36.681,43.177,35.333,0.0
