t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.02,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.04,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.06,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.08,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.1,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.12,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.14,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.16,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.18,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.2,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.22,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.24,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.26,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.28,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.3,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.32,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.34,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.36,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.38,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.4,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.42,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.44,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.46,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.48,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.5,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.52,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.54,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.56,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.58,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.6,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.62,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.64,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.66,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.68,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.7,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.72,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.74,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.76,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.78,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.8,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.82,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.84,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.86,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.88,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.9,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.92,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.94,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.96,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
0.98,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
1.0,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
1.02,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
1.04,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
1.06,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
1.08,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
1.1,19.784,36.062,3.415,-27.378,29.518,2.279,18.777,42.584,0.005,0.0
