t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.02,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.04,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.06,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.08,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.1,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.12,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.14,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.16,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.18,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.2,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.22,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.24,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.26,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.28,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.3,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.32,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.34,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.36,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.38,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.4,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.42,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.44,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.46,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.48,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.5,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.52,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.54,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.56,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.58,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.6,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.62,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.64,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.66,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.68,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.7,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.72,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
0.74,-28.191,36.641,0.0,19.157,35.108,1.715,20.082,42.439,0.0,0.0
