t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.02,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.04,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.06,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.08,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.1,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.12,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.14,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.16,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.18,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.2,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.22,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.24,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.26,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.28,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.3,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.32,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.34,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.36,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.38,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.4,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.42,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.44,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.46,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.48,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.5,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.52,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.54,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.56,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.58,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.6,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.62,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.64,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.66,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.68,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.7,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.72,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.74,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.76,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.78,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.8,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.82,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.84,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.86,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.88,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.9,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.92,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.94,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.96,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
0.98,27.486,39.355,0.011,-19.948,29.771,18.971,1.793,34.684,20.242,0.0
