t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.02,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.04,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.06,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.08,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.1,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.12,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.14,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.16,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.18,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.2,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.22,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.24,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.26,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.28,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.3,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.32,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.34,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.36,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.38,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.4,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.42,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.44,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.46,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.48,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.5,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
0.52,25.351,37.836,0.025,-21.061,37.579,2.02,5.414,27.63,26.636,0.0
