t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.02,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.04,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.06,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.08,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.1,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.12,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.14,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.16,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.18,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.2,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.22,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.24,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.26,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.28,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.3,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.32,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.34,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.36,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.38,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.4,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.42,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.44,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.46,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.48,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.5,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.52,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.54,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.56,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.58,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.6,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.62,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.64,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.66,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.68,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.7,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.72,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.74,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.76,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.78,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.8,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.82,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.84,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.86,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.88,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.9,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.92,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.94,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.96,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
0.98,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.0,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.02,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.04,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.06,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.08,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.1,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.12,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.14,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.16,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.18,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.2,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.22,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.24,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.26,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.28,-10.462,30.91,0.009,-2.834,23.136,6.594,21.449,32.979,0.0,0.0
1.3,-10.657,30.852,0.009,-3.238,22.984,6.475,22.522,32.682,0.59,0.0
1.32,-10.852,30.793,0.009,-3.643,22.832,6.355,23.596,32.385,1.18,0.0
1.34,-11.048,30.735,0.009,-4.047,22.681,6.235,24.67,32.089,1.77,0.0
1.36,-11.243,30.676,0.009,-4.452,22.529,6.115,25.744,31.792,2.36,0.0
