t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.02,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.04,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.06,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.08,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.1,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.12,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.14,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.16,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.18,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.2,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.22,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.24,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.26,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.28,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.3,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.32,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.34,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.36,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.38,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.4,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.42,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.44,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.46,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.48,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.5,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.52,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.54,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.56,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.58,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.6,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.62,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.64,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.66,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.68,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.7,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.72,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.74,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.76,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.78,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.8,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.82,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.84,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.86,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.88,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.9,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.92,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.94,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.96,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
0.98,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.0,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.02,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.04,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.06,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.08,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.1,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.12,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.14,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.16,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.18,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.2,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.22,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.24,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.26,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.28,-13.666,31.295,0.002,8.504,26.659,2.347,22.471,32.98,0.0,0.0
1.3,-13.887,31.161,0.003,8.031,26.489,2.305,23.606,32.976,0.004,0.0
1.32,-14.108,31.027,0.003,7.559,26.318,2.262,24.74,32.972,0.008,0.0
1.34,-14.329,30.893,0.003,7.087,26.148,2.219,25.874,32.967,0.012,0.0
1.36,-14.549,30.759,0.003,6.615,25.978,2.177,27.009,32.963,0.016,0.0
1.38,-14.77,30.626,0.003,6.143,25.807,2.134,28.143,32.959,0.021,0.0
1.4,-14.991,30.492,0.003,5.671,25.637,2.092,29.277,32.955,0.025,0.0
1.42,-15.212,30.358,0.004,5.199,25.467,2.049,30.412,32.95,0.029,0.0
1.44,-15.433,30.224,0.004,4.727,25.296,2.007,31.546,32.946,0.033,0.0
1.46,-15.654,30.09,0.004,4.255,25.126,1.964,32.681,32.942,0.037,0.0
1.48,-15.875,29.957,0.004,3.783,24.956,1.922,33.815,32.938,0.041,0.0
1.5,-16.096,29.823,0.004,3.311,24.785,1.879,34.949,32.934,0.045,0.0
1.52,-16.317,29.689,0.004,2.839,24.615,1.836,36.084,32.929,0.049,0.0
1.54,-16.538,29.555,0.004,2.367,24.445,1.794,37.218,32.925,0.054,0.0
1.56,-16.758,29.421,0.005,1.895,24.275,1.751,38.352,32.921,0.058,0.0
1.58,-16.979,29.287,0.005,1.422,24.104,1.709,39.487,32.917,0.062,0.0
1.6,-17.2,29.154,0.005,0.95,23.934,1.666,40.621,32.912,0.066,0.0
1.62,-17.421,29.02,0.005,0.478,23.764,1.624,41.755,32.908,0.07,0.0
1.64,-17.642,28.886,0.005,0.006,23.593,1.581,42.89,32.904,0.074,0.0
1.66,-17.863,28.752,0.005,-0.466,23.423,1.539,44.024,32.9,0.078,0.0
1.68,-18.084,28.618,0.005,-0.938,23.253,1.496,45.158,32.896,0.082,0.0
1.7,-18.305,28.484,0.006,-1.41,23.082,1.454,46.293,32.891,0.086,0.0
1.72,-18.526,28.351,0.006,-1.882,22.912,1.411,47.427,32.887,0.091,0.0
1.74,-18.747,28.217,0.006,-2.354,22.742,1.368,48.561,32.883,0.095,0.0
1.76,-18.968,28.083,0.006,-2.826,22.571,1.326,49.696,32.879,0.099,0.0
1.78,-19.188,27.949,0.006,-3.298,22.401,1.283,50.83,32.874,0.103,0.0
1.8,-19.409,27.815,0.006,-3.77,22.231,1.241,51.119,32.87,0.107,0.0
1.82,-19.63,27.682,0.006,-4.242,22.061,1.198,51.119,32.866,0.111,0.0
1.84,-19.851,27.548,0.007,-4.715,21.89,1.156,51.119,32.862,0.115,0.0
1.86,-20.072,27.414,0.007,-5.187,21.72,1.113,51.119,32.858,0.119,0.0
1.88,-20.293,27.28,0.007,-5.659,21.55,1.071,51.119,32.853,0.124,0.0
1.9,-20.514,27.146,0.007,-6.131,21.379,1.028,51.119,32.849,0.128,0.0
1.92,-20.735,27.012,0.007,-6.603,21.209,0.985,51.119,32.845,0.132,0.0
1.94,-20.956,26.879,0.007,-7.075,21.039,0.943,51.119,32.841,0.136,0.0
1.96,-21.177,26.745,0.008,-7.547,20.868,0.9,51.119,32.837,0.14,0.0
1.98,-21.398,26.611,0.008,-8.019,20.698,0.858,51.119,32.832,0.144,0.0
2.0,-21.618,26.477,0.008,-8.491,20.528,0.815,51.119,32.828,0.148,0.0
2.02,-21.839,26.343,0.008,-8.963,20.358,0.773,51.119,32.824,0.152,0.0
2.04,-22.06,26.21,0.008,-9.435,20.187,0.73,51.119,32.82,0.157,0.0
2.06,-22.281,26.076,0.008,-9.907,20.017,0.688,51.119,32.815,0.161,0.0
2.08,-22.502,25.942,0.008,-10.379,19.847,0.645,51.119,32.811,0.165,0.0
2.1,-22.723,25.808,0.009,-10.851,19.676,0.602,51.119,32.807,0.169,0.0
2.12,-22.944,25.674,0.009,-11.324,19.506,0.56,51.119,32.803,0.173,0.0
2.14,-23.165,25.54,0.009,-11.796,19.336,0.517,51.119,32.799,0.177,0.0
2.16,-23.386,25.407,0.009,-12.268,19.165,0.475,51.119,32.794,0.181,0.0
2.18,-23.607,25.273,0.009,-12.74,18.995,0.432,51.119,32.79,0.185,0.0
2.2,-23.828,25.139,0.009,-13.212,18.825,0.39,51.119,32.786,0.189,0.0
2.22,-24.048,25.005,0.009,-13.684,18.654,0.347,51.119,32.782,0.194,0.0
2.24,-24.269,24.871,0.01,-14.156,18.484,0.305,51.119,32.777,0.198,0.0
2.26,-24.49,24.738,0.01,-14.628,18.314,0.262,51.119,32.773,0.202,0.0
2.28,-24.711,24.604,0.01,-15.1,18.144,0.219,51.119,32.769,0.206,0.0
2.3,-24.932,24.47,0.01,-15.572,17.973,0.177,51.119,32.765,0.21,0.0
2.32,-25.153,24.336,0.01,-16.044,17.803,0.134,51.119,32.761,0.214,0.0
