t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.02,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.04,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.06,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.08,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.1,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.12,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.14,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.16,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.18,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.2,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.22,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.24,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.26,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.28,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.3,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.32,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.34,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.36,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.38,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.4,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.42,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.44,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.46,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.48,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.5,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.52,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.54,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.56,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.58,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.6,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.62,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.64,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.66,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.68,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.7,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.72,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.74,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.76,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.78,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.8,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.82,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.84,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.86,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.88,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.9,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.92,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.94,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.96,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
0.98,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.0,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.02,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.04,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.06,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.08,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.1,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.12,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.14,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.16,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.18,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.2,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.22,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.24,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.26,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.28,35.601,45.916,0.0,-33.372,45.065,0.107,8.966,55.234,2.704,0.0
1.3,35.449,45.852,0.178,-33.495,44.702,0.105,10.217,54.975,3.776,0.0
1.32,35.296,45.787,0.357,-33.618,44.339,0.102,11.467,54.716,4.847,0.0
1.34,35.144,45.723,0.535,-33.741,43.976,0.1,12.717,54.458,5.919,0.0
1.36,34.992,45.659,0.713,-33.863,43.613,0.097,13.967,54.199,6.991,0.0
1.38,34.839,45.594,0.892,-33.986,43.25,0.095,15.217,53.941,8.063,0.0
1.4,34.687,45.53,1.07,-34.109,42.887,0.092,16.467,53.682,9.135,0.0
1.42,34.535,45.465,1.248,-34.232,42.524,0.09,17.717,53.423,10.207,0.0
1.44,34.382,45.401,1.427,-34.354,42.161,0.087,18.967,53.165,11.279,0.0
1.46,34.23,45.336,1.605,-34.477,41.798,0.085,20.217,52.906,12.351,0.0
1.48,34.078,45.272,1.783,-34.6,41.435,0.082,21.467,52.647,13.423,0.0
1.5,33.925,45.208,1.962,-34.723,41.072,0.08,22.717,52.389,14.495,0.0
1.52,33.773,45.143,2.14,-34.845,40.709,0.078,23.967,52.13,15.567,0.0
1.54,33.62,45.079,2.318,-34.968,40.347,0.075,25.217,51.871,16.639,0.0
1.56,33.468,45.014,2.497,-35.091,39.984,0.073,26.467,51.613,17.711,0.0
1.58,33.316,44.95,2.675,-35.213,39.621,0.07,27.717,51.354,18.783,0.0
1.6,33.163,44.885,2.853,-35.336,39.258,0.068,28.967,51.095,19.855,0.0
1.62,33.011,44.821,3.032,-35.459,38.895,0.065,30.217,50.837,20.926,0.0
1.64,32.859,44.757,3.21,-35.582,38.532,0.063,31.467,50.578,21.998,0.0
1.66,32.706,44.692,3.388,-35.704,38.169,0.06,32.717,50.319,23.07,0.0
1.68,32.554,44.628,3.567,-35.827,37.806,0.058,33.968,50.061,24.142,0.0
1.7,32.402,44.563,3.745,-35.95,37.443,0.055,35.218,49.802,25.214,0.0
1.72,32.249,44.499,3.923,-36.073,37.08,0.053,36.468,49.543,26.286,0.0
1.74,32.097,44.434,4.102,-36.195,36.717,0.051,37.614,49.285,27.358,0.0
1.76,31.945,44.37,4.28,-36.318,36.354,0.048,37.614,49.026,28.43,0.0
1.78,31.792,44.306,4.458,-36.441,35.991,0.046,37.614,48.767,29.502,0.0
1.8,31.64,44.241,4.637,-36.564,35.628,0.043,37.614,48.509,30.574,0.0
1.82,31.488,44.177,4.815,-36.686,35.265,0.041,37.614,48.25,31.351,0.0
1.84,31.335,44.112,4.993,-36.809,34.902,0.038,37.614,47.992,31.351,0.0
1.86,31.183,44.048,5.172,-36.932,34.539,0.036,37.614,47.733,31.351,0.0
1.88,31.03,43.983,5.35,-37.055,34.177,0.033,37.614,47.474,31.351,0.0
1.9,30.878,43.919,5.528,-37.177,33.814,0.031,37.614,47.216,31.351,0.0
1.92,30.726,43.855,5.707,-37.3,33.451,0.029,37.614,46.957,31.351,0.0
1.94,30.573,43.79,5.885,-37.423,33.088,0.026,37.614,46.698,31.351,0.0
1.96,30.421,43.726,6.063,-37.545,32.725,0.024,37.614,46.44,31.351,0.0
1.98,30.269,43.661,6.242,-37.668,32.362,0.021,37.614,46.181,31.351,0.0
2.0,30.116,43.597,6.42,-37.791,31.999,0.019,37.614,45.922,31.351,0.0
2.02,29.964,43.532,6.598,-37.914,31.636,0.016,37.614,45.664,31.351,0.0
2.04,29.812,43.468,6.777,-38.036,31.273,0.014,37.614,45.405,31.351,0.0
2.06,29.659,43.404,6.955,-38.159,30.91,0.011,37.614,45.146,31.351,0.0
2.08,29.507,43.339,7.133,-38.282,30.547,0.009,37.614,44.888,31.351,0.0
2.1,29.355,43.275,7.312,-38.405,30.184,0.006,37.614,44.629,31.351,0.0
2.12,29.202,43.21,7.49,-38.527,29.821,0.004,37.614,44.37,31.351,0.0
2.14,29.05,43.146,7.668,-38.65,29.458,0.002,37.614,44.112,31.351,0.0
2.16,28.898,43.081,7.847,-38.773,29.095,-0.001,37.614,43.853,31.351,0.0
2.18,28.745,43.017,8.025,-38.896,28.732,-0.003,37.614,43.594,31.351,0.0
2.2,28.593,42.953,8.203,-39.018,28.369,-0.006,37.614,43.336,31.351,0.0
2.22,28.441,42.888,8.382,-39.141,28.007,-0.008,37.614,43.077,31.351,0.0
2.24,28.288,42.824,8.56,-39.264,27.644,-0.011,37.614,42.818,31.351,0.0
2.26,28.136,42.759,8.738,-39.386,27.281,-0.013,37.614,42.56,31.351,0.0
2.28,27.983,42.695,8.917,-39.509,26.918,-0.016,37.614,42.301,31.351,0.0
2.3,27.831,42.63,9.095,-39.632,26.555,-0.018,37.614,42.043,31.351,0.0
2.32,27.679,42.566,9.273,-39.755,26.192,-0.02,37.614,41.784,31.351,0.0
2.34,27.526,42.502,9.452,-39.877,25.829,-0.023,37.614,41.525,31.351,0.0
2.36,27.374,42.437,9.63,-40.0,25.466,-0.025,37.614,41.267,31.351,0.0
2.38,27.222,42.373,9.808,-40.123,25.103,-0.028,37.614,41.008,31.351,0.0
