t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.02,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.04,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.06,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.08,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.1,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.12,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.14,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.16,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.18,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.2,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.22,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.24,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.26,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.28,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.3,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.32,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.34,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.36,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.38,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.4,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.42,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.44,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.46,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.48,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.5,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.52,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.54,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.56,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.58,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.6,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.62,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.64,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.66,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.68,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.7,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.72,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.74,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.76,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.78,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.8,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.82,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.84,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.86,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.88,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.9,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.92,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.94,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.96,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
0.98,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.0,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.02,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.04,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.06,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.08,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.1,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.12,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.14,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.16,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.18,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.2,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.22,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.24,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.26,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.28,33.506,40.728,0.0,-28.133,32.945,6.3,3.718,54.142,0.0,0.0
1.3,33.378,40.713,0.065,-28.323,32.719,6.186,4.888,53.855,1.227,0.0
1.32,33.251,40.699,0.131,-28.512,32.492,6.071,6.059,53.568,2.455,0.0
1.34,33.123,40.684,0.196,-28.701,32.266,5.957,7.23,53.281,3.682,0.0
1.36,32.996,40.669,0.261,-28.89,32.04,5.842,8.4,52.994,4.91,0.0
1.38,32.869,40.654,0.326,-29.08,31.814,5.728,9.571,52.707,6.137,0.0
1.4,32.741,40.64,0.392,-29.269,31.588,5.613,10.742,52.42,7.364,0.0
1.42,32.614,40.625,0.457,-29.458,31.362,5.499,11.912,52.132,8.592,0.0
1.44,32.486,40.61,0.522,-29.648,31.135,5.384,13.083,51.845,9.819,0.0
1.46,32.359,40.596,0.587,-29.837,30.909,5.27,14.254,51.558,11.047,0.0
1.48,32.231,40.581,0.653,-30.026,30.683,5.155,15.425,51.271,12.274,0.0
1.5,32.104,40.566,0.718,-30.215,30.457,5.041,16.595,50.984,13.501,0.0
1.52,31.976,40.551,0.783,-30.405,30.231,4.926,17.766,50.697,14.729,0.0
1.54,31.849,40.537,0.848,-30.594,30.005,4.812,18.937,50.41,15.956,0.0
1.56,31.721,40.522,0.914,-30.783,29.778,4.697,20.107,50.123,17.184,0.0
1.58,31.594,40.507,0.979,-30.973,29.552,4.583,21.278,49.836,18.411,0.0
1.6,31.466,40.493,1.044,-31.162,29.326,4.468,22.449,49.548,19.639,0.0
1.62,31.339,40.478,1.109,-31.351,29.1,4.354,23.619,49.261,20.866,0.0
1.64,31.212,40.463,1.175,-31.54,28.874,4.239,24.79,48.974,22.093,0.0
1.66,31.084,40.449,1.24,-31.73,28.648,4.125,25.961,48.687,23.321,0.0
1.68,30.957,40.434,1.305,-31.919,28.421,4.01,27.132,48.4,24.548,0.0
1.7,30.829,40.419,1.371,-32.108,28.195,3.896,28.302,48.113,25.776,0.0
1.72,30.702,40.404,1.436,-32.298,27.969,3.781,29.473,47.826,27.003,0.0
1.74,30.574,40.39,1.501,-32.487,27.743,3.667,30.644,47.539,28.23,0.0
1.76,30.447,40.375,1.566,-32.676,27.517,3.552,31.814,47.251,28.648,0.0
1.78,30.319,40.36,1.632,-32.865,27.29,3.437,32.365,46.964,28.648,0.0
1.8,30.192,40.346,1.697,-33.055,27.064,3.323,32.365,46.677,28.648,0.0
1.82,30.064,40.331,1.762,-33.244,26.838,3.208,32.365,46.39,28.648,0.0
1.84,29.937,40.316,1.827,-33.433,26.612,3.094,32.365,46.103,28.648,0.0
1.86,29.809,40.301,1.893,-33.623,26.386,2.979,32.365,45.816,28.648,0.0
1.88,29.682,40.287,1.958,-33.812,26.16,2.865,32.365,45.529,28.648,0.0
1.9,29.555,40.272,2.023,-34.001,25.933,2.75,32.365,45.242,28.648,0.0
1.92,29.427,40.257,2.088,-34.19,25.707,2.636,32.365,44.955,28.648,0.0
1.94,29.3,40.243,2.154,-34.38,25.481,2.521,32.365,44.667,28.648,0.0
1.96,29.172,40.228,2.219,-34.569,25.255,2.407,32.365,44.38,28.648,0.0
1.98,29.045,40.213,2.284,-34.758,25.029,2.292,32.365,44.093,28.648,0.0
2.0,28.917,40.199,2.349,-34.948,24.803,2.178,32.365,43.806,28.648,0.0
2.02,28.79,40.184,2.415,-35.137,24.576,2.063,32.365,43.519,28.648,0.0
2.04,28.662,40.169,2.48,-35.326,24.35,1.949,32.365,43.232,28.648,0.0
2.06,28.535,40.154,2.545,-35.515,24.124,1.834,32.365,42.945,28.648,0.0
2.08,28.407,40.14,2.611,-35.705,23.898,1.72,32.365,42.658,28.648,0.0
2.1,28.28,40.125,2.676,-35.894,23.672,1.605,32.365,42.371,28.648,0.0
2.12,28.152,40.11,2.741,-36.083,23.446,1.491,32.365,42.083,28.648,0.0
2.14,28.025,40.096,2.806,-36.273,23.219,1.376,32.365,41.796,28.648,0.0
2.16,27.898,40.081,2.872,-36.462,22.993,1.262,32.365,41.509,28.648,0.0
2.18,27.77,40.066,2.937,-36.651,22.767,1.147,32.365,41.222,28.648,0.0
2.2,27.643,40.051,3.002,-36.84,22.541,1.033,32.365,40.935,28.648,0.0
2.22,27.515,40.037,3.067,-37.03,22.315,0.918,32.365,40.648,28.648,0.0
2.24,27.388,40.022,3.133,-37.219,22.089,0.804,32.365,40.361,28.648,0.0
2.26,27.26,40.007,3.198,-37.408,21.862,0.689,32.365,40.074,28.648,0.0
2.28,27.133,39.993,3.263,-37.597,21.636,0.575,32.365,39.786,28.648,0.0
2.3,27.005,39.978,3.328,-37.787,21.41,0.46,32.365,39.499,28.648,0.0
2.32,26.878,39.963,3.394,-37.976,21.184,0.346,32.365,39.212,28.648,0.0
2.34,26.75,39.949,3.459,-38.165,20.958,0.231,32.365,38.925,28.648,0.0
2.36,26.623,39.934,3.524,-38.355,20.732,0.117,32.365,38.638,28.648,0.0
2.38,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.4,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.42,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.44,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.46,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.48,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.5,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.52,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.54,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.56,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.58,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.6,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
2.62,26.495,39.919,3.589,-38.544,20.505,0.002,32.365,38.351,28.648,0.0
