step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0016,0.0125,8.01,8.884,2.348,59.25,2.0
1,0.0003,0.0124,2.691,3.91,0.0,59.27,2.0
2,0.0001,0.0125,0.0,0.0,0.0,59.29,2.0
3,0.0,0.0125,0.0,0.0,0.0,59.31,2.0
4,0.0,0.0125,0.57,0.0,0.0,59.33,2.0
5,0.0,0.0125,0.0,0.328,0.0,59.35,2.0
6,0.0001,0.0125,0.574,0.612,0.0,59.37,2.0
7,0.0001,0.0125,0.748,0.859,0.215,59.39,2.0
8,0.0001,0.0125,0.848,1.066,0.265,59.4,2.0
9,0.0002,0.0125,0.843,1.171,0.0,59.41,2.0
10,0.0002,0.0125,0.918,1.347,0.0,59.42,2.0
11,0.0002,0.0125,0.99,1.515,0.0,59.43,2.0
12,0.0002,0.0125,1.165,1.778,0.321,59.45,2.0
13,0.0003,0.0125,1.121,1.797,0.0,59.46,2.0
14,0.0003,0.0125,1.297,2.037,0.326,59.47,2.0
15,0.0003,0.0125,1.351,2.117,0.317,59.48,2.0
16,0.0003,0.0125,1.424,2.198,0.32,59.49,2.0
17,0.0003,0.0125,1.472,2.241,0.314,59.49,2.0
18,0.0003,0.0125,1.52,2.271,0.314,59.5,2.0
19,0.0003,0.0125,1.569,2.285,0.32,59.51,2.0
20,0.0003,0.0125,1.612,2.28,0.335,59.51,2.0
21,0.0003,0.0125,1.657,2.244,0.34,59.51,2.0
22,0.0003,0.0125,1.698,2.212,0.354,59.51,2.0
23,0.0003,0.0125,1.735,2.188,0.367,59.51,2.0
24,-0.0095,0.015,0.853,0.573,0.0,59.56,2.0
25,-0.031,0.0229,0.833,0.532,0.372,59.61,2.0
26,-0.0305,0.034,0.79,0.494,0.338,59.61,2.0
27,-0.0298,0.046,0.831,0.512,0.349,59.6,2.0
28,-0.029,0.0582,0.869,0.531,0.363,59.59,2.0
29,-0.0284,0.0706,0.887,0.542,0.371,59.58,2.0
30,-0.0277,0.0831,0.894,0.547,0.374,59.57,2.0
31,-0.027,0.0955,0.896,0.549,0.375,59.56,2.0
32,-0.0263,0.1047,1.577,0.878,0.708,59.57,2.0
33,-0.0255,0.1082,1.33,0.87,0.462,59.57,2.0
34,-0.0247,0.1095,1.099,0.76,0.373,59.57,2.0
35,-0.0239,0.1099,0.977,0.687,0.342,59.56,2.0
36,-0.0231,0.11,0.922,0.645,0.32,59.56,2.0
37,-0.0224,0.1101,0.902,0.636,0.306,59.55,2.0
38,-0.0216,0.1101,0.891,0.628,0.302,59.54,2.0
39,-0.0209,0.11,0.885,0.624,0.301,59.53,2.0
40,-0.0201,0.11,0.882,0.621,0.3,59.52,2.0
41,-0.0194,0.11,0.881,0.62,0.299,59.52,2.0
42,-0.0187,0.11,0.876,0.621,0.298,59.51,2.0
43,-0.018,0.1099,0.876,0.619,0.297,59.5,2.0
44,-0.0173,0.1099,0.873,0.619,0.294,59.49,2.0
45,-0.0166,0.1099,0.871,0.619,0.294,59.49,2.0
46,-0.016,0.1099,0.869,0.617,0.294,59.48,2.0
47,-0.0153,0.1098,0.868,0.616,0.294,59.47,2.0
48,-0.0146,0.1098,0.866,0.615,0.294,59.46,2.0
49,-0.014,0.1098,0.865,0.614,0.294,59.46,2.0
50,-0.0133,0.1098,0.863,0.612,0.294,59.45,2.0
51,-0.0127,0.1097,0.861,0.611,0.293,59.44,2.0
52,-0.0121,0.1097,0.86,0.61,0.293,59.44,2.0
53,-0.0115,0.1097,0.858,0.609,0.293,59.43,2.0
54,-0.0109,0.1097,0.857,0.607,0.293,59.42,2.0
55,-0.0103,0.1097,0.856,0.606,0.293,59.42,2.0
56,-0.0097,0.1096,0.854,0.605,0.293,59.41,2.0
57,-0.0091,0.1096,0.853,0.604,0.293,59.4,2.0
58,-0.003,0.1096,6.187,2.374,3.788,59.52,2.0
59,0.004,0.1096,5.298,2.66,2.847,59.6,2.0
60,0.012,0.1096,5.524,3.208,2.536,59.49,2.0
61,0.0169,0.1096,7.561,4.405,3.269,59.33,2.0
62,0.0212,0.1096,8.013,4.481,3.608,59.17,2.0
63,0.025,0.1096,1.631,1.044,0.0,59.05,2.0
64,0.0263,0.1096,10.236,4.932,5.356,59.01,2.0
65,0.0298,0.1096,9.655,4.691,5.04,58.92,2.0
66,0.0333,0.1096,9.606,4.686,4.998,58.82,2.0
67,0.0369,0.1096,9.528,4.667,4.943,58.72,2.0
68,0.0405,0.1097,9.448,4.649,4.886,58.61,2.0
69,0.0442,0.1097,9.362,4.629,4.826,58.5,2.0
70,0.0479,0.1097,9.278,4.611,4.767,58.39,2.0
71,0.0517,0.1098,9.194,4.594,4.706,58.27,2.0
72,0.0556,0.1098,9.107,4.577,4.646,58.15,2.0
73,0.0595,0.1099,9.025,4.569,4.581,58.03,2.0
74,0.0635,0.11,8.941,4.572,4.504,57.91,2.0
75,0.0677,0.1101,8.856,4.577,4.423,57.78,2.0
76,0.072,0.1101,8.781,4.589,4.347,57.64,2.0
77,0.0764,0.1102,8.706,4.607,4.266,57.5,2.0
78,0.0809,0.1103,8.626,4.617,4.19,57.36,2.0
79,0.0855,0.1104,8.55,4.631,4.118,57.2,2.0
