step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0034,0.0125,6.79,12.622,1.502,59.18,2.0
1,0.0001,0.0124,0.888,6.24,0.0,59.2,2.0
2,0.0004,0.0124,0.622,0.0,0.0,59.24,2.0
3,0.0002,0.0125,0.405,0.0,0.0,59.27,2.0
4,0.0,0.0125,0.342,0.0,0.0,59.29,2.0
5,0.0002,0.0125,0.393,1.067,0.0,59.32,2.0
6,0.0003,0.0125,0.539,1.266,0.0,59.34,2.0
7,0.0003,0.0125,0.648,1.421,0.0,59.36,2.0
8,0.0004,0.0125,0.743,1.583,0.0,59.39,2.0
9,0.0004,0.0125,0.917,1.815,0.277,59.4,2.0
10,0.0005,0.0125,1.002,1.968,0.289,59.41,2.0
11,0.0005,0.0125,1.082,2.119,0.309,59.42,2.0
12,0.0005,0.0125,1.16,2.258,0.316,59.43,2.0
13,0.0005,0.0125,1.232,2.381,0.319,59.45,2.0
14,0.0005,0.0125,1.304,2.494,0.326,59.46,2.0
15,0.0005,0.0125,1.365,2.586,0.333,59.47,2.0
16,0.0006,0.0125,1.437,2.655,0.33,59.48,2.0
17,0.0006,0.0125,1.489,2.706,0.324,59.49,2.0
18,0.0006,0.0125,1.545,2.745,0.326,59.49,2.0
19,0.0006,0.0125,1.598,2.769,0.33,59.5,2.0
20,0.0006,0.0125,1.647,2.773,0.34,59.51,2.0
21,0.0006,0.0125,1.693,2.751,0.349,59.51,2.0
22,0.0006,0.0125,1.738,2.71,0.358,59.51,2.0
23,0.0006,0.0125,1.778,2.675,0.372,59.52,2.0
24,-0.0064,0.015,0.0,0.16,0.407,59.56,2.0
25,-0.0176,0.0232,0.775,0.479,0.35,59.59,2.0
26,-0.0169,0.0343,0.762,0.466,0.343,59.58,2.0
27,-0.0163,0.0462,0.824,0.495,0.361,59.57,2.0
28,-0.0156,0.0585,0.866,0.517,0.376,59.56,2.0
29,-0.0149,0.0709,0.885,0.529,0.384,59.55,2.0
30,-0.0143,0.0834,0.892,0.534,0.387,59.54,2.0
31,-0.0136,0.0958,0.892,0.535,0.387,59.53,2.0
32,-0.0129,0.105,1.518,0.807,0.719,59.54,2.0
33,-0.0122,0.1085,1.279,0.799,0.482,59.54,2.0
34,-0.0114,0.1098,1.077,0.717,0.394,59.54,2.0
35,-0.0107,0.1102,0.971,0.658,0.36,59.53,2.0
36,-0.01,0.1103,0.923,0.626,0.338,59.53,2.0
37,-0.0093,0.1104,0.902,0.612,0.328,59.52,2.0
38,-0.0086,0.1104,0.893,0.606,0.324,59.51,2.0
39,-0.0079,0.1103,0.889,0.604,0.322,59.5,2.0
40,-0.0072,0.1103,0.886,0.602,0.32,59.5,2.0
41,-0.0066,0.1103,0.883,0.601,0.319,59.49,2.0
42,-0.0059,0.1103,0.88,0.601,0.317,59.48,2.0
43,-0.0052,0.1102,0.879,0.601,0.316,59.47,2.0
44,-0.0046,0.1102,0.877,0.6,0.316,59.46,2.0
45,-0.004,0.1102,0.876,0.599,0.315,59.46,2.0
46,-0.0034,0.1102,0.874,0.598,0.315,59.45,2.0
47,-0.0027,0.1101,0.872,0.597,0.314,59.44,2.0
48,-0.0021,0.1101,0.871,0.596,0.314,59.44,2.0
49,-0.0016,0.1101,0.869,0.595,0.313,59.43,2.0
50,-0.001,0.1101,0.867,0.592,0.314,59.42,2.0
51,-0.0004,0.11,0.866,0.591,0.314,59.41,2.0
52,0.0002,0.11,0.864,0.59,0.314,59.41,2.0
53,0.0007,0.11,0.863,0.589,0.313,59.4,2.0
54,0.0013,0.11,0.863,0.591,0.31,59.39,2.0
55,0.0018,0.1099,0.862,0.595,0.308,59.39,2.0
56,0.0024,0.1099,0.859,0.593,0.307,59.38,2.0
57,0.0029,0.1099,0.857,0.592,0.306,59.37,2.0
58,0.0092,0.1099,6.094,2.202,3.877,59.51,2.0
59,0.0161,0.11,6.477,7.867,3.418,59.53,2.0
60,0.0241,0.11,6.058,7.164,2.971,59.39,2.0
61,0.0302,0.11,7.147,4.143,3.169,59.22,2.0
62,0.0349,0.11,7.808,4.494,3.435,59.05,2.0
63,0.0389,0.11,8.694,4.55,4.25,58.9,2.0
64,0.0425,0.11,9.78,4.769,5.121,58.79,2.0
65,0.0461,0.11,9.718,4.756,5.075,58.69,2.0
66,0.0497,0.1101,9.652,4.751,5.017,58.58,2.0
67,0.0533,0.1101,9.588,4.748,4.959,58.48,2.0
68,0.057,0.1101,9.516,4.742,4.896,58.37,2.0
69,0.0607,0.1102,9.443,4.736,4.834,58.25,2.0
70,0.0644,0.1102,9.372,4.735,4.769,58.14,2.0
71,0.0682,0.1102,9.292,4.723,4.707,58.02,2.0
72,0.0721,0.1103,9.214,4.708,4.65,57.9,2.0
73,0.076,0.1103,9.125,4.69,4.589,57.78,2.0
74,0.0799,0.1104,9.05,4.682,4.533,57.65,2.0
75,0.0839,0.1105,8.964,4.693,4.462,57.52,2.0
76,0.088,0.1105,8.88,4.727,4.392,57.39,2.0
77,0.0921,0.1106,8.804,4.744,4.331,57.25,2.0
78,0.0964,0.1107,8.724,4.794,4.262,57.11,2.0
79,0.1007,0.1108,8.644,4.834,4.192,56.97,2.0
80,0.105,0.1109,8.568,4.854,4.123,56.81,2.0
81,0.1095,0.111,8.493,4.845,4.052,56.65,2.0
82,0.1141,0.1111,8.415,4.83,3.966,56.49,2.0
83,0.1189,0.1112,8.304,4.645,3.875,56.32,2.0
84,0.1241,0.1114,8.19,4.448,3.811,56.16,2.0
85,0.1305,0.1115,7.951,4.097,3.78,56.01,2.0
86,0.139,0.1116,7.647,4.481,4.239,55.9,2.0
87,0.1478,0.1118,7.623,4.47,4.17,55.8,2.0
88,0.1566,0.1119,7.622,4.501,4.117,55.7,2.0
89,0.1654,0.1121,7.587,4.5,4.045,55.59,2.0
90,0.1742,0.1122,7.558,4.502,3.972,55.48,2.0
91,0.183,0.1124,7.535,4.502,3.902,55.37,2.0
92,0.1918,0.1125,7.507,4.504,3.826,55.26,2.0
93,0.2006,0.1127,7.484,4.508,3.755,55.14,2.0
94,0.2094,0.1129,7.457,4.509,3.682,55.02,2.0
95,0.2181,0.1131,7.433,4.51,3.613,54.91,2.0
96,0.2268,0.1133,7.406,4.509,3.546,54.79,2.0
97,0.2355,0.1135,7.378,4.506,3.479,54.68,2.0
98,0.2441,0.1137,7.355,4.498,3.419,54.56,2.0
99,0.2526,0.1139,7.327,4.493,3.357,54.45,2.0
100,0.261,0.1141,7.304,4.49,3.3,54.33,2.0
101,0.2694,0.1143,7.283,4.486,3.251,54.22,2.0
102,0.2776,0.1145,7.267,4.485,3.214,54.11,2.0
103,0.2858,0.1147,7.253,4.484,3.18,54.01,2.0
104,0.2938,0.1149,7.238,4.484,3.146,53.91,2.0
105,0.3016,0.1151,7.223,4.492,3.111,53.8,2.0
106,0.3094,0.1153,7.207,4.491,3.08,53.69,2.0
107,0.317,0.1155,7.192,4.491,3.052,53.58,2.0
108,0.3245,0.1157,7.176,4.491,3.024,53.47,2.0
109,0.3319,0.116,7.161,4.492,2.996,53.35,2.0
110,0.3392,0.1162,7.143,4.458,2.964,53.22,2.0
111,0.3463,0.1164,7.124,4.425,2.932,53.09,2.0
112,0.3533,0.1166,7.108,4.394,2.905,52.96,2.0
113,0.3602,0.1168,7.09,4.366,2.878,52.82,2.0
114,0.3669,0.117,7.073,4.341,2.853,52.68,2.0
115,0.3735,0.1172,7.059,4.318,2.833,52.53,2.0
116,0.38,0.1175,7.043,4.297,2.812,52.38,2.0
117,0.3864,0.1177,7.028,4.278,2.794,52.23,2.0
118,0.3926,0.1179,7.014,4.261,2.777,52.07,2.0
119,0.3987,0.1181,7.0,4.241,2.765,51.9,2.0
120,0.4047,0.1183,6.987,4.228,2.751,51.74,2.0
121,0.4105,0.1186,6.974,4.215,2.739,51.57,2.0
122,0.4162,0.1188,6.982,4.194,2.78,51.4,2.0
123,0.4219,0.119,6.993,4.178,2.814,51.23,2.0
124,0.4275,0.1192,7.011,4.16,2.86,51.05,2.0
125,0.4331,0.1194,7.034,4.141,2.919,50.88,2.0
126,0.4386,0.1196,7.179,4.078,3.219,50.71,2.0
127,0.4443,0.1198,7.17,4.067,3.201,50.54,2.0
128,0.4498,0.1201,7.154,4.055,3.181,50.37,2.0
129,0.4553,0.1203,7.142,4.045,3.164,50.19,2.0
130,0.4606,0.1205,7.13,4.036,3.147,50.01,2.0
131,0.4658,0.1207,7.118,4.027,3.132,49.83,2.0
132,0.471,0.1209,7.107,4.019,3.117,49.64,2.0
133,0.476,0.1211,7.095,4.011,3.104,49.45,2.0
134,0.4809,0.1213,7.075,4.391,3.089,49.25,2.0
135,0.4857,0.1215,7.057,4.307,3.072,49.05,2.0
136,0.4905,0.1217,7.044,4.246,3.058,48.85,2.0
137,0.4951,0.1219,7.033,4.196,3.046,48.65,2.0
138,0.4996,0.1222,7.022,4.153,3.034,48.44,2.0
139,0.504,0.1224,7.011,4.115,3.023,48.24,2.0
140,0.5083,0.1226,7.0,4.082,3.013,48.04,2.0
141,0.5126,0.1228,6.989,4.051,3.004,47.85,2.0
142,0.5167,0.123,6.978,4.019,2.997,47.65,2.0
143,0.5208,0.1232,6.968,3.988,2.989,47.46,2.0
144,0.5248,0.1234,6.958,3.954,2.982,47.27,2.0
145,0.5286,0.1236,6.95,3.926,2.976,47.08,2.0
146,0.5323,0.1238,6.946,3.92,3.0,46.91,2.0
147,0.5356,0.124,6.956,3.926,3.123,46.78,2.0
148,0.5382,0.1241,7.007,3.986,3.535,46.72,2.0
149,0.5407,0.1242,7.002,3.98,3.528,46.68,2.0
150,0.5432,0.1243,6.995,3.976,3.518,46.64,2.0
151,0.5456,0.1244,6.988,3.972,3.508,46.6,2.0
152,0.5479,0.1245,6.979,3.969,3.497,46.56,2.0
153,0.5503,0.1246,6.974,3.968,3.486,46.52,2.0
154,0.5526,0.1247,6.963,3.964,3.473,46.49,2.0
155,0.5549,0.1248,6.954,3.962,3.461,46.45,2.0
156,0.5571,0.1249,6.946,3.96,3.45,46.42,2.0
157,0.5593,0.125,6.936,3.958,3.443,46.39,2.0
158,0.5614,0.1251,6.917,3.966,3.515,46.36,2.0
159,0.5632,0.1252,6.89,3.987,3.674,46.33,2.0
160,0.5649,0.1253,6.836,4.015,3.91,46.31,2.0
161,0.5662,0.1253,6.782,4.062,4.214,46.28,2.0
162,0.5673,0.1254,6.782,4.131,4.609,46.26,2.0
163,0.5683,0.1254,6.86,4.17,4.774,46.22,2.0
164,0.5694,0.1254,6.967,4.207,4.873,46.13,2.0
165,0.5718,0.1254,7.609,4.264,5.409,45.96,2.0
166,0.5743,0.1254,7.206,3.902,5.539,45.8,2.0
167,0.5747,0.1253,7.158,4.237,5.083,45.64,2.0
168,0.5769,0.1253,7.541,4.465,5.351,45.47,2.0
169,0.5792,0.1254,7.819,4.358,5.678,45.32,2.0
170,0.5792,0.1254,7.389,4.637,5.199,45.2,2.0
171,0.5811,0.1254,7.74,4.662,5.512,45.06,2.0
172,0.5835,0.1254,7.436,4.182,5.765,44.93,2.0
173,0.5834,0.1254,7.475,4.65,5.304,44.8,2.0
174,0.5856,0.1254,7.861,4.491,5.692,44.66,2.0
175,0.586,0.1254,7.359,4.613,5.227,44.55,2.0
176,0.588,0.1255,7.713,4.632,5.541,44.41,2.0
177,0.5901,0.1255,6.815,4.176,5.674,44.28,2.0
178,0.5906,0.1255,7.507,4.631,5.381,44.14,2.0
179,0.5931,0.1255,7.801,4.329,5.78,43.98,2.0
180,0.5935,0.1255,7.369,4.593,5.284,43.85,2.0
181,0.5957,0.1256,7.763,4.559,5.651,43.68,2.0
182,0.5965,0.1256,3.214,2.749,0.0,43.53,2.0
183,0.5986,0.1256,7.543,4.605,5.463,43.35,2.0
184,0.6014,0.1256,7.654,4.175,5.859,43.18,2.0
185,0.6018,0.1257,7.38,4.567,5.346,43.01,2.0
186,0.6043,0.1257,7.78,4.475,5.741,42.81,2.0
187,0.6052,0.1257,7.278,4.534,5.278,42.64,2.0
188,0.6075,0.1257,7.581,4.57,5.555,42.43,2.0
189,0.6104,0.1258,7.355,4.074,5.923,42.23,2.0
190,0.611,0.1258,7.395,4.539,5.416,42.03,2.0
191,0.6137,0.1259,7.752,4.333,5.825,41.81,2.0
192,0.6147,0.1259,7.263,4.495,5.324,41.61,2.0
