iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma,iteration_seconds
0.0,2.465454695085167,0.8273317814804397,2.345129515543347,2.465454695085167,0.04907357541208676,2.0,0.16618766900056828,0.21860446903156117
1.0,2.9342143911732195,1.4754953658207297,2.902785485352982,2.9342143911732195,0.05011480431401828,3.0,0.11670240755255418,0.22495683701708913
2.0,2.9550150061507114,2.578762182231174,2.939250449875185,2.9550150061507114,0.05106643226822627,3.0,0.0887774132255543,0.23634568700799718
3.0,2.957380639508694,2.777825330878773,2.9377127841787134,2.957380639508694,0.050763235013673705,3.0,0.0788440327061673,0.23838871699990705
4.0,2.9306686735756204,2.8881581793593694,2.9286110372557514,2.957380639508694,0.050763235013673705,3.0,0.0698048031283352,0.23678707098588347
5.0,2.951598940711331,2.9170851066598207,2.936276994205174,2.957380639508694,0.050763235013673705,3.0,0.06692295004663601,0.23402496200287715
6.0,2.9443483706208187,2.924687837539415,2.9346514025408994,2.957380639508694,0.050763235013673705,3.0,0.07218105692175775,0.23676079796859995
7.0,2.939519729498092,2.9197026149235565,2.9318768541345235,2.957380639508694,0.050763235013673705,3.0,0.06313992747757359,0.23784281994448975
8.0,2.993035097719574,2.8715439103277056,2.94002279793593,2.993035097719574,0.05277425090372443,3.0,0.058748617218765044,0.23050419997889549
9.0,2.9781476716097095,2.9303134670406235,2.938351947924127,2.993035097719574,0.05277425090372443,3.0,0.05040821828212727,0.23111835902091116
10.0,3.0793218135701106,2.9225203257839336,2.9588175003178208,3.0793218135701106,0.055167116601602034,3.0,0.04212464061361871,0.23435989703284577
11.0,2.9829551564323067,2.858466615473432,2.947467487882266,3.0793218135701106,0.055167116601602034,3.0,0.034045362800728916,0.23203613294754177
12.0,2.970910583925435,2.859240068050946,2.943264425572045,3.0793218135701106,0.055167116601602034,3.0,0.02836578478973146,0.23157888697460294
13.0,2.937021382685199,2.6800474856729726,2.9326883888181463,3.0793218135701106,0.055167116601602034,3.0,0.027090798302656066,0.23494396702153608
14.0,2.9674498530590965,2.7514194787221276,2.9415669671665143,3.0793218135701106,0.055167116601602034,3.0,0.026032402257003793,0.23315380298299715
15.0,2.9997336891873934,2.793284145412596,2.9421660662630273,3.0793218135701106,0.055167116601602034,3.0,0.023505810316270602,0.23905568901682273
16.0,2.9330216334116557,2.9201759166410537,2.9326764054252688,3.0793218135701106,0.055167116601602034,3.0,0.01284347152661884,0.24088706698967144
17.0,2.9330655972186617,2.932057135273313,2.932918899498319,3.0793218135701106,0.055167116601602034,3.0,0.008805840724141471,0.23862127703614533
18.0,2.9331545118505065,2.9322340240906963,2.933068084052653,3.0793218135701106,0.055167116601602034,3.0,0.006075173596894539,0.2365575679577887
19.0,2.9334271263172775,2.9329608642009104,2.933292997940579,3.0793218135701106,0.055167116601602034,3.0,0.003381818737750977,0.23456315795192495
