step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.001,0.0125,0.0,0.143,1.315,59.78,2.0
1,-0.0,0.0125,0.0,0.0,0.0,59.76,2.0
2,0.0,0.0125,0.317,0.0,0.0,59.77,2.0
3,0.0,0.0125,0.0,0.0,0.0,59.79,2.0
4,0.0,0.0125,0.0,0.0,0.0,59.81,2.0
5,0.0,0.0125,0.0,0.0,0.0,59.83,2.0
6,0.0,0.0125,0.0,0.0,0.0,59.84,2.0
7,-0.0,0.0125,0.57,0.0,0.582,59.86,2.0
8,-0.0,0.0125,0.772,0.267,0.62,59.86,2.0
9,-0.0001,0.0125,0.914,0.514,0.561,59.86,2.0
10,-0.0,0.0125,0.988,0.623,0.592,59.86,2.0
11,-0.0,0.0125,1.047,0.708,0.629,59.86,2.0
12,0.0,0.0125,1.101,0.787,0.667,59.86,2.0
13,0.0,0.0125,1.15,0.859,0.706,59.86,2.0
14,0.0001,0.0125,1.192,0.925,0.743,59.86,2.0
15,0.0001,0.0125,1.233,0.988,0.779,59.86,2.0
16,0.0001,0.0125,1.263,1.042,0.81,59.86,2.0
17,0.0001,0.0125,1.291,1.093,0.841,59.86,2.0
18,0.0001,0.0125,1.315,1.136,0.87,59.86,2.0
19,0.0001,0.0125,1.332,1.175,0.894,59.86,2.0
20,0.0001,0.0125,1.346,1.205,0.917,59.86,2.0
21,0.0001,0.0125,1.355,1.231,0.935,59.86,2.0
22,0.0002,0.0125,1.359,1.255,0.947,59.86,2.0
23,0.0002,0.0125,1.402,1.412,0.823,59.86,2.0
24,0.0021,0.0157,1.06,0.502,0.615,59.87,2.0
25,0.0018,0.0244,1.283,0.661,0.728,59.89,2.0
26,0.0019,0.0356,1.356,0.573,0.78,59.89,2.0
27,0.0017,0.0476,1.396,0.591,0.799,59.89,2.0
28,0.0015,0.06,1.448,0.62,0.823,59.89,2.0
29,0.0013,0.0724,1.476,0.634,0.837,59.89,2.0
30,0.0011,0.0849,1.488,0.64,0.843,59.89,2.0
31,0.0009,0.0974,1.493,0.642,0.845,59.89,2.0
32,0.0005,0.1065,2.428,1.002,1.444,59.91,2.0
33,-0.0001,0.1101,2.196,1.032,1.233,59.93,2.0
34,-0.0004,0.1114,1.871,1.043,0.868,59.94,2.0
35,-0.0003,0.1118,1.679,0.917,0.78,59.95,2.0
36,-0.0003,0.112,1.599,0.868,0.747,59.95,2.0
37,-0.0002,0.1121,1.568,0.812,0.769,59.95,2.0
38,-0.0002,0.1121,1.554,0.805,0.762,59.95,2.0
39,-0.0002,0.1121,1.549,0.806,0.756,59.95,2.0
40,-0.0002,0.1121,1.547,0.809,0.751,59.95,2.0
41,-0.0002,0.1121,1.546,0.813,0.747,59.95,2.0
42,-0.0001,0.1121,1.545,0.816,0.742,59.95,2.0
43,-0.0001,0.1121,1.543,0.819,0.738,59.95,2.0
44,-0.0,0.1121,1.543,0.822,0.733,59.95,2.0
45,0.0,0.1121,1.544,0.813,0.743,59.95,2.0
46,0.0,0.1121,1.543,0.813,0.742,59.95,2.0
47,0.0001,0.1121,1.543,0.814,0.74,59.95,2.0
48,0.0001,0.1121,1.544,0.803,0.751,59.95,2.0
49,0.0001,0.1121,1.543,0.802,0.751,59.95,2.0
50,0.0001,0.1121,1.543,0.803,0.75,59.95,2.0
51,0.0001,0.1121,1.543,0.803,0.749,59.95,2.0
52,0.0001,0.1121,1.542,0.799,0.752,59.95,2.0
53,0.0001,0.1121,1.542,0.8,0.75,59.95,2.0
54,0.0002,0.1121,1.541,0.801,0.749,59.95,2.0
55,0.0002,0.1121,1.541,0.801,0.748,59.95,2.0
56,0.0002,0.1121,1.541,0.802,0.747,59.95,2.0
57,0.0002,0.1121,1.541,0.802,0.746,59.95,2.0
58,0.0092,0.112,2.143,0.0,1.928,60.14,2.0
59,0.021,0.112,3.721,1.729,2.356,60.12,2.0
60,0.0362,0.1119,0.523,0.38,0.379,60.16,2.0
61,0.0506,0.1119,3.284,1.438,1.978,59.98,2.0
62,0.0652,0.112,0.709,0.453,0.249,59.67,2.0
63,0.0807,0.1121,3.577,2.668,1.567,59.31,2.0
64,0.0981,0.1121,2.498,2.219,0.644,58.68,2.0
65,0.1166,0.1122,4.442,3.693,1.499,57.9,2.0
66,0.135,0.1124,0.737,0.0,0.395,57.17,2.0
67,0.1537,0.1125,4.44,3.876,1.125,56.5,2.0
68,0.1717,0.1127,4.738,4.234,1.054,55.94,2.0
69,0.1896,0.1129,5.56,4.495,1.394,55.42,2.0
70,0.2073,0.1132,6.614,4.88,1.974,54.89,2.0
71,0.2248,0.1135,6.678,4.792,1.995,54.32,2.0
72,0.2421,0.1138,6.669,4.686,2.035,53.73,2.0
73,0.2589,0.1141,6.646,4.658,2.036,53.13,2.0
74,0.2749,0.1144,3.81,3.557,0.0,52.57,2.0
75,0.2892,0.1147,6.412,4.606,1.845,52.06,2.0
76,0.3027,0.115,6.263,4.803,1.683,51.59,2.0
77,0.3157,0.1153,7.07,5.271,1.969,51.12,2.0
78,0.3279,0.1156,7.141,5.401,1.837,50.69,2.0
79,0.3404,0.116,7.154,5.149,2.087,50.27,2.0
80,0.3535,0.1163,7.639,4.88,2.834,49.77,2.0
81,0.3681,0.1167,7.829,4.063,3.789,49.28,2.0
82,0.3826,0.1171,7.532,3.613,3.868,48.82,2.0
83,0.3966,0.1175,6.877,3.207,3.628,48.33,2.0
84,0.4099,0.1179,7.04,3.369,3.634,47.83,2.0
85,0.4226,0.1183,7.439,3.695,3.699,47.33,2.0
86,0.4347,0.1188,7.869,4.067,3.753,46.84,2.0
87,0.4463,0.1192,8.288,4.433,3.806,46.36,2.0
88,0.4574,0.1196,8.654,4.758,3.851,45.89,2.0
89,0.468,0.12,9.542,4.884,4.782,45.43,2.0
90,0.4789,0.1203,10.064,5.063,5.052,44.99,2.0
91,0.4895,0.1207,10.037,5.084,4.985,44.54,2.0
92,0.4995,0.1211,10.068,5.128,4.959,44.09,2.0
93,0.509,0.1215,10.11,5.174,4.945,43.62,2.0
94,0.5179,0.1219,10.133,5.198,4.939,43.16,2.0
95,0.5264,0.1223,10.15,5.204,4.941,42.68,2.0
96,0.5344,0.1227,10.176,5.22,4.948,42.2,2.0
97,0.5409,0.123,9.515,5.539,4.294,41.76,2.0
98,0.5434,0.1231,8.211,8.346,4.717,41.46,2.0
99,0.5465,0.1233,7.788,8.379,3.494,40.9,2.0
100,0.549,0.1233,5.626,5.417,0.0,40.19,2.0
101,0.5533,0.1235,0.0,1.169,1.398,39.44,2.0
102,0.5586,0.1237,0.0,1.16,1.371,38.63,2.0
103,0.5646,0.1238,7.883,8.371,2.637,37.72,2.0
104,0.5682,0.124,7.812,8.214,2.262,36.89,2.0
105,0.5745,0.1243,2.686,0.0,2.585,35.96,2.0
106,0.5921,0.1242,5.573,4.378,2.08,34.74,2.0
107,0.6127,0.1241,4.109,0.0,3.813,33.54,2.0
108,0.6345,0.1242,5.753,4.069,3.929,32.35,2.0
109,0.6504,0.1243,6.888,4.679,5.247,31.24,2.0
110,0.6601,0.1245,8.793,5.708,5.922,30.25,2.0
111,0.6712,0.1247,8.672,5.248,6.382,29.29,2.0
112,0.6796,0.125,7.916,4.821,6.167,28.34,2.0
113,0.6881,0.1252,8.068,5.498,5.446,27.4,2.0
114,0.7001,0.1254,8.242,4.98,5.924,26.45,2.0
115,0.7096,0.1256,5.291,4.927,0.0,25.48,2.0
116,0.7257,0.1259,6.537,0.0,5.958,24.62,2.0
117,0.7315,0.1261,9.994,4.272,7.293,24.13,2.0
118,0.7354,0.1261,9.636,4.102,7.042,23.79,2.0
119,0.7395,0.1262,9.323,4.308,6.829,23.45,2.0
120,0.7443,0.1262,8.911,4.368,6.62,23.08,2.0
121,0.7506,0.1263,8.531,4.145,6.445,22.66,2.0
122,0.757,0.1263,6.833,0.0,6.307,22.22,2.0
123,0.7616,0.1264,8.104,4.834,5.26,21.8,2.0
124,0.7671,0.1264,7.889,4.745,5.283,21.41,2.0
125,0.7738,0.1264,7.535,4.582,5.158,20.97,2.0
126,0.7803,0.1264,7.385,4.584,5.231,20.52,2.0
127,0.7863,0.1265,7.199,4.942,4.739,20.05,2.0
128,0.7921,0.1266,7.135,5.164,4.454,19.53,2.0
129,0.8004,0.1267,6.706,4.879,4.34,18.93,2.0
130,0.8091,0.1269,7.249,5.149,4.641,18.3,2.0
131,0.8168,0.127,6.87,5.257,4.068,17.71,2.0
132,0.8225,0.1272,6.74,5.662,3.399,17.2,2.0
133,0.8285,0.1272,6.961,6.217,2.821,16.78,2.0
134,0.8338,0.1272,7.049,6.385,1.848,16.5,2.0
135,0.8392,0.1272,6.352,5.252,1.651,16.27,2.0
136,0.8448,0.1272,4.929,3.162,2.006,16.04,2.0
137,0.8502,0.1273,4.447,2.244,2.209,15.8,2.0
138,0.855,0.1273,4.625,2.578,2.153,15.58,2.0
139,0.8597,0.1274,4.81,2.757,2.199,15.38,2.0
140,0.8643,0.1275,5.233,3.016,2.439,15.17,2.0
141,0.8686,0.1276,5.584,3.607,2.294,14.99,2.0
142,0.8728,0.1277,6.091,4.147,2.58,14.79,2.0
143,0.8772,0.1279,6.317,5.14,2.429,14.57,2.0
144,0.8821,0.128,6.518,5.013,3.198,14.31,2.0
145,0.8869,0.1282,7.107,6.572,2.455,14.0,2.0
146,0.8927,0.1285,6.767,5.452,3.476,13.63,2.0
147,0.8984,0.1287,7.333,6.916,2.32,13.24,2.0
148,0.9046,0.129,6.33,4.467,3.854,12.81,2.0
149,0.9098,0.1293,6.559,6.403,1.649,12.45,2.0
150,0.9139,0.1294,6.33,2.233,3.954,12.17,2.0
151,0.9183,0.1297,5.597,5.076,2.109,11.89,2.0
152,0.9208,0.1298,4.95,2.151,2.8,11.73,2.0
153,0.9253,0.13,3.613,1.254,2.698,11.48,2.0
154,0.9249,0.13,3.713,2.245,1.983,11.48,2.0
155,0.9285,0.1303,3.2,0.457,2.548,11.29,2.0
156,0.927,0.1302,3.679,2.499,2.15,11.34,2.0
157,0.9305,0.1304,4.68,3.215,2.397,11.21,2.0
158,0.9294,0.1303,3.919,2.438,1.977,11.21,2.0
159,0.9331,0.1305,4.577,2.898,2.447,11.06,2.0
160,0.9319,0.1304,3.843,2.408,1.983,11.06,2.0
161,0.9353,0.1306,4.888,3.137,2.389,10.95,2.0
162,0.9342,0.1306,4.293,2.686,1.845,10.93,2.0
163,0.9375,0.1308,5.206,3.472,2.374,10.83,2.0
164,0.9365,0.1307,5.111,3.355,1.847,10.81,2.0
165,0.9398,0.1309,5.316,3.616,2.394,10.7,2.0
166,0.9389,0.1308,5.468,3.741,1.768,10.67,2.0
167,0.9421,0.131,5.414,3.566,2.393,10.58,2.0
168,0.9413,0.1309,6.079,4.519,1.594,10.53,2.0
169,0.9445,0.1311,5.301,3.275,2.436,10.44,2.0
170,0.9436,0.131,6.438,4.86,1.617,10.39,2.0
171,0.9468,0.1312,5.532,3.594,2.413,10.3,2.0
172,0.946,0.1311,6.466,4.937,1.574,10.25,2.0
173,0.9491,0.1313,5.599,3.641,2.412,10.17,2.0
174,0.9483,0.1313,6.505,4.958,1.593,10.12,2.0
