step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0002,0.0125,0.0,0.0,0.0,59.77,2.0
1,-0.0001,0.0125,0.0,0.0,0.0,59.79,2.0
2,-0.0,0.0125,0.0,0.0,0.0,59.81,2.0
3,-0.0,0.0125,0.0,0.0,0.0,59.82,2.0
4,-0.0,0.0125,0.118,0.0,0.0,59.84,2.0
5,-0.0,0.0125,0.441,0.434,0.0,59.86,2.0
6,-0.0,0.0125,0.542,0.528,0.0,59.87,2.0
7,-0.0,0.0125,0.613,0.586,0.0,59.89,2.0
8,-0.0003,0.0125,0.875,0.38,0.699,59.91,2.0
9,-0.0004,0.0125,0.969,0.431,0.745,59.91,2.0
10,-0.0004,0.0125,1.03,0.461,0.776,59.91,2.0
11,-0.0005,0.0125,1.099,0.488,0.827,59.91,2.0
12,-0.0005,0.0125,1.17,0.516,0.88,59.91,2.0
13,-0.0006,0.0125,1.236,0.543,0.93,59.91,2.0
14,-0.0007,0.0125,1.294,0.566,0.976,59.91,2.0
15,-0.0008,0.0125,1.348,0.591,1.015,59.91,2.0
16,-0.0008,0.0125,1.397,0.611,1.058,59.91,2.0
17,-0.0009,0.0125,1.44,0.627,1.096,59.91,2.0
18,-0.001,0.0125,1.477,0.642,1.13,59.91,2.0
19,-0.0011,0.0125,1.508,0.654,1.161,59.9,2.0
20,-0.0012,0.0125,1.531,0.664,1.189,59.9,2.0
21,-0.0013,0.0125,1.548,0.67,1.212,59.9,2.0
22,-0.0013,0.0125,1.56,0.675,1.232,59.9,2.0
23,-0.0014,0.0125,1.566,0.677,1.248,59.9,2.0
24,0.0007,0.0157,1.07,0.506,0.624,59.9,2.0
25,0.0003,0.0245,1.296,0.548,0.755,59.91,2.0
26,0.0001,0.0357,1.29,0.531,0.755,59.91,2.0
27,0.0,0.0477,1.374,0.573,0.792,59.91,2.0
28,-0.0002,0.06,1.436,0.604,0.824,59.91,2.0
29,-0.0004,0.0724,1.465,0.618,0.839,59.91,2.0
30,-0.0006,0.0849,1.477,0.624,0.846,59.91,2.0
31,-0.0008,0.0974,1.481,0.626,0.848,59.91,2.0
32,-0.0012,0.1066,2.422,0.983,1.458,59.93,2.0
33,-0.0018,0.1101,2.28,1.235,1.047,59.95,2.0
34,-0.0018,0.1114,1.897,1.078,0.832,59.96,2.0
