step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0033,0.0124,11.061,10.25,2.497,60.35,3.326
1,0.001,0.0124,3.433,3.884,0.0,60.36,4.084
2,0.001,0.0124,2.944,3.921,0.0,60.38,5.741
3,0.001,0.0124,2.594,4.002,0.172,60.39,6.744
4,0.001,0.0124,2.515,4.089,0.194,60.39,7.715
5,0.0011,0.0124,2.706,4.275,0.257,60.4,8.372
6,0.0011,0.0124,2.993,4.482,0.0,60.4,8.837
7,0.0012,0.0124,3.339,4.9,0.423,60.41,9.222
8,0.0012,0.0124,3.576,5.187,0.458,60.42,9.563
9,0.0013,0.0124,3.725,5.294,0.0,60.43,9.888
10,0.0013,0.0124,4.045,5.746,0.546,60.44,10.186
11,0.0013,0.0124,4.266,6.033,0.58,60.44,10.438
12,0.0013,0.0124,4.473,6.327,0.601,60.45,10.627
13,0.0013,0.0124,4.669,6.612,0.607,60.46,10.774
14,0.0013,0.0123,4.857,6.869,0.58,60.47,10.905
15,0.0014,0.0123,5.082,7.16,0.668,60.48,11.034
16,0.0013,0.0123,5.263,7.425,0.688,60.49,11.158
17,0.0013,0.0123,5.406,7.697,0.675,60.49,11.279
18,0.0013,0.0123,5.581,7.945,0.69,60.5,11.404
19,0.0013,0.0123,5.728,8.179,0.71,60.5,11.533
20,0.0013,0.0123,5.824,8.359,0.618,60.5,11.659
21,0.0013,0.0123,5.99,8.57,0.693,60.51,11.791
22,0.0012,0.0123,6.086,8.695,0.653,60.5,11.921
23,0.0012,0.0123,6.172,8.765,0.609,60.5,12.043
24,0.0017,0.0144,2.215,1.735,0.606,60.52,12.163
25,0.0035,0.0224,1.804,1.345,0.539,60.52,12.148
26,0.0052,0.0332,1.885,1.354,0.535,60.51,12.103
27,0.007,0.045,2.011,1.404,0.599,60.51,12.178
28,0.0088,0.0572,2.069,1.442,0.619,60.52,12.306
29,0.0105,0.0696,2.094,1.443,0.643,60.53,12.453
30,0.0122,0.082,2.098,1.43,0.661,60.53,12.602
31,0.0138,0.0944,2.093,1.412,0.675,60.54,12.743
32,0.0158,0.1035,2.697,1.941,0.834,60.58,12.872
33,0.0178,0.107,2.401,1.826,0.569,60.62,13.206
34,0.0196,0.1082,2.171,1.657,0.509,60.64,13.384
35,0.0212,0.1086,2.084,1.563,0.524,60.65,13.406
36,0.0227,0.1088,2.046,1.512,0.536,60.66,13.362
37,0.0241,0.1088,2.026,1.491,0.535,60.67,13.308
38,0.0259,0.1087,2.133,1.532,0.625,60.68,13.245
39,0.0273,0.1087,2.105,1.507,0.595,60.69,13.163
40,0.0286,0.1086,2.031,1.451,0.579,60.7,13.115
