step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.003,0.0124,10.96,10.119,2.518,60.35,3.326
1,0.0008,0.0124,3.542,4.062,0.0,60.36,4.077
2,0.0009,0.0124,3.012,4.09,0.0,60.37,5.736
3,0.0008,0.0124,2.268,4.105,0.0,60.38,6.743
4,0.0008,0.0124,2.177,4.265,0.23,60.39,7.682
5,0.0009,0.0124,2.496,4.493,0.318,60.4,8.325
6,0.0009,0.0124,2.83,4.831,0.405,60.4,8.788
7,0.001,0.0124,3.101,5.122,0.458,60.41,9.17
8,0.001,0.0124,3.354,5.403,0.506,60.42,9.514
9,0.001,0.0124,3.599,5.689,0.543,60.43,9.844
10,0.0011,0.0124,3.842,5.978,0.577,60.44,10.143
11,0.0011,0.0124,4.081,6.275,0.619,60.45,10.399
12,0.0011,0.0124,4.318,6.569,0.648,60.46,10.593
13,0.0012,0.0124,4.542,6.856,0.678,60.47,10.742
14,0.0012,0.0124,4.754,7.139,0.695,60.48,10.87
15,0.0012,0.0124,4.966,7.416,0.721,60.49,10.992
16,0.0012,0.0124,5.161,7.692,0.734,60.5,11.115
17,0.0012,0.0124,5.348,7.955,0.75,60.5,11.241
18,0.0012,0.0124,5.516,8.209,0.752,60.51,11.368
19,0.0012,0.0124,5.669,8.452,0.749,60.52,11.497
20,0.0012,0.0124,5.792,8.655,0.718,60.52,11.626
21,0.0012,0.0123,5.963,8.767,0.694,60.52,11.758
22,0.0012,0.0123,6.066,8.837,0.645,60.51,11.889
23,0.0011,0.0123,6.21,8.718,0.48,60.5,12.015
24,0.0009,0.0143,2.143,1.645,0.618,60.53,12.147
25,0.0003,0.0223,2.033,1.469,0.604,60.55,12.131
26,0.002,0.0331,1.997,1.396,0.597,60.55,12.088
27,0.0038,0.0449,2.034,1.404,0.617,60.56,12.157
28,0.0056,0.0571,2.068,1.433,0.621,60.56,12.281
29,0.0073,0.0695,2.086,1.437,0.639,60.57,12.428
30,0.0089,0.0818,2.084,1.437,0.637,60.58,12.579
31,0.0106,0.0943,2.081,1.42,0.651,60.59,12.723
32,0.0125,0.1034,2.703,1.928,0.857,60.63,12.853
33,0.0145,0.1069,2.384,1.804,0.571,60.67,13.187
34,0.0163,0.1081,2.162,1.629,0.526,60.69,13.368
35,0.0179,0.1085,2.069,1.543,0.526,60.7,13.391
36,0.0193,0.1086,2.035,1.493,0.54,60.71,13.347
37,0.0207,0.1086,2.02,1.465,0.551,60.72,13.293
38,0.022,0.1086,2.013,1.445,0.564,60.73,13.228
39,0.0232,0.1085,2.003,1.44,0.56,60.73,13.159
40,0.0244,0.1085,2.0,1.42,0.576,60.74,13.095
41,0.0256,0.1084,1.997,1.402,0.591,60.74,13.056
42,0.0267,0.1084,1.992,1.394,0.594,60.75,13.034
43,0.0277,0.1083,1.989,1.38,0.605,60.76,13.029
44,0.0287,0.1083,1.985,1.367,0.614,60.76,13.041
45,0.0297,0.1082,1.982,1.347,0.631,60.77,13.061
46,0.0306,0.1082,1.978,1.338,0.636,60.77,13.086
47,0.0315,0.1082,1.972,1.335,0.634,60.78,13.114
48,0.0323,0.1081,1.968,1.326,0.639,60.78,13.144
49,0.0331,0.1081,1.964,1.319,0.641,60.79,13.175
50,0.0339,0.108,1.957,1.321,0.633,60.79,13.207
51,0.0347,0.108,1.952,1.314,0.635,60.79,13.239
52,0.0354,0.108,1.948,1.308,0.637,60.8,13.272
53,0.0361,0.1079,1.945,1.3,0.642,60.8,13.304
54,0.0375,0.1079,2.095,1.376,0.713,60.81,13.336
55,0.0382,0.1078,1.977,1.324,0.649,60.82,13.367
56,0.0395,0.1078,2.107,1.374,0.732,60.83,13.396
57,0.0402,0.1078,1.998,1.327,0.665,60.84,13.421
58,0.0539,0.1076,2.914,1.777,1.756,60.9,13.453
59,0.0674,0.1076,2.843,1.836,1.841,60.9,13.072
60,0.0812,0.1076,2.681,1.552,1.648,60.89,14.079
61,0.0955,0.1076,3.115,2.482,0.961,60.81,14.755
62,0.111,0.1076,0.48,0.0,0.139,60.36,14.843
63,0.1282,0.1076,3.955,3.101,0.99,59.53,14.739
64,0.1457,0.1076,1.746,1.563,0.0,58.67,14.41
65,0.1632,0.1076,3.111,2.644,1.466,57.88,13.631
66,0.1771,0.1076,3.625,2.401,2.619,57.21,12.682
67,0.1917,0.1078,1.148,0.815,0.0,56.8,11.831
68,0.2058,0.1081,7.16,2.863,5.538,56.49,10.99
69,0.2204,0.1084,6.975,2.826,5.22,56.31,10.096
70,0.2351,0.1087,6.778,2.773,4.899,56.13,9.543
71,0.2497,0.109,6.591,2.732,4.59,55.96,9.285
72,0.2643,0.1093,6.403,2.693,4.287,55.79,9.138
73,0.2787,0.1097,6.219,2.66,3.997,55.63,9.04
74,0.2929,0.1101,6.05,2.637,3.728,55.48,8.971
75,0.3067,0.1105,5.885,2.618,3.481,55.35,8.916
76,0.3202,0.111,5.73,2.601,3.253,55.22,8.867
77,0.3332,0.1114,5.587,2.588,3.051,55.1,8.818
78,0.3458,0.1119,5.454,2.576,2.871,55.0,8.763
79,0.3579,0.1124,5.338,2.571,2.721,54.9,8.696
80,0.3695,0.1129,5.235,2.568,2.595,54.77,8.609
81,0.3806,0.1135,5.142,2.565,2.49,54.56,8.495
82,0.3908,0.114,5.785,2.779,3.247,54.28,8.367
83,0.4033,0.1145,6.356,2.748,3.513,53.93,8.188
84,0.4143,0.1151,5.965,2.602,3.263,53.48,8.075
85,0.4246,0.1156,5.839,2.603,3.146,52.96,7.902
86,0.4343,0.1162,5.727,2.62,3.039,52.37,7.851
87,0.443,0.1168,5.473,2.752,2.741,51.73,7.82
88,0.4508,0.1173,5.582,3.133,2.515,51.1,8.055
89,0.4593,0.1177,6.883,4.563,2.309,50.56,8.409
90,0.4678,0.118,3.662,2.957,0.0,50.09,8.868
91,0.4786,0.1182,3.983,3.331,0.0,49.53,9.253
92,0.4865,0.1182,3.634,3.336,0.0,49.04,9.608
93,0.4938,0.1182,7.375,5.829,1.627,48.43,9.764
94,0.5013,0.1181,5.702,5.084,2.651,47.61,9.686
95,0.5079,0.118,6.789,5.057,4.523,46.72,8.739
96,0.5123,0.1181,4.657,4.198,0.0,45.86,8.775
97,0.5194,0.1182,7.503,5.798,4.815,44.98,8.622
98,0.5266,0.1183,7.214,4.823,5.718,44.16,8.736
99,0.5306,0.1184,4.737,4.183,0.0,43.3,8.822
100,0.5385,0.1186,8.014,5.587,5.727,42.41,8.965
101,0.5481,0.1187,7.054,0.0,6.47,41.55,9.374
102,0.5527,0.1189,8.45,5.443,6.294,40.69,9.723
103,0.5623,0.119,8.431,4.107,7.439,39.84,10.173
104,0.569,0.1192,8.453,4.921,6.72,38.95,10.311
105,0.576,0.1194,8.658,4.717,7.005,38.1,10.362
106,0.5846,0.1197,4.988,4.576,0.0,37.22,10.395
107,0.5956,0.1198,7.885,4.406,6.449,36.33,9.863
108,0.6063,0.12,8.031,4.175,6.726,35.42,9.993
109,0.6168,0.1202,4.524,4.131,0.0,34.48,10.001
110,0.6316,0.1204,7.107,0.0,6.67,33.5,9.505
111,0.6466,0.1206,7.784,3.26,6.799,32.56,9.522
112,0.662,0.1208,7.125,2.908,6.323,31.75,9.571
113,0.6782,0.1209,7.431,2.747,6.453,31.06,9.153
114,0.6959,0.1211,8.082,0.0,7.722,30.53,9.16
115,0.7105,0.1213,6.096,0.0,6.172,30.16,9.03
116,0.7297,0.1211,0.973,0.0,0.0,29.76,8.499
117,0.7639,0.1203,6.001,0.0,5.708,29.68,7.602
118,0.8157,0.1198,7.559,0.0,7.322,29.99,7.474
119,0.8656,0.1192,6.432,0.0,6.175,30.31,7.159
120,0.8985,0.1183,0.0,0.0,0.204,30.18,6.749
