step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0029,0.0124,10.946,10.089,2.527,60.35,3.326
1,0.0007,0.0124,3.564,4.074,0.0,60.36,4.076
2,0.0008,0.0124,3.041,4.132,0.0,60.37,5.736
3,0.0007,0.0124,2.276,4.131,0.0,60.38,6.743
4,0.0007,0.0124,2.163,4.278,0.0,60.39,7.682
5,0.0008,0.0124,2.492,4.515,0.31,60.4,8.328
6,0.0009,0.0124,2.853,4.872,0.414,60.41,8.788
7,0.0009,0.0124,3.127,5.172,0.467,60.41,9.167
8,0.001,0.0124,3.386,5.454,0.516,60.42,9.508
9,0.001,0.0124,3.641,5.744,0.561,60.43,9.837
10,0.001,0.0124,3.886,6.036,0.598,60.44,10.136
11,0.0011,0.0124,4.126,6.33,0.629,60.45,10.389
12,0.0011,0.0124,4.338,6.602,0.608,60.46,10.58
13,0.0011,0.0124,4.569,6.921,0.675,60.47,10.734
14,0.0011,0.0124,4.788,7.213,0.704,60.48,10.871
15,0.0011,0.0124,4.997,7.494,0.72,60.49,10.997
16,0.0012,0.0124,5.204,7.767,0.744,60.5,11.12
17,0.0012,0.0124,5.39,8.033,0.753,60.51,11.243
18,0.0012,0.0124,5.563,8.291,0.761,60.52,11.368
19,0.0012,0.0124,5.733,8.531,0.752,60.52,11.495
20,0.0012,0.0124,5.861,8.715,0.722,60.53,11.624
21,0.0012,0.0124,6.011,8.792,0.681,60.52,11.753
22,0.0011,0.0124,6.12,8.851,0.634,60.52,11.883
23,0.0011,0.0124,6.268,8.816,0.481,60.5,12.012
24,0.0008,0.0143,2.135,1.632,0.616,60.53,12.144
25,0.0024,0.0223,1.755,1.285,0.551,60.53,12.127
26,0.0042,0.0332,1.875,1.301,0.574,60.53,12.077
27,0.0059,0.045,2.001,1.37,0.617,60.53,12.152
28,0.0077,0.0572,2.057,1.421,0.623,60.53,12.281
29,0.0094,0.0695,2.077,1.43,0.635,60.54,12.429
30,0.011,0.0819,2.081,1.417,0.652,60.55,12.579
31,0.0126,0.0944,2.075,1.398,0.666,60.56,12.722
32,0.0146,0.1035,2.729,1.953,0.859,60.6,12.852
33,0.0167,0.107,2.396,1.816,0.569,60.64,13.186
34,0.0185,0.1082,2.158,1.633,0.517,60.66,13.366
35,0.0201,0.1086,2.061,1.543,0.519,60.67,13.387
36,0.0215,0.1087,2.025,1.494,0.53,60.68,13.342
37,0.0229,0.1087,2.01,1.465,0.541,60.69,13.287
38,0.0243,0.1087,2.001,1.449,0.548,60.69,13.221
39,0.0255,0.1086,1.996,1.436,0.556,60.7,13.15
40,0.0267,0.1086,1.993,1.417,0.571,60.71,13.088
41,0.0279,0.1085,1.989,1.401,0.584,60.71,13.048
42,0.029,0.1085,1.986,1.386,0.596,60.72,13.027
43,0.03,0.1084,1.982,1.372,0.605,60.72,13.023
44,0.0311,0.1084,1.978,1.359,0.614,60.73,13.035
45,0.032,0.1083,1.974,1.348,0.621,60.73,13.055
46,0.0329,0.1083,1.968,1.335,0.629,60.74,13.08
47,0.0338,0.1083,1.965,1.328,0.632,60.74,13.108
48,0.0347,0.1082,1.96,1.321,0.635,60.75,13.139
49,0.0355,0.1082,1.955,1.323,0.628,60.75,13.17
50,0.0363,0.1081,1.949,1.316,0.629,60.76,13.201
51,0.0371,0.1081,1.944,1.31,0.63,60.76,13.234
52,0.0379,0.1081,1.934,1.32,0.611,60.77,13.266
53,0.0386,0.108,1.936,1.303,0.629,60.77,13.297
54,0.0393,0.108,1.935,1.292,0.639,60.77,13.331
55,0.04,0.108,1.931,1.284,0.643,60.78,13.364
56,0.0406,0.1079,1.921,1.294,0.624,60.78,13.395
57,0.0413,0.1079,1.923,1.278,0.641,60.78,13.426
58,0.0552,0.1078,2.9,1.779,1.766,60.84,13.458
59,0.069,0.1077,2.837,1.832,1.854,60.85,13.077
60,0.0829,0.1077,2.673,1.532,1.641,60.83,14.088
61,0.0972,0.1077,3.121,2.511,0.947,60.73,14.758
62,0.1132,0.1077,3.545,2.934,0.975,60.24,14.841
63,0.1302,0.1077,0.507,0.0,0.158,59.41,14.731
64,0.1476,0.1077,0.42,0.0,0.426,58.54,14.367
65,0.1651,0.1078,3.089,2.477,1.43,57.8,13.594
66,0.1799,0.1079,2.996,1.843,2.489,57.17,12.681
67,0.194,0.1081,5.435,2.362,4.256,56.67,11.818
68,0.2089,0.1084,7.062,2.826,5.468,56.44,10.933
69,0.2238,0.1086,6.98,2.804,5.213,56.25,10.041
70,0.2386,0.1089,6.771,2.741,4.884,56.06,9.537
71,0.2534,0.1093,6.586,2.706,4.573,55.88,9.294
72,0.2681,0.1096,6.393,2.666,4.265,55.71,9.152
73,0.2826,0.11,6.212,2.636,3.974,55.54,9.056
74,0.2961,0.1104,2.006,1.634,0.0,55.37,8.989
75,0.3105,0.1108,6.409,2.868,3.701,55.21,8.986
76,0.3241,0.1112,5.743,2.586,3.247,55.07,8.986
77,0.3372,0.1117,5.587,2.569,3.04,54.95,8.871
78,0.3499,0.1122,5.455,2.559,2.864,54.84,8.802
79,0.362,0.1127,5.34,2.554,2.717,54.74,8.733
80,0.3737,0.1132,5.239,2.552,2.597,54.6,8.644
81,0.3848,0.1137,5.146,2.55,2.496,54.38,8.528
82,0.3954,0.1143,5.964,2.475,3.438,54.09,8.399
83,0.4068,0.1148,6.128,2.59,3.429,53.72,8.272
84,0.4178,0.1153,5.941,2.571,3.26,53.28,8.087
85,0.4281,0.1159,5.832,2.582,3.154,52.76,7.884
86,0.4378,0.1165,5.684,2.614,3.006,52.18,7.826
87,0.4465,0.117,5.461,2.755,2.744,51.55,7.813
88,0.4542,0.1175,5.619,3.206,2.451,50.94,8.058
89,0.4624,0.118,7.041,4.782,2.236,50.42,8.418
90,0.4737,0.1182,6.53,5.046,1.926,49.94,8.879
91,0.4843,0.1184,1.158,0.0,1.06,49.41,9.224
92,0.4924,0.1184,6.5,5.211,1.738,48.87,9.538
93,0.4966,0.1184,6.62,5.556,1.48,48.28,9.778
94,0.5039,0.1183,2.782,0.0,2.288,47.42,9.571
95,0.5087,0.1183,6.805,5.18,4.301,46.5,8.628
96,0.5156,0.1183,7.085,4.865,5.129,45.61,8.735
97,0.5217,0.1184,7.475,5.057,5.576,44.71,8.677
98,0.5268,0.1185,7.554,5.62,5.035,43.85,8.656
99,0.5338,0.1187,7.983,5.106,6.017,42.99,8.756
100,0.5411,0.1189,7.912,5.191,5.773,42.1,9.137
101,0.5483,0.1191,8.099,4.812,6.514,41.22,9.385
102,0.5551,0.1192,8.266,4.92,6.408,40.38,9.692
103,0.5613,0.1195,7.394,4.856,5.954,39.49,10.062
104,0.5709,0.1196,6.928,0.0,6.266,38.6,10.154
105,0.5795,0.1199,8.186,4.317,6.942,37.67,10.174
106,0.5861,0.1201,8.123,5.143,6.146,36.76,10.163
107,0.5976,0.1203,7.628,0.0,7.239,35.86,10.15
