step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0056,0.0136,0.0,46.556,0.0,60.18,2.0
1,0.005,0.0151,1.886,0.937,0.954,60.41,2.0
2,0.0045,0.0147,0.907,0.531,0.404,60.43,2.0
3,0.0045,0.0145,0.787,0.486,0.357,60.43,2.0
4,0.0047,0.0144,0.872,0.538,0.39,60.43,2.0
5,0.0052,0.0143,1.003,0.611,0.44,60.44,2.0
6,0.0058,0.0143,1.148,0.69,0.498,60.44,2.0
7,0.0066,0.0142,1.285,0.765,0.555,60.44,2.0
8,0.0074,0.0141,1.415,0.836,0.609,60.45,2.0
9,0.0084,0.014,1.531,0.899,0.659,60.45,2.0
10,0.0095,0.0139,1.64,0.959,0.705,60.45,2.0
11,0.0107,0.0138,1.739,1.013,0.747,60.46,2.0
12,0.012,0.0137,1.828,1.062,0.785,60.46,2.0
13,0.0138,0.0136,1.809,1.166,0.762,60.47,2.0
14,0.0152,0.0135,2.069,1.207,0.878,60.48,2.0
15,0.0166,0.0134,2.054,1.19,0.878,60.49,2.0
16,0.0178,0.0134,2.122,1.98,0.919,60.49,2.0
17,0.0185,0.0134,2.225,2.551,1.008,60.5,2.0
18,0.0189,0.0134,2.342,3.056,1.109,60.51,2.0
19,0.0174,0.0134,2.264,3.088,1.095,60.53,2.0
20,0.0147,0.0132,2.319,3.217,1.073,60.56,2.0
21,0.012,0.0131,2.339,3.3,1.05,60.59,2.0
22,0.0096,0.0129,2.477,3.488,1.141,60.62,2.0
23,0.007,0.0128,2.411,3.464,1.076,60.64,2.0
24,0.0079,0.0158,1.437,0.94,0.794,60.66,2.0
25,0.0085,0.0244,1.65,0.975,0.743,60.67,2.0
26,0.0098,0.0355,1.727,1.002,0.745,60.66,2.0
27,0.0111,0.0474,1.894,1.108,0.802,60.65,2.0
28,0.0123,0.0597,1.997,1.17,0.841,60.65,2.0
29,0.0134,0.072,2.032,1.193,0.853,60.65,2.0
30,0.0145,0.0844,2.041,1.199,0.855,60.65,2.0
31,0.0156,0.0968,2.038,1.198,0.852,60.65,2.0
32,0.0169,0.1059,3.393,1.982,1.462,60.69,2.0
33,0.018,0.1094,2.991,1.755,1.231,60.73,2.0
34,0.019,0.1106,2.462,1.462,1.0,60.75,2.0
35,0.02,0.111,2.213,1.327,0.894,60.76,2.0
36,0.0209,0.1111,2.104,1.268,0.848,60.76,2.0
37,0.0219,0.1111,2.054,1.24,0.826,60.76,2.0
38,0.0227,0.1111,2.031,1.228,0.816,60.77,2.0
39,0.0236,0.111,2.017,1.221,0.809,60.77,2.0
40,0.0245,0.111,2.005,1.214,0.804,60.77,2.0
41,0.0253,0.1109,1.997,1.211,0.799,60.78,2.0
42,0.0261,0.1109,1.992,1.209,0.796,60.78,2.0
43,0.0268,0.1108,1.981,1.203,0.791,60.78,2.0
44,0.0276,0.1108,1.974,1.199,0.787,60.78,2.0
45,0.0283,0.1107,1.966,1.195,0.783,60.78,2.0
46,0.029,0.1107,1.957,1.19,0.779,60.79,2.0
47,0.0297,0.1107,1.951,1.187,0.776,60.79,2.0
48,0.0304,0.1106,1.942,1.182,0.772,60.79,2.0
49,0.0311,0.1106,1.941,1.182,0.77,60.79,2.0
50,0.0317,0.1105,1.935,1.179,0.768,60.79,2.0
51,0.0323,0.1105,1.929,1.176,0.764,60.8,2.0
52,0.0329,0.1105,1.922,1.172,0.762,60.8,2.0
53,0.0335,0.1104,1.916,1.17,0.758,60.8,2.0
54,0.0341,0.1104,1.911,1.167,0.755,60.8,2.0
55,0.0346,0.1104,1.141,1.056,0.0,60.8,2.0
56,0.0347,0.1103,1.98,1.191,0.794,60.82,2.0
57,0.0352,0.1103,1.92,1.174,0.754,60.83,2.0
58,0.0553,0.1101,2.366,1.866,1.466,60.85,2.0
59,0.0725,0.11,3.214,1.835,1.725,60.75,2.0
60,0.0841,0.11,4.813,2.585,2.419,60.64,2.0
61,0.0945,0.1101,4.926,2.635,3.157,60.54,2.0
62,0.1049,0.1101,5.317,2.907,2.6,60.43,2.0
63,0.1153,0.1102,5.451,2.912,2.584,60.3,2.0
64,0.126,0.1102,5.824,3.553,2.259,60.15,2.0
65,0.1368,0.1103,6.099,4.045,2.11,59.98,2.0
66,0.148,0.1104,6.461,4.785,1.924,59.79,2.0
67,0.1595,0.1105,6.829,5.557,1.792,59.59,2.0
68,0.1714,0.1106,7.123,6.116,1.706,59.37,2.0
69,0.1833,0.1107,7.208,6.089,1.635,59.15,2.0
70,0.1953,0.1109,7.29,6.061,1.591,58.94,2.0
71,0.2072,0.111,7.377,6.033,1.577,58.73,2.0
72,0.2192,0.1112,7.466,6.009,1.597,58.51,2.0
73,0.2318,0.1113,8.555,6.501,2.152,58.23,2.0
74,0.244,0.1115,9.057,6.64,2.555,58.03,2.0
75,0.2559,0.1116,10.134,7.087,3.184,57.83,2.0
76,0.2692,0.1118,9.23,6.386,2.884,57.63,2.0
77,0.2841,0.112,7.703,5.236,2.469,57.42,2.0
78,0.2996,0.1122,6.064,3.811,2.273,57.21,2.0
79,0.3149,0.1125,5.915,2.921,3.096,57.02,2.0
80,0.3301,0.1128,6.441,2.587,3.859,56.85,2.0
81,0.3447,0.1131,6.285,2.599,3.642,56.69,2.0
82,0.3588,0.1134,6.116,2.597,3.449,56.55,2.0
83,0.3723,0.1137,5.965,2.593,3.291,56.42,2.0
84,0.3841,0.1141,7.351,3.554,3.775,56.31,2.0
85,0.3945,0.1144,8.874,4.632,4.287,56.22,2.0
86,0.4047,0.1147,8.936,4.687,4.268,56.14,2.0
