timestamp,servo_id,position_deg
1788018702.326046,6,33.3984
1788018702.421825,6,32.8125
1788018702.5340521,6,32.8125
1788018702.629896,6,33.3984
1788018702.725874,6,34.2773
1788018702.837845,6,34.8633
1788018702.93387,6,33.9844
1788018703.029879,6,34.5703
1788018703.125823,6,32.8125
1788018703.237795,6,33.3984
1788018703.334273,6,33.3984
1788018703.42985,6,34.5703
1788018703.525867,6,34.5703
1788018703.637764,6,33.1055
1788018703.733809,6,-149.7070
1788018703.8298109,6,-149.7070
1788018703.925772,6,-149.7070
1788018704.037787,6,-149.7070
1788018704.133755,6,-149.7070
1788018704.229803,6,-149.7070
1788018704.32566,6,-149.7070
1788018704.4217112,6,-149.7070
1788018704.533802,6,-149.7070
1788018704.629855,6,-149.7070
1788018704.725736,6,-149.7070
1788018704.821682,6,-149.7070
1788018704.933929,6,-149.7070
1788018705.02969,6,-149.7070
1788018705.125762,6,-149.7070
1788018705.221611,6,-149.7070
1788018705.333674,6,-149.7070
1788018705.429705,6,-149.7070
1788018705.5256739,6,-149.7070
1788018705.621603,6,-149.7070
1788018705.733678,6,-149.7070
1788018705.829671,6,-149.7070
1788018705.925648,6,-149.7070
1788018706.0376709,6,-149.7070
1788018706.133697,6,-149.7070
1788018706.229703,6,-149.7070
1788018706.325653,6,-149.7070
1788018706.437637,6,-149.7070
1788018706.533792,6,-149.7070
1788018706.6297522,6,-149.7070
1788018706.725732,6,-149.7070
1788018706.821525,6,-149.7070
1788018706.933666,6,-149.7070
1788018707.029734,6,-149.7070
1788018707.1256168,6,-149.7070
1788018707.2376058,6,-149.7070
1788018707.333482,6,-149.7070
1788018707.4296162,6,-149.7070
1788018707.525606,6,-149.7070
1788018707.621463,6,-149.7070
1788018707.733539,6,-149.7070
1788018707.8295722,6,-149.7070
1788018707.9256809,6,-149.7070
1788018708.037662,6,-149.7070
1788018708.133606,6,-149.7070
1788018708.2296588,6,-149.7070
1788018708.325609,6,-149.7070
1788018708.4374669,6,-149.7070
1788018708.5337448,6,-149.7070
1788018708.629587,6,-149.7070
1788018708.7255301,6,-149.7070
1788018708.821593,6,-149.7070
1788018708.9336011,6,-149.7070
1788018709.029515,6,-149.7070
1788018709.1255429,6,-149.7070
1788018709.237466,6,-149.7070
1788018709.333496,6,-149.7070
1788018709.4296079,6,-149.7070
1788018709.525454,6,-149.7070
1788018709.637474,6,-149.7070
1788018709.733422,6,-149.7070
1788018709.82946,6,-149.7070
1788018709.9254951,6,-149.7070
1788018710.0375721,6,-149.7070
1788018710.1336,6,-149.7070
1788018710.229663,6,-149.7070
1788018710.325496,6,-149.7070
1788018710.437365,6,-149.7070
1788018710.533383,6,-149.7070
1788018710.6294332,6,-149.7070
1788018710.72545,6,-149.7070
1788018710.837491,6,-149.7070
1788018710.9334211,6,-149.7070
1788018711.0294452,6,-149.7070
1788018711.125429,6,-149.7070
1788018711.221292,6,-149.7070
1788018711.333323,6,-149.7070
1788018711.429464,6,-149.7070
1788018711.525318,6,-149.7070
1788018711.637389,6,-149.7070
1788018711.7333188,6,-149.7070
1788018711.829468,6,-149.7070
1788018711.9253519,6,-149.7070
1788018712.037343,6,-149.7070
1788018712.1333702,6,-149.7070
1788018712.2293918,6,-149.7070
1788018712.325276,6,-149.7070
1788018712.421291,6,-149.7070
1788018712.53334,6,-149.7070
1788018712.629347,6,-149.7070
1788018712.725282,6,-149.7070
1788018712.8212411,6,-149.7070
1788018712.933263,6,-149.7070
1788018713.029278,6,-149.7070
1788018713.125231,6,-149.7070
1788018713.23733,6,-149.7070
1788018713.333302,6,-149.7070
1788018713.4292622,6,-149.7070
1788018713.5252569,6,-149.7070
1788018713.637238,6,-149.7070
1788018713.733299,6,-149.7070
1788018713.829281,6,-149.7070
1788018713.925327,6,-149.7070
1788018714.0212638,6,-149.7070
1788018714.133218,6,-149.7070
1788018714.229266,6,-149.7070
1788018714.325166,6,-149.7070
1788018714.437134,6,-149.7070
1788018714.533164,6,-149.7070
1788018714.629138,6,-149.7070
1788018714.725091,6,-149.7070
1788018714.837327,6,-149.7070
1788018714.9333088,6,-149.7070
1788018715.029238,6,-149.7070
1788018715.1250718,6,-149.7070
1788018715.2210891,6,-149.7070
1788018715.3332741,6,-149.7070
1788018715.429218,6,-149.7070
1788018715.525388,6,-149.7070
1788018715.637084,6,-149.7070
1788018715.7330718,6,-149.7070
1788018715.829173,6,-149.7070
1788018715.9251661,6,-149.7070
1788018716.037225,6,-149.7070
1788018716.133129,6,-149.7070
1788018716.229271,6,-149.7070
1788018716.325154,6,-149.7070
1788018716.4370408,6,-149.7070
1788018716.533052,6,-149.7070
1788018716.629041,6,-149.7070
1788018716.725132,6,-149.7070
1788018716.837093,6,-149.7070
1788018716.933131,6,-149.7070
1788018717.029251,6,-149.7070
1788018717.125176,6,-149.7070
1788018717.237113,6,-149.7070
1788018717.333195,6,-149.7070
1788018717.429055,6,-149.7070
1788018717.5250182,6,-149.7070
1788018717.6372218,6,-149.7070
1788018717.7331991,6,-149.7070
1788018717.829091,6,-149.7070
1788018717.92507,6,-149.7070
1788018718.037079,6,-149.7070
1788018718.133125,6,-149.7070
1788018718.229033,6,-149.7070
1788018718.325025,6,-149.7070
1788018718.436926,6,-149.7070
1788018718.5331898,6,-149.7070
1788018718.6291468,6,-149.7070
1788018736.4451451,7,80.8594
1788018736.5412118,7,80.8594
1788018736.636974,7,80.8594
1788018736.7491379,7,80.8594
