t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.02,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.04,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.06,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.08,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.1,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.12,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.14,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.16,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.18,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.2,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.22,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.24,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.26,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.28,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.3,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.32,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.34,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.36,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.38,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.4,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.42,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.44,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.46,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.48,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.5,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.52,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.54,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.56,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.58,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.6,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.62,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.64,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.66,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.68,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.7,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.72,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.74,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.76,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.78,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.8,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.82,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.84,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.86,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.88,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.9,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.92,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.94,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.96,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
0.98,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.0,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.02,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.04,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.06,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.08,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.1,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.12,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.14,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.16,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.18,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.2,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.22,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.24,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.26,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.28,-7.286,24.917,2.905,-12.621,25.613,0.662,27.044,23.162,0.0,0.0
1.3,-7.487,24.906,2.853,-12.891,25.425,0.65,27.863,22.829,0.639,0.0
1.32,-7.688,24.894,2.8,-13.161,25.236,0.638,28.682,22.497,1.277,0.0
1.34,-7.888,24.882,2.747,-13.43,25.048,0.626,29.5,22.164,1.916,0.0
1.36,-8.089,24.871,2.694,-13.7,24.859,0.614,30.319,21.831,2.555,0.0
1.38,-8.29,24.859,2.642,-13.97,24.671,0.602,31.137,21.498,3.193,0.0
1.4,-8.49,24.848,2.589,-14.24,24.482,0.59,31.956,21.165,3.832,0.0
1.42,-8.691,24.836,2.536,-14.51,24.294,0.578,32.775,20.833,4.471,0.0
1.44,-8.892,24.825,2.483,-14.779,24.105,0.566,33.593,20.5,5.109,0.0
1.46,-9.092,24.813,2.43,-15.049,23.917,0.554,34.412,20.167,5.748,0.0
1.48,-9.293,24.801,2.378,-15.319,23.728,0.542,35.23,19.834,6.386,0.0
1.5,-9.494,24.79,2.325,-15.589,23.54,0.53,36.049,19.502,7.025,0.0
1.52,-9.694,24.778,2.272,-15.859,23.351,0.518,36.868,19.169,7.664,0.0
1.54,-9.895,24.767,2.219,-16.129,23.163,0.506,37.686,18.836,8.302,0.0
1.56,-10.096,24.755,2.167,-16.398,22.974,0.494,38.505,18.503,8.941,0.0
1.58,-10.296,24.744,2.114,-16.668,22.786,0.482,39.323,18.17,9.58,0.0
1.6,-10.497,24.732,2.061,-16.938,22.597,0.47,40.142,17.838,10.218,0.0
1.62,-10.698,24.72,2.008,-17.208,22.409,0.458,40.961,17.505,10.857,0.0
1.64,-10.899,24.709,1.956,-17.478,22.221,0.446,41.779,17.172,11.496,0.0
1.66,-11.099,24.697,1.903,-17.748,22.032,0.434,42.598,16.839,12.134,0.0
1.68,-11.3,24.686,1.85,-18.017,21.844,0.422,43.416,16.507,12.773,0.0
1.7,-11.501,24.674,1.797,-18.287,21.655,0.41,44.235,16.174,13.412,0.0
1.72,-11.701,24.663,1.744,-18.557,21.467,0.398,45.054,15.841,14.05,0.0
1.74,-11.902,24.651,1.692,-18.827,21.278,0.386,45.872,15.508,14.689,0.0
1.76,-12.103,24.639,1.639,-19.097,21.09,0.374,46.691,15.175,15.328,0.0
1.78,-12.303,24.628,1.586,-19.366,20.901,0.362,47.509,14.843,15.966,0.0
1.8,-12.504,24.616,1.533,-19.636,20.713,0.35,48.328,14.51,16.605,0.0
1.82,-12.705,24.605,1.481,-19.906,20.524,0.338,49.147,14.177,17.243,0.0
1.84,-12.905,24.593,1.428,-20.176,20.336,0.326,49.965,13.844,17.882,0.0
1.86,-13.106,24.582,1.375,-20.446,20.147,0.314,50.784,13.512,18.521,0.0
1.88,-13.307,24.57,1.322,-20.716,19.959,0.302,51.602,13.179,19.159,0.0
1.9,-13.507,24.559,1.27,-20.985,19.77,0.29,52.421,12.846,19.798,0.0
1.92,-13.708,24.547,1.217,-21.255,19.582,0.278,53.24,12.513,20.437,0.0
1.94,-13.909,24.535,1.164,-21.525,19.393,0.266,54.058,12.18,21.075,0.0
1.96,-14.109,24.524,1.111,-21.795,19.205,0.254,54.877,11.848,21.714,0.0
1.98,-14.31,24.512,1.058,-22.065,19.017,0.242,55.695,11.515,22.353,0.0
2.0,-14.511,24.501,1.006,-22.334,18.828,0.23,56.514,11.182,22.991,0.0
2.02,-14.711,24.489,0.953,-22.604,18.64,0.218,57.333,10.849,23.63,0.0
2.04,-14.912,24.478,0.9,-22.874,18.451,0.206,58.151,10.517,24.269,0.0
2.06,-15.113,24.466,0.847,-23.144,18.263,0.194,58.97,10.184,24.907,0.0
2.08,-15.313,24.454,0.795,-23.414,18.074,0.182,59.788,9.851,25.546,0.0
