t_s,thumb_yaw_deg,thumb_mcp_deg,thumb_pip_deg,index_yaw_deg,index_mcp_deg,index_pip_deg,middle_yaw_deg,middle_mcp_deg,middle_pip_deg,palm_z_mm
0.0,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.02,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.04,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.06,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.08,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.1,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.12,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.14,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.16,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.18,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.2,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.22,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.24,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.26,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.28,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.3,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.32,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.34,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.36,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.38,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.4,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.42,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.44,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.46,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.48,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.5,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.52,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.54,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.56,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.58,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.6,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.62,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.64,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.66,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.68,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.7,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.72,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.74,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.76,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
0.78,13.879,36.341,0.014,-20.857,29.356,0.174,16.804,40.55,0.0,0.0
