step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0003,0.0124,11.877,3.964,4.745,59.31,2.0
1,0.0001,0.0124,4.529,1.206,1.515,59.32,2.0
2,0.0002,0.0124,0.0,1.299,0.954,59.32,2.0
3,0.0001,0.0125,0.0,0.987,0.668,59.32,2.0
4,0.0001,0.0125,1.775,1.132,0.342,59.32,2.0
5,0.0003,0.0125,2.019,1.644,0.251,59.32,2.0
6,0.0004,0.0125,2.248,1.931,0.346,59.32,2.0
7,0.0005,0.0125,2.407,2.215,0.412,59.33,2.0
8,0.0005,0.0125,2.561,2.483,0.468,59.34,2.0
9,0.0006,0.0125,2.708,2.745,0.51,59.34,2.0
10,0.0006,0.0124,2.846,2.987,0.543,59.35,2.0
11,0.0007,0.0124,2.996,3.184,0.564,59.36,2.0
12,0.0007,0.0124,3.126,3.377,0.592,59.36,2.0
13,0.0008,0.0124,3.223,3.499,0.593,59.37,2.0
14,0.0008,0.0124,3.324,3.609,0.601,59.37,2.0
15,0.0008,0.0124,3.426,3.697,0.615,59.38,2.0
16,0.0008,0.0124,3.519,3.754,0.633,59.38,2.0
17,0.0008,0.0124,3.608,3.777,0.654,59.38,2.0
18,0.0008,0.0124,3.689,3.734,0.672,59.38,2.0
19,0.0008,0.0124,3.762,3.714,0.694,59.38,2.0
20,0.0008,0.0124,3.822,3.702,0.712,59.38,2.0
21,0.0008,0.0124,3.877,3.679,0.735,59.38,2.0
22,0.0008,0.0124,3.93,3.657,0.76,59.38,2.0
23,0.0008,0.0124,3.972,3.627,0.785,59.38,2.0
24,-0.0004,0.015,1.56,1.144,0.667,59.39,2.0
25,-0.0023,0.0234,1.63,0.988,0.707,59.4,2.0
26,-0.0012,0.0345,1.707,1.009,0.733,59.38,2.0
27,-0.0001,0.0464,1.823,1.063,0.784,59.36,2.0
28,0.001,0.0587,1.884,1.097,0.813,59.34,2.0
29,0.002,0.0711,1.907,1.11,0.823,59.32,2.0
30,0.0031,0.0835,1.912,1.114,0.825,59.31,2.0
31,0.004,0.0959,1.911,1.115,0.824,59.29,2.0
32,0.0051,0.1051,2.798,1.546,1.255,59.29,2.0
33,0.0063,0.1086,2.479,1.555,0.93,59.29,2.0
34,0.0075,0.1098,2.16,1.416,0.775,59.28,2.0
35,0.0087,0.1103,2.002,1.331,0.714,59.27,2.0
36,0.0098,0.1104,1.938,1.293,0.686,59.25,2.0
37,0.0109,0.1104,1.909,1.274,0.675,59.24,2.0
38,0.0119,0.1104,1.895,1.264,0.671,59.23,2.0
39,0.013,0.1104,1.888,1.259,0.667,59.21,2.0
40,0.014,0.1104,1.882,1.254,0.666,59.2,2.0
41,0.015,0.1103,1.877,1.25,0.666,59.19,2.0
42,0.0159,0.1103,1.872,1.245,0.666,59.18,2.0
43,0.0168,0.1103,1.868,1.241,0.665,59.17,2.0
44,0.0177,0.1102,1.864,1.237,0.665,59.16,2.0
45,0.0186,0.1102,1.861,1.232,0.667,59.14,2.0
46,0.0194,0.1102,1.857,1.228,0.667,59.13,2.0
47,0.0203,0.1102,1.853,1.224,0.666,59.12,2.0
48,0.021,0.1101,1.849,1.224,0.663,59.11,2.0
49,0.0218,0.1101,1.845,1.221,0.663,59.1,2.0
50,0.0226,0.1101,1.842,1.218,0.662,59.09,2.0
51,0.0233,0.1101,1.839,1.215,0.662,59.08,2.0
52,0.024,0.1101,1.836,1.213,0.662,59.07,2.0
53,0.0247,0.11,1.833,1.209,0.662,59.07,2.0
54,0.0254,0.11,1.83,1.207,0.662,59.06,2.0
55,0.026,0.11,1.827,1.204,0.661,59.05,2.0
56,0.0267,0.11,1.824,1.203,0.659,59.04,2.0
57,0.0273,0.11,1.824,1.202,0.658,59.03,2.0
58,0.041,0.11,5.451,4.579,2.538,58.76,2.0
59,0.0581,0.1101,5.956,5.452,2.545,58.35,2.0
60,0.0758,0.1103,5.736,5.361,2.302,57.89,2.0
61,0.0938,0.1105,5.679,5.42,2.101,57.46,2.0
62,0.1121,0.1107,5.703,5.449,1.924,57.06,2.0
63,0.1306,0.111,5.74,5.309,1.614,56.66,2.0
64,0.1494,0.1113,5.729,5.148,1.296,56.21,2.0
65,0.1684,0.1116,5.719,4.986,1.059,55.73,2.0
66,0.1875,0.112,5.727,4.831,0.986,55.21,2.0
67,0.2065,0.1124,5.691,4.651,1.08,54.66,2.0
68,0.2254,0.1128,5.151,3.62,2.057,54.13,2.0
69,0.2442,0.1133,6.862,2.841,4.478,53.67,2.0
70,0.2623,0.1137,7.593,3.626,4.514,53.22,2.0
71,0.2791,0.1141,9.301,5.249,4.866,52.78,2.0
72,0.2958,0.1145,9.272,5.323,4.63,52.34,2.0
73,0.3126,0.115,9.153,5.308,4.383,51.9,2.0
74,0.3294,0.1154,8.992,5.266,4.135,51.44,2.0
75,0.346,0.1158,8.208,4.864,3.661,50.99,2.0
76,0.3625,0.1163,7.78,4.665,3.347,50.55,2.0
77,0.3787,0.1168,7.259,4.4,3.016,50.11,2.0
78,0.3946,0.1172,6.876,4.209,2.758,49.68,2.0
79,0.4101,0.1177,6.55,4.047,2.546,49.24,2.0
80,0.4253,0.1182,6.266,3.904,2.374,48.8,2.0
81,0.4401,0.1186,6.005,3.773,2.226,48.34,2.0
82,0.4543,0.1191,5.76,3.646,2.097,47.88,2.0
83,0.4681,0.1196,5.547,3.535,1.99,47.42,2.0
84,0.4814,0.1201,5.366,3.427,1.919,46.96,2.0
85,0.494,0.1206,5.227,3.332,1.884,46.51,2.0
86,0.5061,0.1211,5.111,3.252,1.866,46.07,2.0
87,0.518,0.1216,5.546,3.19,2.328,45.63,2.0
88,0.5308,0.1221,5.594,3.209,2.357,45.19,2.0
89,0.543,0.1226,5.593,3.209,2.372,44.75,2.0
90,0.5546,0.1231,5.619,3.223,2.405,44.31,2.0
