scene_key,candidate_id,scene_xml,selected_foundational_pose,feasible,feasibility_max_mean_tip_distance,feasibility_min_contacts,feasibility_min_finger_contact_persistence,feasibility_max_finger_yaw_drift,feasible_pose_count,foundational_pose_count,score,cube_lift,cube_tip_contacts,mean_tip_distance,cube_vel_norm,cube_xy_drift,cube_z_drop_from_peak,contact_persistence,thumb_contact_persistence,index_contact_persistence,middle_contact_persistence,all_finger_contact_persistence,min_finger_contact_persistence,finger_persistence_imbalance,finger_yaw_drift,finger_flex_drift,thumb_x,thumb_y,thumb_len,index_x,index_y,index_len,middle_x,middle_y,middle_len,chosen_ctrl_json
prism2,0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tp0d0000p0d0200p0d0000_ip0d0100n0d0123p0d0000_mp0d0100p0d0153p0d0000.xml,prism_y0d0300,True,0.02,4.0,0.45,0.4,1.0,1.0,5.551779299092648,0.04961321772511306,4.0,0.005647981429799727,5.35596626310693,0.00705025974967464,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10613215537908322,0.043117410167077985,0.0,0.02,0.0,0.01,-0.0123,0.0,0.01,0.0153,0.0,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,1,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tp0d0033p0d0145p0d0000_in0d0016n0d0048p0d0099_mp0d0126p0d0208p0d0010.xml,prism_y0d0300,False,0.02,4.0,0.45,0.4,0.0,1.0,1.0989197557319055,0.04599970051466086,4.0,0.010335417906502534,4.687953539255602,0.044379882558575286,0.051964949230020104,0.8388888888888889,0.8416666666666667,0.0,0.8388888888888889,0.0,0.0,0.8416666666666667,0.13823905625063712,0.04043852865732006,0.0032870804957149027,0.014474881130332889,0.0,-0.001603336747315302,-0.004781514259193461,0.009906133854665322,0.012559258618412316,0.02080791746361596,0.0010469997951701483,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,2,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tp0d0104p0d0276p0d0000_ip0d0186n0d0235p0d0055_mp0d0022p0d0240p0d0010.xml,prism_y0d0300,False,0.02,4.0,0.45,0.4,0.0,1.0,1.3006336770334697,0.04564944154027824,3.0,0.010105007525576038,1.0450367210117664e-07,0.018785051459182696,0.05203910625782224,0.027777777777777776,0.48055555555555557,0.027777777777777776,0.0,0.0,0.0,0.48055555555555557,0.15285918755199038,0.0648070606083365,0.010441738170906437,0.02758048529891677,0.0,0.018577702638101663,-0.023493946192668855,0.005511730714318659,0.002215734894461416,0.024016294136397276,0.0009950692859782007,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,3,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tn0d0048p0d0181p0d0000_ip0d0010n0d0082p0d0035_mp0d0128p0d0125p0d0119.xml,prism_y0d0300,True,0.02,4.0,0.45,0.4,1.0,1.0,5.217535598062907,0.04870923527896201,4.0,0.008610338701842505,0.3280993278067042,0.004961835085630199,0.0010147870320815072,1.0,1.0,0.6861111111111111,1.0,0.6861111111111111,0.6861111111111111,0.3138888888888889,0.026013771039211774,0.04577966837620401,-0.004806914627102765,0.018144493308743802,0.0,0.0009827986359895336,-0.008205014047352873,0.003532548277782002,0.012769242675550093,0.012508261302285202,0.011933038458941066,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,4,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tp0d0115p0d0245p0d0036_ip0d0145n0d0150p0d0000_mp0d0153p0d0159p0d0000.xml,prism_y0d0300,True,0.02,4.0,0.45,0.4,1.0,1.0,5.314606648964659,0.05083781912457775,5.0,0.005802117726499252,0.5905506421501233,0.0199346481486781,0.0,1.0,1.0,1.0,0.6583333333333333,0.6583333333333333,0.6583333333333333,0.3416666666666667,0.1708860627270341,0.08807247400188377,0.011540048130629522,0.024453007627536674,0.0036110226304275905,0.014522721533702562,-0.014965885824501509,0.0,0.01531572016465796,0.01590850373941742,0.0,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,5,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tn0d0003p0d0293p0d0104_ip0d0066n0d0106p0d0000_mp0d0123p0d0114p0d0000.xml,prism_y0d0300,False,0.02,4.0,0.45,0.4,0.0,1.0,3.32279420051857,0.05086111112333905,5.0,0.006255087513525069,0.8356587928277723,0.01780390792737215,0.00286763000473457,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.12907720107068268,0.09834697231069865,-0.00033995138803706235,0.02934770802437601,0.010417044382949991,0.006587084721017685,-0.010583284062485737,0.0,0.012263200724792723,0.011409869412171198,0.0,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,6,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tp0d0094p0d0135p0d0030_ip0d0000n0d0043p0d0069_mp0d0037p0d0243p0d0000.xml,prism_y0d0300,False,0.02,4.0,0.45,0.4,0.0,1.0,0.6458670552321444,0.0446814798074142,2.0,0.013610741747088284,1.1198952899625256e-13,0.09084228589889981,0.05202093616918485,0.0,0.0,0.0,0.31666666666666665,0.0,0.0,0.31666666666666665,0.1262418801577183,0.030432849903647585,0.009366584448115015,0.013451782244801112,0.002956491472465019,1.6368245977236087e-05,-0.004316540456318454,0.0068903593797284,0.003744866631830852,0.02433562153945689,0.0,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,7,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tn0d0039p0d0116p0d0000_ip0d0171n0d0188p0d0000_mp0d0077p0d0081p0d0000.xml,prism_y0d0300,True,0.02,4.0,0.45,0.4,1.0,1.0,6.486147373311778,0.049642071211568314,4.0,0.0056477158842674685,0.1106394327171599,0.0008173620108704471,0.00020462668241194581,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.014226773666836097,0.003694612992005686,-0.003933190546904152,0.011606707205476137,0.0,0.017111782486895065,-0.01876458698415006,0.0,0.007709244155716676,0.008064313068222126,0.0,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,8,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tp0d0019p0d0152p0d0041_ip0d0028n0d0017p0d0000_mp0d0005p0d0184p0d0103.xml,prism_y0d0300,False,0.02,4.0,0.45,0.4,0.0,1.0,3.2911531117057184,0.047832911202714115,4.0,0.00913124075870071,3.3704719212986536,0.011535028434480229,0.00010303296632528658,0.85,0.33055555555555555,0.8361111111111111,1.0,0.31666666666666665,0.33055555555555555,0.6694444444444445,0.027632571056789495,0.0621727468350037,0.0019279772636844154,0.015168707187654142,0.004127877070952624,0.002788370655237119,-0.0016892853478440526,0.0,0.0005318867096855088,0.018398595636953022,0.010251709273628819,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
prism2,9,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run3/prism2/generated_mjcf/scene_prism2_tn0d0014p0d0300p0d0000_ip0d0082n0d0094p0d0119_mp0d0208p0d0143p0d0062.xml,prism_y0d0300,True,0.02,4.0,0.45,0.4,1.0,1.0,4.904934590552041,0.05255547416634421,6.0,0.005583032302543203,1.9005921072304848,0.01364695140516438,0.0,1.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.17077145052708897,0.13119793124454499,-0.0014309482868211845,0.03,0.0,0.008205486996377813,-0.009414877151630932,0.011882316125647777,0.02077464819850637,0.014341083343418305,0.006185492287398994,"[-0.005529476116428621, 1.281415796368659, -1.1570510453292107, -0.15229776981705462, 1.5795226668944378, 0.9476579007443208, -0.03774779370692541, 1.5154372647191428, 0.9705674185439906]"
