step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0014,0.0124,12.633,6.624,1.991,60.33,2.0
1,0.001,0.0124,5.357,2.287,0.222,60.36,2.0
2,0.0009,0.0124,4.807,2.369,0.147,60.36,2.0
3,0.0008,0.0124,4.193,2.547,0.0,60.38,2.0
4,0.0008,0.0124,3.695,2.707,0.0,60.39,2.0
5,0.0008,0.0124,3.43,2.92,0.153,60.4,2.0
6,0.0008,0.0124,3.405,3.152,0.0,60.42,2.0
7,0.0009,0.0124,3.633,3.466,0.27,60.43,2.0
8,0.0009,0.0124,4.013,3.895,0.384,60.44,2.0
9,0.001,0.0124,4.265,4.257,0.432,60.45,2.0
10,0.001,0.0124,4.408,4.429,0.0,60.46,2.0
11,0.001,0.0124,4.701,4.905,0.507,60.47,2.0
12,0.0011,0.0124,4.808,5.038,0.0,60.48,2.0
13,0.0011,0.0124,5.103,5.538,0.564,60.49,2.0
14,0.0011,0.0124,5.31,5.847,0.605,60.5,2.0
15,0.0011,0.0124,5.367,5.929,0.0,60.51,2.0
16,0.0011,0.0124,5.644,6.436,0.61,60.52,2.0
17,0.0011,0.0124,5.82,6.722,0.646,60.52,2.0
18,0.0011,0.0124,5.977,6.993,0.66,60.53,2.0
19,0.0011,0.0124,6.121,7.251,0.671,60.53,2.0
20,0.0011,0.0123,6.25,7.495,0.676,60.54,2.0
21,0.0011,0.0123,6.355,7.72,0.652,60.54,2.0
22,0.0011,0.0123,6.414,7.885,0.607,60.54,2.0
23,0.0011,0.0123,6.57,7.897,0.506,60.54,2.0
24,0.0017,0.0144,2.161,1.602,0.705,60.55,2.0
25,0.0033,0.0225,1.791,1.229,0.625,60.54,2.0
26,0.0048,0.0333,1.898,1.245,0.653,60.54,2.0
27,0.0064,0.0451,2.02,1.303,0.706,60.54,2.0
28,0.008,0.0573,2.07,1.361,0.695,60.55,2.0
29,0.0095,0.0697,2.091,1.376,0.705,60.56,2.0
30,0.0111,0.0821,2.093,1.374,0.709,60.56,2.0
31,0.0125,0.0945,2.087,1.359,0.719,60.57,2.0
32,0.0144,0.1036,2.756,1.914,0.917,60.61,2.0
33,0.0163,0.1071,2.439,1.81,0.62,60.65,2.0
34,0.0181,0.1083,2.177,1.643,0.525,60.67,2.0
35,0.0197,0.1087,2.067,1.556,0.511,60.69,2.0
36,0.0212,0.1088,2.036,1.498,0.534,60.7,2.0
37,0.0225,0.1089,2.019,1.466,0.547,60.7,2.0
38,0.0238,0.1088,2.011,1.443,0.562,60.71,2.0
39,0.0251,0.1088,2.006,1.424,0.576,60.72,2.0
40,0.0262,0.1087,2.002,1.407,0.589,60.72,2.0
41,0.0273,0.1087,1.998,1.392,0.6,60.73,2.0
42,0.0284,0.1086,1.992,1.383,0.603,60.74,2.0
43,0.0294,0.1086,1.988,1.371,0.611,60.74,2.0
44,0.0304,0.1085,1.984,1.358,0.62,60.75,2.0
45,0.0314,0.1085,1.979,1.348,0.625,60.75,2.0
46,0.0323,0.1084,1.975,1.34,0.629,60.76,2.0
47,0.0331,0.1084,1.97,1.332,0.632,60.76,2.0
48,0.034,0.1084,1.965,1.326,0.634,60.77,2.0
49,0.0348,0.1083,1.954,1.334,0.616,60.77,2.0
50,0.0356,0.1083,1.959,1.311,0.643,60.78,2.0
51,0.0364,0.1082,1.953,1.305,0.643,60.78,2.0
52,0.0371,0.1082,1.94,1.314,0.622,60.79,2.0
53,0.0378,0.1082,1.939,1.309,0.625,60.79,2.0
54,0.0385,0.1081,1.941,1.291,0.644,60.8,2.0
55,0.0392,0.1081,1.937,1.29,0.642,60.8,2.0
56,0.0398,0.1081,1.93,1.294,0.631,60.8,2.0
57,0.0405,0.108,1.916,1.31,0.602,60.81,2.0
58,0.0541,0.1081,6.929,5.013,4.354,60.33,2.0
59,0.0685,0.1081,7.843,6.047,3.695,59.78,2.0
60,0.0827,0.1082,7.08,5.562,3.429,59.38,2.0
61,0.0977,0.1083,7.569,5.724,3.172,58.88,2.0
62,0.1125,0.1084,6.941,5.26,2.932,58.44,2.0
63,0.1275,0.1085,6.548,4.931,2.965,58.04,2.0
64,0.1423,0.1087,6.362,4.641,3.488,57.7,2.0
65,0.1571,0.1089,6.472,4.352,4.153,57.47,2.0
66,0.1716,0.1092,6.784,3.799,4.835,57.25,2.0
67,0.1859,0.1094,7.493,3.175,5.803,57.03,2.0
68,0.2001,0.1097,7.676,2.96,5.919,56.8,2.0
69,0.2145,0.11,7.446,2.893,5.579,56.56,2.0
70,0.2289,0.1104,7.228,2.841,5.243,56.32,2.0
71,0.2434,0.1108,3.313,0.0,2.651,56.08,2.0
72,0.2556,0.1112,7.779,3.274,5.034,55.8,2.0
73,0.2697,0.1116,6.671,2.768,4.327,55.58,2.0
74,0.2822,0.1121,7.709,3.363,4.613,55.33,2.0
75,0.2957,0.1125,6.413,2.782,3.836,55.13,2.0
76,0.3091,0.113,6.14,2.714,3.547,54.94,2.0
77,0.3222,0.1135,5.976,2.701,3.329,54.76,2.0
78,0.3349,0.114,5.812,2.682,3.13,54.6,2.0
79,0.3471,0.1146,5.668,2.663,2.97,54.44,2.0
80,0.3587,0.1152,5.534,2.645,2.831,54.2,2.0
81,0.3698,0.1157,5.418,2.631,2.715,53.89,2.0
82,0.3817,0.1163,6.64,2.624,3.959,53.51,2.0
83,0.3932,0.1168,6.39,2.584,3.725,53.06,2.0
84,0.4044,0.1174,6.785,2.987,3.737,52.55,2.0
85,0.4153,0.1179,7.421,3.582,3.815,52.0,2.0
86,0.4263,0.1185,8.126,4.248,3.898,51.44,2.0
87,0.4369,0.119,8.078,4.24,3.822,50.84,2.0
88,0.4461,0.1194,8.041,4.828,3.196,50.28,2.0
89,0.4538,0.1197,8.851,6.316,2.523,49.83,2.0
90,0.4638,0.1198,6.719,5.291,1.824,49.37,2.0
91,0.4701,0.12,7.874,6.191,1.955,48.77,2.0
92,0.4778,0.12,7.885,5.94,1.927,48.21,2.0
93,0.4843,0.1201,7.432,5.694,1.727,47.62,2.0
94,0.4882,0.12,6.964,5.509,1.604,46.99,2.0
95,0.4929,0.1199,2.311,0.0,1.88,46.26,2.0
96,0.4968,0.12,7.081,5.032,4.846,45.39,2.0
97,0.5025,0.12,6.89,5.005,4.556,44.57,2.0
98,0.5071,0.12,4.692,4.244,0.0,43.75,2.0
99,0.5151,0.12,4.925,0.0,4.38,42.98,2.0
100,0.5217,0.1202,6.371,0.0,6.174,42.2,2.0
101,0.5278,0.1202,7.324,4.318,5.82,41.39,2.0
102,0.5337,0.1203,6.715,4.231,5.429,40.61,2.0
103,0.5399,0.1204,7.54,5.21,5.38,39.76,2.0
104,0.5494,0.1204,6.312,0.0,5.849,38.99,2.0
105,0.5542,0.1206,8.26,4.965,6.429,38.19,2.0
106,0.564,0.1206,6.248,4.135,4.662,37.4,2.0
107,0.5711,0.1207,7.379,4.345,5.896,36.6,2.0
108,0.5806,0.1208,6.433,0.0,6.01,35.8,2.0
109,0.5879,0.1209,8.047,4.438,6.539,35.0,2.0
110,0.5997,0.121,5.874,0.0,5.62,34.17,2.0
111,0.6081,0.1211,8.484,4.112,7.145,33.34,2.0
112,0.618,0.1212,6.581,3.95,5.226,32.56,2.0
113,0.6284,0.1213,7.723,3.782,6.641,31.73,2.0
114,0.638,0.1214,6.859,3.984,5.47,30.93,2.0
115,0.6488,0.1214,6.508,0.0,6.201,30.11,2.0
116,0.6594,0.1216,7.038,3.726,5.896,29.29,2.0
117,0.6712,0.1216,6.57,3.793,5.302,28.43,2.0
118,0.6823,0.1217,7.004,4.062,5.555,27.59,2.0
119,0.6954,0.1218,6.086,3.685,4.843,26.7,2.0
