step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0038,0.0125,11.345,15.759,2.161,60.2,2.0
1,0.0012,0.0124,2.07,6.394,0.0,60.2,2.0
2,0.0012,0.0124,0.0,6.524,0.0,60.21,2.0
3,0.0011,0.0124,0.884,6.0,0.415,60.21,2.0
4,0.0009,0.0124,1.158,5.539,0.88,60.2,2.0
5,0.0008,0.0124,1.487,5.619,0.971,60.19,2.0
6,0.0009,0.0124,1.807,5.877,0.88,60.19,2.0
7,0.001,0.0124,2.122,6.211,0.75,60.18,2.0
8,0.0011,0.0124,2.434,6.535,0.674,60.18,2.0
9,0.0012,0.0124,2.739,6.836,0.658,60.17,2.0
10,0.0012,0.0124,3.034,7.105,0.684,60.17,2.0
11,0.0013,0.0124,3.328,7.246,0.719,60.16,2.0
12,0.0013,0.0124,3.61,7.392,0.741,60.16,2.0
13,0.0013,0.0124,3.882,7.546,0.756,60.15,2.0
14,0.0013,0.0124,4.144,7.695,0.765,60.15,2.0
15,0.0013,0.0124,4.39,7.828,0.769,60.15,2.0
16,0.0012,0.0124,4.638,7.936,0.77,60.14,2.0
17,0.0012,0.0124,4.864,8.01,0.762,60.14,2.0
18,0.0012,0.0124,5.077,8.044,0.751,60.12,2.0
19,0.0011,0.0124,5.278,8.01,0.736,60.11,2.0
20,0.0011,0.0123,5.488,7.785,0.707,60.09,2.0
21,0.0009,0.0123,5.66,7.446,0.826,60.06,2.0
22,0.0008,0.0123,5.829,7.278,0.929,60.04,2.0
23,0.0008,0.0123,5.996,7.121,1.022,60.02,2.0
24,0.0023,0.0145,2.17,1.543,0.829,60.01,2.0
25,0.0038,0.0226,1.861,1.217,0.723,59.99,2.0
26,0.0054,0.0334,1.961,1.221,0.757,59.99,2.0
27,0.0069,0.0453,2.063,1.265,0.802,59.99,2.0
28,0.0084,0.0575,2.111,1.3,0.817,60.0,2.0
29,0.0099,0.0698,2.124,1.313,0.819,60.0,2.0
30,0.0114,0.0822,2.124,1.321,0.81,60.01,2.0
31,0.0128,0.0946,2.113,1.323,0.797,60.02,2.0
32,0.0146,0.1037,2.767,1.851,0.968,60.06,2.0
33,0.0166,0.1072,2.438,1.8,0.631,60.1,2.0
34,0.0184,0.1084,2.185,1.645,0.546,60.12,2.0
35,0.0201,0.1088,2.09,1.544,0.561,60.13,2.0
36,0.0216,0.1089,2.051,1.484,0.583,60.14,2.0
37,0.023,0.1089,2.033,1.461,0.584,60.15,2.0
38,0.0244,0.1089,2.024,1.443,0.593,60.16,2.0
39,0.0257,0.1089,2.021,1.416,0.618,60.16,2.0
40,0.0269,0.1088,2.011,1.411,0.612,60.17,2.0
41,0.0281,0.1087,2.003,1.399,0.617,60.17,2.0
42,0.0292,0.1087,2.005,1.381,0.636,60.18,2.0
43,0.0302,0.1086,2.003,1.362,0.652,60.19,2.0
44,0.0312,0.1086,1.999,1.344,0.667,60.19,2.0
45,0.0322,0.1085,1.995,1.327,0.68,60.2,2.0
46,0.0331,0.1085,1.99,1.313,0.687,60.2,2.0
47,0.0339,0.1085,1.982,1.311,0.682,60.21,2.0
48,0.0348,0.1084,1.974,1.322,0.664,60.21,2.0
49,0.0356,0.1084,1.97,1.311,0.671,60.22,2.0
50,0.0365,0.1083,1.965,1.305,0.672,60.22,2.0
51,0.0372,0.1083,1.958,1.303,0.668,60.23,2.0
52,0.038,0.1083,1.953,1.301,0.665,60.23,2.0
53,0.0387,0.1082,1.948,1.297,0.664,60.23,2.0
54,0.0394,0.1082,1.942,1.296,0.66,60.24,2.0
55,0.0401,0.1081,1.938,1.292,0.659,60.24,2.0
56,0.0408,0.1081,1.925,1.307,0.633,60.25,2.0
57,0.0415,0.1081,1.931,1.284,0.66,60.25,2.0
58,0.0562,0.1081,6.806,5.604,3.387,59.71,2.0
59,0.0699,0.1081,7.396,5.432,4.036,59.2,2.0
60,0.0845,0.1082,7.725,5.766,3.569,58.65,2.0
61,0.099,0.1083,7.016,5.261,3.206,58.21,2.0
62,0.1142,0.1084,7.237,5.452,3.175,57.7,2.0
63,0.1291,0.1085,6.654,4.954,3.201,57.33,2.0
64,0.1439,0.1087,6.476,4.644,3.7,57.01,2.0
65,0.1587,0.1089,6.611,4.314,4.32,56.78,2.0
66,0.1731,0.1091,6.913,3.78,4.96,56.55,2.0
67,0.1872,0.1094,7.535,3.217,5.802,56.32,2.0
68,0.2014,0.1097,7.788,2.964,6.012,56.08,2.0
69,0.2157,0.11,7.582,2.913,5.678,55.83,2.0
70,0.2301,0.1103,7.345,2.859,5.33,55.58,2.0
71,0.2445,0.1107,7.144,2.827,5.001,55.33,2.0
72,0.259,0.1111,6.941,2.801,4.68,55.08,2.0
73,0.2733,0.1115,6.742,2.777,4.371,54.84,2.0
74,0.2874,0.1119,6.546,2.753,4.077,54.6,2.0
75,0.3013,0.1124,6.362,2.737,3.807,54.37,2.0
76,0.3149,0.1129,6.192,2.726,3.564,54.16,2.0
77,0.328,0.1134,6.017,2.709,3.341,53.96,2.0
78,0.3408,0.1139,5.849,2.691,3.14,53.77,2.0
79,0.3531,0.1145,5.702,2.675,2.977,53.6,2.0
80,0.3648,0.115,5.569,2.66,2.84,53.36,2.0
81,0.376,0.1156,5.449,2.646,2.725,53.05,2.0
82,0.3876,0.1162,6.712,2.644,4.0,52.67,2.0
83,0.3992,0.1167,6.436,2.587,3.76,52.22,2.0
84,0.4102,0.1173,6.271,2.573,3.61,51.7,2.0
85,0.4206,0.1179,6.145,2.573,3.506,51.12,2.0
86,0.4303,0.1185,6.033,2.577,3.432,50.49,2.0
87,0.4394,0.1191,5.944,2.589,3.39,49.81,2.0
88,0.4468,0.1196,5.613,2.874,2.889,49.14,2.0
89,0.4532,0.12,2.238,1.764,0.0,48.69,2.0
90,0.4619,0.1203,4.43,3.331,1.34,48.28,2.0
91,0.47,0.1205,2.582,2.139,0.0,47.75,2.0
92,0.4781,0.1205,7.037,5.282,1.75,47.05,2.0
93,0.4835,0.1203,6.014,4.69,2.102,46.26,2.0
94,0.4908,0.1202,5.853,4.508,3.278,45.35,2.0
95,0.4978,0.1202,7.222,4.33,5.339,44.49,2.0
96,0.5058,0.1201,6.336,4.253,4.347,43.62,2.0
97,0.5126,0.1201,7.587,4.25,5.972,42.78,2.0
98,0.5215,0.1201,5.18,0.0,4.812,41.96,2.0
99,0.5279,0.1203,7.817,3.768,6.864,41.15,2.0
100,0.5349,0.1202,6.587,4.252,4.787,40.35,2.0
101,0.5425,0.1204,7.915,4.484,6.316,39.53,2.0
102,0.5518,0.1204,3.873,3.546,0.0,38.75,2.0
103,0.5628,0.1204,8.158,3.667,7.098,37.9,2.0
104,0.5691,0.1205,7.549,3.964,6.189,37.16,2.0
105,0.5787,0.1206,7.385,3.756,6.132,36.4,2.0
106,0.5881,0.1207,7.494,3.69,6.307,35.64,2.0
107,0.5981,0.1208,7.467,3.587,6.333,34.88,2.0
108,0.608,0.1209,7.583,3.532,6.497,34.13,2.0
109,0.6185,0.1209,7.673,3.474,6.569,33.39,2.0
110,0.6288,0.121,7.414,3.456,6.461,32.63,2.0
111,0.6396,0.1211,7.876,3.372,6.952,31.91,2.0
112,0.651,0.1212,7.369,3.314,6.467,31.17,2.0
113,0.663,0.1213,7.983,0.0,7.658,30.44,2.0
114,0.6752,0.1214,7.964,0.0,7.651,29.72,2.0
115,0.6881,0.1215,7.858,2.989,7.071,28.98,2.0
116,0.7023,0.1215,7.449,3.058,6.485,28.21,2.0
117,0.7179,0.1216,7.493,0.0,7.243,27.43,2.0
118,0.7343,0.1216,7.566,2.465,6.882,26.64,2.0
119,0.7494,0.1216,8.231,2.781,7.172,26.09,2.0
120,0.7578,0.1216,9.212,3.432,6.878,25.93,2.0
121,0.7664,0.1215,8.852,3.508,5.74,25.86,2.0
122,0.7756,0.1214,8.298,3.556,5.2,25.76,2.0
123,0.785,0.1212,7.915,3.58,4.824,25.59,2.0
124,0.7944,0.1211,7.645,3.583,4.561,25.34,2.0
125,0.8039,0.121,7.424,3.559,4.359,25.04,2.0
126,0.812,0.1208,7.69,4.042,3.875,24.72,2.0
127,0.818,0.1207,7.465,4.025,3.68,24.4,2.0
128,0.8242,0.1205,7.353,4.01,3.586,24.09,2.0
129,0.8305,0.1204,7.26,3.999,3.504,23.77,2.0
130,0.8368,0.1202,7.154,3.975,3.422,23.45,2.0
131,0.8431,0.1201,7.136,4.087,3.326,23.14,2.0
132,0.8494,0.12,7.479,4.559,3.274,22.85,2.0
133,0.8582,0.1198,7.559,3.952,4.078,22.58,2.0
134,0.8632,0.1197,7.701,4.668,3.395,22.31,2.0
135,0.8693,0.1196,7.478,4.751,3.056,22.05,2.0
136,0.8755,0.1195,7.392,4.72,2.98,21.8,2.0
137,0.8816,0.1194,7.307,4.679,2.91,21.57,2.0
138,0.8876,0.1193,7.244,4.664,2.839,21.34,2.0
139,0.8935,0.1192,7.189,4.643,2.779,21.13,2.0
140,0.8993,0.1192,7.144,4.624,2.727,20.93,2.0
141,0.9049,0.1191,7.095,4.583,2.694,20.74,2.0
142,0.9103,0.1191,7.071,4.559,2.654,20.57,2.0
143,0.9155,0.1191,7.06,4.53,2.629,20.42,2.0
144,0.9204,0.1191,7.062,4.502,2.62,20.29,2.0
145,0.9249,0.1191,7.043,4.475,2.596,20.18,2.0
146,0.9292,0.1191,7.048,4.455,2.594,20.1,2.0
147,0.933,0.1191,7.046,4.441,2.584,20.04,2.0
148,0.9365,0.1191,7.035,4.428,2.576,20.02,2.0
149,0.9396,0.1192,7.041,4.415,2.592,20.02,2.0
150,0.9423,0.1192,7.04,4.406,2.606,20.05,2.0
