iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma,iteration_seconds
0.0,6.079535466181475,0.6036166254153881,2.373051619522289,6.079535466181475,0.04930730410223215,3.0,0.18234312859305668,0.8972561040427536
1.0,7.1435111722399025,2.2713899326444382,6.248782686146727,7.1435111722399025,0.04682383419373236,6.0,0.13439658332961948,0.9610167120117694
2.0,7.2333948031747095,3.5205754916267256,6.898135043275097,7.2333948031747095,0.04888373557340588,6.0,0.1298932837984682,1.005006739986129
3.0,7.247521506811211,5.610305873379038,7.023408344126068,7.247521506811211,0.0498508143101927,6.0,0.12749690036459443,1.1431806620093994
4.0,7.716129441094169,6.23836109195745,7.332975592103202,7.716129441094169,0.05264045452588801,7.0,0.10301762896743775,1.212385685998015
5.0,7.392266125265331,6.581723463659463,7.267614903403765,7.716129441094169,0.05264045452588801,7.0,0.08819499372684998,1.2632323970319703
6.0,7.761295258058949,6.699511806531863,7.337763560491662,7.761295258058949,0.05258108423364795,7.0,0.08052971396613097,1.27626432699617
7.0,7.698399361058221,6.6011880744205325,7.374848800315806,7.761295258058949,0.05258108423364795,7.0,0.056991924662109686,1.279208343999926
8.0,7.711482072103324,6.891588651294082,7.389554656709506,7.761295258058949,0.05258108423364795,7.0,0.04347200523429152,1.3167890820186585
9.0,7.727215480741811,7.160099753541496,7.459587803325847,7.761295258058949,0.05258108423364795,7.0,0.030756283747973727,1.3409042590064928
10.0,7.830239522486052,7.306622459807134,7.67447753088615,7.830239522486052,0.05480889764661925,7.0,0.0291836428206494,1.3391527159838006
11.0,7.847201678525026,7.39419939513661,7.782563048810194,7.847201678525026,0.0554688264543256,7.0,0.02290114276047035,1.3675712430267595
12.0,7.836131039522585,7.579197453678789,7.816774799678327,7.847201678525026,0.0554688264543256,7.0,0.017552382210752622,1.3841250750119798
13.0,8.224821606463177,7.676466758184726,7.853322333865249,8.224821606463177,0.05474562106448333,8.0,0.014228426225506664,1.366615619044751
14.0,8.625377398133498,7.805545388077767,7.9969357296718035,8.625377398133498,0.05465169537596979,9.0,0.012667997843380165,1.3751069160061888
15.0,8.243733751689248,7.750032392759885,8.004943847138962,8.625377398133498,0.05465169537596979,9.0,0.010765973708306086,1.3678324130014516
16.0,8.638879603784275,7.839435981809298,8.147806957163004,8.638879603784275,0.05481769426674122,9.0,0.008603986069329517,1.361074086977169
17.0,8.64141439764982,7.896750533762504,8.294753376797185,8.64141439764982,0.054849429229862745,9.0,0.006646720359327676,1.3695328999892808
18.0,8.638135211787311,7.983328493049624,8.435940928377015,8.64141439764982,0.054849429229862745,9.0,0.00497063462320359,1.3641787889646366
19.0,8.643171709293677,8.075258719159484,8.496511576256383,8.643171709293677,0.054965328008545186,9.0,0.0044274028167633735,1.3611496399971657
20.0,8.644860784223216,8.122976932116005,8.47084725542169,8.644860784223216,0.05481014309077095,9.0,0.0038448624167173534,1.3728180539910682
21.0,8.650339712333576,8.175635834757214,8.58176549495245,8.650339712333576,0.054920082123519606,9.0,0.0034084105525637163,1.3616714549716562
22.0,8.649891045034316,8.19720403753346,8.640635069460837,8.650339712333576,0.054920082123519606,9.0,0.0032293065822112197,1.3802878909627907
23.0,8.650077632790486,8.224098398902912,8.635817556915924,8.650339712333576,0.054920082123519606,9.0,0.002978059816053588,1.3498247349634767
24.0,8.646723741014458,8.370715061552785,8.642466217406156,8.650339712333576,0.054920082123519606,9.0,0.00272070364759505,1.3899913459899835
25.0,8.651906661533262,8.376582071800637,8.644897283345559,8.651906661533262,0.054991338746503554,9.0,0.0024637099978691676,1.3905129839549772
26.0,8.653052601290849,8.356364248750829,8.643724189143777,8.653052601290849,0.05496227843723491,9.0,0.002500158428579991,1.3763931640423834
27.0,8.655242603862728,8.47373112130553,8.647396779646204,8.655242603862728,0.05514966319879254,9.0,0.0029863200777715,1.3242203900008462
28.0,8.65222908444003,8.406449199213865,8.648052123877108,8.655242603862728,0.05514966319879254,9.0,0.0019453233860857416,1.3339814660139382
29.0,8.652224346375924,8.46355557926628,8.648492172506716,8.655242603862728,0.05514966319879254,9.0,0.0019502071075942545,1.3463711959775537
30.0,8.652016080772015,8.42972632067032,8.646143233262766,8.655242603862728,0.05514966319879254,9.0,0.0021614946998817493,1.343654494965449
31.0,8.650385510742613,8.40744436855305,8.648258983256541,8.655242603862728,0.05514966319879254,9.0,0.002077171162155553,1.3270745369954966
32.0,8.653318164877144,8.430902327907672,8.648713475287739,8.655242603862728,0.05514966319879254,9.0,0.0021607628849520384,1.3277521599666215
33.0,8.655437635141594,8.407819720409622,8.650379639587007,8.655437635141594,0.05509803043623418,9.0,0.0021163568168239286,1.3306887870421633
34.0,8.652544647598276,8.485843917740977,8.649640827140143,8.655437635141594,0.05509803043623418,9.0,0.001907013520441885,1.3236002439516596
35.0,8.65493309068635,8.497650053742133,8.650052419764593,8.655437635141594,0.05509803043623418,9.0,0.001315973558517074,1.3237036460195668
36.0,8.655189690613488,8.51983677361782,8.650350301485323,8.655437635141594,0.05509803043623418,9.0,0.001281045986278881,1.3333748080185615
37.0,8.653735744067875,8.519487218744006,8.650858336507484,8.655437635141594,0.05509803043623418,9.0,0.001304243405367499,1.3287238910561427
38.0,8.65402199560014,8.553116220524881,8.649302510062364,8.655437635141594,0.05509803043623418,9.0,0.0013307031512005028,1.3278368479805067
39.0,8.653947558152316,8.565285690238625,8.651316669117731,8.655437635141594,0.05509803043623418,9.0,0.0013292677843750752,1.3290581929613836
