scene_key,candidate_id,scene_xml,selected_foundational_pose,feasible,feasibility_max_mean_tip_distance,feasibility_min_contacts,feasible_pose_count,foundational_pose_count,score,cube_lift,cube_tip_contacts,mean_tip_distance,cube_vel_norm,cube_xy_drift,cube_z_drop_from_peak,contact_persistence,thumb_x,thumb_y,thumb_len,index_x,index_y,index_len,middle_x,middle_y,middle_len,chosen_ctrl_json,refined_for_topk,rank,gif_path
cube,166,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/generated_mjcf/scene_cube_tp0d0099p0d0224p0d0000_ip0d0112n0d0095p0d0075_mp0d0120p0d0081p0d0113.xml,cube_s0,True,0.012,4.0,3.0,3.0,5.935516023136314,0.05647793712133008,8.0,0.005464184248055476,0.12175445862866474,0.002003373136638002,0.0,1.0,0.009914028604362819,0.02236731891349133,0.0,0.011234581749742536,-0.009457652688120629,0.007469727117063573,0.011958058295655653,0.008132251114838226,0.011278282523067704,"[0.014445526105589794, 1.4215580786767639, -1.159715826252763, -0.1944497443839535, 1.5056886644417606, 1.1950541427364936, 0.01735063509847748, 1.5779889501440085, 1.065671461595746]",True,1.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/top_gifs/rank01_candidate0166.gif
cube,107,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/generated_mjcf/scene_cube_tn0d0002p0d0241p0d0000_in0d0009n0d0012p0d0005_mp0d0158p0d0161p0d0077.xml,cube_s0,True,0.012,4.0,3.0,3.0,5.781881787165044,0.05334868156570893,8.0,0.005103733135465833,0.22908333459959332,0.006792016862316313,0.0,1.0,-0.0001857207345086799,0.024120649624657868,0.0,-0.0008951006875646678,-0.0011589227586814663,0.000544245585789983,0.015811471385460664,0.01605107600938014,0.007672485664079333,"[0.0549162750548767, 1.3020139409025209, -1.1679405439590642, -0.17651049164355342, 1.5038476834133037, 1.0926681936550824, 0.03974765533077328, 1.5416966590565937, 1.0120402145013259]",True,2.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/top_gifs/rank02_candidate0107.gif
cube,84,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/generated_mjcf/scene_cube_tn0d0090p0d0284p0d0000_ip0d0039n0d0058p0d0062_mp0d0183p0d0066p0d0059.xml,cube_s0,True,0.012,4.0,3.0,3.0,5.777680805504611,0.053651826558541046,8.0,0.005387937051704023,0.3027123717752931,0.007325065695770702,0.0,1.0,-0.00903107388097255,0.0283512663229558,0.0,0.003934833769319825,-0.005757207590804102,0.006176688296570931,0.018302976254368976,0.006579648189279809,0.005942068205402055,"[0.04450704801781733, 1.3328962874535588, -1.1415586000720388, -0.15094057662950128, 1.5203356982523752, 1.0996771982762732, 0.03397261159793135, 1.5344387358077864, 1.0153400793182545]",True,3.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/top_gifs/rank03_candidate0084.gif
cube,265,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/generated_mjcf/scene_cube_tp0d0104p0d0234p0d0093_ip0d0069n0d0004p0d0081_mp0d0154p0d0049p0d0096.xml,cube_s0,True,0.012,4.0,3.0,3.0,5.666169692369683,0.05098292455212515,8.0,0.005734761157356133,0.39848802182263804,0.0068014600446011375,0.000515098424915178,1.0,0.010405971119882437,0.023402318434891774,0.009318597065959895,0.006870174315362881,-0.0003758602573515988,0.008054351980537874,0.01539809898290241,0.004941483542359303,0.009625898391971525,"[0.012033927223774662, 1.3298481456216444, -1.1023284686137926, -0.26286406292090453, 1.3500689899501417, 1.04312181278437, 0.03688114163791335, 1.5461964341563235, 1.0595985229022515]",True,4.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/top_gifs/rank04_candidate0265.gif
cube,25,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/generated_mjcf/scene_cube_tp0d0090p0d0193p0d0099_ip0d0164n0d0023p0d0000_mn0d0002p0d0050p0d0089.xml,cube_s0,True,0.012,4.0,3.0,3.0,5.660447591083556,0.04922918064700291,8.0,0.005573251071393448,0.22183121484528753,0.002759831524145922,0.00013279650392428177,1.0,0.008964543146897572,0.019335208082000274,0.009902926407381257,0.016382010825732936,-0.00233222495731762,0.0,-0.00023449027206483113,0.004987830085661232,0.008852503064335663,"[0.00836881859207236, 1.3600478806665475, -1.1479669145760636, -0.24235090497668269, 1.4567756095675326, 0.9486970654401711, 0.03150423381273043, 1.5114534546571736, 1.0394928632627332]",True,5.0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_500_run2_refined/cube/top_gifs/rank05_candidate0025.gif
