iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma
0.0,2.5318320853036465,0.4806658567886135,1.8729735162000039,2.5318320853036465,0.05140634425742217,2.0,0.14857287257972007
1.0,2.958089498061409,1.504553951673172,2.6270741941716897,2.958089498061409,0.0513628877960252,3.0,0.13810714457683512
2.0,2.9298230364316282,1.8131586763768306,2.7399194845410055,2.958089498061409,0.0513628877960252,3.0,0.08087085414584844
3.0,2.95631450956068,2.6453014705154043,2.936955500417318,2.958089498061409,0.0513628877960252,3.0,0.05684798924352462
4.0,2.9288178288334166,2.726514845606297,2.928126457974703,2.958089498061409,0.0513628877960252,3.0,0.04376544282006947
5.0,2.9310212151080592,2.921885356461216,2.93060030668261,2.958089498061409,0.0513628877960252,3.0,0.018481941920385662
