step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0014,0.0124,12.254,6.31,1.916,60.33,2.0
1,0.001,0.0124,5.149,2.123,0.221,60.36,2.0
2,0.0009,0.0124,4.246,2.168,0.155,60.36,2.0
3,0.0007,0.0124,0.0,2.082,0.0,60.37,2.0
4,0.0004,0.0125,0.0,1.977,0.0,60.37,2.0
5,0.0004,0.0125,0.736,1.983,0.0,60.39,2.0
6,0.0004,0.0125,0.778,2.097,0.0,60.41,2.0
7,0.0005,0.0125,1.037,2.27,0.213,60.42,2.0
8,0.0005,0.0124,1.2,2.415,0.239,60.42,2.0
9,0.0005,0.0124,1.361,2.571,0.274,60.43,2.0
10,0.0006,0.0124,1.513,2.716,0.292,60.44,2.0
11,0.0006,0.0124,1.66,2.855,0.307,60.46,2.0
12,0.0006,0.0124,1.802,2.992,0.316,60.47,2.0
13,0.0007,0.0124,1.942,3.125,0.323,60.48,2.0
14,0.0007,0.0124,2.079,3.245,0.326,60.49,2.0
15,0.0007,0.0124,2.209,3.351,0.33,60.49,2.0
16,0.0007,0.0124,2.356,3.439,0.293,60.5,2.0
17,0.0007,0.0124,2.48,3.494,0.298,60.5,2.0
18,0.0007,0.0124,2.593,3.49,0.292,60.5,2.0
19,0.0007,0.0124,2.696,3.489,0.296,60.5,2.0
20,0.0007,0.0124,2.808,3.461,0.293,60.49,2.0
21,0.0007,0.0124,2.922,3.364,0.305,60.48,2.0
22,0.0006,0.0124,3.013,3.196,0.385,60.47,2.0
23,0.0006,0.0124,3.097,3.083,0.462,60.46,2.0
24,-0.0022,0.015,0.846,0.568,0.366,60.49,2.0
25,-0.0056,0.0235,0.632,0.428,0.314,60.54,2.0
26,-0.0048,0.0345,0.747,0.482,0.32,60.55,2.0
27,-0.0039,0.0465,0.881,0.554,0.344,60.55,2.0
28,-0.0029,0.0587,0.96,0.599,0.369,60.56,2.0
29,-0.002,0.0711,0.994,0.623,0.378,60.56,2.0
30,-0.0011,0.0835,1.006,0.632,0.382,60.57,2.0
31,-0.0001,0.0959,1.008,0.637,0.378,60.58,2.0
32,0.0012,0.105,1.774,1.181,0.672,60.61,2.0
33,0.0026,0.1086,1.538,1.117,0.414,60.66,2.0
34,0.0039,0.1098,1.238,0.934,0.32,60.68,2.0
35,0.005,0.1102,1.082,0.834,0.274,60.69,2.0
36,0.006,0.1103,1.018,0.773,0.263,60.7,2.0
37,0.007,0.1104,0.988,0.757,0.247,60.71,2.0
38,0.008,0.1103,0.974,0.744,0.246,60.71,2.0
39,0.009,0.1103,0.967,0.737,0.246,60.72,2.0
40,0.0099,0.1103,0.958,0.735,0.242,60.72,2.0
41,0.0109,0.1102,0.956,0.732,0.243,60.73,2.0
42,0.0118,0.1102,0.954,0.73,0.243,60.73,2.0
43,0.0127,0.1101,0.952,0.726,0.245,60.74,2.0
44,0.0136,0.1101,0.949,0.721,0.248,60.74,2.0
45,0.0145,0.1101,0.947,0.717,0.25,60.75,2.0
46,0.0153,0.11,0.943,0.716,0.247,60.75,2.0
47,0.0162,0.11,0.941,0.712,0.25,60.76,2.0
48,0.017,0.1099,0.939,0.707,0.253,60.76,2.0
49,0.0178,0.1099,0.938,0.703,0.256,60.77,2.0
50,0.0186,0.1099,0.936,0.697,0.259,60.77,2.0
51,0.0194,0.1098,0.934,0.692,0.263,60.78,2.0
52,0.0202,0.1098,0.933,0.687,0.266,60.78,2.0
53,0.0209,0.1098,0.931,0.682,0.269,60.79,2.0
54,0.0216,0.1097,0.929,0.677,0.273,60.79,2.0
55,0.0224,0.1097,0.925,0.685,0.261,60.8,2.0
56,0.0231,0.1097,0.922,0.685,0.26,60.8,2.0
57,0.0238,0.1096,0.919,0.681,0.262,60.8,2.0
58,0.0298,0.1097,5.246,2.255,3.916,60.21,2.0
59,0.0374,0.1098,6.417,2.589,5.087,59.69,2.0
60,0.0457,0.1098,6.124,2.867,5.145,59.41,2.0
61,0.0538,0.1099,6.143,2.924,5.188,59.22,2.0
62,0.0619,0.1099,6.222,2.929,5.294,59.07,2.0
63,0.0702,0.11,6.309,2.949,5.399,58.94,2.0
64,0.0785,0.11,6.398,2.96,5.39,58.83,2.0
65,0.0869,0.1101,6.43,2.936,5.353,58.72,2.0
66,0.0954,0.1102,6.465,2.9,5.325,58.61,2.0
67,0.1041,0.1102,6.498,2.865,5.293,58.48,2.0
68,0.1128,0.1103,6.524,2.834,5.251,58.36,2.0
69,0.1217,0.1104,6.54,2.812,5.19,58.22,2.0
70,0.1306,0.1105,6.565,2.79,5.137,58.09,2.0
71,0.1397,0.1107,6.604,2.759,5.103,57.94,2.0
72,0.1488,0.1108,6.612,2.713,5.055,57.8,2.0
73,0.158,0.1109,6.583,2.652,4.989,57.65,2.0
74,0.1672,0.1111,6.554,2.584,4.929,57.49,2.0
75,0.1765,0.1113,6.533,2.515,4.878,57.33,2.0
76,0.1859,0.1114,6.496,2.456,4.807,57.17,2.0
77,0.1952,0.1116,6.4,2.428,4.658,57.0,2.0
78,0.2046,0.1118,6.301,2.407,4.506,56.83,2.0
79,0.214,0.112,6.2,2.382,4.355,56.66,2.0
80,0.2234,0.1123,6.098,2.359,4.205,56.49,2.0
81,0.2327,0.1125,6.002,2.339,4.06,56.32,2.0
82,0.242,0.1128,5.901,2.315,3.916,56.15,2.0
83,0.2512,0.113,5.805,2.299,3.779,55.98,2.0
84,0.2603,0.1133,5.703,2.283,3.642,55.81,2.0
85,0.2693,0.1136,5.598,2.26,3.509,55.64,2.0
86,0.2781,0.1138,5.495,2.24,3.382,55.48,2.0
87,0.2867,0.1141,5.393,2.218,3.26,55.33,2.0
88,0.2952,0.1144,5.299,2.201,3.148,55.17,2.0
89,0.3035,0.1147,5.213,2.186,3.045,55.03,2.0
90,0.3115,0.115,5.132,2.174,2.95,54.89,2.0
91,0.3194,0.1153,5.059,2.164,2.865,54.75,2.0
92,0.327,0.1156,4.99,2.155,2.786,54.61,2.0
93,0.3344,0.116,4.926,2.148,2.715,54.45,2.0
94,0.3415,0.1163,4.866,2.141,2.651,54.27,2.0
95,0.3485,0.1166,4.806,2.132,2.592,54.08,2.0
96,0.3552,0.1169,5.365,1.849,3.49,53.86,2.0
97,0.3627,0.1172,5.599,1.931,3.596,53.64,2.0
98,0.3699,0.1175,5.491,1.918,3.486,53.39,2.0
99,0.3769,0.1178,5.423,1.922,3.406,53.13,2.0
100,0.3837,0.1182,5.347,1.922,3.326,52.85,2.0
101,0.3902,0.1185,5.275,1.921,3.253,52.55,2.0
102,0.3965,0.1188,5.208,1.921,3.187,52.23,2.0
103,0.4026,0.1191,5.14,1.92,3.124,51.9,2.0
104,0.4085,0.1194,5.088,1.923,3.074,51.56,2.0
105,0.4141,0.1197,5.027,1.921,3.024,51.2,2.0
106,0.4194,0.1201,4.981,1.924,2.986,50.82,2.0
107,0.4246,0.1204,5.028,1.996,2.957,50.44,2.0
108,0.4297,0.1207,5.261,2.184,2.99,50.04,2.0
109,0.4347,0.121,5.377,2.289,2.999,49.65,2.0
110,0.4396,0.1213,5.401,2.379,2.939,49.26,2.0
111,0.4442,0.1216,5.36,2.528,2.768,48.88,2.0
112,0.4483,0.1218,5.369,2.761,2.587,48.53,2.0
113,0.4518,0.122,5.459,3.177,2.264,48.25,2.0
114,0.456,0.1223,5.271,3.504,1.737,48.09,2.0
115,0.4597,0.1225,5.068,3.627,1.422,47.95,2.0
116,0.4632,0.1227,4.215,2.965,1.197,47.75,2.0
117,0.4645,0.1229,4.503,3.856,0.859,47.58,2.0
118,0.4661,0.1229,4.32,4.399,1.054,47.53,2.0
119,0.4675,0.123,4.99,5.185,1.348,47.42,2.0
120,0.4683,0.123,5.791,5.985,1.889,47.37,2.0
121,0.4708,0.1231,5.152,5.605,2.309,47.31,2.0
122,0.4725,0.1231,5.176,5.421,2.479,47.22,2.0
123,0.4741,0.1231,5.316,5.443,2.5,47.12,2.0
124,0.4756,0.1231,5.427,5.496,2.497,47.0,2.0
125,0.4772,0.1231,5.516,5.564,2.499,46.87,2.0
126,0.4789,0.1232,5.592,5.636,2.512,46.72,2.0
127,0.4808,0.1232,5.655,5.705,2.529,46.57,2.0
128,0.4829,0.1232,5.65,5.694,2.554,46.4,2.0
129,0.485,0.1233,5.701,5.749,2.585,46.22,2.0
130,0.4873,0.1233,5.699,5.742,2.608,46.03,2.0
131,0.4897,0.1234,5.7,5.736,2.642,45.83,2.0
132,0.4923,0.1235,5.702,5.73,2.673,45.61,2.0
133,0.4949,0.1235,5.696,5.716,2.7,45.39,2.0
134,0.4976,0.1236,5.693,5.707,2.72,45.15,2.0
135,0.5003,0.1237,5.691,5.701,2.738,44.91,2.0
136,0.5032,0.1238,5.685,5.69,2.752,44.65,2.0
137,0.506,0.1239,5.699,5.703,2.766,44.38,2.0
138,0.509,0.124,5.67,5.666,2.782,44.11,2.0
139,0.5121,0.1241,5.616,5.591,2.804,43.82,2.0
140,0.5178,0.1241,3.563,0.0,3.305,43.48,2.0
141,0.5237,0.1241,5.292,3.242,3.315,42.78,2.0
142,0.5304,0.124,5.577,3.267,3.586,42.05,2.0
143,0.5373,0.124,4.402,0.0,4.148,41.34,2.0
144,0.544,0.124,5.592,3.259,3.856,40.62,2.0
145,0.5497,0.124,5.882,4.187,3.498,39.94,2.0
146,0.5536,0.1239,5.815,4.195,3.357,39.4,2.0
147,0.5577,0.124,5.808,4.389,3.362,38.81,2.0
148,0.5611,0.1239,5.67,4.343,3.192,38.3,2.0
149,0.5673,0.1239,5.262,3.592,3.588,37.75,2.0
150,0.5714,0.1239,5.802,4.04,3.708,37.21,2.0
151,0.5757,0.1239,5.483,3.8,3.54,36.68,2.0
152,0.5797,0.1239,5.842,4.372,3.348,36.08,2.0
153,0.584,0.1239,5.533,4.12,3.219,35.57,2.0
154,0.5909,0.1239,5.342,3.507,3.817,35.0,2.0
155,0.595,0.1239,5.625,3.844,3.769,34.47,2.0
156,0.5996,0.1239,5.405,3.704,3.61,33.95,2.0
157,0.6036,0.1239,5.567,4.32,3.276,33.36,2.0
158,0.6081,0.1239,5.416,4.203,3.17,32.86,2.0
159,0.6145,0.1239,5.252,3.715,3.475,32.33,2.0
160,0.6191,0.1239,5.796,4.218,3.531,31.8,2.0
161,0.6236,0.1239,5.572,4.128,3.286,31.31,2.0
162,0.6287,0.124,5.597,4.105,3.389,30.8,2.0
163,0.6335,0.124,5.612,4.147,3.364,30.31,2.0
164,0.6404,0.124,4.29,0.0,3.991,29.79,2.0
165,0.6443,0.124,5.865,4.114,3.933,29.33,2.0
166,0.6485,0.124,5.711,4.302,3.36,28.88,2.0
167,0.6528,0.1241,5.799,4.485,3.22,28.41,2.0
168,0.6576,0.1241,6.305,5.125,3.061,27.94,2.0
169,0.6624,0.1241,6.267,5.288,3.066,27.48,2.0
170,0.669,0.1241,6.189,4.739,3.663,27.06,2.0
171,0.6739,0.1241,6.391,5.07,3.469,26.6,2.0
172,0.6784,0.1242,6.61,5.528,3.025,26.16,2.0
173,0.6848,0.1241,6.093,4.76,3.519,25.75,2.0
174,0.6898,0.1242,6.291,5.071,3.361,25.3,2.0
175,0.6942,0.1242,6.558,5.592,2.871,24.87,2.0
176,0.7006,0.1242,6.03,4.828,3.361,24.46,2.0
177,0.7055,0.1242,6.291,5.22,3.161,24.03,2.0
178,0.7104,0.1242,5.771,5.091,2.816,23.62,2.0
179,0.7164,0.1242,6.115,5.044,3.228,23.21,2.0
180,0.7207,0.1243,6.124,5.51,2.61,22.8,2.0
181,0.727,0.1243,6.051,5.071,3.115,22.41,2.0
182,0.7325,0.1243,5.828,4.869,3.068,22.03,2.0
183,0.7375,0.1243,5.823,4.969,2.904,21.65,2.0
184,0.7427,0.1243,5.841,5.064,2.784,21.27,2.0
185,0.7478,0.1244,5.873,5.162,2.682,20.89,2.0
186,0.7529,0.1244,5.92,5.275,2.573,20.52,2.0
187,0.7579,0.1245,5.958,5.368,2.48,20.16,2.0
188,0.7629,0.1245,6.004,5.468,2.382,19.8,2.0
189,0.7679,0.1246,6.05,5.563,2.293,19.45,2.0
190,0.7729,0.1247,6.101,5.658,2.204,19.11,2.0
191,0.7786,0.1247,5.987,5.427,2.51,18.76,2.0
192,0.7835,0.1248,6.216,5.737,2.361,18.42,2.0
193,0.7884,0.1249,6.275,5.845,2.249,18.1,2.0
194,0.7933,0.125,6.361,5.97,2.123,17.78,2.0
195,0.7981,0.1251,6.516,6.186,1.985,17.47,2.0
196,0.8029,0.1252,6.591,6.305,1.872,17.16,2.0
197,0.8076,0.1253,6.839,6.803,0.0,16.86,2.0
198,0.8126,0.1254,6.552,6.358,1.784,16.56,2.0
199,0.8175,0.1255,6.515,6.279,1.831,16.27,2.0
200,0.8221,0.1257,6.72,6.479,1.779,15.98,2.0
201,0.8265,0.1258,6.833,6.614,1.706,15.71,2.0
202,0.8311,0.1259,6.761,6.61,1.725,15.45,2.0
203,0.8357,0.1261,6.773,6.591,1.679,15.19,2.0
204,0.84,0.1262,6.918,6.715,1.674,14.94,2.0
205,0.8444,0.1263,6.974,6.775,1.66,14.69,2.0
206,0.8488,0.1265,6.999,6.808,1.64,14.46,2.0
207,0.8532,0.1266,6.989,6.788,1.669,14.23,2.0
208,0.8574,0.1267,6.947,6.765,1.605,14.03,2.0
209,0.8616,0.1268,6.931,6.743,1.616,13.85,2.0
