step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0001,0.0125,2.359,1.59,0.0,40.4,2.0
1,0.0001,0.0125,0.0,0.0,0.0,40.4,2.0
2,-0.0,0.0125,0.0,0.0,0.0,40.4,2.0
3,-0.0,0.0125,0.0,0.248,0.0,40.4,2.0
4,-0.0,0.0125,0.703,0.701,0.0,40.4,2.0
5,-0.0,0.0125,0.813,0.817,0.0,40.4,2.0
6,0.0,0.0125,1.022,0.935,0.301,40.4,2.0
7,0.0001,0.0125,1.159,1.051,0.454,40.4,2.0
8,0.0001,0.0125,1.267,1.182,0.497,40.4,2.0
9,0.0002,0.0125,1.368,1.312,0.535,40.4,2.0
10,0.0004,0.0125,1.463,1.436,0.572,40.4,2.0
11,0.0005,0.0125,1.554,1.555,0.608,40.4,2.0
12,0.0008,0.0125,1.639,1.669,0.643,40.4,2.0
13,0.001,0.0125,1.717,1.776,0.675,40.4,2.0
14,0.0013,0.0125,1.79,1.878,0.705,40.4,2.0
15,0.0016,0.0126,1.853,1.973,0.732,40.4,2.0
16,0.0019,0.0126,1.914,2.066,0.759,40.4,2.0
17,0.0022,0.0126,1.967,2.149,0.783,40.4,2.0
18,0.0026,0.0126,2.012,2.224,0.803,40.4,2.0
19,0.0029,0.0126,2.049,2.293,0.821,40.4,2.0
20,0.0032,0.0126,2.076,2.355,0.833,40.4,2.0
21,0.0036,0.0127,2.097,2.41,0.842,40.4,2.0
22,0.0039,0.0127,2.111,2.458,0.849,40.4,2.0
23,0.0042,0.0127,2.119,2.5,0.853,40.4,2.0
24,-0.009,0.0152,1.213,1.003,0.0,40.4,2.0
25,-0.0866,0.0212,0.843,0.691,0.0,40.4,2.0
26,-0.2538,0.0268,1.403,1.41,0.0,40.4,2.0
27,-0.4235,0.0342,1.526,1.512,0.0,40.4,2.0
28,-0.5573,0.0429,1.59,1.558,0.0,40.4,2.0
29,-0.7121,0.051,1.627,1.568,0.0,40.4,2.0
30,-0.854,0.0595,1.676,1.576,0.0,40.4,2.0
31,-0.9465,0.0693,1.795,1.424,0.0,40.4,2.0
32,-0.9676,0.0781,0.0,0.001,0.0,40.4,2.0
33,-0.9172,0.0835,0.0,0.091,0.0,40.4,2.0
34,-0.8108,0.0868,0.0,0.0,0.0,40.4,2.0
35,-0.6724,0.088,0.0,0.903,0.0,40.4,2.0
36,-0.5635,0.0905,1.642,1.753,0.0,40.4,2.0
37,-0.4959,0.093,1.506,1.519,0.0,40.4,2.0
38,-0.474,0.0938,1.44,1.456,0.0,40.4,2.0
39,-0.501,0.0929,1.423,1.435,0.0,40.4,2.0
40,-0.5735,0.0903,1.41,1.422,0.0,40.4,2.0
41,-0.6807,0.0864,1.394,1.401,0.0,40.4,2.0
