iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma,iteration_seconds
0.0,-0.0596238994301896,-0.0596238994301896,-0.018268119543790817,-0.0596238994301896,0.0,0.0,282.1035461425781,111.20614294096595
