step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0031,0.0125,6.913,12.072,1.62,59.2,2.0
1,0.0005,0.0124,1.447,5.906,0.0,59.22,2.0
2,0.0008,0.0124,1.368,5.034,0.0,59.25,2.0
3,0.0006,0.0124,1.045,4.088,0.0,59.29,2.0
4,0.0004,0.0124,1.025,2.571,1.201,59.31,2.0
5,0.0003,0.0124,1.311,2.791,1.17,59.31,2.0
6,0.0004,0.0124,1.572,3.279,0.915,59.31,2.0
7,0.0006,0.0124,1.787,3.705,0.703,59.3,2.0
8,0.0007,0.0124,1.975,4.011,0.604,59.3,2.0
9,0.0008,0.0124,2.146,4.225,0.583,59.3,2.0
10,0.0009,0.0124,2.311,4.388,0.596,59.3,2.0
11,0.0009,0.0124,2.469,4.522,0.622,59.3,2.0
12,0.001,0.0124,2.622,4.635,0.649,59.3,2.0
13,0.001,0.0124,2.769,4.73,0.676,59.3,2.0
14,0.001,0.0124,2.908,4.805,0.699,59.3,2.0
15,0.001,0.0124,3.04,4.861,0.719,59.31,2.0
16,0.0011,0.0124,3.164,4.899,0.736,59.31,2.0
17,0.0011,0.0124,3.279,4.921,0.751,59.31,2.0
18,0.0011,0.0124,3.385,4.927,0.765,59.31,2.0
19,0.0011,0.0124,3.484,4.916,0.783,59.31,2.0
20,0.0011,0.0124,3.568,4.892,0.8,59.32,2.0
21,0.001,0.0124,3.648,4.852,0.823,59.32,2.0
22,0.001,0.0124,3.718,4.8,0.851,59.32,2.0
23,0.001,0.0124,3.778,4.737,0.886,59.33,2.0
24,0.0019,0.015,1.702,1.039,0.75,59.32,2.0
25,0.0029,0.0235,1.536,0.917,0.696,59.3,2.0
26,0.004,0.0345,1.7,0.985,0.752,59.28,2.0
27,0.005,0.0464,1.83,1.045,0.809,59.26,2.0
28,0.006,0.0587,1.89,1.079,0.836,59.24,2.0
29,0.007,0.0711,1.909,1.092,0.844,59.22,2.0
30,0.008,0.0835,1.913,1.096,0.846,59.21,2.0
31,0.0089,0.096,1.911,1.095,0.844,59.19,2.0
32,0.0099,0.1051,2.709,1.436,1.276,59.19,2.0
33,0.0109,0.1086,2.39,1.426,0.968,59.18,2.0
34,0.012,0.1099,2.121,1.33,0.82,59.17,2.0
35,0.013,0.1103,1.99,1.27,0.761,59.16,2.0
36,0.014,0.1104,1.936,1.242,0.733,59.15,2.0
37,0.015,0.1104,1.912,1.228,0.721,59.14,2.0
38,0.016,0.1104,1.9,1.221,0.715,59.12,2.0
39,0.0169,0.1104,1.89,1.225,0.702,59.11,2.0
40,0.0178,0.1104,1.886,1.223,0.7,59.1,2.0
41,0.0187,0.1103,1.882,1.221,0.698,59.08,2.0
42,0.0196,0.1103,1.877,1.218,0.696,59.07,2.0
43,0.0205,0.1103,1.872,1.215,0.695,59.06,2.0
44,0.0213,0.1102,1.868,1.213,0.693,59.05,2.0
45,0.0221,0.1102,1.865,1.212,0.69,59.04,2.0
46,0.0229,0.1102,1.861,1.208,0.691,59.03,2.0
47,0.0237,0.1102,1.856,1.206,0.688,59.02,2.0
48,0.0244,0.1101,1.853,1.202,0.688,59.01,2.0
49,0.0251,0.1101,1.849,1.201,0.686,59.0,2.0
50,0.0258,0.1101,1.846,1.199,0.685,58.99,2.0
51,0.0265,0.1101,1.842,1.197,0.683,58.98,2.0
52,0.0272,0.11,1.839,1.195,0.682,58.97,2.0
53,0.0279,0.11,1.836,1.193,0.681,58.96,2.0
54,0.0285,0.11,1.833,1.191,0.68,58.95,2.0
55,0.0291,0.11,1.83,1.192,0.676,58.94,2.0
56,0.0297,0.1099,1.827,1.19,0.675,58.93,2.0
57,0.0303,0.1099,1.824,1.188,0.674,58.92,2.0
58,0.0404,0.1099,2.458,0.0,1.806,59.08,2.0
59,0.0522,0.11,6.126,1.766,4.333,59.04,2.0
60,0.0697,0.1101,5.964,5.201,2.505,58.6,2.0
61,0.0872,0.1102,5.965,5.373,2.459,58.17,2.0
62,0.1049,0.1103,5.878,5.383,2.181,57.74,2.0
63,0.1228,0.1105,5.92,5.411,1.904,57.34,2.0
64,0.1409,0.1107,5.943,5.283,1.596,56.92,2.0
65,0.1592,0.111,5.931,5.131,1.33,56.46,2.0
66,0.1776,0.1113,5.919,4.975,1.164,55.96,2.0
67,0.196,0.1116,5.941,4.839,1.16,55.43,2.0
68,0.2143,0.1119,5.539,4.316,1.386,54.89,2.0
69,0.2326,0.1123,5.526,3.481,2.613,54.39,2.0
70,0.251,0.1127,6.997,2.906,4.484,53.94,2.0
71,0.2686,0.1131,7.661,3.597,4.528,53.5,2.0
72,0.285,0.1135,9.298,5.112,4.915,53.06,2.0
73,0.3014,0.1139,9.259,5.169,4.692,52.63,2.0
74,0.3177,0.1143,9.131,5.147,4.458,52.19,2.0
75,0.334,0.1147,9.018,5.133,4.247,51.75,2.0
76,0.3502,0.1151,8.623,4.956,3.936,51.32,2.0
77,0.3662,0.1155,8.329,4.83,3.683,50.88,2.0
78,0.3819,0.116,8.094,4.732,3.474,50.45,2.0
79,0.3974,0.1164,7.901,4.655,3.304,50.01,2.0
80,0.4126,0.1169,7.723,4.581,3.162,49.56,2.0
81,0.4274,0.1173,7.532,4.5,3.03,49.09,2.0
82,0.4417,0.1178,7.36,4.426,2.917,48.63,2.0
83,0.4556,0.1183,7.15,4.325,2.801,48.16,2.0
84,0.4691,0.1188,6.983,4.246,2.71,47.69,2.0
85,0.482,0.1192,6.848,4.181,2.644,47.23,2.0
86,0.4943,0.1197,6.735,4.112,2.61,46.76,2.0
87,0.5062,0.1202,7.24,4.0,3.244,46.31,2.0
88,0.519,0.1207,7.39,4.058,3.298,45.85,2.0
89,0.5313,0.1212,7.267,3.999,3.237,45.4,2.0
90,0.5431,0.1216,7.097,3.913,3.166,44.94,2.0
91,0.5543,0.1221,6.911,3.817,3.095,44.48,2.0
92,0.5649,0.1226,6.75,3.736,3.019,44.02,2.0
93,0.5744,0.123,6.461,3.636,2.837,43.62,2.0
94,0.5824,0.1234,5.533,3.369,3.077,43.32,2.0
95,0.5896,0.1236,5.076,3.284,3.386,43.09,2.0
96,0.5956,0.124,5.112,4.027,3.217,42.87,2.0
97,0.6022,0.1242,5.599,3.634,4.239,42.61,2.0
98,0.6072,0.1245,6.333,3.575,5.186,42.07,2.0
99,0.6121,0.1247,6.534,3.571,5.666,41.36,2.0
100,0.6173,0.125,6.1,3.539,5.707,40.63,2.0
101,0.6225,0.1252,6.608,3.612,5.695,39.9,2.0
102,0.6284,0.1255,6.476,3.567,5.855,39.15,2.0
103,0.6342,0.1257,3.213,2.982,0.0,38.42,2.0
104,0.6409,0.126,6.326,3.533,5.882,37.66,2.0
105,0.6473,0.1263,3.181,2.957,0.0,36.91,2.0
106,0.6547,0.1267,6.245,3.51,5.974,36.14,2.0
107,0.6618,0.127,3.154,2.941,0.0,35.37,2.0
108,0.6697,0.1274,6.249,3.566,6.188,34.58,2.0
109,0.6768,0.1277,3.202,2.974,0.0,33.81,2.0
110,0.6826,0.128,3.3,3.062,0.0,33.04,2.0
111,0.6885,0.1283,3.383,3.175,0.0,32.28,2.0
112,0.6942,0.1285,3.528,3.361,0.0,31.52,2.0
113,0.7002,0.1288,5.698,4.103,5.203,30.74,2.0
114,0.7056,0.1291,5.771,4.298,4.92,29.96,2.0
115,0.7109,0.1293,5.638,4.478,4.514,29.17,2.0
116,0.7164,0.1295,3.995,3.889,0.0,28.36,2.0
117,0.7276,0.1294,4.914,2.594,3.802,27.4,2.0
118,0.7422,0.1292,4.992,2.453,4.031,26.34,2.0
119,0.7583,0.1289,3.982,0.0,3.703,25.26,2.0
120,0.7759,0.1286,3.566,0.0,3.29,24.14,2.0
121,0.7956,0.1282,2.926,0.0,2.614,22.93,2.0
122,0.8184,0.1275,2.417,0.0,2.138,21.62,2.0
123,0.8414,0.1263,0.0,0.0,0.0,20.26,2.0
124,0.8631,0.1237,0.0,0.0,0.0,18.98,2.0
125,0.8834,0.1187,0.0,0.0,0.0,18.24,2.0
126,0.8977,0.1135,0.0,0.0,0.0,17.71,2.0
127,0.9102,0.1066,0.0,0.0,0.0,17.24,2.0
128,0.9238,0.0967,0.0,0.0,0.0,16.86,2.0
129,0.9438,0.0845,0.0,0.0,0.0,16.92,2.0
130,0.9606,0.0684,0.0,0.0,0.0,17.51,2.0
131,0.9741,0.05,0.0,0.0,0.0,18.35,2.0
132,0.9801,0.0512,0.0,0.0,0.0,19.26,2.0
133,0.983,0.0514,0.0,0.0,0.0,20.19,2.0
134,0.9831,0.0514,0.0,0.0,0.0,21.15,2.0
135,0.9804,0.0515,0.0,0.0,0.0,22.14,2.0
136,0.9749,0.0515,0.0,0.0,0.0,23.16,2.0
137,0.9662,0.0515,0.0,0.0,0.0,24.2,2.0
138,0.9538,0.0514,0.0,0.0,0.0,25.27,2.0
139,0.9365,0.0512,0.0,0.0,0.0,26.37,2.0
140,0.9125,0.0507,0.0,0.0,0.0,27.49,2.0
141,0.8791,0.0499,0.0,0.0,0.0,28.63,2.0
142,0.8321,0.0485,0.0,0.0,0.0,29.8,2.0
143,0.7653,0.0463,0.0,0.0,0.0,30.99,2.0
144,0.6706,0.0428,0.0,0.0,0.0,32.2,2.0
145,0.5372,0.0374,0.0,0.0,0.0,33.42,2.0
146,0.3533,0.0293,0.0,0.0,0.0,34.66,2.0
147,0.11,0.0179,0.0,0.0,0.0,35.9,2.0
148,-0.0023,0.0119,0.0,0.0,0.0,37.14,2.0
149,-0.0003,0.0124,0.0,0.0,0.0,38.39,2.0
150,-0.0,0.0125,0.0,0.0,0.0,39.64,2.0
151,-0.0,0.0125,0.0,0.0,0.0,40.9,2.0
152,-0.0,0.0125,0.0,0.0,0.0,42.15,2.0
153,-0.0,0.0125,0.0,0.0,0.0,43.41,2.0
154,-0.0,0.0125,0.0,0.0,0.0,44.67,2.0
155,-0.0,0.0125,0.0,0.0,0.0,45.93,2.0
