step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0012,0.0124,13.752,7.634,2.373,59.31,2.0
1,0.0007,0.0124,5.005,1.929,0.47,59.33,2.0
2,0.0005,0.0124,4.216,1.785,0.477,59.33,2.0
3,0.0003,0.0124,0.0,1.214,0.531,59.34,2.0
4,0.0002,0.0125,2.207,1.189,0.3,59.35,2.0
5,0.0003,0.0125,2.366,1.651,0.217,59.35,2.0
6,0.0004,0.0125,2.582,1.997,0.329,59.36,2.0
7,0.0005,0.0125,2.755,2.318,0.406,59.37,2.0
8,0.0006,0.0124,2.912,2.625,0.462,59.37,2.0
9,0.0006,0.0124,3.043,2.926,0.51,59.38,2.0
10,0.0007,0.0124,3.19,3.203,0.542,59.39,2.0
11,0.0008,0.0124,3.321,3.444,0.567,59.4,2.0
12,0.0008,0.0124,3.441,3.655,0.586,59.41,2.0
13,0.0008,0.0124,3.554,3.837,0.604,59.42,2.0
14,0.0009,0.0124,3.641,3.941,0.598,59.42,2.0
15,0.0009,0.0124,3.73,4.034,0.602,59.43,2.0
16,0.0009,0.0124,3.817,4.105,0.613,59.43,2.0
17,0.0009,0.0124,3.896,4.14,0.632,59.43,2.0
18,0.0009,0.0124,3.975,4.111,0.646,59.44,2.0
19,0.0009,0.0124,4.05,4.063,0.672,59.44,2.0
20,0.0009,0.0124,4.115,4.038,0.697,59.44,2.0
21,0.0009,0.0124,4.158,4.008,0.72,59.43,2.0
22,0.0009,0.0124,4.208,3.977,0.749,59.43,2.0
23,0.0008,0.0124,4.248,3.937,0.78,59.43,2.0
24,-0.0,0.015,1.533,0.963,0.804,59.43,2.0
25,-0.001,0.0233,1.731,1.042,0.741,59.46,2.0
26,0.0001,0.0344,1.764,1.044,0.752,59.44,2.0
27,0.0012,0.0463,1.842,1.079,0.787,59.42,2.0
28,0.0022,0.0586,1.893,1.107,0.811,59.4,2.0
29,0.0033,0.0709,1.912,1.118,0.82,59.38,2.0
30,0.0043,0.0834,1.914,1.12,0.82,59.37,2.0
31,0.0052,0.0958,1.911,1.119,0.819,59.35,2.0
32,0.0063,0.105,2.749,1.513,1.24,59.35,2.0
33,0.0074,0.1085,2.434,1.52,0.918,59.34,2.0
34,0.0086,0.1097,2.141,1.398,0.772,59.34,2.0
35,0.0097,0.1102,1.996,1.324,0.713,59.32,2.0
36,0.0108,0.1103,1.934,1.289,0.683,59.31,2.0
37,0.0119,0.1103,1.908,1.273,0.673,59.3,2.0
38,0.0129,0.1103,1.896,1.265,0.669,59.28,2.0
39,0.014,0.1103,1.888,1.259,0.667,59.27,2.0
40,0.0149,0.1102,1.883,1.254,0.666,59.26,2.0
41,0.0159,0.1102,1.878,1.249,0.665,59.25,2.0
42,0.0168,0.1102,1.873,1.245,0.665,59.23,2.0
43,0.0177,0.1102,1.869,1.242,0.664,59.22,2.0
44,0.0186,0.1101,1.865,1.239,0.663,59.21,2.0
45,0.0194,0.1101,1.863,1.237,0.663,59.2,2.0
46,0.0202,0.1101,1.857,1.233,0.662,59.19,2.0
47,0.021,0.1101,1.853,1.229,0.661,59.18,2.0
48,0.0218,0.11,1.85,1.226,0.661,59.17,2.0
49,0.0226,0.11,1.846,1.224,0.66,59.16,2.0
50,0.0233,0.11,1.843,1.221,0.659,59.15,2.0
51,0.024,0.11,1.839,1.219,0.658,59.14,2.0
52,0.0247,0.1099,1.838,1.218,0.657,59.13,2.0
53,0.0254,0.1099,1.834,1.216,0.656,59.12,2.0
54,0.0261,0.1099,1.831,1.213,0.655,59.11,2.0
55,0.0267,0.1099,1.828,1.211,0.655,59.1,2.0
56,0.0274,0.1099,1.825,1.208,0.655,59.09,2.0
57,0.028,0.1098,1.822,1.207,0.653,59.09,2.0
58,0.0381,0.1099,2.26,0.0,1.656,59.24,2.0
59,0.0494,0.1099,5.285,1.78,3.91,59.3,2.0
60,0.0644,0.1101,5.545,3.953,2.909,59.1,2.0
61,0.0818,0.1102,5.834,5.447,2.404,58.73,2.0
62,0.0998,0.1104,5.692,5.437,2.107,58.34,2.0
63,0.1179,0.1106,5.753,5.357,1.781,57.95,2.0
64,0.1364,0.1108,5.744,5.208,1.454,57.52,2.0
65,0.155,0.1111,5.73,5.054,1.177,57.05,2.0
66,0.1736,0.1114,5.73,4.906,1.016,56.55,2.0
67,0.1923,0.1118,5.74,4.76,1.029,56.01,2.0
68,0.2107,0.1122,5.72,4.714,1.048,55.45,2.0
69,0.2291,0.1126,5.117,3.865,1.436,54.91,2.0
70,0.2475,0.1131,6.008,2.997,3.464,54.42,2.0
71,0.2654,0.1135,7.24,3.391,4.259,53.97,2.0
72,0.2818,0.1139,9.239,5.225,4.749,53.53,2.0
73,0.2982,0.1143,8.816,5.075,4.377,53.11,2.0
74,0.3145,0.1147,8.105,4.726,3.92,52.68,2.0
75,0.3308,0.1151,7.899,4.652,3.663,52.26,2.0
76,0.3469,0.1156,7.725,4.596,3.443,51.84,2.0
77,0.3629,0.116,7.549,4.53,3.238,51.42,2.0
78,0.3786,0.1165,7.377,4.464,3.058,51.0,2.0
79,0.394,0.117,7.184,4.38,2.887,50.57,2.0
80,0.409,0.1174,7.048,4.329,2.763,50.12,2.0
81,0.4237,0.1179,6.916,4.277,2.655,49.68,2.0
82,0.4379,0.1184,6.787,4.222,2.562,49.23,2.0
83,0.4517,0.1189,6.667,4.172,2.481,48.77,2.0
84,0.4649,0.1194,6.551,4.121,2.409,48.32,2.0
85,0.4777,0.1199,6.435,4.066,2.348,47.87,2.0
86,0.4899,0.1204,6.329,4.008,2.305,47.42,2.0
87,0.5027,0.1209,7.056,4.018,3.016,46.98,2.0
88,0.5155,0.1214,6.945,3.964,2.95,46.53,2.0
89,0.5278,0.1219,6.845,3.914,2.901,46.07,2.0
90,0.5395,0.1225,6.741,3.86,2.861,45.62,2.0
91,0.5506,0.123,6.618,3.797,2.809,45.16,2.0
92,0.5611,0.1235,6.495,3.733,2.762,44.7,2.0
93,0.5712,0.124,6.384,3.673,2.721,44.24,2.0
94,0.5803,0.1244,6.211,3.606,2.571,43.81,2.0
95,0.5883,0.1248,5.588,3.384,2.564,43.46,2.0
96,0.5951,0.1252,5.126,3.392,3.345,43.22,2.0
97,0.6015,0.1255,5.107,3.376,3.338,43.02,2.0
98,0.6077,0.1258,5.116,3.377,3.34,42.83,2.0
99,0.6131,0.126,5.244,3.51,3.797,42.6,2.0
100,0.6179,0.1263,6.209,3.625,4.898,42.16,2.0
101,0.6222,0.1265,3.422,3.133,0.0,41.55,2.0
102,0.6272,0.1268,6.572,3.674,5.597,40.89,2.0
103,0.632,0.127,3.419,3.134,0.0,40.24,2.0
104,0.6375,0.1273,6.591,3.667,5.788,39.57,2.0
105,0.6427,0.1276,3.419,3.136,0.0,38.92,2.0
106,0.6488,0.1279,6.609,3.66,5.984,38.24,2.0
107,0.6548,0.1282,6.66,3.664,5.899,37.58,2.0
108,0.6609,0.1285,3.445,3.158,0.0,36.91,2.0
109,0.668,0.1288,6.521,3.658,6.164,36.22,2.0
110,0.6746,0.1292,6.682,3.714,6.213,35.54,2.0
111,0.6814,0.1295,6.624,3.747,6.26,34.88,2.0
112,0.6881,0.1298,6.639,3.91,6.234,34.21,2.0
113,0.6949,0.1301,5.729,4.182,5.754,33.52,2.0
114,0.7013,0.1304,6.019,4.306,5.573,32.82,2.0
115,0.7083,0.1307,5.548,4.469,5.066,32.08,2.0
116,0.716,0.1308,3.775,3.735,0.0,31.34,2.0
117,0.7211,0.131,5.64,4.593,4.341,30.55,2.0
118,0.7258,0.1312,4.316,4.205,0.0,29.79,2.0
119,0.7313,0.1315,5.28,4.81,3.734,28.98,2.0
120,0.7367,0.1317,5.06,4.942,3.408,28.15,2.0
121,0.7447,0.1317,3.14,0.0,2.887,27.29,2.0
122,0.7576,0.1315,5.499,3.745,3.578,26.32,2.0
123,0.7736,0.1312,4.25,2.705,2.841,25.23,2.0
124,0.793,0.1307,2.493,0.0,2.057,24.03,2.0
125,0.8162,0.1303,2.164,0.0,1.83,22.76,2.0
126,0.8411,0.1299,1.806,0.0,1.536,21.47,2.0
127,0.8533,0.1296,6.005,5.498,2.175,20.59,2.0
128,0.8597,0.1294,7.207,6.899,1.532,20.06,2.0
129,0.8632,0.1291,7.379,7.252,0.776,19.66,2.0
130,0.8666,0.1288,6.409,6.002,0.896,19.27,2.0
131,0.87,0.1285,6.225,5.531,0.78,18.86,2.0
132,0.8733,0.1282,6.286,5.167,1.172,18.46,2.0
133,0.877,0.128,6.237,4.647,1.687,18.08,2.0
134,0.8814,0.1279,5.653,3.051,3.059,17.75,2.0
135,0.8853,0.1277,4.42,2.663,2.328,17.47,2.0
136,0.8891,0.1276,4.253,2.789,2.035,17.21,2.0
137,0.8928,0.1275,4.35,3.039,1.895,16.98,2.0
