iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma,iteration_seconds
0.0,3.6141522982145835,0.6143756882685105,2.518374740892973,3.6141522982145835,0.048527451802108684,3.0,0.18360702550602742,0.6568728190031834
1.0,4.077965030155426,1.4555395744454394,3.8121659848834457,4.077965030155426,0.04947926736605676,4.0,0.1553361878487297,0.6884802330168895
2.0,4.855835409293318,2.885520249811763,4.305465236630913,4.855835409293318,0.04875023947088004,6.0,0.15057000669918152,0.8039287789724767
3.0,4.924245492769232,3.7473550516674567,4.753116168535951,4.924245492769232,0.050154529739879675,6.0,0.1213374323463884,0.9073811229900457
4.0,4.942807350887658,4.253122381256187,4.867322387617786,4.942807350887658,0.05040873082798407,6.0,0.09672577815372035,1.0064719279762357
5.0,5.22133138829912,4.443245780154813,4.9418476991215385,5.22133138829912,0.04928529527735921,7.0,0.07866095492018421,1.0776643040007912
6.0,5.360052114408655,4.621916863696745,5.013258335365511,5.360052114408655,0.05147850786056528,7.0,0.07208563447250671,1.0945848079863936
7.0,5.309870281233335,4.692031142017743,5.031135538993712,5.360052114408655,0.05147850786056528,7.0,0.05079632396793893,1.113518889003899
8.0,5.320390514860124,4.715717893668211,5.110910936084237,5.360052114408655,0.05147850786056528,7.0,0.044985961983431,1.1073771040537395
9.0,5.348845453292616,4.877812410450103,5.1984638959171585,5.360052114408655,0.05147850786056528,7.0,0.04492096408903991,1.1139023120049387
10.0,5.367083410902585,4.936990365172548,5.31441680498379,5.367083410902585,0.051535835597536245,7.0,0.03987519163190934,1.1312436599982902
11.0,5.362338697653447,4.989475988362095,5.328274542319333,5.367083410902585,0.051535835597536245,7.0,0.030831140711464436,1.142877746024169
12.0,5.343266683733764,4.996752561201369,5.329297589333714,5.367083410902585,0.051535835597536245,7.0,0.02495208979781728,1.1397463290486485
13.0,5.352931585731068,5.013028051133286,5.328236885507237,5.367083410902585,0.051535835597536245,7.0,0.02526407394773076,1.1434525930089876
14.0,5.369270400410164,5.068729209526579,5.3437540027428305,5.369270400410164,0.05197532983147453,7.0,0.017001883153354876,1.1411805069656111
15.0,5.382480312001546,5.088054201989289,5.343085305576172,5.382480312001546,0.05194313789106418,7.0,0.015200820702714252,1.1667291470221244
16.0,5.359377176856177,5.107614749603419,5.3413488336699375,5.382480312001546,0.05194313789106418,7.0,0.013940672024758738,1.1543276630109176
17.0,5.372996398940467,5.1050711198008445,5.348542165789378,5.382480312001546,0.05194313789106418,7.0,0.012704278036720138,1.1628895159810781
18.0,5.357866145470311,5.161974150138983,5.345540840931416,5.382480312001546,0.05194313789106418,7.0,0.012045433017580941,1.1939845869783312
19.0,5.37149981156799,5.134609062017996,5.346591581397381,5.382480312001546,0.05194313789106418,7.0,0.009671144485316233,1.178446781996172
20.0,5.367118506435683,5.169377599350078,5.349038897259543,5.382480312001546,0.05194313789106418,7.0,0.007172484103329966,1.1841305870329961
21.0,5.372549258145726,5.2312718855173195,5.355149143788213,5.382480312001546,0.05194313789106418,7.0,0.006642277314108019,1.162980757013429
22.0,5.3719691802101215,5.164252112518303,5.347914906187206,5.382480312001546,0.05194313789106418,7.0,0.005023601224124805,1.1668696770211682
23.0,5.373704932418693,5.301169126696526,5.355107670601222,5.382480312001546,0.05194313789106418,7.0,0.004241091718044187,1.1646690929774195
24.0,5.369374198092203,5.277123020533335,5.3634542729716905,5.382480312001546,0.05194313789106418,7.0,0.0035479835797934986,1.1932145660393871
25.0,5.379468189171188,5.284245073403592,5.3684028568390945,5.382480312001546,0.05194313789106418,7.0,0.003100465998173974,1.208644813974388
26.0,5.3790904910554405,5.25918324992217,5.367051631982257,5.382480312001546,0.05194313789106418,7.0,0.0024737117161518457,1.2202046899474226
27.0,5.374046348905953,5.3019381186075645,5.367050664979147,5.382480312001546,0.05194313789106418,7.0,0.002226422100898153,1.2182978349737823
28.0,5.37551185166459,5.31680331910475,5.367804184903839,5.382480312001546,0.05194313789106418,7.0,0.002034307616542607,1.2157350450288504
29.0,5.380585091277241,5.306996752764261,5.370145440168774,5.382480312001546,0.05194313789106418,7.0,0.0018162466925235783,1.2228229089523666
30.0,5.374139487884083,5.32055161566055,5.367467191301272,5.382480312001546,0.05194313789106418,7.0,0.0016838314220589774,1.1934093419695273
31.0,5.381016229284365,5.34181817845802,5.371347472990571,5.382480312001546,0.05194313789106418,7.0,0.0014646221302365345,1.2200581939541735
32.0,5.376021233947443,5.3075730846442895,5.370350055826351,5.382480312001546,0.05194313789106418,7.0,0.0013144949387937158,1.2004406100022607
33.0,5.378210743810366,5.329174833254032,5.369053562008361,5.382480312001546,0.05194313789106418,7.0,0.001317056956235676,1.2036382090300322
34.0,5.378757163218909,5.332811714019936,5.37037061841244,5.382480312001546,0.05194313789106418,7.0,0.0013092014701438848,1.2019518640008755
35.0,5.384951273420515,5.324198478247499,5.371793861645535,5.384951273420515,0.0516701811113071,7.0,0.0013172348154064297,1.198094288003631
