step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0121,0.013,3.982,5.985,1.664,55.17,2.0
1,0.0023,0.0126,0.908,3.772,0.0,55.2,2.0
2,0.0001,0.0124,0.875,3.546,0.0,55.21,2.0
3,0.0003,0.0125,0.889,3.666,0.0,55.21,2.0
4,0.0003,0.0125,0.962,3.834,0.0,55.22,2.0
5,0.0003,0.0125,1.051,4.035,0.0,55.23,2.0
6,0.0003,0.0125,1.244,4.339,0.241,55.24,2.0
7,0.0004,0.0125,1.398,4.614,0.309,55.24,2.0
8,0.0005,0.0125,1.526,4.891,0.377,55.25,2.0
9,0.0005,0.0125,1.63,5.164,0.412,55.25,2.0
10,0.0005,0.0125,1.542,5.275,0.0,55.26,2.0
11,0.0006,0.0125,1.821,5.711,0.487,55.26,2.0
12,0.0006,0.0125,1.895,5.978,0.488,55.26,2.0
13,0.0006,0.0125,1.982,6.258,0.548,55.27,2.0
14,0.0007,0.0124,2.059,6.524,0.579,55.27,2.0
15,0.0007,0.0124,2.11,6.795,0.589,55.28,2.0
16,0.0007,0.0124,2.168,7.046,0.615,55.28,2.0
17,0.0008,0.0124,2.225,7.288,0.642,55.28,2.0
18,0.0008,0.0124,2.268,7.514,0.66,55.29,2.0
19,0.0008,0.0124,2.305,7.737,0.674,55.29,2.0
20,0.0008,0.0124,2.332,7.944,0.686,55.29,2.0
21,0.0009,0.0124,2.352,8.136,0.696,55.3,2.0
22,0.0009,0.0124,2.359,8.321,0.691,55.3,2.0
23,0.0009,0.0124,2.097,8.233,0.0,55.3,2.0
24,-0.0033,0.0149,1.767,1.294,0.497,55.32,2.0
25,-0.002,0.0233,1.53,1.059,0.535,55.32,2.0
26,-0.0006,0.0343,1.622,1.073,0.584,55.31,2.0
27,0.0007,0.0462,1.715,1.115,0.638,55.3,2.0
28,0.0019,0.0585,1.761,1.138,0.664,55.29,2.0
29,0.0031,0.0709,1.778,1.148,0.674,55.28,2.0
30,0.0043,0.0834,1.782,1.15,0.676,55.28,2.0
31,0.0054,0.0958,1.782,1.15,0.676,55.27,2.0
32,0.0064,0.105,2.513,1.475,1.042,55.27,2.0
33,0.0076,0.1085,2.147,1.413,0.747,55.27,2.0
34,0.0088,0.1098,1.919,1.326,0.638,55.27,2.0
35,0.01,0.1102,1.814,1.271,0.597,55.26,2.0
36,0.0112,0.1104,1.772,1.245,0.582,55.25,2.0
37,0.0123,0.1104,1.753,1.234,0.574,55.25,2.0
38,0.0134,0.1104,1.742,1.227,0.57,55.24,2.0
39,0.0145,0.1104,1.736,1.223,0.568,55.24,2.0
40,0.0155,0.1104,1.73,1.219,0.565,55.23,2.0
41,0.0166,0.1104,1.725,1.216,0.564,55.23,2.0
42,0.0176,0.1104,1.721,1.212,0.562,55.22,2.0
43,0.0185,0.1104,1.717,1.209,0.561,55.22,2.0
44,0.0195,0.1104,1.713,1.206,0.56,55.21,2.0
45,0.0204,0.1103,1.709,1.203,0.559,55.21,2.0
46,0.0213,0.1103,1.705,1.2,0.558,55.2,2.0
47,0.0222,0.1103,1.702,1.198,0.557,55.2,2.0
48,0.023,0.1103,1.698,1.195,0.555,55.2,2.0
49,0.0239,0.1103,1.695,1.192,0.554,55.19,2.0
50,0.0247,0.1103,1.688,1.19,0.551,55.19,2.0
51,0.0255,0.1103,1.687,1.189,0.55,55.18,2.0
52,0.0263,0.1102,1.684,1.187,0.549,55.18,2.0
53,0.027,0.1102,1.682,1.185,0.549,55.18,2.0
54,0.0278,0.1102,1.679,1.182,0.548,55.17,2.0
55,0.0285,0.1102,1.676,1.18,0.547,55.17,2.0
56,0.0292,0.1102,1.674,1.178,0.546,55.16,2.0
57,0.0299,0.1102,1.67,1.177,0.544,55.16,2.0
58,0.0416,0.1103,1.513,0.0,1.077,55.0,2.0
59,0.058,0.1104,3.317,2.306,1.469,54.66,2.0
60,0.0757,0.1105,5.129,3.686,2.763,54.16,2.0
61,0.0948,0.1106,5.317,3.25,2.372,53.63,2.0
62,0.1153,0.1106,5.62,3.435,2.2,53.1,2.0
63,0.1377,0.1106,6.008,4.464,2.095,52.59,2.0
64,0.1602,0.1107,6.119,3.886,3.348,52.13,2.0
65,0.1824,0.1108,7.134,3.265,4.772,51.7,2.0
66,0.2039,0.111,8.245,3.296,5.678,51.29,2.0
67,0.2224,0.1112,10.71,4.514,7.313,50.95,2.0
68,0.239,0.1113,8.469,3.76,6.314,50.64,2.0
69,0.2559,0.1115,7.613,3.837,5.316,50.27,2.0
70,0.273,0.1117,7.449,3.717,5.087,49.89,2.0
71,0.2903,0.112,7.282,3.597,4.833,49.48,2.0
72,0.3077,0.1123,7.161,3.492,4.583,49.05,2.0
73,0.3249,0.1126,6.989,3.392,4.308,48.61,2.0
74,0.342,0.1129,6.816,3.304,4.029,48.15,2.0
75,0.359,0.1133,6.663,3.245,3.818,47.68,2.0
76,0.3757,0.1136,6.495,3.209,3.583,47.2,2.0
77,0.3919,0.114,6.363,3.136,3.362,46.71,2.0
78,0.4074,0.1144,6.185,3.108,3.1,46.22,2.0
79,0.4222,0.1148,6.034,3.092,2.927,45.72,2.0
80,0.4365,0.1152,5.971,3.102,2.849,45.22,2.0
81,0.4497,0.1156,5.818,3.099,2.748,44.73,2.0
82,0.4593,0.116,7.134,4.12,3.059,44.31,2.0
83,0.4671,0.1163,9.949,5.814,4.391,43.91,2.0
84,0.477,0.1167,8.958,5.236,3.915,43.46,2.0
85,0.4892,0.117,8.026,4.655,3.47,42.97,2.0
86,0.5027,0.1174,8.181,4.657,3.518,42.44,2.0
87,0.5157,0.1179,7.957,3.685,4.252,41.95,2.0
88,0.5224,0.1182,8.432,4.573,4.089,41.61,2.0
89,0.5293,0.1181,8.427,4.547,4.497,41.41,2.0
90,0.5378,0.118,7.074,3.773,3.934,41.16,2.0
91,0.5478,0.118,1.96,1.581,0.0,40.82,2.0
92,0.5588,0.1181,7.31,3.962,4.421,40.49,2.0
93,0.5675,0.1184,8.707,4.623,4.906,40.12,2.0
94,0.5719,0.1187,10.419,5.687,5.372,39.85,2.0
95,0.5759,0.1185,7.778,4.256,4.273,39.72,2.0
96,0.5789,0.1184,2.418,1.996,0.0,39.61,2.0
97,0.5814,0.1183,6.443,3.572,3.535,39.51,2.0
98,0.5858,0.1182,5.604,3.11,2.755,39.36,2.0
99,0.5939,0.1182,4.753,2.359,2.554,39.14,2.0
100,0.5994,0.1184,8.513,4.29,4.368,39.0,2.0
101,0.6013,0.1185,10.533,5.651,4.888,38.93,2.0
102,0.6007,0.1185,9.954,5.734,4.436,38.91,2.0
103,0.602,0.1183,6.447,3.653,3.164,38.87,2.0
104,0.6065,0.1182,4.871,2.732,2.497,38.78,2.0
105,0.6108,0.1182,5.795,3.092,2.899,38.66,2.0
106,0.6133,0.1182,8.159,4.489,3.711,38.59,2.0
107,0.6136,0.1182,9.657,5.463,4.209,38.58,2.0
108,0.6132,0.1182,9.374,5.56,3.935,38.58,2.0
109,0.6137,0.118,6.987,4.114,3.139,38.56,2.0
110,0.6168,0.1179,4.853,2.73,2.524,38.52,2.0
111,0.6193,0.1179,6.606,3.713,3.199,38.46,2.0
112,0.6206,0.1179,8.198,4.642,3.871,38.42,2.0
113,0.6214,0.1178,8.362,4.704,4.125,38.39,2.0
114,0.6215,0.1178,9.103,5.172,4.192,38.37,2.0
115,0.621,0.1178,9.7,5.771,4.079,38.37,2.0
116,0.6217,0.1177,7.653,4.496,3.5,38.35,2.0
117,0.6245,0.1175,5.479,3.024,3.181,38.31,2.0
118,0.6238,0.1175,8.125,4.774,3.75,38.29,2.0
119,0.6234,0.1174,8.211,4.796,3.866,38.27,2.0
120,0.6228,0.1173,8.19,4.812,3.803,38.25,2.0
121,0.6221,0.1172,8.145,4.824,3.71,38.23,2.0
122,0.6214,0.1172,8.108,4.844,3.621,38.21,2.0
123,0.6207,0.1171,8.073,4.865,3.534,38.18,2.0
124,0.6221,0.117,8.842,5.273,4.03,38.17,2.0
125,0.6222,0.1169,8.478,5.062,3.858,38.12,2.0
126,0.6215,0.1169,8.349,5.274,3.46,38.08,2.0
127,0.6217,0.1167,8.524,5.33,3.685,38.05,2.0
128,0.6208,0.1167,8.418,5.289,3.566,38.01,2.0
129,0.6218,0.1166,7.77,4.778,3.714,37.99,2.0
130,0.6199,0.1165,8.659,5.419,3.737,37.95,2.0
131,0.6191,0.1165,8.448,5.308,3.58,37.91,2.0
132,0.6185,0.1165,8.404,5.308,3.487,37.86,2.0
133,0.6179,0.1164,8.4,5.318,3.456,37.82,2.0
134,0.6173,0.1164,8.421,5.334,3.454,37.78,2.0
135,0.6168,0.1164,8.452,5.354,3.462,37.74,2.0
136,0.6163,0.1164,8.488,5.376,3.475,37.69,2.0
137,0.6159,0.1164,8.528,5.4,3.491,37.64,2.0
138,0.6155,0.1164,8.571,5.425,3.511,37.59,2.0
139,0.6152,0.1164,8.614,5.448,3.533,37.54,2.0
140,0.6149,0.1164,8.663,5.474,3.56,37.48,2.0
141,0.6147,0.1165,8.713,5.5,3.589,37.43,2.0
142,0.6145,0.1165,8.764,5.527,3.62,37.37,2.0
143,0.6143,0.1165,8.82,5.554,3.659,37.31,2.0
144,0.6142,0.1165,8.878,5.581,3.702,37.25,2.0
145,0.6141,0.1166,8.937,5.609,3.747,37.18,2.0
146,0.614,0.1166,8.996,5.637,3.79,37.12,2.0
147,0.6139,0.1166,9.046,5.66,3.827,37.05,2.0
148,0.6138,0.1167,9.101,5.686,3.853,36.96,2.0
149,0.6137,0.1167,9.112,5.678,3.783,36.86,2.0
150,0.6133,0.1167,9.778,6.175,3.77,36.76,2.0
151,0.6127,0.1168,10.165,6.546,3.773,36.66,2.0
152,0.6123,0.1168,10.262,6.717,3.69,36.56,2.0
153,0.612,0.1168,10.262,6.796,3.59,36.46,2.0
154,0.6118,0.1168,10.242,6.823,3.522,36.36,2.0
155,0.6116,0.1169,10.231,6.83,3.487,36.26,2.0
156,0.6114,0.1169,10.219,6.825,3.463,36.16,2.0
157,0.6113,0.117,10.208,6.815,3.445,36.06,2.0
158,0.6111,0.117,10.203,6.804,3.437,35.95,2.0
159,0.611,0.117,10.204,6.791,3.441,35.85,2.0
160,0.6108,0.1171,10.209,6.779,3.45,35.75,2.0
161,0.6107,0.1171,10.214,6.766,3.46,35.65,2.0
162,0.6106,0.1172,10.216,6.752,3.468,35.54,2.0
163,0.6105,0.1172,10.218,6.738,3.479,35.44,2.0
164,0.6103,0.1172,10.22,6.723,3.493,35.34,2.0
165,0.6102,0.1173,10.222,6.706,3.511,35.23,2.0
166,0.6101,0.1173,10.224,6.688,3.533,35.13,2.0
167,0.6099,0.1174,10.22,6.669,3.555,35.02,2.0
168,0.6098,0.1174,10.208,6.649,3.577,34.91,2.0
169,0.6096,0.1175,10.19,6.625,3.605,34.8,2.0
170,0.6095,0.1175,10.165,6.595,3.638,34.69,2.0
171,0.6093,0.1175,10.142,6.565,3.678,34.57,2.0
172,0.6091,0.1176,10.125,6.538,3.725,34.46,2.0
173,0.609,0.1176,10.109,6.511,3.775,34.34,2.0
174,0.6088,0.1177,10.096,6.485,3.828,34.22,2.0
175,0.6087,0.1177,10.085,6.46,3.882,34.11,2.0
176,0.6086,0.1178,10.074,6.435,3.936,33.99,2.0
177,0.6086,0.1178,10.054,6.401,3.988,33.88,2.0
178,0.6086,0.1178,10.043,6.373,4.04,33.77,2.0
179,0.6086,0.1179,10.03,6.342,4.091,33.66,2.0
180,0.6086,0.1179,10.016,6.31,4.139,33.55,2.0
181,0.6087,0.118,10.006,6.281,4.188,33.44,2.0
182,0.6088,0.118,9.995,6.251,4.235,33.33,2.0
183,0.609,0.1181,9.996,6.233,4.284,33.23,2.0
184,0.6091,0.1181,9.997,6.215,4.331,33.13,2.0
185,0.6093,0.1181,10.0,6.198,4.379,33.03,2.0
186,0.6096,0.1182,10.001,6.182,4.425,32.93,2.0
187,0.6098,0.1182,10.001,6.167,4.472,32.83,2.0
188,0.6101,0.1182,10.002,6.153,4.515,32.74,2.0
189,0.6104,0.1183,10.004,6.142,4.554,32.64,2.0
190,0.6107,0.1183,9.995,6.126,4.585,32.55,2.0
191,0.611,0.1183,10.0,6.122,4.617,32.46,2.0
192,0.6114,0.1184,9.998,6.113,4.646,32.37,2.0
193,0.6117,0.1184,9.994,6.105,4.672,32.29,2.0
194,0.6121,0.1185,9.99,6.098,4.696,32.2,2.0
195,0.6125,0.1185,9.981,6.09,4.718,32.11,2.0
196,0.6129,0.1185,9.975,6.083,4.743,32.03,2.0
197,0.6133,0.1185,9.967,6.075,4.769,31.95,2.0
198,0.6136,0.1186,9.959,6.068,4.796,31.86,2.0
199,0.614,0.1186,9.953,6.062,4.822,31.78,2.0
