candidate_id,scene_xml,selected_foundational_pose,feasible_rule,feasible,feasible_pose_count,foundational_pose_count,score,cube_lift,cube_tip_contacts,mean_tip_distance,cube_vel_norm,thumb_x,thumb_y,thumb_len,index_x,index_y,index_len,middle_x,middle_y,middle_len
0,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0000p0d0200p0d0000_ip0d0100n0d0123p0d0000_mp0d0100p0d0153p0d0000.xml,phase1_generated_scene,any,True,2.0,2.0,3.420744010616641,0.06419757608917984,3.0,0.009298558239746813,0.05049357350106538,0.0,0.02,0.0,0.01,-0.0123,0.0,0.01,0.0153,0.0
1,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0033p0d0145p0d0000_in0d0016n0d0048p0d0099_mp0d0126p0d0208p0d0010.xml,sanity_phase1,any,True,2.0,2.0,2.941224199799632,0.050544507117049255,3.0,0.00897957220613622,0.06582936589879947,0.0032870804957149027,0.014474881130332889,0.0,-0.001603336747315302,-0.004781514259193461,0.009906133854665322,0.012559258618412316,0.02080791746361596,0.0010469997951701483
2,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0104p0d0276p0d0000_ip0d0186n0d0235p0d0055_mp0d0022p0d0240p0d0010.xml,phase1_generated_scene,any,False,0.0,2.0,0.9115472820014641,0.04621106287886226,2.0,0.014979283791065197,9.839209007843897,0.010441738170906437,0.02758048529891677,0.0,0.018577702638101663,-0.023493946192668855,0.005511730714318659,0.002215734894461416,0.024016294136397276,0.0009950692859782007
3,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0048p0d0181p0d0000_ip0d0010n0d0082p0d0035_mp0d0128p0d0125p0d0119.xml,sanity_phase1,any,True,2.0,2.0,2.9144288606078073,0.04976565906723785,3.0,0.00925279494623073,0.059090779020377994,-0.004806914627102765,0.018144493308743802,0.0,0.0009827986359895336,-0.008205014047352873,0.003532548277782002,0.012769242675550093,0.012508261302285202,0.011933038458941066
4,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0115p0d0245p0d0036_ip0d0145n0d0150p0d0000_mp0d0153p0d0159p0d0000.xml,sanity_phase1,any,True,2.0,2.0,2.8822661279200728,0.049051938896539166,3.0,0.009064060935480574,0.10949074391891155,0.011540048130629522,0.024453007627536674,0.0036110226304275905,0.014522721533702562,-0.014965885824501509,0.0,0.01531572016465796,0.01590850373941742,0.0
5,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0003p0d0293p0d0104_ip0d0066n0d0106p0d0000_mp0d0123p0d0114p0d0000.xml,sanity_phase1,any,True,2.0,2.0,2.9851674227104903,0.05211032602359679,3.0,0.009377759773940767,0.1329231237834416,-0.00033995138803706235,0.02934770802437601,0.010417044382949991,0.006587084721017685,-0.010583284062485737,0.0,0.012263200724792723,0.011409869412171198,0.0
6,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0094p0d0135p0d0030_ip0d0000n0d0043p0d0069_mp0d0037p0d0243p0d0000.xml,sanity_phase1,any,True,2.0,2.0,2.977957548805158,0.05158782929566118,3.0,0.008584719632300649,0.06964691518921215,0.009366584448115015,0.013451782244801112,0.002956491472465019,1.6368245977236087e-05,-0.004316540456318454,0.0068903593797284,0.003744866631830852,0.02433562153945689,0.0
7,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0039p0d0116p0d0000_ip0d0171n0d0188p0d0000_mp0d0077p0d0081p0d0000.xml,phase1_generated_scene,any,False,0.0,2.0,1.0002475935968376,0.018075065162234585,1.0,0.01618984354068496,1.8752696511369688e-14,-0.003933190546904152,0.011606707205476137,0.0,0.017111782486895065,-0.01876458698415006,0.0,0.007709244155716676,0.008064313068222126,0.0
8,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0019p0d0152p0d0041_ip0d0028n0d0017p0d0000_mp0d0005p0d0184p0d0103.xml,sanity_phase1,any,True,2.0,2.0,2.8685237387859917,0.048542553180674415,3.0,0.008915370065704902,0.08423254937468683,0.0019279772636844154,0.015168707187654142,0.004127877070952624,0.002788370655237119,-0.0016892853478440526,0.0,0.0005318867096855088,0.018398595636953022,0.010251709273628819
9,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0014p0d0300p0d0000_ip0d0082n0d0094p0d0119_mp0d0208p0d0143p0d0062.xml,sanity_phase1,any,True,2.0,2.0,3.1259407008731253,0.05631970219142382,3.0,0.009631267908145833,0.17324226673611384,-0.0014309482868211845,0.03,0.0,0.008205486996377813,-0.009414877151630932,0.011882316125647777,0.02077464819850637,0.014341083343418305,0.006185492287398994
10,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0001p0d0207p0d0069_ip0d0080n0d0067p0d0051_mp0d0204p0d0061p0d0055.xml,sanity_phase1,any,True,2.0,2.0,3.1393076617869564,0.056882776925527456,3.0,0.00960519384688052,0.21586095275162462,-6.185530829714431e-05,0.02070349184472249,0.00685885681713138,0.0079517403845361,-0.006672394277070495,0.005067429071753997,0.020369432478721076,0.006058383198741723,0.005496362809831425
11,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0103p0d0300p0d0000_ip0d0187n0d0008p0d0110_mp0d0016p0d0266p0d0094.xml,sanity_phase1,any,True,1.0,2.0,2.0109690304045778,0.04883642554222861,2.0,0.011243659893796413,3.1721236252388714,0.010258174286989438,0.03,0.0,0.018727362165893817,-0.0007513190384077374,0.010973044310663125,0.0015703362935799488,0.026643091531750922,0.009358453337292495
12,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0077p0d0195p0d0000_ip0d0172n0d0021p0d0000_mp0d0109p0d0139p0d0103.xml,sanity_phase1,any,True,2.0,2.0,2.8980499001322717,0.049379185512879564,3.0,0.009069140223800525,0.08055541580608062,0.007736971861033691,0.019519710171387972,0.0,0.017245133889239386,-0.0021352761651967315,0.0,0.010934425782932486,0.013926067895388755,0.01034441558354772
13,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0110p0d0256p0d0027_in0d0013n0d0070p0d0000_mp0d0162p0d0156p0d0103.xml,phase1_generated_scene,any,False,0.0,2.0,-0.0639895323399212,2.535645304835299e-13,0.0,0.031994766174397934,6.600077837193226e-16,-0.011027742931477569,0.025568148695757457,0.002744957926775919,-0.001319231237275495,-0.007038725452158232,0.0,0.016190824056554275,0.015606209358289873,0.010298501299128147
14,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0104p0d0282p0d0000_ip0d0063n0d0140p0d0112_mp0d0115p0d0095p0d0000.xml,phase1_generated_scene,any,True,2.0,2.0,2.496331924979294,0.03889927675546913,3.0,0.009629164794169934,0.30589621249190335,-0.010414020078622207,0.0281916147106972,0.0,0.006263439491299004,-0.013972830433252,0.011185489938817683,0.011493564213482969,0.009512750236102374,0.0
15,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0093p0d0134p0d0000_ip0d0049n0d0102p0d0013_mp0d0174p0d0168p0d0000.xml,sanity_phase1,any,True,2.0,2.0,2.896331637391461,0.049398269672429856,3.0,0.008908754539391562,0.09860194709867304,0.009314839695820316,0.013420866282015786,0.0,0.004919938168181862,-0.010233046444494413,0.001298172052158427,0.017433058621906666,0.01675142284814846,0.0
16,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0021p0d0276p0d0030_ip0d0210n0d0154p0d0013_mp0d0123p0d0237p0d0000.xml,sanity_phase1,any,False,0.0,2.0,2.0889398503562138,0.04366435910410824,2.0,0.015309732828502287,1.391288350870466,-0.002090487775658576,0.02763490330330185,0.003036155098074084,0.021017863424738617,-0.01543429413379966,0.0012626762525108932,0.01225418083871604,0.023658988998601437,0.0
17,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0022p0d0298p0d0000_ip0d0177n0d0143p0d0079_mn0d0018p0d0121p0d0000.xml,phase1_generated_scene,any,False,0.0,2.0,2.191030896146153,0.04045121896173627,2.0,0.012380830767927046,7.065250825090609e-07,-0.00224375191804496,0.02983901507989513,0.0,0.01774495072435605,-0.014330783103090609,0.007915295646674467,-0.0017610905406249926,0.012061107786198495,0.0
18,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0037p0d0146p0d0049_ip0d0207n0d0213p0d0088_mn0d0006p0d0124p0d0000.xml,sanity_phase1,any,False,0.0,2.0,2.12349762796677,0.03876456099109558,2.0,0.016631001050551642,3.0803146364789325e-08,0.003662749832079322,0.014572378366389374,0.00486364969583487,0.02065123424661018,-0.021256389545730052,0.008754679089618578,-0.0005728603615918777,0.012438492199461346,0.0
19,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tn0d0003p0d0300p0d0066_ip0d0054n0d0178p0d0087_mp0d0192p0d0156p0d0000.xml,sanity_phase1,any,True,2.0,2.0,3.068683235044411,0.0559130248568063,3.0,0.009524458862514233,0.4614914481252061,-0.0002676108759968581,0.03,0.0066165885144438795,0.005412576705262264,-0.017823917147980796,0.008714884900543628,0.01915137214570456,0.015556956133047486,0.0
20,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0119p0d0156p0d0000_ip0d0191n0d0048p0d0040_mp0d0210p0d0255p0d0060.xml,sanity_phase1,any,True,2.0,2.0,2.647144435572549,0.042870447712610824,3.0,0.00917957648756036,0.23308054262472808,0.011878016355862029,0.015582645088824804,0.0,0.01912235491129767,-0.0048039504453299044,0.004029345733712431,0.021001927162670846,0.02551714985314605,0.005957964079242099
21,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0087p0d0139p0d0000_ip0d0141n0d0071p0d0000_mp0d0075p0d0251p0d0015.xml,sanity_phase1,any,True,1.0,2.0,1.1366305815185647,0.0398861315543708,2.0,0.009976919197080927,6.929534563268343,0.008656833829144266,0.01393152176773058,0.0,0.014081484383558463,-0.007149155120285933,0.0,0.007493374554517023,0.025146138389185314,0.0014736184212053513
22,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0019p0d0127p0d0006_ip0d0106n0d0222p0d0116_mp0d0117p0d0035p0d0065.xml,phase1_generated_scene,any,True,1.0,2.0,2.9697531755111273,0.051109881532832635,3.0,0.009546339068716547,3.8808448260839946e-12,0.001880061958230544,0.012659114549379047,0.000624533966829004,0.010562433457478078,-0.02216554463408947,0.011566624635040951,0.011713494410938587,0.003453813183943444,0.006543580829409326
23,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_block/generated_mjcf/scene_tp0d0115p0d0222p0d0000_ip0d0025n0d0082p0d0000_mp0d0119p0d0178p0d0111.xml,sanity_phase1,any,True,2.0,2.0,2.929252744888273,0.04994086118841948,3.0,0.008769810196791268,0.007585175418843093,0.011478377132163497,0.02215688067970281,0.0,0.0025001851774668375,-0.008159360785995136,0.0,0.011864509420428621,0.017753740233111017,0.011098154234985145
