step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0006,0.0124,15.211,10.602,0.0,60.21,2.0
1,0.0002,0.0124,5.802,2.575,0.0,60.23,2.0
2,0.0002,0.0124,5.247,2.592,0.0,60.25,2.0
3,0.0002,0.0124,4.733,2.715,0.0,60.27,2.0
4,0.0002,0.0124,4.411,2.864,0.0,60.29,2.0
5,0.0002,0.0124,4.305,3.04,0.0,60.31,2.0
6,0.0002,0.0124,4.447,3.244,0.0,60.33,2.0
7,0.0002,0.0124,4.795,3.585,0.0,60.35,2.0
8,0.0002,0.0124,5.162,4.032,0.424,60.37,2.0
9,0.0003,0.0124,5.313,4.188,0.0,60.38,2.0
10,0.0003,0.0124,5.655,4.681,0.56,60.4,2.0
11,0.0003,0.0124,5.879,4.989,0.609,60.41,2.0
12,0.0004,0.0124,6.086,5.297,0.637,60.42,2.0
13,0.0004,0.0124,6.298,5.6,0.669,60.43,2.0
14,0.0004,0.0124,6.502,5.894,0.696,60.44,2.0
15,0.0004,0.0124,6.711,6.175,0.73,60.45,2.0
16,0.0004,0.0124,6.901,6.435,0.727,60.46,2.0
17,0.0003,0.0124,7.081,6.65,0.718,60.47,2.0
18,0.0003,0.0124,7.226,6.827,0.694,60.48,2.0
19,0.0003,0.0124,7.374,6.902,0.649,60.47,2.0
20,0.0002,0.0124,7.499,6.925,0.61,60.46,2.0
21,0.0002,0.0124,7.624,6.846,0.584,60.45,2.0
22,0.0001,0.0124,7.744,6.633,0.629,60.43,2.0
23,-0.0,0.0124,7.846,6.463,0.714,60.41,2.0
24,0.0012,0.0144,2.266,1.513,0.967,60.4,2.0
25,0.0026,0.0224,1.954,1.239,0.771,60.38,2.0
26,0.004,0.0332,1.995,1.238,0.765,60.38,2.0
27,0.0054,0.0451,2.073,1.279,0.792,60.38,2.0
28,0.0068,0.0573,2.112,1.307,0.802,60.39,2.0
29,0.0082,0.0696,2.125,1.318,0.805,60.39,2.0
30,0.0096,0.082,2.122,1.318,0.803,60.4,2.0
31,0.0109,0.0944,2.113,1.314,0.798,60.41,2.0
32,0.0125,0.1035,2.721,1.702,1.07,60.45,2.0
33,0.0142,0.107,2.414,1.637,0.771,60.49,2.0
34,0.0157,0.1082,2.202,1.514,0.687,60.52,2.0
35,0.017,0.1086,2.112,1.453,0.663,60.53,2.0
36,0.0183,0.1087,2.076,1.417,0.659,60.54,2.0
37,0.0195,0.1087,2.058,1.396,0.661,60.55,2.0
38,0.0206,0.1087,2.043,1.383,0.66,60.55,2.0
39,0.0217,0.1086,2.042,1.366,0.675,60.56,2.0
40,0.0227,0.1086,2.035,1.352,0.682,60.57,2.0
41,0.0237,0.1085,2.018,1.359,0.659,60.57,2.0
42,0.0247,0.1085,2.013,1.354,0.659,60.58,2.0
43,0.0257,0.1084,2.004,1.353,0.652,60.59,2.0
44,0.0266,0.1084,2.003,1.34,0.664,60.59,2.0
45,0.0275,0.1083,2.0,1.322,0.678,60.6,2.0
46,0.0283,0.1083,1.995,1.311,0.685,60.6,2.0
47,0.0291,0.1082,1.992,1.296,0.696,60.61,2.0
48,0.0299,0.1082,1.987,1.282,0.705,60.61,2.0
49,0.0306,0.1081,1.977,1.298,0.679,60.62,2.0
50,0.0313,0.1081,1.971,1.297,0.675,60.62,2.0
51,0.0321,0.1081,1.966,1.291,0.676,60.63,2.0
52,0.0328,0.108,1.961,1.286,0.676,60.63,2.0
53,0.0334,0.108,1.956,1.277,0.68,60.64,2.0
54,0.0341,0.108,1.952,1.277,0.676,60.64,2.0
55,0.0347,0.1079,1.947,1.276,0.673,60.65,2.0
56,0.0353,0.1079,1.942,1.274,0.669,60.65,2.0
57,0.0359,0.1079,1.937,1.273,0.666,60.65,2.0
58,0.0458,0.108,8.534,3.241,6.768,59.9,2.0
59,0.0564,0.1081,8.966,3.238,7.388,59.25,2.0
60,0.0676,0.1082,8.432,3.276,6.993,58.75,2.0
61,0.0793,0.1083,8.278,3.207,6.952,58.3,2.0
62,0.0912,0.1085,8.348,3.219,7.093,57.89,2.0
63,0.1033,0.1086,8.448,3.243,7.236,57.55,2.0
64,0.1155,0.1088,8.525,3.268,7.338,57.26,2.0
65,0.1281,0.109,8.568,3.289,7.401,57.04,2.0
66,0.1409,0.1092,8.58,3.276,7.3,56.85,2.0
67,0.154,0.1095,8.463,3.226,7.045,56.67,2.0
68,0.1674,0.1098,8.311,3.168,6.759,56.47,2.0
69,0.181,0.1101,8.136,3.111,6.451,56.27,2.0
70,0.1949,0.1104,7.951,3.057,6.132,56.06,2.0
71,0.2089,0.1108,7.735,2.997,5.795,55.83,2.0
72,0.223,0.1112,7.477,2.931,5.439,55.61,2.0
73,0.2371,0.1116,7.525,3.123,5.218,55.38,2.0
74,0.2504,0.112,8.82,4.4,5.494,55.13,2.0
75,0.2637,0.1124,8.988,4.684,5.335,54.89,2.0
76,0.277,0.1128,8.81,4.654,5.063,54.65,2.0
77,0.2904,0.1133,8.632,4.621,4.807,54.43,2.0
78,0.3036,0.1137,8.448,4.58,4.556,54.22,2.0
79,0.3167,0.1142,8.28,4.542,4.336,54.01,2.0
80,0.3295,0.1147,8.131,4.511,4.14,53.81,2.0
81,0.3421,0.1152,7.988,4.48,3.958,53.58,2.0
82,0.3543,0.1157,7.862,4.451,3.796,53.32,2.0
83,0.3663,0.1162,8.429,4.163,4.952,53.02,2.0
84,0.3796,0.1167,8.611,4.209,4.937,52.69,2.0
85,0.3926,0.1172,8.395,4.151,4.68,52.33,2.0
86,0.4053,0.1178,8.352,4.137,4.557,51.93,2.0
87,0.4175,0.1183,8.318,4.129,4.452,51.49,2.0
88,0.4293,0.1188,8.303,4.125,4.378,51.02,2.0
89,0.4406,0.1194,8.28,4.121,4.317,50.51,2.0
90,0.4514,0.1199,8.26,4.116,4.265,49.98,2.0
91,0.4618,0.1205,8.242,4.112,4.222,49.42,2.0
92,0.4717,0.121,8.225,4.106,4.184,48.83,2.0
93,0.4811,0.1216,8.221,4.103,4.16,48.22,2.0
94,0.4899,0.1221,8.156,4.238,3.929,47.6,2.0
95,0.4976,0.1226,8.186,4.848,3.315,47.05,2.0
96,0.5032,0.1228,7.856,5.941,2.002,46.7,2.0
97,0.5077,0.1229,7.045,7.245,2.848,46.43,2.0
98,0.51,0.1229,7.386,7.534,3.461,46.31,2.0
99,0.5125,0.1229,7.417,6.703,5.169,46.11,2.0
100,0.5151,0.123,5.327,5.168,0.0,45.96,2.0
101,0.5204,0.1232,6.863,6.521,4.633,45.69,2.0
102,0.523,0.1232,7.274,7.324,3.686,45.46,2.0
103,0.5283,0.1234,6.628,6.755,4.13,45.16,2.0
104,0.5314,0.1235,7.047,7.066,3.704,44.86,2.0
105,0.5371,0.1237,6.592,6.827,3.793,44.5,2.0
106,0.5404,0.1238,5.34,5.149,0.0,44.13,2.0
107,0.5465,0.124,6.833,6.948,3.396,43.69,2.0
108,0.5527,0.1243,0.0,1.011,0.755,43.22,2.0
109,0.5606,0.1245,6.791,6.867,4.404,42.54,2.0
110,0.5653,0.1246,5.631,5.436,0.0,42.09,2.0
111,0.5749,0.1249,7.176,7.365,3.235,41.32,2.0
112,0.5832,0.1252,6.221,5.848,2.4,40.7,2.0
113,0.5955,0.1253,6.1,4.236,3.054,39.46,2.0
114,0.6081,0.1251,5.886,4.439,2.651,38.08,2.0
115,0.6211,0.1249,6.469,5.233,2.897,36.72,2.0
116,0.6297,0.1247,2.675,0.0,2.226,35.58,2.0
117,0.6394,0.1247,6.855,5.566,3.264,34.4,2.0
118,0.6515,0.1246,7.452,6.381,2.661,33.2,2.0
119,0.6624,0.1246,7.415,5.95,3.929,32.09,2.0
120,0.676,0.1244,3.259,0.0,2.781,30.92,2.0
121,0.6878,0.1246,7.389,5.729,4.45,29.82,2.0
122,0.7,0.1245,6.48,6.088,2.411,28.71,2.0
123,0.7079,0.1246,7.428,5.443,4.49,27.93,2.0
124,0.7159,0.1246,6.743,5.993,2.668,27.53,2.0
125,0.721,0.1244,7.093,4.843,2.613,27.33,2.0
126,0.7265,0.1242,7.196,4.896,2.64,27.19,2.0
127,0.7321,0.124,7.129,4.817,2.643,27.05,2.0
128,0.7376,0.1238,7.022,4.712,2.632,26.91,2.0
129,0.7429,0.1236,6.946,4.622,2.633,26.78,2.0
130,0.7481,0.1235,6.879,4.538,2.635,26.65,2.0
131,0.7532,0.1234,6.805,4.446,2.635,26.53,2.0
132,0.758,0.1233,6.731,4.356,2.629,26.42,2.0
133,0.7627,0.1232,6.642,4.256,2.616,26.31,2.0
134,0.7671,0.1231,6.558,4.158,2.602,26.21,2.0
135,0.7713,0.1231,6.485,4.082,2.576,26.12,2.0
136,0.7752,0.1231,6.418,4.013,2.549,26.04,2.0
137,0.7788,0.1231,6.346,3.941,2.518,25.97,2.0
138,0.7821,0.1231,6.314,3.911,2.459,25.91,2.0
139,0.785,0.1231,6.344,3.962,2.388,25.87,2.0
140,0.7876,0.1231,6.386,4.027,2.336,25.85,2.0
141,0.7898,0.1232,6.437,4.109,2.303,25.84,2.0
142,0.7916,0.1232,6.481,4.175,2.313,25.86,2.0
143,0.7937,0.1233,6.68,4.654,2.049,25.86,2.0
144,0.7971,0.1235,7.113,5.963,1.983,25.79,2.0
145,0.8025,0.1237,7.983,7.744,2.044,25.57,2.0
146,0.8079,0.124,9.629,9.063,2.152,25.35,2.0
147,0.8129,0.1242,10.553,8.204,2.811,25.14,2.0
148,0.8172,0.1244,11.001,8.67,2.572,24.95,2.0
149,0.8206,0.1245,10.955,8.271,2.739,24.8,2.0
150,0.8224,0.1247,11.107,7.928,3.333,24.73,2.0
151,0.8202,0.1246,10.67,7.368,3.322,24.83,2.0
152,0.8153,0.1245,10.727,7.663,3.572,25.05,2.0
153,0.8185,0.1246,10.513,7.805,2.915,24.96,2.0
154,0.8212,0.1247,9.801,6.753,5.791,24.85,2.0
155,0.8208,0.1248,10.705,7.23,5.19,24.87,2.0
156,0.8205,0.1248,10.402,6.78,5.479,24.9,2.0
157,0.8202,0.1248,10.555,6.976,5.29,24.93,2.0
158,0.8202,0.1248,10.333,6.722,5.762,24.95,2.0
159,0.8201,0.1248,10.376,6.849,6.037,24.97,2.0
160,0.8202,0.1248,10.188,6.72,6.69,24.99,2.0
161,0.8203,0.1248,10.186,6.86,7.157,25.0,2.0
162,0.8204,0.1248,10.011,6.848,7.703,25.01,2.0
163,0.8206,0.1248,9.947,6.989,8.025,25.01,2.0
164,0.8208,0.1248,9.812,7.043,8.314,25.01,2.0
165,0.821,0.1248,9.732,7.15,8.461,25.01,2.0
166,0.8213,0.1248,9.647,7.23,8.573,25.01,2.0
167,0.8215,0.1248,9.598,7.185,8.565,25.01,2.0
168,0.8219,0.1248,9.535,7.079,8.648,24.99,2.0
169,0.8225,0.1248,9.519,6.989,8.829,24.96,2.0
170,0.8231,0.1247,9.511,6.896,9.033,24.91,2.0
171,0.8239,0.1247,9.51,6.837,9.175,24.86,2.0
172,0.8246,0.1247,9.513,6.808,9.252,24.8,2.0
173,0.8253,0.1247,9.508,6.803,9.245,24.75,2.0
174,0.826,0.1246,9.493,6.804,9.185,24.69,2.0
175,0.8267,0.1246,9.469,6.809,9.082,24.64,2.0
176,0.8273,0.1246,9.446,6.818,8.971,24.6,2.0
177,0.8279,0.1246,9.413,6.819,8.846,24.56,2.0
178,0.8285,0.1246,9.379,6.812,8.735,24.52,2.0
179,0.8291,0.1246,9.344,6.805,8.628,24.48,2.0
180,0.8297,0.1245,9.31,6.789,8.537,24.44,2.0
181,0.8302,0.1245,9.276,6.777,8.446,24.41,2.0
182,0.8308,0.1245,9.242,6.761,8.376,24.37,2.0
183,0.8314,0.1245,9.211,6.751,8.3,24.34,2.0
184,0.8319,0.1245,9.179,6.739,8.234,24.3,2.0
185,0.8325,0.1245,9.151,6.726,8.166,24.27,2.0
186,0.833,0.1245,9.122,6.707,8.107,24.24,2.0
187,0.8335,0.1244,9.095,6.692,8.046,24.21,2.0
188,0.8341,0.1244,9.068,6.676,7.984,24.18,2.0
189,0.8346,0.1244,9.042,6.663,7.915,24.15,2.0
190,0.8351,0.1244,9.014,6.649,7.842,24.12,2.0
191,0.8356,0.1244,8.984,6.641,7.764,24.09,2.0
192,0.8361,0.1244,8.948,6.642,7.676,24.07,2.0
193,0.8365,0.1244,8.917,6.642,7.573,24.05,2.0
194,0.837,0.1243,9.177,6.808,7.809,24.02,2.0
195,0.8379,0.1243,9.316,6.408,8.896,23.95,2.0
196,0.839,0.1243,9.461,6.148,9.753,23.86,2.0
197,0.8402,0.1242,9.57,5.961,10.332,23.76,2.0
198,0.8413,0.1242,9.613,5.932,10.439,23.67,2.0
199,0.8422,0.1242,9.619,5.959,10.361,23.59,2.0
200,0.8429,0.1241,9.602,6.014,10.122,23.53,2.0
201,0.8435,0.1241,9.565,6.045,9.85,23.47,2.0
202,0.844,0.1241,9.511,6.087,9.57,23.43,2.0
203,0.8444,0.1241,9.449,6.14,9.278,23.4,2.0
204,0.8447,0.1241,9.38,6.203,8.977,23.38,2.0
205,0.8449,0.1241,9.337,6.198,8.681,23.37,2.0
206,0.8452,0.1241,9.289,6.169,8.512,23.35,2.0
