step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0006,0.0124,14.815,10.168,0.0,60.21,2.0
1,0.0002,0.0124,5.633,2.461,0.0,60.23,2.0
2,0.0002,0.0124,4.721,2.407,0.0,60.25,2.0
3,0.0001,0.0124,0.0,2.261,0.0,60.27,2.0
4,0.0001,0.0124,2.785,2.04,0.0,60.29,2.0
5,0.0001,0.0125,0.0,1.919,0.0,60.3,2.0
6,0.0002,0.0125,0.0,1.94,0.0,60.32,2.0
7,0.0002,0.0125,1.526,2.019,0.0,60.34,2.0
8,0.0002,0.0125,1.648,2.144,0.0,60.36,2.0
9,0.0002,0.0124,1.866,2.329,0.0,60.38,2.0
10,0.0002,0.0124,2.028,2.486,0.0,60.39,2.0
11,0.0002,0.0124,2.268,2.732,0.323,60.41,2.0
12,0.0003,0.0124,2.416,2.873,0.31,60.41,2.0
13,0.0003,0.0124,2.554,3.012,0.325,60.42,2.0
14,0.0003,0.0124,2.691,3.141,0.337,60.43,2.0
15,0.0002,0.0124,2.825,3.261,0.347,60.44,2.0
16,0.0002,0.0124,2.954,3.374,0.356,60.44,2.0
17,0.0002,0.0124,3.078,3.453,0.349,60.45,2.0
18,0.0002,0.0124,3.199,3.543,0.356,60.45,2.0
19,0.0002,0.0124,3.319,3.59,0.351,60.45,2.0
20,0.0002,0.0124,3.43,3.614,0.335,60.45,2.0
21,0.0001,0.0124,3.548,3.577,0.304,60.44,2.0
22,0.0001,0.0124,3.641,3.428,0.337,60.43,2.0
23,0.0,0.0124,3.736,3.327,0.388,60.43,2.0
24,0.0004,0.015,0.631,0.548,0.0,60.43,2.0
25,-0.0008,0.0235,0.737,0.476,0.352,60.46,2.0
26,0.0,0.0345,0.791,0.503,0.342,60.47,2.0
27,0.0009,0.0464,0.903,0.56,0.363,60.47,2.0
28,0.0018,0.0587,0.972,0.601,0.384,60.47,2.0
29,0.0019,0.071,1.1,0.639,0.48,60.48,2.0
30,0.0027,0.0834,1.098,0.674,0.433,60.5,2.0
31,0.0036,0.0958,1.036,0.645,0.406,60.5,2.0
32,0.0048,0.105,1.698,1.005,0.756,60.54,2.0
33,0.006,0.1085,1.425,0.931,0.49,60.58,2.0
34,0.0071,0.1097,1.19,0.812,0.393,60.6,2.0
35,0.0081,0.1101,1.074,0.744,0.352,60.62,2.0
36,0.009,0.1102,1.026,0.71,0.331,60.63,2.0
37,0.0099,0.1102,1.005,0.694,0.324,60.63,2.0
38,0.0108,0.1102,0.992,0.694,0.311,60.64,2.0
39,0.0116,0.1102,0.986,0.689,0.31,60.64,2.0
40,0.0125,0.1101,0.979,0.69,0.303,60.65,2.0
41,0.0133,0.1101,0.976,0.688,0.303,60.66,2.0
42,0.0142,0.11,0.973,0.685,0.303,60.66,2.0
43,0.015,0.11,0.967,0.684,0.3,60.67,2.0
44,0.0158,0.11,0.968,0.677,0.306,60.67,2.0
45,0.0166,0.1099,0.961,0.679,0.298,60.68,2.0
46,0.0174,0.1099,0.962,0.671,0.307,60.68,2.0
47,0.0182,0.1098,0.955,0.675,0.298,60.69,2.0
48,0.0189,0.1098,0.953,0.671,0.299,60.69,2.0
49,0.0197,0.1098,0.95,0.671,0.298,60.7,2.0
50,0.0204,0.1097,0.948,0.667,0.299,60.7,2.0
51,0.0211,0.1097,0.945,0.666,0.298,60.71,2.0
52,0.0218,0.1096,0.942,0.663,0.299,60.71,2.0
53,0.0225,0.1096,0.941,0.661,0.298,60.72,2.0
54,0.0232,0.1096,0.937,0.66,0.297,60.72,2.0
55,0.0239,0.1095,0.935,0.657,0.298,60.73,2.0
56,0.0246,0.1095,0.929,0.658,0.292,60.73,2.0
57,0.0253,0.1095,0.927,0.657,0.291,60.73,2.0
58,0.0329,0.1096,6.453,2.179,4.946,60.36,2.0
59,0.0409,0.1096,6.948,2.854,5.74,60.04,2.0
60,0.0485,0.1097,7.19,2.864,6.109,59.82,2.0
61,0.0559,0.1097,7.318,2.885,6.27,59.66,2.0
62,0.0633,0.1097,7.368,2.886,6.363,59.52,2.0
63,0.0708,0.1098,7.403,2.883,6.43,59.42,2.0
64,0.0784,0.1098,7.423,2.883,6.393,59.32,2.0
65,0.0861,0.1099,7.403,2.862,6.336,59.22,2.0
66,0.094,0.1099,7.372,2.841,6.265,59.12,2.0
67,0.1019,0.11,7.315,2.806,6.136,59.01,2.0
68,0.11,0.1101,7.268,2.768,6.052,58.9,2.0
69,0.1183,0.1102,7.211,2.741,5.944,58.77,2.0
70,0.1267,0.1103,7.154,2.704,5.843,58.65,2.0
71,0.1353,0.1104,7.096,2.675,5.73,58.51,2.0
72,0.1441,0.1105,7.019,2.638,5.603,58.37,2.0
73,0.153,0.1107,6.938,2.614,5.465,58.22,2.0
74,0.1619,0.1108,6.868,2.591,5.333,58.07,2.0
75,0.1707,0.111,7.083,2.825,5.317,57.91,2.0
76,0.1792,0.1111,7.453,3.176,5.368,57.74,2.0
77,0.1873,0.1113,7.77,3.503,5.395,57.58,2.0
78,0.1953,0.1114,8.095,3.837,5.422,57.4,2.0
79,0.2031,0.1116,8.181,3.98,5.358,57.23,2.0
80,0.2111,0.1117,8.087,3.972,5.225,57.06,2.0
81,0.2191,0.1119,7.991,3.954,5.095,56.89,2.0
82,0.2273,0.112,7.885,3.936,4.96,56.72,2.0
83,0.2355,0.1122,7.788,3.912,4.83,56.55,2.0
84,0.2437,0.1124,7.686,3.883,4.701,56.38,2.0
85,0.252,0.1126,7.558,3.836,4.562,56.21,2.0
86,0.2605,0.1128,7.257,3.646,4.359,56.05,2.0
