step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0076,0.0126,10.124,7.516,11.495,59.99,2.0
1,-0.0044,0.0126,1.031,0.631,5.547,60.01,2.0
2,-0.0002,0.0124,0.262,2.672,2.584,59.97,2.0
3,-0.0002,0.0124,0.0,3.12,1.942,59.94,2.0
4,-0.0002,0.0124,0.0,3.394,1.616,59.92,2.0
5,-0.0001,0.0124,0.0,3.55,1.435,59.91,2.0
6,-0.0001,0.0124,0.359,3.757,1.305,59.9,2.0
7,0.0,0.0124,0.552,3.969,1.177,59.9,2.0
8,0.0001,0.0124,0.731,4.182,1.025,59.9,2.0
9,0.0001,0.0124,0.902,4.395,0.871,59.89,2.0
10,0.0002,0.0124,1.076,4.578,0.739,59.89,2.0
11,0.0002,0.0124,1.244,4.724,0.638,59.89,2.0
12,0.0002,0.0124,1.404,4.86,0.57,59.88,2.0
13,0.0002,0.0124,1.571,4.875,0.566,59.88,2.0
14,0.0002,0.0124,1.746,4.911,0.536,59.87,2.0
15,0.0002,0.0124,1.906,4.714,0.635,59.86,2.0
16,0.0002,0.0124,2.058,4.674,0.673,59.85,2.0
17,0.0001,0.0124,2.209,4.659,0.687,59.84,2.0
18,0.0001,0.0124,2.353,4.652,0.691,59.83,2.0
19,0.0001,0.0124,2.502,4.573,0.738,59.82,2.0
20,0.0001,0.0124,2.623,4.458,0.807,59.8,2.0
21,0.0,0.0124,2.742,4.339,0.897,59.79,2.0
22,0.0,0.0124,2.815,4.273,0.958,59.78,2.0
23,-0.0,0.0124,2.836,4.182,1.042,59.77,2.0
24,-0.0098,0.0148,1.043,0.77,0.479,59.81,2.0
25,-0.0292,0.0227,0.785,0.605,0.231,59.88,2.0
26,-0.0297,0.0336,0.801,0.625,0.24,59.9,2.0
27,-0.0286,0.0455,0.893,0.682,0.239,59.9,2.0
28,-0.0275,0.0578,0.956,0.721,0.251,59.91,2.0
29,-0.0263,0.0702,0.985,0.739,0.259,59.92,2.0
30,-0.0252,0.0826,0.996,0.745,0.263,59.92,2.0
31,-0.0241,0.095,0.998,0.745,0.266,59.93,2.0
32,-0.0226,0.1041,1.674,1.268,0.509,59.97,2.0
33,-0.021,0.1077,1.416,1.152,0.258,60.02,2.0
34,-0.0197,0.1089,1.151,0.97,0.209,60.04,2.0
35,-0.0185,0.1093,1.027,0.868,0.201,60.05,2.0
36,-0.0173,0.1095,0.978,0.821,0.188,60.06,2.0
37,-0.0162,0.1095,0.959,0.794,0.191,60.07,2.0
38,-0.0151,0.1095,0.95,0.782,0.192,60.08,2.0
39,-0.0141,0.1094,0.944,0.774,0.195,60.08,2.0
40,-0.013,0.1094,0.942,0.77,0.198,60.09,2.0
41,-0.012,0.1093,0.94,0.766,0.201,60.1,2.0
42,-0.011,0.1093,0.938,0.761,0.204,60.1,2.0
43,-0.01,0.1093,0.936,0.756,0.207,60.11,2.0
44,-0.0091,0.1092,0.935,0.753,0.21,60.12,2.0
45,-0.0081,0.1092,0.933,0.748,0.213,60.12,2.0
46,-0.0072,0.1091,0.931,0.744,0.216,60.13,2.0
47,-0.0063,0.1091,0.93,0.74,0.219,60.13,2.0
48,-0.0054,0.1091,0.928,0.735,0.222,60.14,2.0
49,-0.0045,0.109,0.926,0.731,0.225,60.14,2.0
50,-0.0036,0.109,0.925,0.727,0.227,60.15,2.0
51,-0.0028,0.1089,0.923,0.723,0.23,60.16,2.0
52,-0.002,0.1089,0.922,0.719,0.233,60.16,2.0
53,-0.0012,0.1089,0.92,0.715,0.236,60.17,2.0
54,-0.0004,0.1088,0.919,0.711,0.238,60.17,2.0
55,0.0004,0.1088,0.918,0.708,0.241,60.18,2.0
56,0.0012,0.1088,0.915,0.7,0.246,60.18,2.0
57,0.0019,0.1087,0.915,0.697,0.249,60.19,2.0
58,0.0076,0.1088,6.402,2.681,4.475,59.63,2.0
59,0.0145,0.1089,7.033,2.993,5.223,59.14,2.0
60,0.022,0.1089,6.828,2.83,5.359,58.82,2.0
61,0.0294,0.109,6.998,2.828,5.714,58.57,2.0
62,0.0365,0.109,7.216,2.877,5.969,58.39,2.0
63,0.0436,0.1091,7.312,2.894,6.089,58.26,2.0
64,0.0508,0.1091,7.359,2.896,6.165,58.15,2.0
65,0.058,0.1091,7.409,2.892,6.179,58.06,2.0
66,0.0653,0.1092,7.39,2.87,6.123,57.97,2.0
67,0.0727,0.1093,7.373,2.855,6.062,57.88,2.0
68,0.0802,0.1093,7.341,2.84,5.972,57.78,2.0
69,0.0878,0.1094,7.291,2.811,5.858,57.68,2.0
