step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0002,0.0124,11.757,6.393,1.04,60.3,2.0
1,0.0001,0.0124,5.224,2.067,0.412,60.32,2.0
2,0.0002,0.0124,4.294,2.14,0.285,60.33,2.0
3,0.0002,0.0124,0.0,2.092,0.0,60.33,2.0
4,0.0002,0.0125,0.0,1.982,0.0,60.34,2.0
5,0.0002,0.0125,0.716,2.005,0.0,60.36,2.0
6,0.0002,0.0125,0.847,2.116,0.19,60.37,2.0
7,0.0003,0.0125,1.041,2.272,0.229,60.38,2.0
8,0.0003,0.0125,1.205,2.425,0.256,60.38,2.0
9,0.0003,0.0125,1.372,2.586,0.292,60.39,2.0
10,0.0003,0.0125,1.531,2.732,0.314,60.4,2.0
11,0.0003,0.0125,1.684,2.879,0.334,60.41,2.0
12,0.0003,0.0125,1.839,3.024,0.334,60.42,2.0
13,0.0003,0.0124,1.981,3.148,0.356,60.43,2.0
14,0.0003,0.0124,2.128,3.273,0.349,60.44,2.0
15,0.0003,0.0124,2.267,3.392,0.353,60.45,2.0
16,0.0003,0.0124,2.403,3.457,0.336,60.46,2.0
17,0.0003,0.0124,2.539,3.521,0.336,60.46,2.0
18,0.0003,0.0124,2.649,3.562,0.354,60.46,2.0
19,0.0002,0.0124,2.777,3.605,0.335,60.46,2.0
20,0.0002,0.0124,2.908,3.576,0.293,60.46,2.0
21,0.0002,0.0124,3.007,3.393,0.331,60.45,2.0
22,0.0001,0.0124,3.106,3.271,0.399,60.44,2.0
23,0.0,0.0124,3.203,3.188,0.456,60.43,2.0
24,-0.002,0.0151,0.879,0.593,0.398,60.46,2.0
25,-0.0033,0.0235,0.666,0.429,0.314,60.5,2.0
26,-0.0025,0.0346,0.747,0.48,0.325,60.5,2.0
27,-0.0015,0.0465,0.881,0.549,0.352,60.51,2.0
28,-0.0006,0.0588,0.959,0.593,0.377,60.51,2.0
29,0.0003,0.0711,0.994,0.616,0.389,60.51,2.0
30,0.0013,0.0835,1.005,0.623,0.393,60.52,2.0
31,0.0022,0.096,1.008,0.625,0.394,60.53,2.0
32,0.0034,0.1051,1.751,1.116,0.706,60.57,2.0
33,0.0048,0.1086,1.515,1.06,0.448,60.61,2.0
34,0.006,0.1098,1.229,0.9,0.346,60.63,2.0
35,0.0071,0.1103,1.08,0.808,0.298,60.64,2.0
36,0.0081,0.1104,1.019,0.755,0.283,60.65,2.0
37,0.0091,0.1104,0.991,0.732,0.276,60.66,2.0
38,0.01,0.1104,0.979,0.721,0.273,60.66,2.0
39,0.011,0.1103,0.972,0.715,0.273,60.67,2.0
40,0.0119,0.1103,0.967,0.713,0.27,60.67,2.0
41,0.0128,0.1102,0.964,0.709,0.272,60.68,2.0
42,0.0137,0.1102,0.961,0.705,0.272,60.68,2.0
43,0.0146,0.1102,0.958,0.702,0.273,60.69,2.0
44,0.0154,0.1101,0.955,0.695,0.278,60.69,2.0
45,0.0163,0.1101,0.952,0.692,0.279,60.7,2.0
46,0.0171,0.11,0.949,0.689,0.279,60.7,2.0
47,0.0179,0.11,0.946,0.694,0.272,60.71,2.0
48,0.0177,0.1099,1.053,0.772,0.294,60.72,2.0
49,0.0185,0.1099,0.973,0.724,0.271,60.73,2.0
50,0.0193,0.1098,0.943,0.702,0.263,60.74,2.0
51,0.0201,0.1098,0.935,0.694,0.264,60.74,2.0
52,0.0209,0.1098,0.932,0.687,0.267,60.74,2.0
53,0.0216,0.1097,0.926,0.689,0.262,60.75,2.0
54,0.0224,0.1097,0.924,0.684,0.265,60.75,2.0
55,0.0231,0.1097,0.924,0.68,0.268,60.76,2.0
56,0.0238,0.1096,0.923,0.675,0.271,60.76,2.0
57,0.0245,0.1096,0.922,0.671,0.274,60.77,2.0
58,0.0319,0.1097,6.522,2.174,5.012,60.33,2.0
59,0.0398,0.1098,7.144,2.978,5.872,59.97,2.0
60,0.0474,0.1098,7.213,2.875,6.139,59.76,2.0
61,0.0549,0.1098,7.323,2.888,6.287,59.6,2.0
62,0.0623,0.1099,7.366,2.885,6.374,59.46,2.0
63,0.0699,0.1099,7.405,2.884,6.439,59.36,2.0
64,0.0775,0.11,7.418,2.873,6.396,59.26,2.0
65,0.0853,0.11,7.399,2.85,6.338,59.16,2.0
66,0.0932,0.1101,7.364,2.814,6.261,59.06,2.0
67,0.1012,0.1101,7.304,2.771,6.133,58.95,2.0
68,0.1093,0.1102,7.254,2.733,6.047,58.83,2.0
69,0.1177,0.1103,7.208,2.712,5.943,58.71,2.0
70,0.1262,0.1104,7.163,2.692,5.845,58.58,2.0
71,0.1348,0.1105,7.08,2.645,5.72,58.45,2.0
72,0.1436,0.1107,6.999,2.608,5.59,58.3,2.0
73,0.1526,0.1108,6.922,2.582,5.453,58.16,2.0
74,0.1617,0.1109,6.832,2.549,5.312,58.0,2.0
75,0.1709,0.1111,6.746,2.519,5.168,57.84,2.0
76,0.1799,0.1113,6.939,2.744,5.14,57.67,2.0
77,0.1886,0.1114,7.295,3.093,5.184,57.5,2.0
78,0.1971,0.1116,7.616,3.433,5.206,57.32,2.0
79,0.2053,0.1118,7.94,3.768,5.234,57.14,2.0
80,0.2133,0.1119,8.059,3.941,5.178,56.97,2.0
81,0.2215,0.1121,7.959,3.926,5.045,56.79,2.0
82,0.2298,0.1122,7.865,3.909,4.916,56.62,2.0
83,0.2381,0.1124,7.752,3.879,4.778,56.44,2.0
84,0.2464,0.1126,7.662,3.864,4.653,56.27,2.0
85,0.2548,0.1128,7.565,3.846,4.524,56.09,2.0
86,0.2632,0.113,7.34,3.714,4.353,55.92,2.0
87,0.2718,0.1132,6.991,3.482,4.135,55.76,2.0
88,0.2806,0.1134,6.508,3.154,3.864,55.6,2.0
89,0.2895,0.1137,6.035,2.809,3.602,55.45,2.0
90,0.2986,0.1139,5.447,2.378,3.291,55.3,2.0
91,0.3076,0.1142,5.149,2.167,3.096,55.17,2.0
92,0.3164,0.1145,5.062,2.136,2.99,55.03,2.0
93,0.325,0.1148,4.995,2.127,2.899,54.9,2.0
94,0.3333,0.1151,4.93,2.117,2.813,54.77,2.0
95,0.3414,0.1154,4.872,2.112,2.737,54.65,2.0
96,0.3491,0.1157,4.929,2.191,2.707,54.52,2.0
97,0.3567,0.116,5.353,2.544,2.814,54.37,2.0
98,0.364,0.1163,5.883,2.994,2.948,54.19,2.0
99,0.3711,0.1166,6.579,3.557,3.143,54.01,2.0
100,0.3781,0.1168,6.73,3.685,3.165,53.82,2.0
101,0.385,0.1171,6.746,3.699,3.15,53.63,2.0
102,0.3919,0.1173,7.153,3.444,4.037,53.45,2.0
103,0.3995,0.1176,7.273,3.475,4.085,53.26,2.0
104,0.4068,0.1178,7.287,3.486,4.063,53.08,2.0
105,0.414,0.118,7.245,3.445,4.025,52.88,2.0
106,0.4211,0.1183,6.863,3.145,3.863,52.68,2.0
107,0.428,0.1185,6.348,2.732,3.662,52.47,2.0
108,0.4347,0.1188,5.76,2.284,3.426,52.23,2.0
109,0.441,0.1191,5.303,1.977,3.238,51.96,2.0
110,0.4471,0.1194,5.234,1.956,3.185,51.66,2.0
111,0.4528,0.1197,5.193,1.956,3.146,51.35,2.0
112,0.4583,0.12,5.159,1.962,3.112,51.01,2.0
113,0.4635,0.1203,5.125,1.966,3.081,50.66,2.0
114,0.4685,0.1206,5.103,1.976,3.055,50.29,2.0
115,0.4732,0.1209,5.272,2.105,3.087,49.91,2.0
116,0.4779,0.1212,5.548,2.314,3.148,49.54,2.0
117,0.4825,0.1215,5.921,2.599,3.242,49.17,2.0
118,0.4872,0.1217,6.398,2.98,3.36,48.82,2.0
119,0.492,0.122,7.049,3.489,3.539,48.49,2.0
120,0.4968,0.1222,7.261,3.659,3.591,48.18,2.0
121,0.5015,0.1225,7.282,3.712,3.554,47.87,2.0
122,0.5057,0.1227,7.144,3.876,3.32,47.6,2.0
123,0.5089,0.1228,6.743,4.343,2.806,47.41,2.0
124,0.51,0.1227,5.952,5.767,3.304,47.49,2.0
125,0.5106,0.1226,5.926,5.879,3.529,47.67,2.0
126,0.5118,0.1225,6.114,5.198,4.842,47.79,2.0
