step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0002,0.0124,9.056,98.297,0.0,58.65,2.0
1,0.0004,0.0124,4.371,5.052,0.0,58.58,2.0
2,0.0004,0.0124,4.081,4.86,0.0,58.57,2.0
3,0.0004,0.0124,3.823,4.983,0.0,58.58,2.0
4,0.0005,0.0124,3.701,5.123,0.0,58.6,2.0
5,0.0005,0.0124,3.727,5.295,0.0,58.62,2.0
6,0.0005,0.0124,3.909,5.571,0.0,58.64,2.0
7,0.0005,0.0124,4.049,5.858,0.0,58.66,2.0
8,0.0005,0.0124,4.168,6.13,0.0,58.68,2.0
9,0.0006,0.0124,4.286,6.408,0.0,58.71,2.0
10,0.0006,0.0124,4.404,6.687,0.0,58.73,2.0
11,0.0006,0.0124,4.518,6.963,0.0,58.76,2.0
12,0.0007,0.0124,4.64,7.238,0.0,58.79,2.0
13,0.0007,0.0124,4.756,7.507,0.0,58.82,2.0
14,0.0007,0.0124,4.873,7.771,0.0,58.86,2.0
15,0.0008,0.0124,5.228,8.277,0.763,58.88,2.0
16,0.001,0.0124,5.334,8.511,0.751,58.89,2.0
17,0.001,0.0124,5.232,8.457,0.0,58.9,2.0
18,0.0011,0.0124,5.553,8.962,0.809,58.92,2.0
19,0.0011,0.0124,5.643,9.113,0.816,58.93,2.0
20,0.0011,0.0124,5.702,9.173,0.788,58.94,2.0
21,0.0011,0.0124,5.764,9.21,0.773,58.96,2.0
22,0.0011,0.0124,5.865,9.183,0.653,58.97,2.0
23,0.001,0.0124,5.879,8.671,0.801,58.99,2.0
24,0.002,0.0144,2.029,1.317,0.838,58.98,2.0
25,0.0029,0.0225,1.836,1.145,0.771,58.95,2.0
26,0.0039,0.0333,1.872,1.14,0.79,58.93,2.0
27,0.0049,0.0452,1.927,1.162,0.818,58.91,2.0
28,0.0058,0.0574,1.951,1.179,0.831,58.89,2.0
29,0.0067,0.0698,1.955,1.187,0.833,58.88,2.0
30,0.0076,0.0822,1.952,1.189,0.831,58.86,2.0
31,0.0084,0.0947,1.947,1.188,0.827,58.85,2.0
32,0.0094,0.1038,2.52,1.592,1.076,58.84,2.0
33,0.0105,0.1073,2.133,1.394,0.786,58.84,2.0
34,0.0115,0.1086,1.976,1.32,0.696,58.83,2.0
35,0.0125,0.109,1.94,1.313,0.679,58.82,2.0
