step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.004,0.0125,7.323,11.27,1.618,43.06,2.0
1,0.0006,0.0124,2.098,5.957,0.0,43.1,2.0
2,0.0011,0.0124,1.856,5.904,0.0,43.1,2.0
3,0.0011,0.0124,1.966,5.8,0.34,43.1,2.0
4,0.001,0.0124,2.207,5.821,0.593,43.1,2.0
5,0.0009,0.0124,2.508,5.974,0.807,43.1,2.0
6,0.0009,0.0124,2.831,6.213,0.987,43.1,2.0
7,0.0009,0.0124,3.161,6.515,1.138,43.1,2.0
8,0.0009,0.0124,3.491,6.862,1.261,43.1,2.0
9,0.001,0.0124,3.815,7.245,1.364,43.11,2.0
10,0.001,0.0124,4.129,7.652,1.448,43.11,2.0
11,0.001,0.0124,4.433,8.075,1.518,43.12,2.0
12,0.001,0.0124,4.723,8.507,1.577,43.12,2.0
13,0.0011,0.0124,5.004,8.942,1.63,43.13,2.0
14,0.0011,0.0124,5.256,9.374,1.672,43.14,2.0
15,0.0011,0.0124,5.496,9.798,1.709,43.14,2.0
16,0.0011,0.0123,5.722,10.194,1.751,43.15,2.0
17,0.0012,0.0123,5.928,10.555,1.802,43.15,2.0
18,0.0012,0.0123,6.106,10.868,1.864,43.16,2.0
19,0.0012,0.0123,6.27,11.212,1.9,43.16,2.0
20,0.0012,0.0123,6.403,11.51,1.936,43.17,2.0
21,0.0012,0.0123,6.509,11.776,1.969,43.17,2.0
22,0.0012,0.0123,6.609,12.06,1.977,43.18,2.0
23,0.0012,0.0123,6.686,12.324,1.975,43.18,2.0
24,0.002,0.0142,3.97,2.551,1.367,43.19,2.0
25,0.0021,0.0219,3.499,2.368,1.12,43.2,2.0
26,0.0025,0.0326,3.198,2.272,0.939,43.22,2.0
27,0.0033,0.0443,3.016,2.188,0.849,43.24,2.0
28,0.0042,0.0564,2.914,2.13,0.807,43.26,2.0
29,0.0052,0.0687,2.857,2.092,0.788,43.28,2.0
30,0.0063,0.0811,2.818,2.063,0.778,43.3,2.0
31,0.0073,0.0934,2.788,2.039,0.772,43.32,2.0
32,0.0103,0.1026,2.85,2.237,0.705,43.38,2.0
33,0.0111,0.1061,2.45,1.807,0.792,43.43,2.0
34,0.0117,0.1073,2.554,1.815,0.754,43.46,2.0
35,0.0127,0.1077,2.592,1.816,0.79,43.48,2.0
36,0.0135,0.1078,2.62,1.821,0.813,43.5,2.0
37,0.0143,0.1078,2.627,1.818,0.822,43.52,2.0
38,0.015,0.1077,2.62,1.809,0.823,43.53,2.0
39,0.0156,0.1076,2.608,1.798,0.822,43.55,2.0
40,0.0163,0.1075,2.593,1.785,0.82,43.56,2.0
41,0.0169,0.1074,2.578,1.773,0.817,43.58,2.0
42,0.0176,0.1074,2.564,1.76,0.814,43.59,2.0
43,0.0182,0.1073,2.549,1.748,0.811,43.61,2.0
44,0.0188,0.1072,2.535,1.737,0.808,43.62,2.0
45,0.0193,0.1071,2.523,1.725,0.807,43.63,2.0
46,0.0199,0.107,2.51,1.714,0.805,43.65,2.0
47,0.0204,0.107,2.497,1.703,0.802,43.66,2.0
48,0.0209,0.1069,2.486,1.694,0.8,43.67,2.0
49,0.0214,0.1068,2.475,1.684,0.798,43.69,2.0
50,0.0219,0.1068,2.464,1.675,0.796,43.7,2.0
51,0.0224,0.1067,2.454,1.666,0.794,43.71,2.0
52,0.0229,0.1066,2.444,1.658,0.792,43.72,2.0
53,0.0233,0.1066,2.434,1.65,0.79,43.73,2.0
54,0.0237,0.1065,2.425,1.642,0.789,43.74,2.0
55,0.0242,0.1065,2.416,1.635,0.787,43.75,2.0
56,0.0246,0.1064,2.408,1.628,0.786,43.76,2.0
57,0.025,0.1064,2.4,1.621,0.784,43.77,2.0
58,0.0076,0.1053,0.0,0.0,0.0,42.55,2.0
59,-0.0325,0.1015,0.0,0.0,0.0,40.99,2.0
60,-0.0933,0.0945,0.0,0.0,0.0,39.48,2.0
61,-0.1539,0.0836,0.0,0.0,0.0,38.03,2.0
62,-0.2141,0.0687,0.0,0.0,0.0,36.63,2.0
63,-0.2736,0.0499,0.0,0.0,0.0,35.28,2.0
64,-0.3323,0.0271,0.0,0.0,0.0,33.98,2.0
65,-0.0121,0.0136,0.0,0.0,0.0,32.73,2.0
66,0.0027,0.0119,0.0,0.0,0.0,31.47,2.0
67,0.0003,0.0124,0.0,0.0,0.0,30.35,2.0
68,0.0,0.0125,0.0,0.0,0.0,29.52,2.0
69,0.0,0.0125,0.0,0.0,0.0,29.42,2.0
70,0.0,0.0125,0.0,0.0,0.0,29.6,2.0
71,0.0,0.0125,0.0,0.0,0.0,29.34,2.0
72,0.0,0.0125,0.0,0.0,0.0,28.99,2.0
73,0.0,0.0125,0.0,0.0,0.0,28.68,2.0
74,0.0,0.0125,0.0,0.0,0.0,28.42,2.0
75,0.0,0.0125,0.0,0.0,0.0,28.19,2.0
76,0.0,0.0125,0.0,0.0,0.0,28.01,2.0
77,0.0,0.0125,0.0,0.0,0.0,27.87,2.0
78,0.0,0.0125,0.0,0.0,0.0,27.76,2.0
79,0.0,0.0125,0.0,0.0,0.0,27.69,2.0
80,0.0,0.0125,0.0,0.0,0.0,27.65,2.0
81,0.0,0.0125,0.0,0.0,0.0,27.64,2.0
82,0.0,0.0125,0.0,0.0,0.0,27.66,2.0
83,0.0,0.0125,0.0,0.0,0.0,27.7,2.0
84,0.0,0.0125,0.0,0.0,0.0,27.78,2.0
85,0.0,0.0125,0.0,0.0,0.0,27.88,2.0
86,-0.0,0.0125,0.0,0.0,0.0,28.01,2.0
87,0.0,0.0125,0.0,0.0,0.0,28.16,2.0
88,0.0,0.0125,0.0,0.0,0.0,28.32,2.0
89,0.0,0.0125,0.0,0.0,0.0,28.48,2.0
90,0.0,0.0125,0.0,0.0,0.0,28.65,2.0
91,0.0,0.0125,0.0,0.0,0.0,28.81,2.0
92,0.0,0.0125,0.0,0.0,0.0,28.96,2.0
93,0.0,0.0125,0.0,0.0,0.0,29.11,2.0
94,0.0,0.0125,0.0,0.0,0.0,29.12,2.0
95,0.0,0.0125,0.0,0.0,0.0,29.08,2.0
96,0.0,0.0125,0.0,0.0,0.0,29.03,2.0
97,0.0,0.0125,0.0,0.0,0.0,28.98,2.0
98,0.0,0.0125,0.0,0.0,0.0,28.92,2.0
99,0.0,0.0125,0.0,0.0,0.0,28.85,2.0
100,0.0,0.0125,0.0,0.0,0.0,28.77,2.0
101,0.0,0.0125,0.0,0.0,0.0,28.68,2.0
102,0.0,0.0125,0.0,0.0,0.0,28.59,2.0
103,0.0,0.0125,0.0,0.0,0.0,28.48,2.0
104,0.0,0.0125,0.0,0.0,0.0,28.38,2.0
105,0.0,0.0125,0.0,0.0,0.0,28.27,2.0
106,0.0,0.0125,0.0,0.0,0.0,28.16,2.0
107,0.0,0.0125,0.0,0.0,0.0,28.04,2.0
108,0.0,0.0125,0.0,0.0,0.0,27.93,2.0
109,0.0,0.0125,0.0,0.0,0.0,27.81,2.0
110,0.0,0.0125,0.0,0.0,0.0,27.7,2.0
111,0.0,0.0125,0.0,0.0,0.0,27.58,2.0
112,0.0,0.0125,0.0,0.0,0.0,27.47,2.0
113,0.0,0.0125,0.0,0.0,0.0,27.31,2.0
114,0.0,0.0125,0.0,0.0,0.0,27.12,2.0
115,0.0,0.0125,0.0,0.0,0.0,26.93,2.0
116,0.0,0.0125,0.0,0.0,0.0,26.73,2.0
117,0.0,0.0125,0.0,0.0,0.0,26.54,2.0
118,0.0,0.0125,0.0,0.0,0.0,26.34,2.0
119,0.0,0.0125,0.0,0.0,0.0,26.14,2.0
120,0.0,0.0125,0.0,0.0,0.0,25.94,2.0
121,0.0,0.0125,0.0,0.0,0.0,25.74,2.0
122,-0.0,0.0125,0.0,0.0,0.0,25.54,2.0
123,0.0,0.0125,0.0,0.0,0.0,25.45,2.0
124,0.0,0.0125,0.0,0.0,0.0,25.59,2.0
125,0.0,0.0125,0.0,0.0,0.0,26.23,2.0
126,0.0,0.0125,0.0,0.0,0.0,27.35,2.0
127,0.0,0.0125,0.0,0.0,0.0,28.57,2.0
128,0.0,0.0125,0.0,0.0,0.0,29.78,2.0
129,0.0,0.0125,0.0,0.0,0.0,30.98,2.0
130,0.0,0.0125,0.0,0.0,0.0,32.14,2.0
131,0.0,0.0125,0.0,0.0,0.0,33.2,2.0
132,0.0,0.0125,0.0,0.0,0.0,34.15,2.0
133,0.0,0.0125,0.0,0.0,0.0,35.07,2.0
134,0.0,0.0125,0.0,0.0,0.0,35.95,2.0
135,0.0,0.0125,0.0,0.0,0.0,36.8,2.0
136,0.0,0.0125,0.0,0.0,0.0,37.66,2.0
137,0.0,0.0125,0.0,0.0,0.0,38.5,2.0
138,0.0,0.0125,0.0,0.0,0.0,39.29,2.0
139,0.0,0.0125,0.0,0.0,0.0,40.1,2.0
140,0.0,0.0125,0.0,0.0,0.0,40.92,2.0
141,0.0,0.0125,0.0,0.0,0.0,41.71,2.0
142,0.0,0.0125,0.0,0.0,0.0,42.45,2.0
143,0.0,0.0125,0.0,0.0,0.0,43.12,2.0
144,0.0,0.0125,0.0,0.0,0.0,43.56,2.0
145,0.0,0.0125,0.0,0.0,0.0,43.57,2.0
146,0.0,0.0125,0.0,0.0,0.0,43.39,2.0
147,0.0,0.0125,0.0,0.0,0.0,43.23,2.0
148,0.0,0.0125,0.0,0.0,0.0,43.13,2.0
149,0.0,0.0125,0.0,0.0,0.0,43.11,2.0
150,0.0,0.0125,0.0,0.0,0.0,43.19,2.0
151,0.0,0.0125,0.0,0.0,0.0,43.51,2.0
152,0.0,0.0125,0.0,0.0,0.0,44.14,2.0
153,0.0,0.0125,0.0,0.0,0.0,45.14,2.0
154,0.0,0.0125,0.0,0.0,0.0,46.21,2.0
155,0.0,0.0125,0.0,0.0,0.0,47.28,2.0
156,0.0,0.0125,0.0,0.0,0.0,48.38,2.0
157,0.0,0.0125,0.0,0.0,0.0,49.49,2.0
158,0.0,0.0125,0.0,0.0,0.0,50.62,2.0
159,0.0,0.0125,0.0,0.0,0.0,51.74,2.0
160,0.0,0.0125,0.0,0.0,0.0,52.86,2.0
161,0.0,0.0125,0.0,0.0,0.0,53.99,2.0
162,0.0,0.0125,0.0,0.0,0.0,54.79,2.0
163,0.0,0.0125,0.0,0.0,0.0,55.34,2.0
164,0.0,0.0125,0.0,0.0,0.0,55.87,2.0
165,0.0,0.0125,0.0,0.0,0.0,56.38,2.0
166,-0.0,0.0125,0.0,0.0,0.0,56.88,2.0
167,0.0,0.0125,0.0,0.0,0.0,57.36,2.0
168,0.0,0.0125,0.0,0.0,0.0,57.82,2.0
169,0.0,0.0125,0.0,0.0,0.0,58.27,2.0
170,0.0,0.0125,0.0,0.0,0.0,58.7,2.0
171,0.0,0.0125,0.0,0.0,0.0,59.12,2.0
172,-0.0,0.0125,0.0,0.0,0.0,59.52,2.0
173,0.0,0.0125,0.0,0.0,0.0,59.9,2.0
174,0.0,0.0125,0.0,0.0,0.0,60.26,2.0
175,0.0,0.0125,0.0,0.0,0.0,60.61,2.0
176,0.0,0.0125,0.0,0.0,0.0,60.94,2.0
177,0.0,0.0125,0.0,0.0,0.0,61.26,2.0
178,0.0,0.0125,0.0,0.0,0.0,61.55,2.0
179,0.0,0.0125,0.0,0.0,0.0,61.83,2.0
180,0.0,0.0125,0.0,0.0,0.0,62.1,2.0
181,0.0,0.0125,0.0,0.0,0.0,62.34,2.0
182,0.0,0.0125,0.0,0.0,0.0,62.57,2.0
183,0.0,0.0125,0.0,0.0,0.0,62.78,2.0
184,0.0,0.0125,0.0,0.0,0.0,62.98,2.0
185,0.0,0.0125,0.0,0.0,0.0,63.16,2.0
186,0.0,0.0125,0.0,0.0,0.0,63.32,2.0
187,0.0,0.0125,0.0,0.0,0.0,63.46,2.0
188,0.0,0.0125,0.0,0.0,0.0,63.59,2.0
189,0.0,0.0125,0.0,0.0,0.0,63.69,2.0
190,0.0,0.0125,0.0,0.0,0.0,63.78,2.0
191,0.0,0.0125,0.0,0.0,0.0,63.86,2.0
192,0.0,0.0125,0.0,0.0,0.0,63.92,2.0
193,0.0,0.0125,0.0,0.0,0.0,63.96,2.0
194,0.0,0.0125,0.0,0.0,0.0,63.99,2.0
195,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
196,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
197,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
198,-0.0,0.0125,0.0,0.0,0.0,64.01,2.0
199,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
200,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
201,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
202,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
203,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
204,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
205,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
206,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
207,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
208,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
209,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
210,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
211,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
212,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
213,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
214,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
215,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
216,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
217,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
218,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
219,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
220,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
221,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
222,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
223,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
224,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
225,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
226,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
227,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
228,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
229,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
230,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
231,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
232,0.0,0.0125,0.0,0.0,0.0,64.01,2.0
233,0.0,0.0125,0.0,0.0,0.0,63.99,2.0
234,0.0,0.0125,0.0,0.0,0.0,63.95,2.0
235,0.0,0.0125,0.0,0.0,0.0,63.89,2.0
236,0.0,0.0125,0.0,0.0,0.0,63.83,2.0
237,0.0,0.0125,0.0,0.0,0.0,63.74,2.0
238,0.0,0.0125,0.0,0.0,0.0,63.64,2.0
239,-0.0,0.0125,0.0,0.0,0.0,63.52,2.0
240,0.0,0.0125,0.0,0.0,0.0,63.39,2.0
241,0.0,0.0125,0.0,0.0,0.0,63.24,2.0
242,0.0,0.0125,0.0,0.0,0.0,63.07,2.0
243,0.0,0.0125,0.0,0.0,0.0,62.9,2.0
244,0.0,0.0125,0.0,0.0,0.0,62.7,2.0
245,0.0,0.0125,0.0,0.0,0.0,62.49,2.0
246,0.0,0.0125,0.0,0.0,0.0,62.26,2.0
247,0.0,0.0125,0.0,0.0,0.0,62.02,2.0
248,0.0,0.0125,0.0,0.0,0.0,61.77,2.0
249,0.0,0.0125,0.0,0.0,0.0,61.5,2.0
