iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma,iteration_seconds
0.0,6.073017486244857,0.956340863604028,3.605447363049546,6.073017486244857,0.04912026660539884,3.0,0.17672384488291865,0.8840045579709113
1.0,6.888595429154971,2.450918536621452,6.333479853365205,6.888595429154971,0.049595625008777414,5.0,0.15210887107176946,0.9464558110339567
2.0,7.260467171024818,4.150192036886565,6.796155742354494,7.260467171024818,0.049980667968142004,6.0,0.11810979600239785,1.0029989089816809
3.0,7.296167414376807,6.315506077621446,7.215924274236145,7.296167414376807,0.05073796612763273,6.0,0.09037367231551231,1.1132877430063672
4.0,7.317128616918396,7.0402202845621895,7.285909985545752,7.317128616918396,0.05202210658909229,6.0,0.0685297943951913,1.1627136059687473
5.0,7.324562883635401,7.171360203861643,7.298562547711584,7.324562883635401,0.05319080824077023,6.0,0.05075072596503151,1.1884084169869311
6.0,7.342739903844301,7.248207658084635,7.311757014178455,7.342739903844301,0.05249140841832506,6.0,0.04562264827099127,1.2018481330014765
7.0,7.740145801846399,7.2619115408737365,7.355072397806309,7.740145801846399,0.05267835555524515,7.0,0.043886782524086836,1.2304194869939238
8.0,7.794245770875364,7.277220198764526,7.545460776478721,7.794245770875364,0.05348691177321775,7.0,0.04404850342731538,1.2325018369592726
9.0,7.819440910220268,7.219247777726796,7.595767633690319,7.819440910220268,0.054340168252799845,7.0,0.03779210196273589,1.2568496160092764
10.0,8.1970594683087,7.383478883502963,7.790493920046646,8.1970594683087,0.05312861332084383,8.0,0.03451260376777532,1.2733090959955007
11.0,7.827079692957036,7.444705841876593,7.800038634651968,8.1970594683087,0.05312861332084383,8.0,0.024144104825472062,1.2776728640310466
12.0,8.219697024591781,7.619146364773093,7.873423431364798,8.219697024591781,0.05382952721115136,8.0,0.018676366620387918,1.29350961901946
13.0,8.235318353022631,7.714006283996421,7.8803845780509745,8.235318353022631,0.0543846409529752,8.0,0.016984246332075233,1.2859373590326868
14.0,8.629088150718546,7.809659623558452,8.113582717576937,8.629088150718546,0.054293556944741625,9.0,0.013484824184573637,1.2826441660290584
15.0,8.234589156879506,7.852528624453184,8.087779382034807,8.629088150718546,0.054293556944741625,9.0,0.012040487398362158,1.2876882799901068
16.0,8.642895400383077,7.890169811422599,8.203167190373067,8.642895400383077,0.05456597208526703,9.0,0.009969536717172298,1.27363064896781
17.0,8.640362684372553,7.961962481862896,8.379538636669757,8.642895400383077,0.05456597208526703,9.0,0.008044802803867681,1.280101664015092
18.0,8.648096961267852,8.026242781177556,8.406466183735409,8.648096961267852,0.054547088132938126,9.0,0.0076430725724541465,1.2699354239739478
19.0,8.643079797429348,8.136432464171866,8.578852702776548,8.648096961267852,0.054547088132938126,9.0,0.0063135064452175356,1.2778548849746585
20.0,8.647253715926054,8.255412355700535,8.640453428556368,8.648096961267852,0.054547088132938126,9.0,0.005395651572547176,1.2770765589666553
21.0,8.647880891480773,8.265864862249401,8.64185355520289,8.648096961267852,0.054547088132938126,9.0,0.0043080222031796605,1.2744871830218472
22.0,8.647345693596591,8.362499831048801,8.643101702995464,8.648096961267852,0.054547088132938126,9.0,0.004383425636760833,1.2843307909788564
23.0,8.649678831726051,8.361416445308505,8.64403437812019,8.649678831726051,0.05459595417616249,9.0,0.003710234874519557,1.2790044420398772
24.0,8.648002950082589,8.306260073859876,8.641163657733424,8.649678831726051,0.05459595417616249,9.0,0.0032213610876260564,1.2975731570040807
25.0,8.647462195062191,8.480819058445983,8.644743209744098,8.649678831726051,0.05459595417616249,9.0,0.0026718008963235907,1.2869042429956608
26.0,8.647096634335487,8.431089769107105,8.64391593000981,8.649678831726051,0.05459595417616249,9.0,0.0028029871775909904,1.2992395350011066
27.0,8.64849529064964,8.515241634208584,8.644491572009642,8.649678831726051,0.05459595417616249,9.0,0.0028407656055542494,1.3279332779929973
28.0,8.65013688595387,8.525154112451515,8.645168765815841,8.65013688595387,0.05459191200158707,9.0,0.0027977694015948375,1.2832587110460736
29.0,8.647805394218848,8.469495081289535,8.644159971692602,8.65013688595387,0.05459191200158707,9.0,0.002755364657217001,1.2764899139874615
30.0,8.646591514322521,8.5074383132111,8.645319609055486,8.65013688595387,0.05459191200158707,9.0,0.0032034268659098244,1.27796631999081
31.0,8.647033653744312,8.435850044526733,8.643214478981827,8.65013688595387,0.05459191200158707,9.0,0.0030573033972322635,1.2819263390265405
32.0,8.65018843914272,8.480299872639598,8.645527447789954,8.65018843914272,0.05456785002780333,9.0,0.0034766399799085884,1.2670538830570877
33.0,8.647805620631912,8.475927198669314,8.64513726782092,8.65018843914272,0.05456785002780333,9.0,0.0035340772831604877,1.2847411750117317
34.0,8.648694068254072,8.509866355800172,8.646047743938764,8.65018843914272,0.05456785002780333,9.0,0.002886982314684724,1.2969760419800878
35.0,8.649917272680261,8.433447580445474,8.644646683404327,8.65018843914272,0.05456785002780333,9.0,0.0023235682432353588,1.2912472109892406
36.0,8.64809573590379,8.504074457012868,8.645510818976645,8.65018843914272,0.05456785002780333,9.0,0.0022163390365233637,1.2850048589752987
37.0,8.649279798671188,8.505002821177952,8.646370402018272,8.65018843914272,0.05456785002780333,9.0,0.0021061780679261675,1.2913777740322985
38.0,8.64876154647153,8.498464894620165,8.645421455608638,8.65018843914272,0.05456785002780333,9.0,0.002226556462257825,1.2990027500200085
39.0,8.649190482474557,8.471410321356423,8.64531443580923,8.65018843914272,0.05456785002780333,9.0,0.0019111491549927953,1.2921514899935573
