step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0006,0.0125,1.352,0.0,0.0,59.74,2.0
1,-0.0001,0.0125,0.0,0.0,0.0,59.76,2.0
2,-0.0,0.0125,0.0,0.0,0.0,59.78,2.0
3,0.0,0.0125,0.0,0.0,0.0,59.79,2.0
4,0.0,0.0125,0.0,0.0,0.0,59.81,2.0
5,0.0,0.0125,0.0,0.105,0.0,59.83,2.0
6,0.0,0.0125,0.173,0.0,0.0,59.85,2.0
7,-0.0,0.0125,0.611,0.586,0.0,59.87,2.0
8,-0.0003,0.0125,0.841,0.38,0.678,59.88,2.0
9,-0.0004,0.0125,0.948,0.427,0.722,59.88,2.0
10,-0.0004,0.0125,1.024,0.458,0.774,59.88,2.0
11,-0.0005,0.0125,1.097,0.487,0.83,59.88,2.0
12,-0.0005,0.0125,1.212,0.511,0.956,59.89,2.0
13,-0.0006,0.0125,1.252,0.547,0.954,59.89,2.0
14,-0.0006,0.0125,1.298,0.568,0.985,59.89,2.0
15,-0.0007,0.0125,1.344,0.586,1.026,59.89,2.0
16,-0.0008,0.0125,1.393,0.606,1.067,59.88,2.0
17,-0.0009,0.0125,1.436,0.623,1.105,59.88,2.0
18,-0.001,0.0125,1.473,0.638,1.139,59.88,2.0
19,-0.0011,0.0125,1.504,0.651,1.169,59.88,2.0
20,-0.0011,0.0125,1.528,0.66,1.197,59.88,2.0
21,-0.0012,0.0125,1.545,0.667,1.22,59.88,2.0
22,-0.0013,0.0125,1.557,0.671,1.239,59.88,2.0
23,-0.0014,0.0125,1.564,0.675,1.255,59.88,2.0
24,0.0007,0.0157,1.069,0.505,0.624,59.88,2.0
25,0.0002,0.0245,1.291,0.548,0.752,59.89,2.0
26,0.0001,0.0357,1.288,0.531,0.754,59.89,2.0
27,-0.0001,0.0477,1.373,0.573,0.793,59.89,2.0
28,-0.0002,0.06,1.435,0.603,0.825,59.89,2.0
29,-0.0004,0.0724,1.465,0.618,0.841,59.89,2.0
30,-0.0006,0.0849,1.478,0.624,0.848,59.89,2.0
31,-0.0008,0.0974,1.484,0.627,0.85,59.89,2.0
32,-0.0012,0.1066,2.428,0.983,1.463,59.91,2.0
33,-0.0016,0.1101,2.303,1.275,1.028,59.93,2.0
34,-0.0017,0.1114,1.898,1.079,0.833,59.93,2.0
35,-0.0016,0.1119,1.682,0.955,0.746,59.94,2.0
36,-0.0015,0.1121,1.593,0.901,0.71,59.94,2.0
37,-0.0013,0.1121,1.557,0.879,0.695,59.94,2.0
38,-0.0012,0.1121,1.543,0.871,0.689,59.94,2.0
39,-0.001,0.1121,1.539,0.834,0.719,59.94,2.0
40,-0.001,0.1121,1.537,0.82,0.731,59.94,2.0
41,-0.0009,0.1121,1.536,0.821,0.729,59.94,2.0
42,-0.0009,0.1121,1.536,0.817,0.732,59.94,2.0
43,-0.0008,0.1121,1.537,0.811,0.738,59.94,2.0
44,-0.0008,0.1121,1.539,0.788,0.76,59.94,2.0
45,-0.0008,0.1121,1.538,0.788,0.759,59.94,2.0
46,-0.0008,0.1121,1.537,0.79,0.756,59.94,2.0
47,-0.0008,0.1121,1.537,0.792,0.754,59.94,2.0
48,-0.0008,0.1121,1.536,0.793,0.752,59.94,2.0
49,-0.0007,0.1121,1.535,0.799,0.746,59.94,2.0
50,-0.0007,0.1121,1.535,0.8,0.745,59.94,2.0
51,-0.0007,0.1121,1.535,0.799,0.744,59.94,2.0
52,-0.0007,0.1121,1.534,0.796,0.747,59.94,2.0
53,-0.0007,0.1121,1.535,0.786,0.755,59.94,2.0
54,-0.0007,0.1121,1.535,0.789,0.753,59.94,2.0
55,-0.0007,0.1121,1.535,0.791,0.751,59.94,2.0
56,-0.0007,0.1121,1.535,0.793,0.75,59.94,2.0
57,-0.0007,0.1121,1.535,0.794,0.748,59.94,2.0
58,0.0104,0.112,4.645,3.326,2.755,59.02,2.0
59,0.0223,0.112,6.859,4.841,3.961,58.07,2.0
60,0.0349,0.112,7.008,3.624,4.002,57.69,2.0
61,0.0443,0.112,7.603,3.269,4.551,57.49,2.0
62,0.0534,0.1121,7.641,3.361,4.543,57.28,2.0
63,0.0626,0.1122,7.645,3.433,4.531,57.04,2.0
64,0.0719,0.1123,7.683,3.457,4.372,56.79,2.0
65,0.0817,0.1124,7.766,3.605,4.147,56.51,2.0
66,0.0919,0.1125,7.876,3.95,3.92,56.22,2.0
67,0.1027,0.1126,8.004,4.431,3.721,55.91,2.0
68,0.1142,0.1128,8.154,5.003,3.547,55.59,2.0
69,0.1264,0.1129,8.317,5.668,3.377,55.26,2.0
70,0.1405,0.113,8.068,5.76,3.097,54.81,2.0
71,0.1578,0.1132,6.8,4.882,2.436,54.28,2.0
72,0.1756,0.1133,6.688,4.824,2.208,53.72,2.0
73,0.1933,0.1135,6.694,4.835,2.053,53.18,2.0
74,0.2111,0.1137,6.733,4.754,2.034,52.62,2.0
75,0.2287,0.114,6.73,4.653,2.077,52.05,2.0
76,0.246,0.1142,6.719,4.601,2.119,51.45,2.0
77,0.2626,0.1145,6.635,4.613,2.023,50.89,2.0
78,0.2779,0.1148,6.813,4.578,2.225,50.33,2.0
79,0.2924,0.115,5.9,4.049,2.006,49.83,2.0
80,0.3054,0.1152,5.848,4.063,1.936,49.38,2.0
81,0.3171,0.1155,6.024,4.266,1.812,48.97,2.0
82,0.3276,0.1157,7.341,5.415,1.928,48.6,2.0
83,0.3387,0.1159,9.008,6.245,2.757,48.17,2.0
84,0.3512,0.1162,8.859,6.039,2.835,47.7,2.0
85,0.3646,0.1164,8.618,5.471,3.136,47.24,2.0
86,0.3784,0.1167,8.809,5.028,3.771,46.81,2.0
87,0.392,0.1169,8.937,4.963,3.955,46.42,2.0
88,0.4051,0.1172,8.941,4.99,3.92,46.03,2.0
89,0.4176,0.1175,8.936,5.011,3.887,45.64,2.0
90,0.4298,0.1177,8.937,5.034,3.861,45.24,2.0
91,0.4411,0.118,8.823,5.037,3.762,44.85,2.0
92,0.451,0.1183,8.427,5.056,3.774,44.46,2.0
93,0.4592,0.1185,8.024,5.218,4.543,44.07,2.0
94,0.4665,0.1187,7.855,5.057,5.62,43.63,2.0
95,0.4734,0.1189,7.789,4.836,5.853,43.12,2.0
96,0.4802,0.119,7.694,4.772,5.811,42.61,2.0
97,0.4862,0.1192,7.474,5.36,4.284,41.96,2.0
98,0.4941,0.1193,6.741,4.64,4.065,41.2,2.0
99,0.5027,0.1193,6.715,5.091,2.299,40.29,2.0
100,0.5118,0.1193,1.731,0.0,1.254,39.34,2.0
101,0.5193,0.1193,2.226,0.0,1.691,38.42,2.0
102,0.5257,0.1195,7.165,5.142,4.275,37.65,2.0
103,0.5344,0.1196,8.113,4.972,5.884,36.98,2.0
104,0.5428,0.1198,8.17,5.052,5.882,36.35,2.0
105,0.5511,0.12,7.9,4.974,5.826,35.74,2.0
106,0.5596,0.1201,7.462,4.751,5.858,35.12,2.0
107,0.5679,0.1202,7.089,4.8,5.23,34.48,2.0
108,0.5762,0.1204,7.678,4.938,5.372,33.8,2.0
109,0.5849,0.1205,8.306,4.675,6.467,33.13,2.0
110,0.5938,0.1206,8.385,4.514,6.733,32.47,2.0
111,0.6016,0.1208,7.943,4.67,6.485,31.77,2.0
112,0.6134,0.1209,9.201,0.0,8.709,30.92,2.0
113,0.6218,0.121,9.148,4.539,7.704,30.07,2.0
114,0.6327,0.121,9.044,4.398,7.676,29.21,2.0
115,0.6441,0.1211,8.649,0.0,8.187,28.33,2.0
116,0.6549,0.1212,8.698,4.526,7.403,27.44,2.0
117,0.6662,0.1213,8.694,4.63,7.245,26.54,2.0
118,0.6773,0.1214,8.861,5.27,6.16,25.62,2.0
119,0.6864,0.1216,8.469,5.382,6.357,24.72,2.0
120,0.6943,0.1218,9.109,5.808,6.176,23.84,2.0
