step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0023,0.0124,8.792,8.943,2.543,59.27,2.0
1,0.0008,0.0124,3.033,3.553,0.0,59.29,2.0
2,0.0006,0.0124,2.643,2.716,0.0,59.31,2.0
3,0.0003,0.0124,2.029,1.488,0.72,59.33,2.0
4,0.0002,0.0125,1.675,1.31,0.369,59.34,2.0
5,0.0003,0.0124,1.958,1.659,0.288,59.34,2.0
6,0.0005,0.0124,2.187,2.042,0.346,59.34,2.0
7,0.0006,0.0124,2.362,2.294,0.412,59.34,2.0
8,0.0007,0.0124,2.51,2.535,0.462,59.34,2.0
9,0.0007,0.0124,2.635,2.797,0.508,59.35,2.0
10,0.0008,0.0124,2.802,3.041,0.549,59.35,2.0
11,0.0008,0.0124,2.91,3.29,0.583,59.36,2.0
12,0.0009,0.0124,3.078,3.469,0.62,59.37,2.0
13,0.0009,0.0124,3.168,3.598,0.618,59.37,2.0
14,0.0009,0.0124,3.267,3.722,0.627,59.38,2.0
15,0.001,0.0124,3.367,3.824,0.639,59.38,2.0
16,0.001,0.0124,3.456,3.896,0.652,59.38,2.0
17,0.001,0.0124,3.534,3.928,0.673,59.39,2.0
18,0.001,0.0124,3.612,3.891,0.683,59.39,2.0
19,0.001,0.0124,3.682,3.857,0.706,59.39,2.0
20,0.001,0.0124,3.74,3.834,0.727,59.39,2.0
21,0.0009,0.0124,3.796,3.815,0.75,59.39,2.0
22,0.0009,0.0124,3.843,3.789,0.774,59.38,2.0
23,0.0009,0.0124,3.881,3.753,0.801,59.38,2.0
24,0.002,0.0151,1.616,1.018,0.702,59.37,2.0
25,0.0031,0.0237,1.489,0.889,0.669,59.35,2.0
26,0.0042,0.0347,1.673,0.968,0.737,59.33,2.0
27,0.0053,0.0466,1.819,1.036,0.803,59.31,2.0
28,0.0064,0.0589,1.889,1.073,0.837,59.29,2.0
29,0.0074,0.0713,1.912,1.086,0.848,59.27,2.0
30,0.0084,0.0837,1.92,1.092,0.852,59.26,2.0
31,0.0093,0.0962,1.919,1.092,0.851,59.24,2.0
32,0.0104,0.1053,2.768,1.503,1.268,59.24,2.0
33,0.0115,0.1088,2.488,1.526,0.967,59.24,2.0
34,0.0127,0.11,2.183,1.41,0.802,59.23,2.0
35,0.0139,0.1105,2.027,1.329,0.738,59.22,2.0
36,0.015,0.1106,1.959,1.285,0.711,59.2,2.0
37,0.0161,0.1106,1.929,1.265,0.699,59.19,2.0
38,0.0172,0.1106,1.915,1.255,0.694,59.18,2.0
39,0.0182,0.1106,1.906,1.249,0.692,59.17,2.0
40,0.0192,0.1106,1.9,1.244,0.69,59.15,2.0
41,0.0202,0.1105,1.895,1.24,0.689,59.14,2.0
42,0.0211,0.1105,1.89,1.236,0.688,59.13,2.0
43,0.022,0.1105,1.886,1.233,0.687,59.12,2.0
44,0.0229,0.1104,1.881,1.229,0.686,59.11,2.0
45,0.0238,0.1104,1.876,1.226,0.685,59.09,2.0
46,0.0246,0.1104,1.873,1.225,0.682,59.08,2.0
47,0.0255,0.1103,1.87,1.225,0.68,59.07,2.0
48,0.0263,0.1103,1.866,1.222,0.679,59.06,2.0
49,0.027,0.1103,1.863,1.219,0.678,59.05,2.0
50,0.0278,0.1103,1.859,1.218,0.676,59.04,2.0
51,0.0286,0.1102,1.856,1.215,0.675,59.03,2.0
52,0.0293,0.1102,1.852,1.213,0.675,59.03,2.0
53,0.03,0.1102,1.849,1.21,0.674,59.02,2.0
54,0.0307,0.1102,1.847,1.208,0.674,59.01,2.0
55,0.0313,0.1102,1.844,1.206,0.673,59.0,2.0
56,0.032,0.1101,1.841,1.203,0.674,58.99,2.0
57,0.0326,0.1101,1.839,1.2,0.673,58.98,2.0
58,0.0431,0.1101,2.133,0.0,1.569,59.14,2.0
59,0.0552,0.1102,6.024,1.706,4.295,59.11,2.0
60,0.0717,0.1103,5.592,4.727,2.432,58.74,2.0
61,0.0894,0.1104,5.964,5.043,2.391,58.24,2.0
62,0.1076,0.1105,5.86,4.973,2.089,57.71,2.0
63,0.126,0.1107,5.818,4.935,1.807,57.18,2.0
64,0.1447,0.1109,5.805,4.908,1.542,56.65,2.0
65,0.1635,0.1111,5.818,4.89,1.317,56.11,2.0
66,0.1824,0.1114,5.853,4.869,1.163,55.57,2.0
67,0.2012,0.1117,5.925,4.785,1.181,55.03,2.0
68,0.2199,0.112,5.496,4.219,1.45,54.49,2.0
69,0.2385,0.1124,5.6,3.376,2.776,53.98,2.0
70,0.2572,0.1128,6.995,2.897,4.46,53.52,2.0
71,0.2749,0.1132,7.984,3.875,4.632,53.07,2.0
72,0.2915,0.1135,9.262,5.084,4.874,52.63,2.0
73,0.3081,0.1139,9.198,5.108,4.641,52.19,2.0
74,0.3247,0.1143,9.07,5.086,4.41,51.74,2.0
75,0.3412,0.1147,8.821,4.996,4.146,51.28,2.0
76,0.3576,0.1151,8.462,4.84,3.853,50.83,2.0
77,0.3738,0.1155,8.185,4.724,3.613,50.39,2.0
78,0.3897,0.1159,7.963,4.634,3.416,49.95,2.0
79,0.4053,0.1164,7.796,4.573,3.263,49.5,2.0
80,0.4206,0.1168,7.596,4.488,3.116,49.05,2.0
81,0.4355,0.1173,7.407,4.408,2.99,48.58,2.0
82,0.4499,0.1177,7.202,4.315,2.869,48.11,2.0
83,0.4639,0.1182,7.005,4.223,2.761,47.63,2.0
84,0.4774,0.1187,6.86,4.158,2.683,47.16,2.0
85,0.4903,0.1191,6.73,4.086,2.634,46.69,2.0
86,0.5026,0.1196,6.625,4.022,2.61,46.23,2.0
87,0.5143,0.1201,6.528,3.963,2.595,45.77,2.0
88,0.5268,0.1205,7.2,3.935,3.241,45.31,2.0
89,0.5391,0.121,7.097,3.886,3.196,44.86,2.0
90,0.5508,0.1215,6.912,3.794,3.12,44.4,2.0
91,0.562,0.1219,6.773,3.726,3.072,43.95,2.0
92,0.5725,0.1224,6.592,3.637,2.942,43.5,2.0
93,0.5817,0.1228,6.108,3.44,2.779,43.12,2.0
94,0.5894,0.1231,5.178,3.223,3.327,42.86,2.0
95,0.5967,0.1234,5.04,3.174,3.342,42.64,2.0
96,0.6035,0.1237,5.013,3.243,3.602,42.42,2.0
97,0.6098,0.1239,5.282,3.125,4.136,42.1,2.0
98,0.6166,0.124,6.618,3.389,5.443,41.41,2.0
99,0.6235,0.1242,6.65,3.412,5.573,40.64,2.0
100,0.6313,0.1243,6.686,3.235,5.709,39.84,2.0
101,0.6398,0.1245,5.272,0.0,4.833,39.04,2.0
102,0.6467,0.1246,2.281,2.067,0.0,38.22,2.0
103,0.6582,0.1248,5.735,0.0,5.359,37.36,2.0
104,0.6678,0.1249,6.386,2.431,5.917,36.5,2.0
105,0.6774,0.125,2.482,2.095,0.0,35.64,2.0
106,0.6893,0.1251,6.092,2.205,5.678,34.73,2.0
107,0.7001,0.1252,5.643,2.997,5.03,33.81,2.0
108,0.7104,0.1254,6.314,3.175,5.136,32.92,2.0
109,0.7174,0.1257,6.741,3.464,5.256,32.03,2.0
110,0.7259,0.126,6.237,3.106,5.261,31.19,2.0
111,0.7349,0.1262,6.395,3.326,5.264,30.28,2.0
112,0.7443,0.1263,5.994,3.027,5.123,29.38,2.0
113,0.7545,0.1264,5.389,3.039,4.502,28.42,2.0
114,0.7667,0.1264,5.208,2.776,4.291,27.45,2.0
115,0.774,0.1263,4.383,3.877,0.0,26.38,2.0
116,0.7755,0.1263,4.387,3.959,0.0,25.36,2.0
117,0.778,0.1262,3.592,0.0,4.39,24.41,2.0
118,0.783,0.126,5.336,3.681,5.647,23.52,2.0
119,0.7877,0.1258,3.913,0.0,3.613,22.62,2.0
120,0.793,0.1257,5.198,3.846,5.616,21.77,2.0
121,0.7967,0.1255,4.861,3.433,3.4,20.9,2.0
122,0.8037,0.1253,5.051,3.97,4.844,19.91,2.0
123,0.8096,0.125,4.523,3.614,2.759,18.99,2.0
124,0.8173,0.1248,4.636,3.757,2.605,17.99,2.0
125,0.8249,0.1246,2.632,0.0,2.364,17.01,2.0
126,0.8323,0.1243,4.522,4.079,3.784,16.08,2.0
127,0.8405,0.1241,4.427,4.104,3.724,15.1,2.0
128,0.8478,0.1239,4.764,4.47,3.247,14.13,2.0
129,0.8556,0.1236,5.48,5.568,0.0,13.14,2.0
130,0.8612,0.1234,5.76,5.861,0.0,12.2,2.0
131,0.8521,0.1232,6.819,6.899,0.0,11.36,2.0
132,0.8334,0.1228,6.511,6.586,0.0,10.56,2.0
133,0.8345,0.1229,5.268,5.315,0.0,9.77,2.0
134,0.8431,0.1232,4.937,4.997,0.0,8.95,2.0
135,0.8516,0.1236,5.005,5.073,0.0,8.15,2.0
136,0.8551,0.1237,5.092,5.694,0.0,7.38,2.0
137,0.8555,0.1237,5.392,5.999,0.0,6.66,2.0
138,0.8559,0.1238,5.98,6.108,0.0,5.96,2.0
139,0.8563,0.1238,6.379,6.084,0.0,5.29,2.0
140,0.8566,0.1238,6.602,6.043,0.0,4.66,2.0
141,0.8569,0.1238,6.896,5.923,0.0,4.06,2.0
142,0.8572,0.1238,7.178,5.7,0.0,3.48,2.0
143,0.8574,0.1238,7.517,5.525,0.0,2.94,2.0
144,0.8576,0.1238,7.911,5.318,0.0,2.43,2.0
145,0.8578,0.1238,8.315,5.149,0.0,1.95,2.0
146,0.858,0.1238,8.602,4.888,0.0,1.52,2.0
147,0.8581,0.1238,8.65,4.554,0.0,1.12,2.0
148,0.8581,0.1238,8.615,4.212,0.0,0.76,2.0
149,0.8582,0.1238,8.599,3.873,0.0,0.45,2.0
150,0.8582,0.1238,8.584,3.615,0.0,0.18,2.0
151,0.8582,0.1238,8.549,3.434,0.0,-0.06,2.0
152,0.8582,0.1237,8.514,3.353,0.0,-0.27,2.0
153,0.8582,0.1237,8.482,3.35,0.0,-0.45,2.0
154,0.8582,0.1237,8.46,3.402,0.0,-0.6,2.0
155,0.8582,0.1237,8.449,3.485,0.0,-0.73,2.0
