iteration,iter_best_score,iter_mean_score,elite_mean_score,best_score_so_far,best_cube_lift_so_far,best_contacts_so_far,mean_sigma,iteration_seconds
0.0,2.5076344498668584,0.590743798009052,1.8597525973043785,2.5076344498668584,0.050641965576991334,2.0,0.15464538437813827,0.2136054640286602
1.0,2.98243760580048,1.9603045096739709,2.9001858055739747,2.98243760580048,0.05166574742970295,3.0,0.10532855880668159,0.23016996699152514
2.0,2.953023677547082,2.455800696322061,2.926142215280423,2.98243760580048,0.05166574742970295,3.0,0.06700358996888504,0.23459769401233643
3.0,3.108483661043687,2.9131379725666475,2.9563760593953816,3.108483661043687,0.05526990763646718,3.0,0.047884879190065614,0.22982954501640052
4.0,2.9297112264253893,2.924463484292183,2.9284121805067183,3.108483661043687,0.05526990763646718,3.0,0.04536427501170157,0.22733009397052228
5.0,2.930058447775724,2.9249376823284967,2.9293116276868885,3.108483661043687,0.05526990763646718,3.0,0.043036776219536756,0.22739821497816592
6.0,2.9510454091064644,2.928623843990814,2.932616356802717,3.108483661043687,0.05526990763646718,3.0,0.042932957012010796,0.22650916199199855
7.0,2.9322057887464683,2.929575180751629,2.930579853555469,3.108483661043687,0.05526990763646718,3.0,0.044350249052260184,0.2228773040114902
8.0,2.9350568847632674,2.929479496738525,2.931251984069355,3.108483661043687,0.05526990763646718,3.0,0.04022971664553461,0.22448499000165612
9.0,2.931557265494504,2.9305000223041713,2.9311727444023217,3.108483661043687,0.05526990763646718,3.0,0.04334764263834461,0.22643669100943953
10.0,2.9325389898407757,2.93104906443096,2.931761690283451,3.108483661043687,0.05526990763646718,3.0,0.03476525756987765,0.23659125599078834
11.0,2.933062994987326,2.9316341797406866,2.9322837502226733,3.108483661043687,0.05526990763646718,3.0,0.023175782233583093,0.23509392299456522
12.0,2.9331277007361685,2.9323041112520025,2.9328926753957503,3.108483661043687,0.05526990763646718,3.0,0.021483770015322947,0.23806076199980453
13.0,2.933695242751368,2.9328300121771558,2.9333616306682617,3.108483661043687,0.05526990763646718,3.0,0.015740385160312405,0.2361753240111284
14.0,2.9339079667804677,2.9334203284540163,2.933793687836441,3.108483661043687,0.05526990763646718,3.0,0.008499091843134667,0.2367248380323872
15.0,2.9340901579898095,2.9337530087073174,2.9340228896048117,3.108483661043687,0.05526990763646718,3.0,0.004959601110125139,0.2373337760218419
16.0,2.9342981145666878,2.934008484811544,2.9341793620808767,3.108483661043687,0.05526990763646718,3.0,0.0036845816791670144,0.2365240270155482
17.0,2.934355008234605,2.9341826235992112,2.9343028498222914,3.108483661043687,0.05526990763646718,3.0,0.0027397115288795865,0.23572606401285157
18.0,2.9344766078587825,2.9343209806502957,2.934432900425061,3.108483661043687,0.05526990763646718,3.0,0.0024663340482304064,0.23798216501018032
19.0,2.934526183412017,2.934412377295746,2.9344776965407187,3.108483661043687,0.05526990763646718,3.0,0.0019898530761830535,0.24430252198362723
