step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0,0.0125,0.0,0.0,0.0,59.77,2.0
1,-0.0,0.0125,0.0,0.0,0.0,59.79,2.0
2,-0.0,0.0125,0.0,0.0,0.0,59.81,2.0
3,-0.0,0.0125,0.0,0.0,0.0,59.82,2.0
4,-0.0,0.0125,0.114,0.0,0.0,59.84,2.0
5,-0.0,0.0125,0.445,0.436,0.0,59.86,2.0
6,-0.0,0.0125,0.552,0.523,0.0,59.87,2.0
7,-0.0,0.0125,0.631,0.581,0.0,59.89,2.0
8,0.0,0.0125,0.855,0.563,0.404,59.91,2.0
9,0.0,0.0125,0.935,0.606,0.476,59.91,2.0
10,0.0,0.0125,0.999,0.673,0.53,59.91,2.0
11,0.0,0.0125,1.055,0.736,0.582,59.91,2.0
12,0.0,0.0125,1.109,0.797,0.633,59.91,2.0
13,0.0001,0.0125,1.158,0.852,0.682,59.91,2.0
14,0.0001,0.0125,1.2,0.903,0.727,59.91,2.0
15,0.0001,0.0125,1.237,0.95,0.77,59.91,2.0
16,0.0001,0.0125,1.27,0.993,0.811,59.91,2.0
17,0.0001,0.0125,1.299,1.032,0.847,59.91,2.0
18,0.0002,0.0125,1.375,1.173,0.826,59.92,2.0
19,0.0002,0.0125,1.409,1.226,0.83,59.92,2.0
20,0.0002,0.0125,1.393,1.255,0.817,59.92,2.0
21,0.0002,0.0125,1.394,1.282,0.818,59.92,2.0
22,0.0002,0.0125,1.399,1.305,0.821,59.92,2.0
23,0.0002,0.0125,1.381,1.252,0.89,59.92,2.0
24,0.0023,0.0157,1.086,0.509,0.673,59.92,2.0
25,0.0035,0.0245,1.265,0.545,0.725,59.92,2.0
26,0.0033,0.0357,1.271,0.519,0.746,59.91,2.0
27,0.0031,0.0477,1.371,0.568,0.793,59.91,2.0
28,0.0029,0.06,1.436,0.6,0.826,59.91,2.0
29,0.0026,0.0725,1.465,0.612,0.843,59.91,2.0
30,0.0024,0.085,1.477,0.618,0.85,59.91,2.0
31,0.0021,0.0974,1.481,0.621,0.851,59.91,2.0
32,0.0017,0.1066,2.388,0.958,1.45,59.93,2.0
33,0.001,0.1102,2.193,0.94,1.252,59.95,2.0
34,0.0005,0.1115,1.843,0.808,1.034,59.96,2.0
35,0.0002,0.1119,1.656,0.733,0.925,59.97,2.0
36,0.0,0.1121,1.578,0.705,0.876,59.97,2.0
37,-0.0001,0.1122,1.547,0.692,0.858,59.97,2.0
38,-0.0003,0.1122,1.536,0.699,0.841,59.97,2.0
39,-0.0004,0.1122,1.536,0.719,0.823,59.97,2.0
40,-0.0005,0.1122,1.539,0.758,0.789,59.98,2.0
41,-0.0005,0.1122,1.54,0.773,0.776,59.98,2.0
42,-0.0005,0.1122,1.541,0.779,0.771,59.98,2.0
43,-0.0005,0.1122,1.541,0.787,0.763,59.98,2.0
44,-0.0005,0.1122,1.541,0.79,0.761,59.98,2.0
45,-0.0005,0.1122,1.541,0.793,0.758,59.98,2.0
46,-0.0005,0.1122,1.541,0.796,0.754,59.98,2.0
47,-0.0005,0.1122,1.541,0.799,0.751,59.98,2.0
48,-0.0005,0.1122,1.543,0.782,0.768,59.98,2.0
49,-0.0005,0.1122,1.542,0.781,0.768,59.98,2.0
50,0.0002,0.1122,1.666,0.825,0.856,59.99,2.0
51,-0.0,0.1122,1.63,0.824,0.812,59.99,2.0
52,-0.0001,0.1122,1.565,0.817,0.756,59.99,2.0
53,-0.0,0.1122,1.545,0.801,0.752,59.99,2.0
54,-0.0,0.1122,1.541,0.798,0.75,59.99,2.0
55,-0.0,0.1122,1.54,0.798,0.75,59.99,2.0
56,-0.0,0.1122,1.54,0.797,0.75,59.99,2.0
57,0.0,0.1122,1.54,0.797,0.75,59.99,2.0
58,0.0144,0.112,6.749,1.388,7.101,59.46,2.0
59,0.0276,0.1119,4.934,3.565,4.067,58.8,2.0
60,0.0419,0.1118,5.068,4.243,2.975,58.03,2.0
61,0.0573,0.1118,4.956,4.191,2.735,57.24,2.0
62,0.0737,0.1117,4.911,4.228,2.507,56.45,2.0
63,0.091,0.1118,4.699,4.26,2.214,55.71,2.0
64,0.109,0.1118,4.754,4.201,1.994,55.02,2.0
65,0.1277,0.1119,4.652,4.165,1.704,54.37,2.0
66,0.147,0.112,4.601,4.185,1.346,53.74,2.0
67,0.1664,0.1121,4.429,4.026,1.075,53.2,2.0
68,0.1861,0.1123,4.389,3.962,0.764,52.66,2.0
69,0.2059,0.1125,4.5,3.868,0.691,52.13,2.0
70,0.2255,0.1127,4.547,3.774,0.796,51.58,2.0
71,0.245,0.1129,4.161,3.281,0.901,51.01,2.0
72,0.2641,0.1132,3.696,2.631,1.319,50.45,2.0
73,0.2827,0.1135,3.814,2.128,2.06,49.9,2.0
74,0.3009,0.1138,4.239,1.786,2.709,49.36,2.0
75,0.3189,0.1141,4.967,1.542,3.482,48.84,2.0
76,0.3366,0.1144,5.268,1.552,3.674,48.32,2.0
77,0.3539,0.1148,5.333,1.707,3.552,47.8,2.0
78,0.3708,0.1151,5.859,2.074,3.705,47.28,2.0
79,0.387,0.1155,6.741,2.59,4.08,46.76,2.0
80,0.4024,0.1159,7.738,3.291,4.389,46.26,2.0
81,0.4172,0.1163,8.449,3.946,4.485,45.74,2.0
82,0.4316,0.1167,8.647,4.172,4.454,45.2,2.0
83,0.4454,0.1171,8.812,4.372,4.416,44.63,2.0
84,0.4587,0.1176,8.97,4.534,4.407,44.06,2.0
85,0.4713,0.118,9.175,4.719,4.424,43.48,2.0
86,0.4833,0.1184,9.413,4.921,4.46,42.9,2.0
87,0.4948,0.1188,10.425,4.767,5.786,42.33,2.0
88,0.5065,0.1192,10.879,4.877,6.066,41.78,2.0
89,0.5175,0.1196,10.863,4.884,6.007,41.22,2.0
90,0.528,0.12,10.916,4.915,6.004,40.67,2.0
91,0.5378,0.1204,10.961,4.945,6.002,40.1,2.0
92,0.547,0.1207,10.996,4.969,6.004,39.53,2.0
93,0.555,0.1211,10.481,5.366,5.12,38.97,2.0
94,0.5612,0.1214,9.775,5.986,3.818,38.49,2.0
95,0.5668,0.1215,8.102,6.404,1.868,38.12,2.0
96,0.5741,0.1214,7.624,6.183,1.56,37.6,2.0
97,0.5874,0.1212,6.571,5.416,1.462,36.83,2.0
98,0.6133,0.1208,2.473,0.0,2.311,35.69,2.0
99,0.6619,0.12,2.488,0.0,2.311,34.42,2.0
100,0.7266,0.119,2.58,0.0,2.387,33.12,2.0
101,0.7966,0.1182,4.457,0.0,4.242,31.85,2.0
102,0.8584,0.1179,7.888,0.0,7.665,31.3,2.0
103,0.9087,0.1179,7.775,0.0,7.556,31.17,2.0
104,0.9456,0.1178,8.146,0.0,7.939,31.0,2.0
105,0.9599,0.1177,4.513,0.0,4.315,30.68,2.0
106,0.9521,0.1179,4.245,0.0,4.041,30.23,2.0
107,0.9234,0.1187,1.208,0.0,1.016,30.17,2.0
108,0.8815,0.1197,1.804,0.0,1.58,29.83,2.0
109,0.8329,0.1208,1.071,0.0,0.878,29.5,2.0
110,0.7846,0.1218,0.703,0.0,0.538,29.12,2.0
111,0.7427,0.1227,0.208,0.0,0.125,28.74,2.0
112,0.7133,0.1233,0.244,0.0,0.186,28.39,2.0
113,0.7005,0.1235,0.248,0.0,0.191,28.08,2.0
114,0.7062,0.1232,0.277,0.0,0.0,27.84,2.0
115,0.7306,0.1224,0.286,0.0,0.0,27.69,2.0
116,0.7708,0.1205,0.0,0.0,0.0,27.57,2.0
117,0.8196,0.1172,0.89,0.0,0.0,27.51,2.0
