step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0017,0.0124,0.0,309.415,5.435,40.4,2.0
1,-0.0014,0.0125,1.053,199.802,3.84,40.4,2.0
2,0.0,0.0124,0.857,159.559,0.696,40.4,2.0
3,0.0006,0.0125,1.46,4.32,0.18,40.4,2.0
4,-0.0002,0.0124,0.725,1.148,2.578,40.4,2.0
5,-0.0004,0.0124,0.841,1.153,2.622,40.4,2.0
6,-0.0003,0.0124,0.976,1.278,2.57,40.4,2.0
7,-0.0003,0.0125,1.118,1.435,2.496,40.4,2.0
8,-0.0002,0.0125,1.248,1.631,2.397,40.4,2.0
9,-0.0002,0.0125,1.362,1.762,2.339,40.4,2.0
10,-0.0001,0.0125,1.465,1.869,2.302,40.4,2.0
11,-0.0001,0.0125,1.56,1.976,2.267,40.4,2.0
12,-0.0001,0.0125,1.653,2.082,2.234,40.4,2.0
13,-0.0,0.0125,1.729,2.177,2.204,40.4,2.0
14,0.0,0.0125,1.801,2.264,2.181,40.4,2.0
15,0.0,0.0125,1.866,2.343,2.162,40.4,2.0
16,0.0001,0.0125,1.921,2.412,2.146,40.4,2.0
17,0.0001,0.0125,1.966,2.472,2.133,40.4,2.0
18,0.0001,0.0125,2.005,2.524,2.123,40.4,2.0
19,0.0001,0.0125,2.035,2.568,2.115,40.4,2.0
20,0.0002,0.0125,2.055,2.601,2.107,40.4,2.0
21,0.0002,0.0125,2.069,2.626,2.102,40.4,2.0
22,0.0002,0.0125,2.078,2.64,2.093,40.4,2.0
23,0.0002,0.0125,2.082,2.661,2.079,40.4,2.0
24,-0.0027,0.0153,1.586,1.026,0.644,40.4,2.0
25,-0.0028,0.024,1.536,0.938,0.612,40.4,2.0
26,-0.0025,0.0352,1.781,1.119,0.659,40.4,2.0
27,-0.0021,0.0472,1.992,1.306,0.717,40.4,2.0
28,-0.0018,0.0595,2.081,1.365,0.751,40.4,2.0
29,-0.0014,0.0719,2.112,1.377,0.763,40.4,2.0
30,-0.001,0.0844,2.12,1.376,0.768,40.4,2.0
31,-0.0006,0.0969,2.124,1.373,0.771,40.4,2.0
32,0.0001,0.1061,3.301,2.204,1.206,40.4,2.0
33,0.0006,0.1096,2.913,1.932,1.065,40.4,2.0
34,0.001,0.1109,2.451,1.603,0.911,40.4,2.0
35,0.0013,0.1114,2.263,1.463,0.85,40.4,2.0
36,0.0016,0.1116,2.192,1.408,0.825,40.4,2.0
37,0.0019,0.1116,2.166,1.387,0.816,40.4,2.0
38,0.0022,0.1116,2.153,1.377,0.812,40.4,2.0
39,0.0025,0.1117,2.148,1.374,0.81,40.4,2.0
40,0.0028,0.1117,2.147,1.372,0.809,40.4,2.0
41,0.003,0.1117,2.143,1.369,0.807,40.4,2.0
42,0.0033,0.1117,2.138,1.366,0.805,40.4,2.0
43,0.0035,0.1117,2.139,1.366,0.805,40.4,2.0
44,0.0038,0.1117,2.136,1.363,0.804,40.4,2.0
45,0.004,0.1117,2.134,1.361,0.803,40.4,2.0
46,0.0043,0.1117,2.133,1.36,0.803,40.4,2.0
47,0.0045,0.1117,2.13,1.358,0.801,40.4,2.0
48,0.0047,0.1117,2.127,1.356,0.8,40.4,2.0
49,0.005,0.1117,2.126,1.355,0.799,40.4,2.0
50,0.0052,0.1117,2.126,1.354,0.8,40.4,2.0
51,0.0054,0.1117,2.125,1.353,0.799,40.4,2.0
52,0.0056,0.1117,2.125,1.352,0.799,40.4,2.0
53,0.0058,0.1117,2.124,1.351,0.799,40.4,2.0
54,0.006,0.1117,2.12,1.349,0.797,40.4,2.0
55,0.0062,0.1117,2.121,1.349,0.798,40.4,2.0
56,0.0064,0.1117,2.12,1.347,0.797,40.4,2.0
57,0.0066,0.1117,2.12,1.348,0.797,40.4,2.0
58,0.0165,0.1118,3.184,2.822,0.0,40.4,2.0
59,0.0267,0.1119,5.788,1.892,5.377,40.4,2.0
60,0.041,0.112,6.203,1.467,5.97,40.4,2.0
61,0.053,0.1121,6.268,2.733,5.096,40.4,2.0
62,0.0651,0.1123,7.205,3.618,4.839,40.4,2.0
63,0.078,0.1125,4.481,0.0,4.195,40.4,2.0
64,0.0921,0.1127,3.858,0.0,3.561,40.4,2.0
65,0.1073,0.1129,7.048,4.077,4.019,40.4,2.0
66,0.1237,0.1132,6.635,3.998,3.567,40.4,2.0
67,0.1413,0.1134,6.076,3.838,3.048,40.4,2.0
68,0.16,0.1137,5.687,3.791,2.672,40.4,2.0
69,0.1799,0.114,2.365,0.0,2.073,40.4,2.0
70,0.2006,0.1143,5.292,3.618,2.062,40.4,2.0
71,0.2222,0.1146,4.562,3.453,1.57,39.84,2.0
72,0.2443,0.1149,5.148,3.712,1.611,38.99,2.0
73,0.2667,0.1153,5.029,3.68,1.419,38.1,2.0
74,0.2892,0.1156,5.042,3.66,1.407,37.2,2.0
75,0.3114,0.116,4.953,3.609,1.359,36.29,2.0
76,0.3329,0.1164,5.019,3.658,1.377,35.37,2.0
77,0.3526,0.1168,5.38,3.932,1.456,34.44,2.0
78,0.3717,0.1172,5.128,3.78,1.363,33.53,2.0
79,0.3903,0.1176,0.896,0.0,0.803,32.63,2.0
80,0.4072,0.118,4.665,3.517,1.199,31.73,2.0
81,0.4248,0.1183,0.835,0.0,0.756,30.84,2.0
82,0.4417,0.1188,4.732,3.577,1.188,29.96,2.0
83,0.4593,0.1191,3.631,2.891,0.882,29.11,2.0
84,0.4768,0.1196,4.021,2.933,1.167,28.26,2.0
85,0.4943,0.12,3.566,2.648,0.995,27.44,2.0
86,0.5122,0.1204,4.006,3.028,1.03,26.64,2.0
87,0.5324,0.1207,0.586,0.0,0.569,25.85,2.0
88,0.556,0.121,0.461,0.0,0.419,25.07,2.0
89,0.5805,0.1212,2.831,2.693,0.0,24.27,2.0
90,0.6131,0.1211,1.25,0.0,1.087,23.5,2.0
91,0.6317,0.1212,4.229,3.588,0.793,22.75,2.0
92,0.6451,0.1213,4.955,3.695,1.974,22.1,2.0
93,0.6588,0.1214,5.311,3.603,2.274,21.45,2.0
94,0.6649,0.1214,8.446,4.829,4.13,21.1,2.0
95,0.6869,0.1212,4.297,0.0,4.206,20.61,2.0
96,0.7064,0.1211,12.071,4.392,7.699,20.71,2.0
97,0.7228,0.1207,6.18,0.0,6.073,20.63,2.0
98,0.7648,0.1205,6.305,0.0,6.204,21.06,2.0
99,0.8216,0.1194,8.993,0.0,8.901,21.5,2.0
100,0.8851,0.1183,10.268,0.0,10.239,21.94,2.0
101,0.944,0.1174,7.774,0.0,7.674,22.35,2.0
102,0.9807,0.1165,9.89,0.0,9.791,22.76,2.0
103,0.9902,0.1157,4.932,0.0,4.82,23.09,2.0
104,0.9715,0.1155,5.573,0.0,5.459,23.32,2.0
105,0.9296,0.1159,8.783,0.0,8.677,23.61,2.0
106,0.8782,0.1163,4.676,0.0,4.567,23.82,2.0
107,0.8283,0.1166,4.251,0.0,4.142,23.95,2.0
108,0.7907,0.1167,3.903,0.0,3.797,24.04,2.0
109,0.7726,0.1164,3.501,0.0,3.397,24.1,2.0
110,0.7772,0.1157,3.082,0.0,2.981,24.12,2.0
111,0.8037,0.1145,2.59,0.0,2.492,24.09,2.0
112,0.8471,0.1131,2.118,0.0,2.019,24.03,2.0
113,0.8989,0.1115,2.422,0.0,2.315,23.94,2.0
114,0.9476,0.1101,5.47,0.0,5.355,23.89,2.0
115,0.9826,0.1092,7.503,0.0,7.355,23.95,2.0
116,0.9968,0.1089,5.79,0.0,5.597,24.16,2.0
117,0.9921,0.1081,0.0,0.0,0.0,24.48,2.0
118,0.9709,0.1039,0.0,0.0,0.0,24.99,2.0
119,0.9385,0.0972,0.0,0.0,0.474,24.81,2.0
120,0.9093,0.0904,0.0,0.0,0.0,24.0,2.0
121,0.8803,0.0808,0.0,0.0,0.0,23.17,2.0
122,0.8472,0.0672,0.0,0.0,0.0,22.14,2.0
123,0.81,0.0497,0.0,0.0,0.0,20.7,2.0
124,0.7163,0.0445,0.0,0.0,0.0,19.15,2.0
125,0.571,0.0388,0.0,0.0,0.0,17.83,2.0
126,0.3727,0.0302,0.0,0.0,0.0,16.87,2.0
127,0.1137,0.0182,0.0,0.0,0.0,16.32,2.0
128,-0.0046,0.0119,0.0,0.0,0.0,15.93,2.0
129,-0.0006,0.0124,0.0,0.0,0.0,15.63,2.0
130,-0.0001,0.0125,0.0,0.0,0.0,15.4,2.0
131,-0.0,0.0125,0.0,0.0,0.0,15.24,2.0
132,0.0,0.0125,0.0,0.0,0.0,15.14,2.0
133,-0.0,0.0125,0.0,0.0,0.0,15.04,2.0
134,-0.0,0.0125,0.0,0.0,0.0,14.91,2.0
135,0.0,0.0125,0.0,0.0,0.0,14.76,2.0
136,0.0,0.0125,0.0,0.0,0.0,14.6,2.0
137,0.0,0.0125,0.0,0.0,0.0,14.44,2.0
138,-0.0,0.0125,0.0,0.0,0.0,14.27,2.0
139,-0.0,0.0125,0.0,0.0,0.0,14.1,2.0
140,0.0,0.0125,0.0,0.0,0.0,13.92,2.0
141,0.0,0.0125,0.0,0.0,0.0,13.74,2.0
142,0.0,0.0125,0.0,0.0,0.0,13.54,2.0
143,-0.0,0.0125,0.0,0.0,0.0,13.28,2.0
144,-0.0,0.0125,0.0,0.0,0.0,12.97,2.0
145,0.0,0.0125,0.0,0.0,0.0,12.64,2.0
146,0.0,0.0125,0.0,0.0,0.0,12.32,2.0
147,0.0,0.0125,0.0,0.0,0.0,12.01,2.0
148,-0.0,0.0125,0.0,0.0,0.0,11.72,2.0
149,-0.0,0.0125,0.0,0.0,0.0,11.44,2.0
150,0.0,0.0125,0.0,0.0,0.0,11.17,2.0
151,0.0,0.0125,0.0,0.0,0.0,10.92,2.0
152,0.0,0.0125,0.0,0.0,0.0,10.67,2.0
153,-0.0,0.0125,0.0,0.0,0.0,10.43,2.0
154,-0.0,0.0125,0.0,0.0,0.0,10.21,2.0
155,0.0,0.0125,0.0,0.0,0.0,10.13,2.0
156,0.0,0.0125,0.0,0.0,0.0,10.15,2.0
157,0.0,0.0125,0.0,0.0,0.0,10.11,2.0
158,0.0,0.0125,0.0,0.0,0.0,10.16,2.0
159,-0.0,0.0125,0.0,0.0,0.0,10.21,2.0
160,-0.0,0.0125,0.0,0.0,0.0,10.23,2.0
161,0.0,0.0125,0.0,0.0,0.0,10.25,2.0
162,0.0,0.0125,0.0,0.0,0.0,10.29,2.0
163,0.0,0.0125,0.0,0.0,0.0,10.39,2.0
164,-0.0,0.0125,0.0,0.0,0.0,10.59,2.0
165,-0.0,0.0125,0.0,0.0,0.0,10.88,2.0
166,0.0,0.0125,0.0,0.0,0.0,11.3,2.0
167,0.0,0.0125,0.0,0.0,0.0,11.76,2.0
168,0.0,0.0125,0.0,0.0,0.0,12.26,2.0
