scene_key,candidate_id,scene_xml,selected_foundational_pose,feasible,feasible_pose_count,foundational_pose_count,score,cube_lift,cube_tip_contacts,mean_tip_distance,cube_vel_norm,thumb_x,thumb_y,thumb_len,index_x,index_y,index_len,middle_x,middle_y,middle_len,chosen_ctrl_json
prism3,1,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_smoke/prism3/generated_mjcf/scene_prism3_tp0d0033p0d0145p0d0000_in0d0016n0d0048p0d0099_mp0d0126p0d0208p0d0010.xml,prism_y0d0350,True,1.0,1.0,2.115217186403113,0.03830320569514466,2.0,0.010805467120663539,0.02522719123748542,0.0032870804957149027,0.014474881130332889,0.0,-0.001603336747315302,-0.004781514259193461,0.009906133854665322,0.012559258618412316,0.02080791746361596,0.0010469997951701483,"[0.082325279712677, 1.884436845779419, -0.7087383270263672, 0.031507909297943115, 1.2788469791412354, 0.9968161582946777, 0.1308315396308899, 1.2808868885040283, 0.9989619255065918]"
prism3,6,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_smoke/prism3/generated_mjcf/scene_prism3_tp0d0094p0d0135p0d0030_ip0d0000n0d0043p0d0069_mp0d0037p0d0243p0d0000.xml,prism_y0d0350,True,1.0,1.0,2.9215499709107284,0.04986462624237807,3.0,0.009515071111363427,0.031212035665183588,0.009366584448115015,0.013451782244801112,0.002956491472465019,1.6368245977236087e-05,-0.004316540456318454,0.0068903593797284,0.003744866631830852,0.02433562153945689,0.0,"[0.082325279712677, 1.884436845779419, -0.7087383270263672, 0.031507909297943115, 1.2788469791412354, 0.9968161582946777, 0.1308315396308899, 1.2808868885040283, 0.9989619255065918]"
prism3,8,/home/humanoid/Programs/hand/results/phase1/run_20260413_pollard_multiscene_smoke/prism3/generated_mjcf/scene_prism3_tp0d0019p0d0152p0d0041_ip0d0028n0d0017p0d0000_mp0d0005p0d0184p0d0103.xml,prism_y0d0350,True,1.0,1.0,1.4176083792339818,0.05068048351960717,3.0,0.009716627319618927,10.24516859542021,0.0019279772636844154,0.015168707187654142,0.004127877070952624,0.002788370655237119,-0.0016892853478440526,0.0,0.0005318867096855088,0.018398595636953022,0.010251709273628819,"[0.082325279712677, 1.884436845779419, -0.7087383270263672, 0.031507909297943115, 1.2788469791412354, 0.9968161582946777, 0.1308315396308899, 1.2808868885040283, 0.9989619255065918]"
