step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0002,0.0124,12.091,6.72,1.066,60.3,2.0
1,0.0002,0.0124,5.301,2.145,0.182,60.32,2.0
2,0.0002,0.0124,5.291,2.251,0.0,60.33,2.0
3,0.0002,0.0124,5.344,2.462,0.0,60.36,2.0
4,0.0003,0.0124,5.434,2.71,0.0,60.38,2.0
5,0.0003,0.0124,5.546,2.98,0.0,60.41,2.0
6,0.0003,0.0124,5.739,3.397,0.282,60.42,2.0
7,0.0004,0.0124,5.839,3.588,0.0,60.44,2.0
8,0.0004,0.0124,6.0,3.886,0.0,60.45,2.0
9,0.0004,0.0124,6.153,4.201,0.0,60.46,2.0
10,0.0004,0.0124,6.395,4.752,0.473,60.48,2.0
11,0.0004,0.0124,6.472,4.841,0.0,60.49,2.0
12,0.0004,0.0124,6.722,5.391,0.509,60.5,2.0
13,0.0005,0.0124,6.894,5.763,0.588,60.51,2.0
14,0.0005,0.0124,7.042,6.09,0.598,60.52,2.0
15,0.0005,0.0124,7.197,6.411,0.631,60.53,2.0
16,0.0005,0.0124,7.334,6.718,0.645,60.54,2.0
17,0.0005,0.0124,7.462,7.015,0.657,60.55,2.0
18,0.0005,0.0124,7.57,7.295,0.649,60.56,2.0
19,0.0005,0.0124,7.665,7.512,0.593,60.56,2.0
20,0.0005,0.0124,7.787,7.822,0.671,60.57,2.0
21,0.0005,0.0124,7.842,8.054,0.625,60.58,2.0
22,0.0005,0.0124,7.928,8.294,0.655,60.58,2.0
23,0.0004,0.0124,7.959,8.443,0.562,60.58,2.0
24,0.0018,0.0143,2.285,1.733,0.784,60.6,2.0
25,0.0035,0.0222,1.914,1.351,0.621,60.58,2.0
26,0.0051,0.0329,1.967,1.324,0.642,60.57,2.0
27,0.0067,0.0448,2.05,1.356,0.682,60.58,2.0
28,0.0083,0.057,2.093,1.37,0.711,60.59,2.0
29,0.0098,0.0693,2.105,1.382,0.71,60.59,2.0
30,0.0113,0.0817,2.103,1.385,0.706,60.6,2.0
31,0.0128,0.0941,2.089,1.399,0.676,60.61,2.0
32,0.0147,0.1032,2.642,1.841,0.876,60.65,2.0
33,0.0164,0.1067,2.379,1.709,0.662,60.69,2.0
34,0.018,0.1079,2.183,1.573,0.604,60.72,2.0
35,0.0194,0.1083,2.093,1.501,0.591,60.73,2.0
36,0.0207,0.1085,2.057,1.458,0.594,60.74,2.0
37,0.0219,0.1085,2.042,1.429,0.605,60.75,2.0
38,0.023,0.1084,2.034,1.406,0.62,60.75,2.0
39,0.0241,0.1084,2.019,1.423,0.589,60.76,2.0
40,0.0252,0.1083,2.013,1.407,0.6,60.77,2.0
41,0.0263,0.1083,2.008,1.398,0.603,60.77,2.0
42,0.0273,0.1082,2.003,1.377,0.62,60.78,2.0
43,0.0282,0.1082,2.0,1.367,0.626,60.79,2.0
44,0.0291,0.1081,1.995,1.357,0.632,60.79,2.0
45,0.03,0.1081,1.991,1.351,0.634,60.8,2.0
46,0.0309,0.108,1.984,1.347,0.632,60.8,2.0
47,0.0317,0.108,1.979,1.338,0.635,60.81,2.0
48,0.0325,0.108,1.974,1.33,0.638,60.81,2.0
49,0.0332,0.1079,1.97,1.315,0.649,60.82,2.0
50,0.034,0.1079,1.964,1.317,0.642,60.82,2.0
51,0.0347,0.1078,1.959,1.311,0.643,60.83,2.0
52,0.0354,0.1078,1.95,1.312,0.634,60.83,2.0
53,0.0361,0.1078,1.947,1.314,0.628,60.84,2.0
54,0.0367,0.1077,1.948,1.294,0.648,60.84,2.0
55,0.0373,0.1077,1.943,1.291,0.647,60.85,2.0
56,0.0379,0.1077,1.941,1.276,0.659,60.85,2.0
57,0.0385,0.1076,1.931,1.29,0.636,60.85,2.0
58,0.0486,0.1078,8.134,3.625,7.983,60.5,2.0
59,0.0598,0.1078,8.646,3.718,8.231,60.38,2.0
60,0.0712,0.1079,8.634,3.646,8.144,60.26,2.0
61,0.0828,0.108,8.643,3.597,8.046,60.14,2.0
62,0.0947,0.1081,8.627,3.541,7.919,60.01,2.0
63,0.1068,0.1083,8.581,3.474,7.736,59.87,2.0
64,0.1193,0.1084,8.511,3.413,7.537,59.72,2.0
65,0.1321,0.1086,8.429,3.358,7.33,59.55,2.0
66,0.1452,0.1088,8.327,3.299,7.097,59.38,2.0
67,0.1586,0.1091,8.196,3.239,6.836,59.19,2.0
68,0.1724,0.1094,8.047,3.181,6.554,58.99,2.0
69,0.1863,0.1097,7.876,3.119,6.252,58.78,2.0
70,0.2005,0.11,7.654,3.043,5.92,58.56,2.0
71,0.2148,0.1104,7.42,2.966,5.579,58.33,2.0
72,0.2292,0.1108,7.209,2.91,5.248,58.1,2.0
73,0.2436,0.1112,6.999,2.862,4.923,57.86,2.0
74,0.2579,0.1117,6.785,2.814,4.601,57.63,2.0
75,0.272,0.1121,6.581,2.776,4.297,57.4,2.0
76,0.2858,0.1126,7.308,3.527,4.368,57.16,2.0
77,0.2991,0.1131,8.408,4.578,4.561,56.91,2.0
78,0.3123,0.1136,8.3,4.601,4.347,56.67,2.0
79,0.3254,0.114,8.146,4.57,4.142,56.42,2.0
80,0.3381,0.1145,7.994,4.532,3.952,56.13,2.0
81,0.3506,0.115,7.851,4.493,3.775,55.81,2.0
82,0.3636,0.1155,8.901,4.329,5.21,55.47,2.0
83,0.3771,0.116,8.566,4.246,4.862,55.09,2.0
84,0.3904,0.1165,8.388,4.216,4.622,54.66,2.0
85,0.4033,0.117,8.219,4.186,4.403,54.2,2.0
86,0.4159,0.1176,8.079,4.139,4.22,53.7,2.0
87,0.4281,0.1181,8.03,4.121,4.121,53.16,2.0
88,0.4398,0.1187,8.011,4.116,4.061,52.59,2.0
89,0.451,0.1192,8.004,4.114,4.017,52.0,2.0
90,0.4617,0.1198,7.981,4.107,3.97,51.37,2.0
91,0.4719,0.1203,7.98,4.106,3.943,50.72,2.0
92,0.4817,0.1209,7.974,4.102,3.919,50.05,2.0
93,0.4909,0.1214,7.967,4.102,3.894,49.36,2.0
