step,cos,z,f_thumb,f_index,f_middle
87,0.5451,0.1215,3.074,2.312,0.865
88,0.564,0.1217,3.152,2.292,0.947
89,0.5816,0.1219,3.669,2.861,0.874
90,0.5961,0.122,2.66,2.154,0.595
91,0.6085,0.1223,4.474,3.484,1.607
92,0.622,0.1224,3.594,3.018,0.657
93,0.6298,0.1227,4.876,3.875,1.776
94,0.643,0.1228,4.372,3.553,1.053
95,0.6555,0.1228,4.049,2.169,2.988
96,0.6575,0.1228,5.833,2.191,3.66
97,0.6703,0.1226,4.269,1.466,3.928
98,0.6743,0.1226,7.485,3.923,4.177
99,0.6772,0.1226,5.801,4.089,2.783
100,0.6785,0.1227,7.079,4.414,5.162
101,0.6934,0.1227,4.556,3.456,2.559
102,0.6952,0.1227,7.014,3.266,3.963
103,0.691,0.1227,7.868,3.401,6.252
104,0.6952,0.1227,8.115,4.286,4.465
105,0.7032,0.1228,6.499,4.892,2.72
106,0.7042,0.1227,8.003,4.107,4.248
107,0.7041,0.1226,6.834,3.311,5.846
108,0.7051,0.1226,9.011,4.496,4.655
109,0.7069,0.1225,7.902,4.321,4.303
110,0.7092,0.1224,7.435,4.522,4.567
111,0.7182,0.1223,6.931,3.425,5.068
112,0.7211,0.1224,8.377,4.351,4.142
113,0.7186,0.1223,8.752,4.079,5.453
114,0.7233,0.122,9.096,3.922,8.034
115,0.7259,0.1221,9.533,4.868,5.698
116,0.7253,0.1221,9.846,4.794,5.176
117,0.7248,0.1221,10.017,4.963,6.989
118,0.7335,0.122,8.996,5.719,4.735
119,0.7369,0.1221,10.015,5.1,4.971
120,0.739,0.1221,10.593,5.204,5.495
121,0.7363,0.122,11.461,4.374,8.14
122,0.7365,0.122,10.774,5.365,5.396
123,0.7395,0.1221,10.76,5.87,5.662
124,0.7459,0.1221,10.376,6.553,6.204
125,0.7517,0.122,10.24,5.614,5.84
126,0.7509,0.1217,10.014,4.081,7.861
127,0.7524,0.1217,10.565,5.182,8.233
128,0.7564,0.1217,10.752,5.758,6.059
129,0.7542,0.1218,9.811,4.998,5.278
130,0.7559,0.1218,10.037,5.287,5.261
131,0.7559,0.1218,9.663,5.719,4.955
132,0.7525,0.1218,9.457,4.926,6.349
133,0.7589,0.1218,9.708,6.374,5.234
134,0.7566,0.1216,10.451,4.862,7.956
135,0.7584,0.1217,9.756,5.614,6.844
136,0.763,0.1216,9.27,5.724,5.803
137,0.7651,0.1216,11.309,5.085,6.232
138,0.7632,0.1214,10.438,4.947,7.449
139,0.7642,0.1215,10.463,5.123,5.617
140,0.7655,0.1215,9.63,4.983,5.278
141,0.772,0.1216,10.865,6.258,4.747
142,0.7722,0.1217,8.635,5.47,4.852
143,0.7727,0.1218,10.12,5.148,5.586
144,0.7742,0.1217,10.321,5.514,5.336
145,0.7746,0.1216,9.449,5.21,6.797
146,0.7757,0.1215,11.097,4.749,7.117
147,0.7724,0.1214,11.306,4.253,7.855
148,0.7739,0.1215,10.378,5.382,5.557
149,0.7763,0.1215,10.156,5.268,5.791
150,0.7782,0.1216,8.752,5.824,4.691
151,0.7832,0.1215,8.06,3.764,6.437
152,0.783,0.1215,10.881,4.536,6.443
153,0.7807,0.1214,9.528,4.845,7.31
154,0.7821,0.1215,8.048,4.981,4.804
155,0.7849,0.1214,8.925,5.27,4.917
156,0.7819,0.1214,8.733,4.733,5.255
157,0.7796,0.1215,8.822,5.051,4.346
158,0.7818,0.1214,9.083,5.757,3.899
159,0.7838,0.1216,9.103,5.888,4.254
160,0.7839,0.1214,8.127,2.614,5.577
161,0.7818,0.1215,8.483,4.846,5.045
162,0.7863,0.1214,8.166,5.39,4.547
163,0.7926,0.1214,8.557,4.389,6.457
164,0.7972,0.1215,9.404,4.987,4.679
165,0.7947,0.1214,10.165,4.836,5.396
166,0.792,0.1213,9.182,4.842,4.657
167,0.7901,0.1214,8.514,5.395,3.239
168,0.7886,0.1215,8.109,4.765,3.343
169,0.7944,0.1214,7.552,3.253,4.438
170,0.7979,0.1215,7.962,3.467,4.524
171,0.7941,0.1214,9.437,4.423,5.128
172,0.7902,0.1215,8.705,4.407,5.839
173,0.7963,0.1215,7.34,2.856,4.552
174,0.7976,0.1215,7.556,3.512,4.061
175,0.7983,0.1216,9.547,4.572,5.193
176,0.7984,0.1216,9.304,5.002,4.444
177,0.7979,0.1215,9.514,4.995,4.69
178,0.7985,0.1214,9.228,4.886,7.032
179,0.7962,0.1212,9.769,4.547,6.554
180,0.8001,0.1215,7.868,4.183,4.707
181,0.8049,0.1214,6.944,2.201,5.0
182,0.8072,0.1215,9.283,4.618,4.904
183,0.8025,0.1214,10.042,4.508,5.727
184,0.7982,0.1216,8.739,4.336,4.687
185,0.7954,0.1216,8.515,5.113,3.485
186,0.7971,0.1218,8.198,4.496,4.281
187,0.8035,0.1219,7.162,2.046,5.209
188,0.8058,0.122,8.194,3.439,4.753
189,0.8034,0.122,9.227,4.421,4.834
190,0.7985,0.122,7.9,4.511,5.853
191,0.8001,0.1222,7.925,4.371,4.447
192,0.8045,0.1221,7.773,2.96,5.295
193,0.8048,0.1222,9.21,4.755,4.494
194,0.8019,0.122,9.255,4.734,4.861
195,0.7993,0.1221,8.585,5.189,3.52
196,0.7981,0.1221,8.095,4.082,3.958
197,0.8007,0.1221,7.421,3.416,4.413
198,0.8035,0.1221,8.225,3.409,4.981
199,0.8041,0.1221,8.624,4.839,3.958
200,0.7999,0.122,8.809,4.628,4.615
201,0.7977,0.1223,7.612,4.87,3.011
202,0.7984,0.1221,8.06,3.79,4.255
203,0.8024,0.1221,6.996,3.16,4.046
204,0.8065,0.1222,7.135,2.401,5.025
205,0.804,0.1221,8.452,4.001,4.491
206,0.8022,0.1221,6.995,3.677,5.844
207,0.8031,0.1222,8.432,3.339,7.367
208,0.8077,0.1223,7.315,1.232,6.379
209,0.809,0.1222,9.162,4.602,4.607
210,0.8038,0.122,8.28,4.456,4.867
211,0.8005,0.1222,7.91,4.778,3.264
212,0.7975,0.1223,8.29,5.17,3.277
213,0.7954,0.1221,8.67,4.816,3.85
214,0.8003,0.1223,6.613,2.394,4.145
215,0.8077,0.1224,6.527,2.504,4.219
216,0.8062,0.1224,7.428,4.205,3.322
217,0.8018,0.1224,8.169,4.887,3.464
218,0.7982,0.1226,7.237,4.648,2.809
219,0.7977,0.1225,8.237,3.965,4.205
220,0.8045,0.1227,6.113,1.655,4.327
221,0.8095,0.1226,7.067,2.934,4.114
222,0.8065,0.1226,7.272,4.3,3.019
223,0.8025,0.1225,8.462,4.784,3.78
224,0.799,0.1228,7.438,4.716,2.938
225,0.7977,0.1227,8.496,5.452,3.452
226,0.7994,0.1226,7.599,4.135,3.751
227,0.8057,0.1227,6.678,2.351,4.253
228,0.81,0.1229,5.814,3.061,2.711
229,0.8099,0.1228,7.137,4.953,2.241
230,0.8056,0.1228,7.713,4.478,3.539
231,0.8043,0.123,7.518,4.914,4.544
232,0.8062,0.1233,6.243,2.153,4.014
233,0.8111,0.1232,6.839,3.177,3.627
234,0.8077,0.123,7.186,4.677,2.624
235,0.8034,0.1228,7.129,4.813,3.058
236,0.8015,0.1227,8.099,5.097,3.319
237,0.8031,0.1229,6.757,3.439,3.524
238,0.8096,0.1231,5.267,3.3,2.77
239,0.8096,0.1232,5.5,3.204,2.31
240,0.8085,0.1231,8.052,4.831,3.242
241,0.8038,0.1228,7.208,4.897,4.275
242,0.8005,0.123,7.487,4.855,2.815
243,0.797,0.123,8.042,5.134,3.15
244,0.7945,0.1231,7.664,4.229,3.497
245,0.7986,0.1233,6.4,2.093,4.22
246,0.8045,0.1232,6.888,3.207,3.862
247,0.8033,0.1232,5.624,4.251,1.423
248,0.7988,0.1232,7.968,4.969,3.228
249,0.7938,0.1232,5.753,1.897,4.456
