step,cos,z,f_thumb,f_index,f_middle
73,0.3469,0.1184,5.038,3.655,1.513
74,0.3677,0.1191,5.346,3.71,1.679
75,0.3878,0.1197,5.45,3.698,1.778
76,0.4071,0.1204,5.473,3.681,1.825
77,0.4258,0.1211,5.372,3.665,1.736
78,0.4438,0.1218,5.234,3.645,1.617
79,0.4612,0.1226,5.049,3.59,1.488
80,0.4752,0.1233,6.12,4.75,1.416
81,0.4862,0.1239,7.442,5.867,1.624
82,0.4969,0.1243,6.485,5.098,1.43
83,0.5063,0.1248,6.056,4.899,1.254
84,0.5159,0.1253,6.382,5.271,1.161
85,0.5252,0.1258,6.199,5.275,0.978
86,0.5357,0.1264,6.306,5.451,0.902
87,0.5443,0.1268,4.693,4.149,1.213
88,0.5525,0.1272,4.25,3.752,1.526
89,0.5602,0.1277,4.425,3.645,2.461
90,0.567,0.128,5.773,4.921,2.907
91,0.5723,0.1282,7.142,6.007,3.752
92,0.5807,0.1281,5.578,4.306,3.567
93,0.5883,0.1282,5.832,4.635,3.618
94,0.5952,0.1283,5.492,4.667,2.916
95,0.6014,0.1285,7.094,5.809,4.042
96,0.6106,0.1284,5.241,3.326,4.132
97,0.6169,0.1288,7.14,5.255,4.567
98,0.6258,0.1286,6.339,3.586,4.99
99,0.6348,0.1284,6.971,2.702,6.296
100,0.6442,0.1282,7.531,2.356,7.065
101,0.6526,0.1281,7.961,2.65,7.411
102,0.6609,0.128,7.973,2.417,7.511
103,0.6706,0.1278,7.695,2.016,7.267
104,0.6815,0.1276,8.03,0.0,7.892
105,0.6929,0.1274,8.132,0.0,8.005
106,0.7002,0.1274,8.872,3.339,8.09
107,0.7052,0.1272,8.12,3.268,7.042
108,0.7136,0.127,8.206,2.408,7.505
109,0.7194,0.127,9.0,3.531,8.186
110,0.7247,0.1269,8.543,3.597,7.528
111,0.7303,0.1268,8.85,3.678,7.929
112,0.7307,0.1267,8.552,4.248,6.915
113,0.7378,0.1265,8.795,4.215,7.602
114,0.7433,0.1264,8.688,3.733,7.587
115,0.748,0.1262,8.683,3.527,7.601
116,0.7506,0.126,8.85,3.807,7.712
117,0.7533,0.1259,9.172,4.727,7.77
118,0.756,0.1258,9.013,5.295,7.176
119,0.7582,0.1256,9.279,5.622,7.08
120,0.7644,0.1254,8.74,4.131,7.318
121,0.7643,0.1252,9.115,4.921,7.022
122,0.7752,0.1249,8.292,2.55,7.654
123,0.7781,0.125,8.986,4.658,7.538
124,0.7892,0.125,9.07,3.089,8.357
125,0.7893,0.1249,9.774,4.764,6.374
126,0.8045,0.1251,7.758,3.813,5.414
127,0.8131,0.1252,7.782,5.623,3.26
128,0.8365,0.1255,6.946,4.709,3.411
129,0.85,0.126,6.754,6.763,0.0
130,0.8588,0.1261,7.423,5.441,2.775
131,0.8627,0.1263,5.55,4.069,1.932
132,0.8648,0.1264,6.216,4.346,2.556
133,0.8644,0.1265,5.901,3.712,2.719
134,0.8639,0.1264,7.429,3.15,5.283
135,0.8642,0.1264,7.13,3.118,4.058
136,0.8637,0.1264,6.671,2.029,4.921
137,0.8641,0.1265,6.367,2.506,3.825
138,0.8637,0.1264,7.655,2.158,5.443
139,0.864,0.1265,6.924,2.464,4.392
140,0.8647,0.1265,7.758,3.173,4.528
141,0.8644,0.1265,7.534,2.025,5.526
142,0.8652,0.1267,5.93,2.855,3.52
143,0.8681,0.1267,7.69,3.346,4.479
144,0.8681,0.1267,7.289,2.559,4.69
145,0.8677,0.1267,6.926,1.789,5.406
146,0.8682,0.1269,6.079,2.246,3.807
147,0.8683,0.1269,7.681,2.623,4.989
148,0.8689,0.1271,6.525,2.657,3.864
149,0.8695,0.127,7.868,3.212,4.609
150,0.8707,0.1269,7.126,3.034,4.042
151,0.8704,0.1268,7.936,2.562,5.415
152,0.8708,0.1268,8.115,2.793,5.261
153,0.8707,0.1269,6.521,2.327,4.948
154,0.8718,0.127,7.605,3.566,4.61
155,0.8738,0.1268,6.362,2.959,3.36
156,0.874,0.1268,7.455,3.198,4.211
157,0.8736,0.1269,6.877,2.337,4.983
158,0.8748,0.1269,7.764,3.331,4.489
159,0.8756,0.1269,7.1,3.18,4.19
160,0.8771,0.1267,6.698,3.308,3.348
161,0.8773,0.1268,7.356,3.446,3.889
162,0.8776,0.1268,7.502,3.797,4.558
163,0.8779,0.1268,7.776,3.333,4.496
164,0.8785,0.1269,6.701,3.144,3.733
165,0.8787,0.1268,8.013,3.237,4.744
166,0.8781,0.127,6.098,2.583,3.511
167,0.8782,0.1271,6.806,2.768,3.999
168,0.8776,0.127,7.699,2.173,5.536
169,0.8786,0.1272,6.736,3.184,3.686
170,0.8791,0.1271,8.04,3.454,4.664
171,0.879,0.1271,8.056,3.048,5.602
172,0.8813,0.127,6.023,2.977,3.116
173,0.8818,0.127,7.38,3.232,4.15
174,0.8825,0.127,7.549,3.276,4.232
175,0.8827,0.127,7.281,3.232,4.342
176,0.8828,0.1269,6.113,2.27,4.572
177,0.8835,0.1271,6.954,3.163,3.98
178,0.8833,0.1271,7.427,2.792,4.885
179,0.8841,0.1271,6.646,3.2,3.722
180,0.8859,0.127,6.482,3.121,3.432
181,0.8854,0.1271,6.967,2.983,4.022
182,0.8857,0.1269,6.49,2.165,4.964
183,0.8862,0.1271,6.534,3.095,3.672
184,0.8884,0.1269,5.938,2.828,3.104
185,0.8881,0.1269,7.613,3.093,4.64
186,0.8901,0.1269,4.968,3.036,2.255
187,0.8897,0.1269,7.457,3.896,4.577
188,0.8895,0.127,6.782,3.074,3.799
189,0.8886,0.127,6.619,2.309,4.71
190,0.8891,0.1272,6.906,3.171,3.899
191,0.89,0.1271,7.75,3.784,4.617
192,0.8908,0.127,7.495,3.161,4.423
193,0.8913,0.127,7.542,3.157,4.413
194,0.892,0.1271,5.586,2.986,3.181
195,0.8918,0.1272,6.791,3.156,3.735
196,0.8921,0.1272,7.551,3.059,4.458
197,0.8937,0.1271,6.296,3.268,3.507
198,0.8928,0.127,6.801,2.123,4.632
199,0.8937,0.1273,5.321,2.782,2.701
200,0.8956,0.1271,5.746,2.944,2.837
201,0.8961,0.127,6.326,2.884,3.433
202,0.8957,0.127,7.641,2.768,4.993
203,0.8952,0.1271,6.747,2.56,4.45
204,0.8973,0.1269,6.789,2.804,3.995
205,0.8981,0.1269,6.757,2.746,4.123
206,0.9003,0.1268,5.654,2.807,2.999
207,0.8997,0.1268,7.47,2.62,4.826
208,0.8986,0.1268,6.512,2.168,5.087
209,0.8987,0.127,6.094,2.55,3.534
210,0.8989,0.1272,6.461,3.262,3.194
211,0.9001,0.1271,5.307,2.815,3.399
212,0.8992,0.1271,6.917,2.594,4.354
213,0.8985,0.1272,7.029,2.367,4.791
214,0.9,0.1271,6.626,2.468,4.223
215,0.9003,0.1272,6.728,2.511,4.285
216,0.9026,0.1271,5.713,3.019,2.725
217,0.9034,0.127,6.513,2.651,3.951
218,0.9055,0.1269,5.885,2.63,3.384
219,0.9072,0.1267,5.784,2.539,3.333
220,0.9063,0.1268,6.199,2.583,3.708
221,0.9055,0.127,5.913,2.879,3.141
222,0.9048,0.1271,6.93,2.604,4.405
223,0.9031,0.1272,6.364,2.381,4.84
224,0.904,0.1271,7.279,2.218,5.048
225,0.906,0.1271,4.764,2.705,2.739
226,0.905,0.1272,7.037,2.288,4.743
227,0.9039,0.1273,6.062,2.593,3.67
228,0.9053,0.1272,6.118,2.087,4.599
229,0.9065,0.1271,6.17,2.204,4.038
230,0.9079,0.1271,5.778,2.317,3.572
231,0.9067,0.1272,6.547,2.316,4.292
232,0.9063,0.1272,6.96,1.872,5.329
233,0.9095,0.1271,5.709,2.19,3.669
234,0.9115,0.1269,6.218,2.098,4.153
235,0.9107,0.127,6.912,2.103,4.831
236,0.9104,0.1271,6.509,2.261,4.423
237,0.9107,0.1271,6.739,2.247,4.611
238,0.9125,0.1271,5.35,2.643,3.016
239,0.9114,0.1272,6.983,2.278,4.76
240,0.9159,0.1271,5.917,3.139,2.775
241,0.9167,0.127,6.385,2.659,3.953
242,0.9184,0.127,4.143,2.732,2.416
243,0.917,0.1271,6.533,2.247,4.285
244,0.914,0.1272,5.183,2.402,4.089
245,0.9132,0.1273,6.574,2.009,4.568
246,0.9172,0.1273,5.658,2.882,2.851
247,0.9175,0.1273,6.401,2.435,4.12
248,0.9178,0.1272,6.513,2.349,4.359
249,0.9198,0.1272,5.15,2.649,3.144
