step,cos,z,f_thumb,f_index,f_middle
139,0.901,0.1266,6.103,3.269,3.003
140,0.9065,0.1267,7.148,2.671,4.508
141,0.9067,0.1265,6.087,4.777,1.426
142,0.9143,0.1266,6.911,2.137,4.63
143,0.9199,0.1269,6.637,2.674,4.594
144,0.9224,0.1268,4.248,3.058,1.494
145,0.9262,0.1269,5.42,3.142,2.265
146,0.9298,0.127,4.878,4.344,0.591
147,0.929,0.1267,4.668,3.234,2.174
148,0.9308,0.1266,4.223,2.874,1.356
149,0.9347,0.1268,5.414,2.109,3.229
150,0.9344,0.1267,5.051,3.376,1.84
151,0.9363,0.1269,6.697,3.57,3.36
152,0.9392,0.1272,6.267,4.278,2.041
153,0.9408,0.1272,5.766,4.257,1.859
154,0.9404,0.1271,5.476,3.861,2.056
155,0.9394,0.1269,5.375,3.732,2.112
156,0.9384,0.1268,5.83,4.158,2.03
157,0.9359,0.1265,6.641,5.1,1.731
158,0.9395,0.1266,5.137,2.994,2.269
159,0.9399,0.1265,4.94,3.706,1.243
160,0.9421,0.1266,5.171,2.759,2.363
161,0.9417,0.1266,5.341,3.2,2.203
162,0.9404,0.1266,6.167,4.798,1.557
163,0.9408,0.1267,7.348,4.249,3.172
164,0.947,0.127,7.227,4.193,3.386
165,0.9501,0.1271,5.83,4.007,2.469
166,0.9512,0.127,5.537,4.03,2.269
167,0.9504,0.1269,5.382,3.629,1.907
168,0.9484,0.1268,5.361,3.698,2.306
169,0.9456,0.1266,6.588,4.668,2.453
170,0.9424,0.1263,5.954,4.729,1.369
171,0.9435,0.1263,5.366,4.304,1.155
172,0.9442,0.1263,5.649,3.309,2.404
173,0.9447,0.1263,4.872,3.229,1.612
174,0.9452,0.1263,5.291,2.975,2.26
175,0.9457,0.1264,5.165,2.827,2.246
176,0.9454,0.1265,6.451,3.902,2.631
177,0.9486,0.1267,6.691,3.893,2.777
178,0.9507,0.1268,6.524,4.504,2.109
179,0.9506,0.1267,5.905,4.14,1.799
180,0.9499,0.1266,5.963,4.335,2.455
181,0.9474,0.1265,7.003,5.223,2.238
182,0.9464,0.1265,7.301,5.132,2.512
183,0.9444,0.1265,8.065,5.531,3.48
184,0.9444,0.1265,7.011,5.453,1.676
185,0.9397,0.1262,5.993,4.795,3.166
186,0.9387,0.1261,6.882,4.59,2.867
187,0.9391,0.1262,7.24,4.348,3.025
188,0.9434,0.1265,7.069,5.487,2.399
189,0.9432,0.1265,7.648,5.415,3.393
190,0.9447,0.1266,7.71,6.618,1.167
191,0.9413,0.1264,7.432,5.491,2.698
192,0.945,0.1265,7.323,4.011,3.314
193,0.9438,0.1265,7.628,4.979,2.92
194,0.9477,0.1267,7.545,5.24,2.54
195,0.9459,0.1266,7.372,5.579,2.337
196,0.9447,0.1265,7.018,5.037,2.261
197,0.9482,0.1267,6.562,4.665,2.242
198,0.946,0.1267,7.255,5.353,2.486
199,0.9437,0.1266,8.845,6.786,2.559
200,0.9377,0.1263,6.773,4.166,2.55
201,0.9429,0.1264,6.164,4.273,2.933
202,0.9425,0.1264,6.153,3.761,2.324
203,0.9487,0.1266,5.832,4.72,2.143
204,0.9506,0.1269,7.531,4.52,3.234
205,0.9513,0.1269,7.411,5.664,1.914
206,0.9512,0.1269,7.332,5.9,1.574
207,0.9479,0.1267,7.068,5.278,2.844
208,0.9487,0.1267,6.775,4.097,2.609
209,0.9488,0.1268,7.452,5.273,2.165
210,0.9453,0.1268,8.627,6.094,3.801
211,0.9489,0.127,8.079,4.876,3.177
212,0.9491,0.127,7.422,5.645,2.128
213,0.9467,0.1268,6.333,4.577,2.622
214,0.9456,0.1268,8.002,5.327,3.068
215,0.9482,0.1269,6.837,4.563,2.275
216,0.9471,0.1269,8.176,6.283,2.061
217,0.9438,0.1267,7.224,5.319,2.814
218,0.946,0.1268,8.051,4.386,3.568
219,0.9465,0.1268,6.91,4.523,2.35
220,0.9475,0.1269,7.329,4.361,2.944
221,0.9501,0.127,6.899,4.664,2.47
222,0.9493,0.127,6.97,4.971,2.501
223,0.9512,0.1272,7.902,5.339,2.581
224,0.9488,0.1272,8.106,5.757,3.081
225,0.9518,0.1273,7.095,6.034,1.697
226,0.9511,0.1273,7.184,4.952,2.603
227,0.9483,0.1272,8.207,6.278,2.515
228,0.9457,0.1271,8.491,6.026,3.145
229,0.9514,0.1273,7.047,5.502,2.824
230,0.9504,0.1273,7.824,6.051,1.899
231,0.9492,0.1271,6.097,4.763,2.866
232,0.9525,0.1273,6.751,5.022,2.25
233,0.953,0.1273,8.355,7.185,1.255
234,0.9502,0.1271,5.669,4.681,3.009
235,0.9518,0.1272,6.862,4.715,2.16
236,0.948,0.127,7.269,5.656,1.966
237,0.9461,0.1268,5.603,4.195,2.36
238,0.9483,0.1269,6.203,3.91,2.43
239,0.947,0.1268,5.622,3.907,1.714
240,0.9465,0.1268,6.786,4.044,2.786
241,0.9505,0.127,6.481,4.368,2.771
242,0.9509,0.1271,7.049,4.819,2.981
243,0.9535,0.1273,7.605,6.623,1.699
244,0.9517,0.1272,6.472,4.888,2.822
245,0.9552,0.1274,7.805,5.688,2.455
246,0.952,0.1273,8.089,6.244,2.324
247,0.9515,0.1273,7.964,5.081,3.327
248,0.9563,0.1274,6.963,5.297,2.886
249,0.9539,0.1273,7.117,5.34,2.789
