step,cos,z,f_thumb,f_index,f_middle
87,0.5294,0.1241,4.639,3.64,1.071
88,0.5441,0.1247,5.553,4.627,0.955
89,0.5641,0.1252,4.352,3.667,0.727
90,0.582,0.1255,4.723,3.978,0.861
91,0.5972,0.1261,5.937,5.214,0.773
92,0.6145,0.1263,4.261,3.749,0.583
93,0.6248,0.1266,4.057,3.634,1.55
94,0.6345,0.1269,4.525,4.181,1.513
95,0.6452,0.127,4.033,3.83,0.842
96,0.6495,0.1272,4.981,4.117,2.397
97,0.6602,0.1271,3.721,3.315,1.659
98,0.6611,0.1272,5.771,4.779,2.727
99,0.6715,0.1271,3.623,3.3,1.397
100,0.6743,0.1273,6.904,5.268,3.549
101,0.6865,0.1272,4.878,4.517,1.817
102,0.6868,0.1272,8.121,4.958,5.062
103,0.6994,0.1271,5.668,5.342,1.989
104,0.6994,0.1271,8.24,5.474,4.856
105,0.7137,0.1272,5.593,5.444,1.517
106,0.7184,0.1274,6.728,4.827,3.604
107,0.7297,0.1277,5.796,5.841,0.0
108,0.7384,0.1279,6.334,5.122,2.786
109,0.7456,0.128,5.942,5.982,0.0
110,0.7511,0.1284,6.601,5.768,2.209
111,0.7616,0.1287,6.129,5.807,1.761
112,0.7664,0.129,5.855,5.829,1.222
113,0.7757,0.1295,6.183,6.026,1.469
114,0.784,0.1296,6.703,6.748,0.0
115,0.7947,0.13,6.703,6.344,1.975
116,0.8008,0.1301,6.419,6.492,0.0
117,0.8022,0.1304,7.718,7.509,2.474
118,0.8107,0.1306,6.644,6.643,2.124
119,0.8191,0.1307,7.944,7.981,0.0
120,0.8297,0.131,6.82,6.904,0.0
121,0.8308,0.1313,7.718,7.982,2.737
122,0.8327,0.1315,6.811,6.948,2.808
123,0.83,0.1315,7.077,6.11,4.554
124,0.8296,0.1315,8.416,4.776,6.643
125,0.8298,0.1313,7.906,6.082,5.438
126,0.8314,0.1313,9.019,5.377,5.505
127,0.8344,0.1314,9.052,5.752,5.55
128,0.8364,0.1314,9.321,5.309,5.472
129,0.837,0.1314,10.182,5.083,4.728
130,0.8362,0.1312,9.618,5.925,4.267
131,0.8382,0.1314,9.609,5.003,5.365
132,0.8387,0.1313,10.04,5.125,5.769
133,0.8382,0.1312,9.867,5.457,5.338
134,0.8388,0.1311,10.486,5.223,5.42
135,0.8412,0.1312,10.155,5.665,6.359
136,0.8408,0.1311,10.627,5.357,5.275
137,0.8391,0.1309,9.718,6.439,4.72
138,0.8404,0.1308,9.643,6.358,5.48
139,0.843,0.1308,9.814,5.987,7.407
140,0.8451,0.1308,9.906,5.765,6.891
141,0.8455,0.1307,9.993,5.717,6.095
142,0.8474,0.1308,9.654,5.098,4.937
143,0.8496,0.1309,10.17,4.932,3.964
144,0.8498,0.1308,10.756,4.913,5.031
145,0.8497,0.1308,10.398,5.265,6.054
146,0.8508,0.1307,10.311,5.45,6.535
147,0.8504,0.1307,10.578,5.164,6.163
148,0.8514,0.1307,10.237,5.085,5.028
149,0.8536,0.1308,10.086,4.945,3.902
150,0.8534,0.1308,10.762,5.016,5.36
151,0.8529,0.1306,9.679,5.541,5.29
152,0.8542,0.1307,10.121,4.977,5.015
153,0.8555,0.1308,9.689,4.639,3.964
154,0.8556,0.1308,10.099,4.604,5.357
155,0.8559,0.1307,10.474,4.703,5.615
156,0.8571,0.1307,10.798,4.881,5.453
157,0.8585,0.1307,10.404,4.947,4.909
158,0.8579,0.1307,10.649,4.907,6.186
159,0.8589,0.1307,9.81,4.803,5.204
160,0.861,0.1309,9.993,4.459,3.339
161,0.8635,0.131,10.597,4.398,2.633
162,0.8665,0.1312,10.226,4.24,2.555
163,0.8678,0.1312,11.322,4.365,4.243
164,0.8676,0.1311,10.657,4.157,4.614
165,0.867,0.1311,10.086,4.078,4.843
166,0.8682,0.1313,10.068,3.731,3.356
167,0.8692,0.1313,10.766,3.801,3.88
168,0.8691,0.1313,10.197,3.722,4.275
169,0.8679,0.1312,10.366,3.575,4.778
170,0.8675,0.1312,10.344,3.404,4.116
171,0.8669,0.1311,10.671,3.423,4.519
172,0.8673,0.1312,9.881,3.602,4.518
173,0.8678,0.1311,8.707,3.145,4.179
174,0.8684,0.1312,10.537,3.514,3.195
175,0.8709,0.1312,10.89,4.006,3.628
176,0.8702,0.1312,10.696,3.468,3.794
177,0.8702,0.1313,10.088,3.206,3.915
178,0.872,0.1314,10.133,3.346,3.323
179,0.8716,0.1314,10.489,3.097,3.864
180,0.8723,0.1315,9.899,2.939,3.717
181,0.8742,0.1315,10.639,3.408,3.66
182,0.8759,0.1316,10.193,3.113,2.96
183,0.8751,0.1315,10.546,2.945,3.855
184,0.8746,0.1315,9.92,3.234,4.762
185,0.8736,0.1314,10.662,3.233,4.999
186,0.8746,0.1315,9.799,2.967,3.666
187,0.8755,0.1316,11.144,4.409,3.395
188,0.8744,0.1316,10.21,2.556,3.171
189,0.8744,0.1317,9.885,2.184,2.975
190,0.8774,0.1318,11.283,5.125,2.76
191,0.8772,0.1318,10.626,2.879,3.239
192,0.8776,0.1318,10.277,2.517,2.542
193,0.8794,0.1319,10.275,2.671,2.784
194,0.8802,0.1319,10.743,2.812,3.623
195,0.8797,0.1319,9.832,2.483,3.752
196,0.8813,0.132,9.993,2.542,2.925
197,0.8839,0.1321,10.891,3.713,2.991
198,0.8829,0.1321,10.277,2.438,3.101
199,0.8833,0.1321,10.221,2.554,3.031
200,0.8836,0.1322,9.917,2.504,3.589
201,0.8829,0.1322,10.179,2.167,3.015
202,0.8831,0.1323,9.666,1.904,2.719
203,0.8848,0.1323,10.362,2.859,3.135
204,0.8836,0.1322,10.584,2.927,4.159
205,0.8826,0.1322,10.075,3.138,4.552
206,0.8816,0.1323,9.603,2.229,3.213
207,0.8833,0.1323,10.418,3.283,3.761
208,0.8795,0.132,10.196,3.994,3.531
209,0.8784,0.132,9.912,3.456,4.947
210,0.8784,0.1322,9.433,2.573,3.211
211,0.8826,0.1322,10.566,3.802,3.166
212,0.882,0.1322,9.99,3.621,3.539
213,0.8817,0.1322,10.355,3.308,3.365
214,0.8821,0.1323,9.551,2.928,3.359
215,0.8856,0.1324,10.824,4.49,3.502
216,0.8831,0.1322,10.763,3.841,3.3
217,0.8844,0.1324,9.381,2.934,3.031
218,0.8859,0.1325,11.185,5.634,3.081
219,0.8871,0.1326,9.589,3.313,2.543
220,0.8865,0.1326,10.279,2.852,2.382
221,0.8875,0.1326,9.673,3.242,3.156
222,0.8881,0.1326,10.51,3.381,3.967
223,0.8866,0.1326,9.862,2.731,3.083
224,0.8866,0.1327,9.531,2.516,3.275
225,0.8877,0.1329,9.935,4.309,2.74
226,0.8894,0.1329,10.634,3.228,2.98
227,0.8892,0.1327,10.103,5.155,3.446
228,0.8887,0.1326,10.5,3.647,4.354
229,0.8865,0.1326,9.946,3.058,3.323
230,0.8887,0.1328,8.987,2.38,2.639
231,0.891,0.1329,10.883,5.259,2.905
232,0.8918,0.133,9.354,2.534,2.566
233,0.8936,0.133,10.271,3.114,3.443
234,0.8898,0.1329,9.805,3.189,2.536
235,0.8928,0.133,9.701,2.962,3.074
236,0.8925,0.133,10.633,3.217,3.441
237,0.8918,0.1328,9.871,4.168,3.567
238,0.8926,0.1329,10.139,3.351,2.918
239,0.8909,0.1329,10.512,2.999,2.388
240,0.8941,0.1331,8.91,2.554,2.871
241,0.8973,0.1333,11.243,5.412,3.008
242,0.8934,0.1329,10.553,5.6,3.066
243,0.8921,0.1329,10.15,3.115,1.844
244,0.8897,0.133,9.087,1.325,2.18
245,0.8956,0.1332,9.388,5.618,2.156
246,0.8984,0.1333,10.067,3.832,2.648
247,0.9002,0.1333,10.214,4.089,2.994
248,0.8978,0.1333,8.791,3.005,2.679
249,0.8991,0.1335,8.836,2.45,1.807
