step,cos,z,f_thumb,f_index,f_middle
110,0.6818,0.1228,7.605,6.026,4.186
111,0.688,0.123,7.857,6.037,4.597
112,0.6941,0.1233,7.985,6.322,4.577
113,0.7011,0.1236,8.161,6.215,5.012
114,0.7073,0.1238,8.221,6.412,4.984
115,0.7157,0.1241,8.284,6.121,5.432
116,0.7236,0.1243,8.335,5.916,5.703
117,0.7318,0.1244,8.549,5.696,6.149
118,0.7393,0.1246,8.793,5.695,6.334
119,0.7475,0.1247,8.812,5.771,6.499
120,0.7542,0.1248,8.524,5.856,5.688
121,0.7631,0.1247,9.874,4.781,6.008
122,0.769,0.1248,8.364,6.302,4.743
123,0.7784,0.1247,9.74,4.971,5.922
124,0.7857,0.1247,8.735,5.854,5.069
125,0.7947,0.1247,9.435,5.035,5.404
126,0.8013,0.1246,8.245,6.032,3.795
127,0.8107,0.1245,9.072,4.865,5.227
128,0.8175,0.1245,8.01,5.864,3.389
129,0.8239,0.1244,7.115,5.249,2.361
130,0.83,0.1244,6.296,4.761,1.737
131,0.8376,0.1243,6.57,4.481,2.5
132,0.8446,0.1243,7.205,5.34,2.613
133,0.85,0.1243,6.454,5.197,1.442
134,0.8563,0.1243,5.24,3.323,1.868
135,0.8624,0.1244,5.627,4.51,1.936
136,0.8703,0.1244,6.651,3.227,3.501
137,0.8748,0.1245,6.703,5.053,2.023
138,0.8809,0.1246,5.275,2.481,2.735
139,0.886,0.1246,5.815,3.266,2.562
140,0.8914,0.1247,5.388,2.42,2.887
141,0.895,0.1248,5.674,4.052,1.881
142,0.8997,0.1249,4.982,2.377,2.711
143,0.903,0.125,4.987,2.645,2.258
144,0.9064,0.1252,4.514,2.315,2.412
145,0.9103,0.1254,4.894,1.858,2.978
146,0.912,0.1256,4.147,1.985,2.261
147,0.9173,0.1258,4.502,1.194,3.153
148,0.9201,0.126,4.418,1.885,2.422
149,0.9224,0.1263,4.665,1.951,2.7
150,0.9243,0.1265,4.529,2.111,2.412
151,0.9313,0.1268,5.319,1.196,3.956
152,0.9309,0.127,5.975,3.372,2.561
153,0.9309,0.1272,5.132,2.774,2.668
154,0.9324,0.1274,4.796,2.028,2.747
155,0.9275,0.1273,5.391,4.226,1.313
156,0.9329,0.1275,5.82,2.157,3.597
157,0.9325,0.1276,6.592,3.886,2.746
158,0.9336,0.1278,5.162,2.747,2.672
159,0.9342,0.1278,5.662,2.85,3.026
160,0.9351,0.128,6.522,4.218,2.296
161,0.9364,0.1282,5.513,2.494,2.71
162,0.9338,0.1281,4.005,2.894,1.349
163,0.9341,0.1281,5.964,3.494,2.495
164,0.9358,0.1283,7.587,4.348,1.612
165,0.9372,0.1283,5.479,2.635,2.775
166,0.9349,0.1282,6.829,4.219,2.643
167,0.9367,0.1284,6.725,2.68,1.47
168,0.9377,0.1285,6.645,2.111,3.005
169,0.9359,0.1284,6.021,4.432,1.555
170,0.938,0.1286,7.468,4.079,2.644
171,0.9384,0.1286,5.01,2.656,2.504
172,0.9354,0.1285,6.302,4.122,2.474
173,0.9383,0.1286,8.046,4.95,1.908
174,0.9374,0.1286,5.221,2.795,2.56
175,0.935,0.1285,5.773,3.897,1.974
176,0.9388,0.1288,7.016,3.855,1.875
177,0.9366,0.1288,5.23,2.404,2.547
178,0.9323,0.1285,5.508,3.62,2.276
179,0.9332,0.1287,7.968,4.886,1.999
180,0.9329,0.1287,6.437,2.05,2.724
181,0.933,0.1288,5.645,2.372,2.704
182,0.9292,0.1286,6.607,3.997,2.597
183,0.9319,0.1288,7.247,3.764,1.99
184,0.9332,0.1289,5.141,1.963,2.256
185,0.9328,0.1289,4.997,3.789,1.476
186,0.9346,0.1289,7.575,5.715,2.67
187,0.9308,0.1288,5.114,2.624,2.626
188,0.9323,0.1289,5.978,2.039,2.768
189,0.929,0.1288,5.211,3.436,1.975
190,0.9327,0.1289,7.691,4.054,3.399
191,0.9309,0.129,6.515,2.805,3.078
192,0.9286,0.1289,3.194,2.202,1.834
193,0.9299,0.129,6.632,3.336,2.982
194,0.9319,0.1292,7.414,4.573,2.037
195,0.928,0.129,5.676,3.321,2.993
196,0.929,0.1291,8.31,4.81,2.98
197,0.9286,0.1292,5.046,2.842,2.595
198,0.9252,0.129,5.792,3.664,2.652
199,0.9294,0.1292,7.568,4.845,3.238
200,0.9285,0.1293,6.205,2.408,2.831
201,0.9255,0.1292,4.249,2.736,2.322
202,0.9257,0.1292,7.261,4.893,2.525
203,0.9287,0.1295,5.76,2.65,3.102
204,0.9301,0.1296,5.394,2.255,2.92
205,0.9266,0.1295,6.348,4.353,2.046
206,0.9304,0.1297,7.354,3.838,2.906
207,0.9305,0.1297,7.01,3.306,3.832
208,0.9283,0.1296,7.224,4.833,2.232
209,0.9318,0.1297,7.32,4.035,3.398
210,0.9306,0.1298,5.823,2.344,2.744
211,0.9257,0.1296,5.496,3.505,3.098
212,0.9288,0.1298,7.823,4.686,2.684
213,0.9289,0.1299,5.974,2.209,3.13
214,0.9239,0.1297,7.344,4.593,2.911
215,0.9272,0.1299,8.576,4.932,2.446
216,0.9262,0.1299,5.063,0.0,1.771
217,0.9259,0.13,7.034,4.45,2.657
218,0.928,0.13,8.006,4.782,3.111
219,0.9304,0.1301,6.438,0.906,2.541
220,0.9298,0.1301,7.376,1.751,3.401
221,0.9301,0.1302,8.155,3.379,1.705
222,0.9292,0.1303,6.232,1.179,2.562
223,0.9244,0.1301,6.607,3.17,2.369
224,0.9285,0.1303,8.228,4.669,2.686
225,0.9274,0.1302,5.169,2.137,2.554
226,0.9266,0.1302,6.943,3.548,2.349
227,0.9303,0.1304,7.716,3.72,2.125
228,0.9319,0.1305,6.247,1.956,3.44
229,0.9324,0.1305,8.152,4.242,2.947
230,0.9324,0.1306,6.67,2.101,3.038
231,0.9299,0.1306,5.738,3.046,2.638
232,0.9318,0.1306,7.737,3.893,3.651
233,0.9336,0.1307,6.741,1.23,2.3
234,0.9296,0.1305,5.801,1.901,2.752
235,0.9308,0.1306,8.272,3.46,2.809
236,0.9321,0.1308,5.957,1.299,2.684
237,0.927,0.1306,6.928,3.441,2.422
238,0.93,0.1307,8.32,3.896,1.925
239,0.9319,0.1308,6.767,1.981,3.595
240,0.9289,0.1307,7.789,4.488,2.194
241,0.9325,0.1308,8.005,3.741,3.346
242,0.9302,0.1307,5.415,2.02,2.627
243,0.9304,0.1308,4.947,2.145,2.812
244,0.9318,0.1309,7.081,3.413,3.65
245,0.9347,0.1311,8.178,3.87,2.123
246,0.9348,0.1311,7.07,1.813,3.302
247,0.9315,0.1309,8.723,5.27,2.393
248,0.9333,0.131,7.252,2.764,2.929
249,0.9357,0.1313,6.201,1.974,3.775
