step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,0.0097,0.0128,8.157,14.436,1.84,43.13,2.0
1,-0.0002,0.0124,1.996,8.257,0.0,43.19,2.0
2,0.0008,0.0124,1.722,8.071,0.0,43.17,2.0
3,0.001,0.0124,1.848,8.1,0.0,43.16,2.0
4,0.001,0.0124,2.152,8.245,0.0,43.15,2.0
5,0.001,0.0124,2.459,8.52,0.0,43.14,2.0
6,0.001,0.0124,2.806,8.887,0.0,43.14,2.0
7,0.001,0.0124,3.142,9.266,0.0,43.14,2.0
8,0.001,0.0124,3.465,9.676,0.0,43.14,2.0
9,0.0007,0.0124,4.142,10.703,0.286,43.14,2.0
10,0.0006,0.0124,4.079,8.915,1.668,43.15,2.0
11,0.0007,0.0124,4.449,10.298,0.792,43.16,2.0
12,0.0007,0.0124,4.58,10.518,0.951,43.16,2.0
13,0.0007,0.0124,4.816,10.866,1.062,43.17,2.0
14,0.0006,0.0124,5.048,11.24,1.146,43.17,2.0
15,0.0006,0.0124,5.255,11.566,1.24,43.18,2.0
16,0.0006,0.0124,5.452,11.898,1.322,43.18,2.0
17,0.0006,0.0124,5.625,12.208,1.396,43.18,2.0
18,0.0006,0.0124,5.758,12.471,1.478,43.18,2.0
19,0.0006,0.0124,5.878,12.73,1.545,43.19,2.0
20,0.0006,0.0124,5.958,12.929,1.616,43.19,2.0
21,0.0006,0.0124,6.047,13.18,1.651,43.19,2.0
22,0.0006,0.0124,6.104,13.38,1.685,43.19,2.0
23,0.0006,0.0124,6.136,13.552,1.714,43.18,2.0
24,0.0016,0.0142,4.052,2.621,1.353,43.2,2.0
25,0.0019,0.0218,3.678,2.492,1.163,43.21,2.0
26,0.0024,0.0325,3.292,2.323,0.976,43.23,2.0
27,0.0032,0.0442,3.073,2.207,0.882,43.25,2.0
28,0.0042,0.0563,2.958,2.137,0.839,43.27,2.0
29,0.0053,0.0686,2.894,2.093,0.819,43.29,2.0
30,0.0064,0.081,2.852,2.061,0.809,43.31,2.0
31,0.0074,0.0933,2.82,2.033,0.804,43.33,2.0
32,0.0103,0.1025,2.781,2.186,0.702,43.38,2.0
33,0.0112,0.106,2.342,1.724,0.764,43.44,2.0
