step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0003,0.0124,8.205,7.662,1.306,43.24,2.0
1,0.0,0.0124,3.192,4.422,0.739,43.28,2.0
2,0.0001,0.0124,3.006,4.245,0.809,43.28,2.0
3,0.0001,0.0124,3.15,4.384,0.919,43.28,2.0
4,0.0001,0.0124,3.385,4.645,1.031,43.28,2.0
5,0.0001,0.0124,3.656,4.979,1.13,43.28,2.0
6,0.0001,0.0124,3.943,5.364,1.213,43.28,2.0
7,0.0001,0.0124,4.234,5.788,1.282,43.29,2.0
8,0.0002,0.0124,4.522,6.241,1.336,43.29,2.0
9,0.0002,0.0124,4.806,6.714,1.38,43.29,2.0
10,0.0003,0.0124,5.084,7.198,1.418,43.3,2.0
11,0.0003,0.0124,5.349,7.687,1.448,43.31,2.0
12,0.0004,0.0124,5.599,8.177,1.474,43.31,2.0
13,0.0004,0.0124,5.836,8.662,1.496,43.32,2.0
14,0.0005,0.0124,6.056,9.137,1.515,43.32,2.0
15,0.0005,0.0124,6.26,9.599,1.534,43.33,2.0
16,0.0006,0.0124,6.457,10.04,1.556,43.34,2.0
17,0.0006,0.0124,6.625,10.442,1.588,43.34,2.0
18,0.0006,0.0124,6.955,10.807,1.633,43.35,2.0
19,0.0006,0.0124,7.139,11.162,1.705,43.35,2.0
20,0.0006,0.0124,7.263,11.499,1.755,43.36,2.0
21,0.0006,0.0124,7.366,11.815,1.796,43.37,2.0
22,0.0005,0.0124,7.451,12.118,1.825,43.37,2.0
23,0.0005,0.0124,7.503,12.39,1.85,43.38,2.0
24,0.0014,0.0142,3.935,2.508,1.374,43.39,2.0
25,0.0015,0.0219,3.477,2.352,1.12,43.4,2.0
26,0.0018,0.0325,3.173,2.257,0.935,43.42,2.0
27,0.0026,0.0442,2.995,2.177,0.843,43.44,2.0
28,0.0035,0.0564,2.897,2.123,0.802,43.46,2.0
29,0.0045,0.0687,2.841,2.085,0.783,43.48,2.0
30,0.0055,0.081,2.802,2.057,0.773,43.5,2.0
31,0.0065,0.0934,2.773,2.033,0.767,43.52,2.0
32,0.0094,0.1025,2.855,2.25,0.698,43.58,2.0
33,0.0102,0.106,2.462,1.785,0.761,43.63,2.0
34,0.0109,0.1073,2.565,1.816,0.767,43.66,2.0
35,0.0119,0.1076,2.595,1.808,0.805,43.68,2.0
36,0.0126,0.1077,2.618,1.809,0.828,43.7,2.0
37,0.0133,0.1077,2.623,1.805,0.836,43.71,2.0
38,0.014,0.1076,2.615,1.795,0.837,43.73,2.0
39,0.0146,0.1075,2.602,1.783,0.835,43.74,2.0
40,0.0152,0.1074,2.587,1.771,0.833,43.76,2.0
41,0.0158,0.1074,2.572,1.757,0.831,43.77,2.0
42,0.0164,0.1073,2.557,1.745,0.828,43.79,2.0
43,0.017,0.1072,2.543,1.733,0.825,43.8,2.0
44,0.0175,0.1071,2.529,1.721,0.822,43.81,2.0
45,0.018,0.107,2.514,1.706,0.821,43.83,2.0
46,0.0185,0.107,2.502,1.697,0.819,43.84,2.0
47,0.019,0.1069,2.491,1.687,0.816,43.85,2.0
48,0.0195,0.1068,2.479,1.678,0.813,43.86,2.0
49,0.0199,0.1067,2.468,1.67,0.811,43.88,2.0
50,0.0204,0.1067,2.457,1.661,0.808,43.89,2.0
51,0.0208,0.1066,2.447,1.653,0.806,43.9,2.0
52,0.0212,0.1066,2.437,1.646,0.803,43.91,2.0
53,0.0216,0.1065,2.428,1.638,0.801,43.92,2.0
54,0.022,0.1064,2.421,1.633,0.799,43.93,2.0
55,0.0224,0.1064,2.411,1.625,0.797,43.94,2.0
56,0.0228,0.1063,2.402,1.618,0.795,43.95,2.0
57,0.0232,0.1063,2.394,1.611,0.793,43.96,2.0
58,0.0145,0.106,0.879,0.0,0.39,44.99,2.0
59,0.0048,0.1056,5.155,4.089,2.587,46.4,2.0
60,-0.0028,0.1052,0.343,0.0,0.0,47.77,2.0
