step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0006,0.0123,15.602,7.269,3.865,60.37,2.0
1,0.0002,0.0124,5.745,1.289,1.568,60.42,2.0
2,0.0004,0.0124,5.114,2.012,0.734,60.43,2.0
3,0.0006,0.0124,4.532,2.763,0.253,60.43,2.0
4,0.0007,0.0124,3.91,2.974,0.0,60.43,2.0
5,0.0007,0.0124,3.588,3.233,0.208,60.44,2.0
6,0.0007,0.0124,3.555,3.452,0.0,60.45,2.0
7,0.0008,0.0124,3.825,3.791,0.277,60.46,2.0
8,0.0008,0.0124,4.192,4.218,0.401,60.47,2.0
9,0.0009,0.0124,4.44,4.568,0.425,60.48,2.0
10,0.0009,0.0124,4.576,4.754,0.0,60.49,2.0
11,0.001,0.0124,4.891,5.247,0.535,60.5,2.0
12,0.001,0.0124,5.09,5.567,0.554,60.51,2.0
13,0.001,0.0124,5.181,5.683,0.0,60.52,2.0
14,0.001,0.0124,5.496,6.208,0.616,60.53,2.0
15,0.001,0.0124,5.665,6.483,0.581,60.54,2.0
16,0.0011,0.0124,5.858,6.816,0.649,60.55,2.0
17,0.0011,0.0124,5.896,6.859,0.0,60.56,2.0
18,0.0011,0.0124,6.17,7.384,0.66,60.57,2.0
19,0.0011,0.0124,6.319,7.647,0.674,60.58,2.0
20,0.0011,0.0124,6.451,7.871,0.654,60.58,2.0
21,0.0011,0.0124,6.556,8.037,0.619,60.58,2.0
22,0.0011,0.0124,6.633,8.154,0.585,60.58,2.0
23,0.001,0.0124,6.748,7.834,0.474,60.56,2.0
24,-0.0005,0.0143,2.101,1.578,0.676,60.59,2.0
25,0.001,0.0223,1.761,1.237,0.593,60.58,2.0
26,0.0026,0.0332,1.881,1.259,0.621,60.58,2.0
27,0.0042,0.045,2.0,1.331,0.655,60.58,2.0
28,0.0058,0.0572,2.067,1.354,0.699,60.59,2.0
29,0.0074,0.0696,2.079,1.385,0.679,60.59,2.0
30,0.0089,0.082,2.078,1.384,0.68,60.6,2.0
31,0.0104,0.0944,2.073,1.368,0.691,60.61,2.0
32,0.0123,0.1035,2.762,1.933,0.909,60.65,2.0
33,0.0142,0.107,2.416,1.815,0.59,60.69,2.0
34,0.016,0.1082,2.158,1.625,0.522,60.71,2.0
35,0.0175,0.1086,2.055,1.542,0.512,60.73,2.0
36,0.019,0.1087,2.019,1.493,0.519,60.74,2.0
37,0.0203,0.1087,2.004,1.461,0.534,60.74,2.0
38,0.0216,0.1087,1.997,1.438,0.549,60.75,2.0
39,0.0229,0.1087,1.993,1.42,0.564,60.76,2.0
40,0.024,0.1086,1.989,1.403,0.577,60.76,2.0
41,0.0251,0.1086,1.985,1.388,0.588,60.77,2.0
42,0.0262,0.1085,1.981,1.374,0.598,60.78,2.0
43,0.0272,0.1085,1.977,1.359,0.609,60.78,2.0
44,0.0282,0.1084,1.972,1.353,0.61,60.79,2.0
45,0.0291,0.1084,1.967,1.343,0.616,60.79,2.0
46,0.03,0.1083,1.963,1.333,0.621,60.8,2.0
47,0.0309,0.1083,1.958,1.325,0.625,60.8,2.0
48,0.0317,0.1082,1.954,1.318,0.627,60.81,2.0
49,0.0325,0.1082,1.949,1.312,0.629,60.81,2.0
50,0.0333,0.1082,1.937,1.318,0.612,60.82,2.0
51,0.0341,0.1081,1.935,1.314,0.614,60.82,2.0
52,0.0348,0.1081,1.933,1.306,0.62,60.83,2.0
53,0.0355,0.1081,1.934,1.286,0.64,60.83,2.0
54,0.0362,0.108,1.922,1.296,0.619,60.83,2.0
55,0.0369,0.108,1.92,1.3,0.613,60.84,2.0
56,0.0375,0.108,1.921,1.283,0.629,60.84,2.0
57,0.0381,0.1079,1.92,1.268,0.643,60.85,2.0
58,0.0498,0.108,7.203,4.491,5.351,60.24,2.0
59,0.0628,0.108,7.154,4.967,5.155,59.88,2.0
60,0.0763,0.1081,6.849,5.056,4.483,59.56,2.0
61,0.09,0.1082,6.723,4.924,4.689,59.28,2.0
62,0.104,0.1083,6.718,4.963,4.751,59.08,2.0
63,0.1181,0.1084,6.805,4.82,4.711,58.92,2.0
64,0.1323,0.1086,6.774,4.538,4.724,58.75,2.0
65,0.1465,0.1088,6.767,4.251,4.769,58.56,2.0
66,0.1607,0.109,6.793,3.966,4.838,58.36,2.0
67,0.175,0.1093,6.853,3.682,4.932,58.16,2.0
68,0.1892,0.1096,6.956,3.416,5.048,57.94,2.0
69,0.2035,0.1099,7.124,3.139,5.228,57.72,2.0
70,0.2178,0.1103,7.339,2.898,5.417,57.49,2.0
71,0.2321,0.1106,7.162,2.848,5.12,57.26,2.0
72,0.2464,0.111,6.965,2.814,4.802,57.03,2.0
73,0.2606,0.1115,6.768,2.787,4.495,56.8,2.0
74,0.2746,0.1119,6.574,2.758,4.198,56.58,2.0
75,0.2885,0.1124,6.391,2.736,3.921,56.37,2.0
76,0.302,0.1129,6.21,2.715,3.663,56.17,2.0
77,0.3152,0.1134,6.041,2.698,3.432,55.99,2.0
