step,cos,z,f_thumb,f_index,f_middle,clearance_mm,act_absmax
0,-0.0003,0.0124,5.207,8.545,0.0,55.17,2.0
1,0.0002,0.0124,1.944,4.915,0.0,55.18,2.0
2,0.0002,0.0124,1.775,4.872,0.0,55.19,2.0
3,0.0003,0.0124,1.831,4.992,0.0,55.2,2.0
4,0.0003,0.0124,1.914,5.156,0.0,55.21,2.0
5,0.0003,0.0124,1.997,5.347,0.0,55.22,2.0
6,0.0003,0.0124,2.078,5.557,0.0,55.23,2.0
7,0.0003,0.0124,2.155,5.784,0.0,55.24,2.0
8,0.0003,0.0124,2.228,6.023,0.0,55.25,2.0
9,0.0003,0.0124,2.296,6.271,0.0,55.26,2.0
10,0.0003,0.0124,2.36,6.527,0.0,55.27,2.0
11,0.0004,0.0124,2.587,6.916,0.418,55.28,2.0
12,0.0004,0.0124,2.682,7.221,0.438,55.28,2.0
13,0.0005,0.0124,2.748,7.501,0.468,55.29,2.0
14,0.0005,0.0124,2.807,7.772,0.501,55.29,2.0
15,0.0005,0.0124,2.857,8.039,0.524,55.3,2.0
16,0.0005,0.0124,2.893,8.299,0.534,55.3,2.0
17,0.0006,0.0124,2.929,8.551,0.553,55.3,2.0
18,0.0006,0.0124,2.738,8.586,0.0,55.31,2.0
19,0.0006,0.0124,2.985,9.018,0.588,55.31,2.0
20,0.0006,0.0124,2.996,9.226,0.563,55.32,2.0
21,0.0006,0.0124,3.01,9.44,0.601,55.32,2.0
22,0.0007,0.0124,3.024,9.621,0.619,55.32,2.0
23,0.0007,0.0124,3.03,9.785,0.625,55.33,2.0
24,-0.0037,0.0147,1.846,1.362,0.486,55.34,2.0
25,-0.0025,0.0229,1.582,1.103,0.524,55.35,2.0
26,-0.0013,0.0339,1.65,1.102,0.57,55.34,2.0
27,-0.0001,0.0458,1.72,1.129,0.615,55.33,2.0
28,0.0011,0.058,1.751,1.144,0.636,55.32,2.0
29,0.0022,0.0704,1.76,1.149,0.643,55.31,2.0
30,0.0032,0.0829,1.761,1.149,0.644,55.31,2.0
31,0.0043,0.0954,1.758,1.149,0.642,55.3,2.0
32,0.0052,0.1045,2.448,1.459,0.991,55.3,2.0
33,0.0063,0.1081,2.007,1.342,0.675,55.31,2.0
34,0.0075,0.1093,1.806,1.265,0.582,55.3,2.0
35,0.0086,0.1098,1.734,1.231,0.554,55.3,2.0
36,0.0097,0.1099,1.715,1.218,0.546,55.29,2.0
37,0.0107,0.11,1.711,1.213,0.542,55.29,2.0
38,0.0117,0.11,1.708,1.211,0.54,55.28,2.0
39,0.0127,0.1099,1.704,1.212,0.536,55.28,2.0
40,0.0137,0.1099,1.7,1.212,0.532,55.27,2.0
41,0.0146,0.1099,1.694,1.208,0.53,55.27,2.0
42,0.0156,0.1099,1.687,1.205,0.526,55.26,2.0
43,0.0165,0.1099,1.684,1.203,0.524,55.26,2.0
44,0.0174,0.1099,1.68,1.2,0.523,55.26,2.0
45,0.0182,0.1098,1.676,1.197,0.522,55.25,2.0
46,0.0191,0.1098,1.672,1.195,0.521,55.25,2.0
47,0.0199,0.1098,1.668,1.192,0.519,55.24,2.0
48,0.0207,0.1098,1.665,1.189,0.518,55.24,2.0
49,0.0214,0.1098,1.662,1.187,0.517,55.24,2.0
50,0.0222,0.1098,1.658,1.185,0.516,55.23,2.0
51,0.0229,0.1097,1.655,1.182,0.515,55.23,2.0
52,0.0237,0.1097,1.652,1.18,0.514,55.23,2.0
53,0.0244,0.1097,1.649,1.178,0.513,55.22,2.0
54,0.0251,0.1097,1.646,1.176,0.512,55.22,2.0
55,0.0257,0.1097,1.643,1.174,0.511,55.22,2.0
56,0.0264,0.1097,1.64,1.172,0.51,55.21,2.0
57,0.027,0.1097,1.636,1.171,0.507,55.21,2.0
58,0.0183,0.1095,4.989,4.25,2.523,55.57,2.0
59,0.0081,0.1092,5.417,4.41,2.609,55.99,2.0
60,0.0001,0.109,6.453,5.137,3.113,56.33,2.0
61,0.0075,0.109,7.92,5.11,2.952,56.13,2.0
62,0.024,0.109,5.471,4.098,2.428,55.69,2.0
